"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_BDM"
-1.058325,17.6706125,-24.3382429151048,2.70578805517724e-08,2.35979260386628e-06,10.00461685091,"BHMT1_HUMAN",31,26.7829453215014,5.85374945123233e-09,5.39102275041424e-07,1.058325,"Up in CM",6.26832883542076,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN",-1.058325
1.1017,10.9728,25.954317959546,1.69527127131093e-08,1.80491349119571e-06,10.4919860764361,"ALDR_HUMAN",18,-26.7441805607658,5.91961094929531e-09,5.39102275041424e-07,-1.1017,"Up in BDM",6.26832883542076,"AKR1B1","Aldo-keto reductase family 1 member B1","ALDR_HUMAN",1.1017
-0.899449999999998,11.54875,-24.8190957874747,2.34708503072721e-08,2.21165552665536e-06,10.1533854124114,"DDC_HUMAN",22,26.6742501237611,6.04054616312452e-09,5.39102275041424e-07,0.899449999999998,"Up in CM",6.26832883542076,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN",-0.899449999999998
2.6359925,6.60723875,25.5155912517519,1.91916119105387e-08,1.99155486636198e-06,10.3631700508968,"ITPR3_HUMAN",41,-26.6688842419409,6.04994014440241e-09,5.39102275041424e-07,-2.6359925,"Up in BDM",6.26832883542076,"ITPR3","Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3","ITPR3_HUMAN",2.6359925
1.12995,11.2644,26.0542915862869,1.64849707340499e-08,1.7782077641808e-06,10.520990275172,"FSTL1_HUMAN",17,-26.5717668669461,6.2228403117705e-09,5.4854671909564e-07,-1.12995,"Up in BDM",6.26078637815056,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN",1.12995
1.136425,10.7001375,24.659695092741,2.45964767039647e-08,2.29138540930799e-06,10.104433012884,"FSCN1_HUMAN",23,-26.1956604480281,6.94701836640557e-09,6.05868686891414e-07,-1.136425,"Up in BDM",6.21762149256319,"FSCN1","Fascin","FSCN1_HUMAN",1.136425
-0.683849999999996,16.3805,-21.6828986282813,6.25794844547164e-08,4.2488623801812e-06,9.11919847706842,"DHSO_HUMAN",34,25.9678372385344,7.43168048909028e-09,6.41314912100654e-07,0.683849999999996,"Up in CM",6.19292866158326,"SORD","Sorbitol dehydrogenase","DHSO_HUMAN",-0.683849999999996
0.643249999999998,11.467725,20.9853245925285,7.93059999208394e-08,4.81136236647054e-06,8.8667163238914,"S12A4_HUMAN",38,-25.9172893955751,7.5443093954198e-09,6.4425258774637e-07,-0.643249999999998,"Up in BDM",6.19094382835841,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN",0.643249999999998
-0.503525,11.2607125,-18.6404838037566,1.86719042316814e-07,8.27643621317411e-06,7.94671988716466,"PP6R2_HUMAN",46,25.7907717997086,7.8347406738962e-09,6.61308494395276e-07,0.503525,"Up in CM",6.17959589882134,"PPP6R2","Serine/threonine-protein phosphatase 6 regulatory subunit 2","PP6R2_HUMAN",-0.503525
1.1787875,8.20908375,25.2106806697992,2.09454437554308e-08,2.06880419165086e-06,10.2721432484216,"SEGN_HUMAN",17,-25.7476368052309,7.93662431439472e-09,6.61308494395276e-07,-1.1787875,"Up in BDM",6.17959589882134,"SCGN","Secretagogin","SEGN_HUMAN",1.1787875
-0.734774999999999,10.9924625,-23.3304970637859,3.67877936021876e-08,2.98600328664093e-06,9.68182080784761,"NADE_HUMAN",23,25.7269403440538,7.9860381733511e-09,6.61308494395276e-07,0.734774999999999,"Up in CM",6.17959589882134,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN",-0.734774999999999
0.9198,13.0335,24.351312535611,2.69525134820028e-08,2.35979260386628e-06,10.0087041294135,"SQSTM_HUMAN",20,-25.6430497621417,8.18991299031758e-09,6.71409066946235e-07,-0.9198,"Up in BDM",6.17301279818165,"SQSTM1","Sequestosome-1","SQSTM_HUMAN",0.9198
1.181975,10.8205875,37.9595592111188,1.05727473356385e-09,4.65478022490219e-07,13.2549799226118,"CD44_HUMAN",8,-25.3638380949077,8.91191909835128e-09,7.23365472953305e-07,-1.181975,"Up in BDM",6.14064222444323,"CD44","CD44 antigen","CD44_HUMAN",1.181975
1.3269325,10.80018375,23.536746570106,3.45101779801194e-08,2.82914439081019e-06,9.74913952535851,"ITA7_HUMAN",33,-25.2665354638995,9.18017523018401e-09,7.34087776424309e-07,-1.3269325,"Up in BDM",6.13425200747148,"ITGA7","Integrin alpha-7","ITA7_HUMAN",1.3269325
5.450145,7.4024525,24.9696723013252,2.24609493232348e-08,2.14716220407494e-06,10.1993016859078,"CLC11_HUMAN",7,-25.2512604033032,9.22310819366966e-09,7.34087776424309e-07,-5.450145,"Up in BDM",6.13425200747148,"CLEC11A","C-type lectin domain family 11 member A","CLC11_HUMAN",5.450145
4.1425675,6.47392625,24.531580605797,2.55456805050138e-08,2.32692765311225e-06,10.064828465633,"CO6A3_HUMAN",12,-25.0964979274562,9.67108942069094e-09,7.62342221834849e-07,-4.1425675,"Up in BDM",6.11785002644262,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN",4.1425675
1.185245,10.3658775,24.5556172376508,2.53644691300846e-08,2.32692765311225e-06,10.0722767961568,"SULF2_HUMAN",16,-24.8502944530634,1.04352109284076e-08,8.14741516105579e-07,-1.185245,"Up in BDM",6.08898015314292,"SULF2","Extracellular sulfatase Sulf-2","SULF2_HUMAN",1.185245
2.657775,7.9737275,24.4355096128315,2.62847727617701e-08,2.35979260386628e-06,10.0349760356651,"KCRB_HUMAN",12,-24.7542858394025,1.0751440103325e-08,8.31512320443946e-07,-2.657775,"Up in BDM",6.08013131149416,"CKB","Creatine kinase B-type","KCRB_HUMAN",2.657775
1.05415,12.096425,23.2106009972692,3.81899744773855e-08,3.03962534723889e-06,9.6423820206916,"PEG10_HUMAN",23,-24.6793692722931,1.10057052000526e-08,8.43222161028328e-07,-1.05415,"Up in BDM",6.07405798813029,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN",1.05415
-1.181875,12.0861375,-22.9400509540404,4.15825584919861e-08,3.1859235001617e-06,9.55254894720821,"ATTY_HUMAN",28,24.5898617081879,1.13184187738743e-08,8.533484665954e-07,1.181875,"Up in CM",6.06887358757117,"TAT","Tyrosine aminotransferase","ATTY_HUMAN",-1.181875
1.6021475,10.51380125,28.399243783594,8.80002238369759e-09,1.36118082078402e-06,11.1664909032218,"TBB3_HUMAN",8,-24.5569370918064,1.14359567622166e-08,8.533484665954e-07,-1.6021475,"Up in BDM",6.06887358757117,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN",1.6021475
-0.545124999999999,13.9444375,-19.8173673956197,1.20009766331038e-07,6.15690630094021e-06,8.42298361272372,"ACSA_HUMAN",31,24.5529870584789,1.14501501982793e-08,8.533484665954e-07,0.545124999999999,"Up in CM",6.06887358757117,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN",-0.545124999999999
0.839599999999997,13.457625,21.6765743063431,6.27119233961851e-08,4.2488623801812e-06,9.11694934231783,"BGH3_HUMAN",32,-24.3897629156282,1.20543820203984e-08,8.90286700929968e-07,-0.839599999999997,"Up in BDM",6.05047011405042,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN",0.839599999999997
-0.840325000000002,14.2067875,-22.0577768411644,5.52673779647483e-08,3.93984317004353e-06,9.25125166839429,"DPYS_HUMAN",26,24.2457512120659,1.26174463700735e-08,9.23552011980918e-07,0.840325000000002,"Up in CM",6.03453864123053,"DPYS","Dihydropyrimidinase","DPYS_HUMAN",-0.840325000000002
-0.670774999999999,10.7185125,-20.8046697454689,8.44285585273866e-08,4.90515732148399e-06,8.79984454732758,"IFIT2_HUMAN",29,24.045119643564,1.34519597421607e-08,9.73894385818372e-07,0.670774999999999,"Up in CM",6.01148813772433,"IFIT2","Interferon-induced protein with tetratricopeptide repeats 2","IFIT2_HUMAN",-0.670774999999999
0.778474999999998,10.8867375,20.2049509141339,1.0432785935195e-07,5.6641045759423e-06,8.57327833070351,"CEIP2_HUMAN",61,-24.0241277740287,1.35428104395333e-08,9.73894385818372e-07,-0.778474999999998,"Up in BDM",6.01148813772433,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN",0.778474999999998
-1.0336,16.7921,-22.4201623211715,4.91073009900178e-08,3.62686174338888e-06,9.3765860439765,"GSTM1_HUMAN",24,23.9260546601257,1.39765238708539e-08,9.86464606938158e-07,1.0336,"Up in CM",6.00591849205112,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN",-1.0336
0.816975000000003,12.8985875,22.2716173430209,5.15329871194597e-08,3.77203061076188e-06,9.32548154926807,"MFGM_HUMAN",22,-23.9111136076827,1.40439621576322e-08,9.86464606938158e-07,-0.816975000000003,"Up in BDM",6.00591849205112,"MFGE8","Lactadherin","MFGM_HUMAN",0.816975000000003
-0.659974999999998,14.2389875,-19.7090003395779,1.24860922063652e-07,6.27981496366762e-06,8.38039994047527,"PFKAL_HUMAN",43,23.9034710319465,1.40785995379074e-08,9.86464606938158e-07,0.659974999999998,"Up in CM",6.00591849205112,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN",-0.659974999999998
-0.805275000000002,15.5102875,-22.7967867644208,4.35167206856677e-08,3.27293647872572e-06,9.50450273395256,"ADH6_HUMAN",19,23.807628749223,1.45212444601509e-08,1.00239167619622e-06,0.805275000000002,"Up in CM",5.99896254835574,"ADH6","Alcohol dehydrogenase 6","ADH6_HUMAN",-0.805275000000002
-0.447849999999999,14.942675,-17.4126816985453,3.05019621251781e-07,1.12637425901896e-05,7.4149616930949,"PH4H_HUMAN",38,23.8014206903465,1.45504524844292e-08,1.00239167619622e-06,0.447849999999999,"Non-significant",5.99896254835574,"PAH","Phenylalanine-4-hydroxylase","PH4H_HUMAN",-0.447849999999999
1.19695,10.2868,22.1647726047151,5.33618258896526e-08,3.83737060213484e-06,9.28849109475271,"CDHR2_HUMAN",30,-23.7663189897332,1.47168512826088e-08,1.00540622345689e-06,-1.19695,"Up in BDM",5.99765843082008,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN",1.19695
-0.975495,10.2703775,-21.5880263220857,6.46000114034468e-08,4.30561702020697e-06,9.08538340876152,"VLDLR_HUMAN",32,23.6922947779992,1.50748366831083e-08,1.02135133163737e-06,0.975495,"Up in CM",5.99082484053267,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN",-0.975495
-0.773350000000001,13.71635,-21.3025641126121,7.1140325206125e-08,4.52099524061871e-06,8.98265224965526,"HDAC6_HUMAN",26,23.5812169143276,1.56305721691084e-08,1.05032320198648e-06,0.773350000000001,"Up in CM",5.97867704070078,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN",-0.773350000000001
1.45165,10.44305,23.7173817630472,3.26461670800257e-08,2.73095181349031e-06,9.80755928793682,"MTAP2_HUMAN",13,-23.5289730380211,1.58999077512168e-08,1.05973531499573e-06,-1.45165,"Up in BDM",5.97480259283996,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN",1.45165
0.767525000000001,11.5190125,20.3170204596015,1.00236466027111e-07,5.55228748979902e-06,8.61616132755532,"G6PD_HUMAN",38,-23.4057891782842,1.65559111686624e-08,1.09137718812204e-06,-0.767525000000001,"Up in BDM",5.96202512804624,"G6PD","Glucose-6-phosphate 1-dehydrogenase","G6PD_HUMAN",0.767525000000001
-0.8582,12.18235,-21.7632570810437,6.0924010778835e-08,4.19710117953689e-06,9.14771435566032,"APOA5_HUMAN",23,23.3902321592111,1.66409061375037e-08,1.09137718812204e-06,0.8582,"Up in CM",5.96202512804624,"APOA5","Apolipoprotein A-V","APOA5_HUMAN",-0.8582
1.3724975,9.80812625,21.6194829659393,6.3921980919554e-08,4.29534753752872e-06,9.09661334192683,"PTPRF_HUMAN",57,-23.3422570715345,1.69061268472783e-08,1.09997164995228e-06,-1.3724975,"Up in BDM",5.95861850795809,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN",1.3724975
-0.970849999999999,15.95385,-21.0576103637312,7.73557681372882e-08,4.80426202416279e-06,8.89329963808119,"FTCD_HUMAN",36,23.2384218247272,1.74966266308762e-08,1.1294279143301e-06,0.970849999999999,"Up in CM",5.94714148267873,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN",-0.970849999999999
-0.787650000000001,15.05605,-20.3867997408261,9.77809947415792e-08,5.45311969313923e-06,8.64273410596463,"CBS_HUMAN",31,22.8682484738282,1.97989722845758e-08,1.26806230303869e-06,0.787650000000001,"Up in CM",5.89685940796754,"CBS","Cystathionine beta-synthase","CBS_HUMAN",-0.787650000000001
1.10211,8.2764775,24.9599704396309,2.25245120212789e-08,2.14716220407494e-06,10.1963527154358,"SPIT1_HUMAN",11,-22.7111117747089,2.08780240378185e-08,1.32680651986075e-06,-1.10211,"Up in BDM",5.87719240304599,"SPINT1","Kunitz-type protease inhibitor 1","SPIT1_HUMAN",1.10211
-0.687900000000004,14.441725,-20.9089615156208,8.1427042739559e-08,4.81136236647054e-06,8.83852573531691,"GBP1_HUMAN",22,22.6862576803733,2.10546911438359e-08,1.32774121536282e-06,0.687900000000004,"Up in CM",5.87688656329016,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN",-0.687900000000004
6.9909075,9.29192125,21.9857193037373,5.65941824796673e-08,3.96546246126763e-06,9.22606055653489,"TSP4_HUMAN",21,-22.6611349036772,2.12349813863501e-08,1.32888837713968e-06,-6.9909075,"Up in BDM",5.87651149703184,"THBS4","Thrombospondin-4","TSP4_HUMAN",6.9909075
-1.022575,17.0696875,-21.1175828639766,7.57789601142255e-08,4.74225889325512e-06,8.91527981260456,"ARGI1_HUMAN",26,22.6241253698152,2.15037521006159e-08,1.33551333121855e-06,1.022575,"Up in CM",5.87435177245297,"ARG1","Arginase-1","ARGI1_HUMAN",-1.022575
-1.151125,18.5998375,-20.9856311127812,7.92976132983651e-08,4.81136236647054e-06,8.86682925678057,"ALDOB_HUMAN",33,22.5824701693575,2.18108546984383e-08,1.34440140464509e-06,1.151125,"Up in CM",5.87147104244676,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN",-1.151125
0.765000000000001,13.362575,20.9683338575898,7.97724561834651e-08,4.81136236647054e-06,8.8604535440571,"GBA1_HUMAN",22,-22.5224581788581,2.22620170634974e-08,1.36197026781009e-06,-0.765000000000001,"Up in BDM",5.86583237308913,"GBA1","Lysosomal acid glucosylceramidase","GBA1_HUMAN",0.765000000000001
5.6990925,8.31237875,21.8863523418122,5.84835214886836e-08,4.06311787427312e-06,9.19117341851864,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",12,-22.4820040639157,2.25720764029899e-08,1.37071023964231e-06,-5.6990925,"Up in BDM",5.86305434289433,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",5.6990925
1.54161,7.76707,20.9036002328651,8.15783567869486e-08,4.81136236647054e-06,8.83654235560383,"MYOF_HUMAN",76,-22.367291978538,2.34780687650194e-08,1.41524417452669e-06,-1.54161,"Up in BDM",5.84916862409652,"MYOF","Myoferlin","MYOF_HUMAN",1.54161
-0.671875000000004,14.5629625,-20.7291427754103,8.6680608886237e-08,4.96928413740819e-06,8.77170111121592,"PUR6_HUMAN",21,22.2771480470612,2.42188075823235e-08,1.44923930335685e-06,0.671875000000004,"Up in CM",5.83885989641535,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN",-0.671875000000004
0.826500000000001,11.5736,19.8271055566236,1.19584396665885e-07,6.15690630094021e-06,8.42679813804143,"S12A7_HUMAN",32,-22.0208517083755,2.64728330678147e-08,1.57263974992714e-06,-0.826500000000001,"Up in BDM",5.80337075133551,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN",0.826500000000001
0.559749999999999,15.473325,18.0622660450791,2.34330322570339e-07,9.65346725845045e-06,7.70099070892254,"SQOR_HUMAN",36,-21.9950774997406,2.67122917145417e-08,1.57544868687635e-06,-0.559749999999999,"Up in BDM",5.80259573744039,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN",0.559749999999999
-0.605024999999998,15.1225875,-17.946851043806,2.45403327784984e-07,9.70491335338361e-06,7.65095904183647,"HYES_HUMAN",43,21.7104043062074,2.95259074206166e-08,1.72895277881582e-06,0.605024999999998,"Up in CM",5.76221686802149,"EPHX2","Bifunctional epoxide hydrolase 2","HYES_HUMAN",-0.605024999999998
1.4628325,10.88550875,20.4615697413423,9.52253009114428e-08,5.41820561193119e-06,8.67109921326307,"EPHA2_HUMAN",25,-21.4218094998259,3.27237689915037e-08,1.89308263493672e-06,-1.4628325,"Up in BDM",5.72283042823708,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN",1.4628325
-0.982904999999999,9.231875,-20.4023861996411,9.72418851575499e-08,5.45311969313923e-06,8.64865627115619,"PDK1_HUMAN",21,21.4161175729556,3.27906482265204e-08,1.89308263493672e-06,0.982904999999999,"Up in CM",5.72283042823708,"PDK1","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial","PDK1_HUMAN",-0.982904999999999
0.620674999999999,11.8596875,19.8138446331281,1.2016406540015e-07,6.15690630094021e-06,8.42160322261042,"GNA13_HUMAN",21,-21.3599649066367,3.34587485250021e-08,1.91814559725851e-06,-0.620674999999999,"Up in BDM",5.71711843069712,"GNA13","Guanine nucleotide-binding protein subunit alpha-13","GNA13_HUMAN",0.620674999999999
-0.702825000000004,15.8499375,-18.035428263977,2.36853728115703e-07,9.66013651614112e-06,7.68938647699975,"C1TC_HUMAN",59,21.3223449335951,3.3914922362324e-08,1.93079537171064e-06,0.702825000000004,"Up in CM",5.71426375089485,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN",-0.702825000000004
-0.566875,13.7995625,-21.1432817223811,7.51144621659039e-08,4.73683354489293e-06,8.92467785807191,"SPS2_HUMAN",17,21.2206001057643,3.51841574233541e-08,1.98693451468116e-06,0.566875,"Up in CM",5.7018164461168,"SEPHS2","Selenide, water dikinase 2","SPS2_HUMAN",-0.566875
3.97147,7.2759475,23.6280784254502,3.35530331813501e-08,2.77846228303745e-06,9.77873980445764,"PCOC1_HUMAN",2,-21.2048202973399,3.53857573973468e-08,1.98693451468116e-06,-3.97147,"Up in BDM",5.7018164461168,"PCOLCE","Procollagen C-endopeptidase enhancer 1","PCOC1_HUMAN",3.97147
-0.649850000000002,10.960425,-18.5389245946987,1.94222184715277e-07,8.4031994411201e-06,7.90414248953941,"IFIT3_HUMAN",30,21.1206780865909,3.64829517504969e-08,2.02184790959035e-06,0.649850000000002,"Up in CM",5.69425151665299,"IFIT3","Interferon-induced protein with tetratricopeptide repeats 3","IFIT3_HUMAN",-0.649850000000002
-0.789675000000001,11.5407625,-18.5081750311759,1.96560921263693e-07,8.43668289277359e-06,7.89120284986015,"KPBB_HUMAN",49,21.1193336069728,3.65007917320532e-08,2.02184790959035e-06,0.789675000000001,"Up in CM",5.69425151665299,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN",-0.789675000000001
-0.804875000000006,17.1090625,-21.9937812517382,5.64439561531971e-08,3.96546246126763e-06,9.22888348214766,"DOPD_HUMAN",14,21.0803927839553,3.70217877027384e-08,2.03694372877215e-06,0.804875000000006,"Up in CM",5.69102096835934,"DDT","D-dopachrome decarboxylase","DOPD_HUMAN",-0.804875000000006
0.967349999999996,11.41065,20.0182740309932,1.1157059615725e-07,5.97814213919698e-06,8.50127828213495,"IGSF8_HUMAN",21,-21.0104883196685,3.79782007231485e-08,2.0736963256713e-06,-0.967349999999996,"Up in BDM",5.68325484184351,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN",0.967349999999996
0.923859999999999,10.270445,21.4954807903131,6.66425612119895e-08,4.37068573452712e-06,9.05224121954596,"SIL1_HUMAN",14,-20.9948696162695,3.81956751861876e-08,2.0736963256713e-06,-0.923859999999999,"Up in BDM",5.68325484184351,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN",0.923859999999999
1.2215075,8.83609625,19.8941039421508,1.16703772568755e-07,6.09386960202964e-06,8.45298795700563,"BICC1_HUMAN",25,-20.9494059897037,3.8836734705972e-08,2.0892434211655e-06,-1.2215075,"Up in BDM",5.68001095671183,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN",1.2215075
-0.617924999999996,12.1921625,-19.6740446305235,1.26472887076272e-07,6.32210200153219e-06,8.36661060526541,"HUTI_HUMAN",20,20.927312995206,3.9152625085047e-08,2.0892434211655e-06,0.617924999999996,"Up in CM",5.68001095671183,"AMDHD1","Probable imidazolonepropionase","HUTI_HUMAN",-0.617924999999996
-1.22722,9.515465,-19.7372671982536,1.23574433244559e-07,6.25347656628947e-06,8.3915316261651,"ANO1_HUMAN",29,20.9207804093613,3.92465829299204e-08,2.0892434211655e-06,1.22722,"Up in CM",5.68001095671183,"ANO1","Anoctamin-1","ANO1_HUMAN",-1.22722
-0.464224999999999,12.9222125,-15.394655636924,7.37953819828469e-07,2.07669118550124e-05,6.45100046506945,"TPP2_HUMAN",67,20.8279730556092,4.06092305458601e-08,2.14783530332233e-06,0.464224999999999,"Non-significant",5.66799902353141,"TPP2","Tripeptidyl-peptidase 2","TPP2_HUMAN",-0.464224999999999
6.0018,8.031375,20.2392074851666,1.03057473236521e-07,5.6641045759423e-06,8.58641348934506,"GPC3_HUMAN",10,-20.7658634615347,4.15509047255205e-08,2.18355331371678e-06,-6.0018,"Up in BDM",5.66083619986339,"GPC3","Glypican-3","GPC3_HUMAN",6.0018
-0.865500000000001,15.5311,-20.9200887719084,8.11140075841475e-08,4.81136236647054e-06,8.84264045405071,"BAAT_HUMAN",15,20.7200659625417,4.22610204204203e-08,2.19487385141966e-06,0.865500000000001,"Up in CM",5.65859043542491,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN",-0.865500000000001
1.163525,13.7300625,19.1877820245589,1.51530866677769e-07,7.26054887844943e-06,8.17204435598672,"ITIH2_HUMAN",47,-20.7174630074644,4.23017892808376e-08,2.19487385141966e-06,-1.163525,"Up in BDM",5.65859043542491,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN",1.163525
0.665125000000002,11.4596375,18.0093773039669,2.39332647928307e-07,9.66013651614112e-06,7.67810523280751,"ITB5_HUMAN",35,-20.6799999102993,4.28934892159456e-08,2.21157751315926e-06,-0.665125000000002,"Up in BDM",5.655297834523,"ITGB5","Integrin beta-5","ITB5_HUMAN",0.665125000000002
