"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BT"
0.469349999999997,11.16935,10.4368039745525,1.25611733538334e-05,0.000993361397215907,3.7789232311119,"HP1B3_HUMAN",21,-11.6453733841778,7.77437267533553e-06,0.000714093799258376,-0.469349999999997,"Non-significant",3.14624473804911,"HP1BP3","Heterochromatin protein 1-binding protein 3","HP1B3_HUMAN",0.469349999999997
0.642252500000001,9.71105875,12.9455491782168,2.82837560817341e-06,0.000401083509488872,5.36674550155304,"COTL1_HUMAN",9,-11.5651723965235,8.1423709178537e-06,0.000739491956505746,-0.642252500000001,"Up in BT",3.13106654548611,"COTL1","Coactosin-like protein","COTL1_HUMAN",0.642252500000001
0.355975000000001,11.6531625,11.2790547075502,7.3661160115957e-06,0.000730900213570248,4.35116304685945,"NEP_HUMAN",39,-11.5173020111596,8.37143990169249e-06,0.000751848319170894,-0.355975000000001,"Non-significant",3.12386976684386,"MME","Neprilysin","NEP_HUMAN",0.355975000000001
-0.326649999999997,12.23635,-9.67076231978902,2.112381669388e-05,0.00129962899164229,3.21833906444432,"ACACB_HUMAN",121,11.3589154205659,9.1832158948178e-06,0.000807418816973887,0.326649999999997,"Non-significant",3.09290113353272,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN",-0.326649999999997
0.454224999999997,10.9690125,11.066482099685,8.39912375179364e-06,0.000771478605519864,4.21080581879607,"PRS23_HUMAN",19,-11.3576651135931,9.18997045176266e-06,0.000807418816973887,-0.454224999999997,"Non-significant",3.09290113353272,"PRSS23","Serine protease 23","PRS23_HUMAN",0.454224999999997
0.295300000000001,12.647425,9.86116535388959,1.85026008330021e-05,0.00122587313551767,3.36150106111003,"GELS_HUMAN",11,-11.2869066921489,9.58159071001667e-06,0.000832774168914675,-0.295300000000001,"Non-significant",3.07947275428499,"GSN","Gelsolin","GELS_HUMAN",0.295300000000001
0.718912500000002,8.08078375,11.1780810386352,7.83772183806753e-06,0.000745321242554116,4.28482270969158,"CCPG1_HUMAN",19,-11.2490798745845,9.7987038475978e-06,0.000834424930429431,-0.718912500000002,"Up in BT",3.07861272880709,"CCPG1","Cell cycle progression protein 1","CCPG1_HUMAN",0.718912500000002
-0.610025,11.6823125,-10.7221829530791,1.04393361382735e-05,0.000861032183731271,3.97772555743218,"PSB10_HUMAN",11,11.2476451647583,9.8070479266109e-06,0.000834424930429431,0.610025,"Up in C",3.07861272880709,"PSMB10","Proteasome subunit beta type-10","PSB10_HUMAN",-0.610025
0.297677500000002,8.97084875,9.37383147493163,2.6091904435806e-05,0.00147160314073922,2.98974853084606,"HAT1_HUMAN",11,-11.2183353779549,9.97928905147082e-06,0.000840235347948319,-0.297677500000002,"Non-significant",3.07559905203394,"HAT1","Histone acetyltransferase type B catalytic subunit","HAT1_HUMAN",0.297677500000002
-0.300174999999998,14.8039375,-8.91872655828562,3.6483395330425e-05,0.0017799977653147,2.62614586509308,"PIMT_HUMAN",16,11.1242310372064,1.05559701014754e-05,0.000879627900311607,0.300174999999998,"Non-significant",3.05570100400519,"PCMT1","Protein-L-isoaspartate(D-aspartate) O-methyltransferase","PIMT_HUMAN",-0.300174999999998
3.8800025,7.89940875,11.1547249536992,7.95161250741165e-06,0.000747359115086144,4.26939281393306,"COMP_HUMAN",5,-10.9789929485179,1.15218782329677e-05,0.00092406875873476,-3.8800025,"Up in BT",3.03429571229928,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN",3.8800025
-0.287500000000001,15.86325,-8.87594281267142,3.76796364330258e-05,0.0017799977653147,2.59110502014599,"AMPL_HUMAN",38,10.9701308644502,1.15839898813437e-05,0.00092406875873476,0.287500000000001,"Non-significant",3.03429571229928,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN",-0.287500000000001
0.308149999999998,11.26485,9.06851713319223,3.26202359610615e-05,0.00165482669471857,2.74764565853338,"UN45A_HUMAN",54,-10.9651882452909,1.1618796315771e-05,0.00092406875873476,-0.308149999999998,"Non-significant",3.03429571229928,"UNC45A","Protein unc-45 homolog A","UN45A_HUMAN",0.308149999999998
-0.532525,11.7257375,-13.9420581917542,1.68266543238854e-06,0.000283353847708261,5.91074414875176,"DPYD_HUMAN",55,10.961644534915,1.16438245927115e-05,0.00092406875873476,0.532525,"Up in C",3.03429571229928,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN",-0.532525
-0.404174999999999,14.8644875,-10.1671381816645,1.50237695691089e-05,0.00107466486218679,3.58618505989971,"FBX2_HUMAN",13,10.9590989630304,1.1661841071423e-05,0.00092406875873476,0.404174999999999,"Non-significant",3.03429571229928,"FBXO2","F-box only protein 2","FBX2_HUMAN",-0.404174999999999
0.499200000000002,13.2177,10.2702481577327,1.40228851204828e-05,0.00102047225166576,3.66045357797389,"SDCB1_HUMAN",13,-10.9431816699187,1.17752173883064e-05,0.00092406875873476,-0.499200000000002,"Non-significant",3.03429571229928,"SDCBP","Syntenin-1","SDCB1_HUMAN",0.499200000000002
0.643732500000002,9.68429625,10.5483876163881,1.1678304744149e-05,0.000943957372469563,3.85727597285076,"GTPB4_HUMAN",25,-10.8937047071851,1.21357062597188e-05,0.000928503207333599,-0.643732500000002,"Up in BT",3.03221659173586,"GTPBP4","GTP-binding protein 4","GTPB4_HUMAN",0.643732500000002
7.185515,9.4027925,11.0830342606356,8.31305560782737e-06,0.000771478605519864,4.22183044154322,"Q15194_HBV",5,-10.8896455764445,1.21658330271964e-05,0.000928503207333599,-7.185515,"Up in BT",3.03221659173586,"PreC-C","Capsid protein","Q15194_HBV",7.185515
0.306375000000001,12.8095125,8.87780909040244,3.76265422338795e-05,0.0017799977653147,2.59263670422429,"SQSTM_HUMAN",20,-10.8742160917983,1.22811277424787e-05,0.000928503207333599,-0.306375000000001,"Non-significant",3.03221659173586,"SQSTM1","Sequestosome-1","SQSTM_HUMAN",0.306375000000001
0.935592499999998,8.59806625,10.757594512053,1.02055224643358e-05,0.000850425134837386,4.00203425488545,"EMC6_HUMAN",3,-10.8680250478706,1.23277378594375e-05,0.000928503207333599,-0.935592499999998,"Up in BT",3.03221659173586,"EMC6","ER membrane protein complex subunit 6","EMC6_HUMAN",0.935592499999998
-0.659224999999998,10.8051625,-10.4136077881212,1.27540326106867e-05,0.000993361397215907,3.76253354600375,"RCN2_HUMAN",17,10.8576787741628,1.24060802167548e-05,0.000928503207333599,0.659224999999998,"Up in C",3.03221659173586,"RCN2","Reticulocalbin-2","RCN2_HUMAN",-0.659224999999998
-0.289325000000002,12.1093125,-8.87959067702799,3.75759360722814e-05,0.0017799977653147,2.59409861138727,"PIN4_HUMAN",6,10.8252391156411,1.26554035941154e-05,0.000937858439702367,0.289325000000002,"Non-significant",3.02786270905771,"PIN4","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4","PIN4_HUMAN",-0.289325000000002
-0.336924999999999,11.8650125,-9.70634992603792,2.0603597315074e-05,0.00128106828536725,3.2452965388892,"THUM1_HUMAN",22,10.8114457655178,1.27631360098058e-05,0.000937858439702367,0.336924999999999,"Non-significant",3.02786270905771,"THUMPD1","THUMP domain-containing protein 1","THUM1_HUMAN",-0.336924999999999
5.5154625,8.36291875,11.0000482840181,8.75485258626791e-06,0.00077405287285295,4.16639278159057,"GPC3_HUMAN",10,-10.7952433108879,1.28910169376393e-05,0.000938721530693142,-5.5154625,"Up in BT",3.02746322096019,"GPC3","Glypican-3","GPC3_HUMAN",5.5154625
2.0757325,8.53114625,10.7732734986047,1.01038930348611e-05,0.000850425134837386,4.01277232143034,"DMBT1_HUMAN",1,-10.638048497214,1.42102045853541e-05,0.00101676724627336,-2.0757325,"Up in BT",2.99277845241457,"DMBT1","Scavenger receptor cysteine-rich domain-containing protein DMBT1","DMBT1_HUMAN",2.0757325
-0.178999999999998,16.514975,-7.39243199632424,0.00012611094642886,0.00366073621233538,1.2744330029825,"FAS_HUMAN",149,10.6233797349443,1.43409327027344e-05,0.00101676724627336,0.178999999999998,"Non-significant",2.99277845241457,"FASN","Fatty acid synthase","FAS_HUMAN",-0.178999999999998
0.779637499999998,9.11629625,11.3848909019012,6.90593599907395e-06,0.000697758508506435,4.42006579851511,"RRP12_HUMAN",42,-10.6166554196387,1.44013157893182e-05,0.00101676724627336,-0.779637499999998,"Up in BT",2.99277845241457,"RRP12","RRP12-like protein","RRP12_HUMAN",0.779637499999998
3.437045,6.7420175,10.7871525262213,1.00148844423296e-05,0.000850425134837386,4.02226490501999,"RELN_HUMAN",51,-10.609493620378,1.44659449859503e-05,0.00101676724627336,-3.437045,"Up in BT",2.99277845241457,"RELN","Reelin","RELN_HUMAN",3.437045
-0.401024999999999,12.2466125,-9.43711626077092,2.49313234608549e-05,0.00143669506638258,3.03902472587242,"ACMSD_HUMAN",17,10.5359835747376,1.5148693979697e-05,0.00103914356638314,0.401024999999999,"Non-significant",2.98332444687911,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN",-0.401024999999999
0.473249999999997,13.755275,9.82565146906202,1.89622929166736e-05,0.00124512749726171,3.33499655997679,"ANX13_HUMAN",21,-10.5348112139594,1.51598751183301e-05,0.00103914356638314,-0.473249999999997,"Non-significant",2.98332444687911,"ANXA13","Annexin A13","ANX13_HUMAN",0.473249999999997
-0.522725000000005,8.6885775,-10.3087327441134,1.36687946003842e-05,0.00102047225166576,3.68799053912697,"C163A_HUMAN",29,10.5337526416837,1.51699790712867e-05,0.00103914356638314,0.522725000000005,"Up in C",2.98332444687911,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN",-0.522725000000005
-0.357699999999998,12.405025,-9.46938209039587,2.43620922144242e-05,0.00143669506638258,3.06403095963399,"MGMT_HUMAN",9,10.4318446584487,1.61794502524621e-05,0.00109897896126598,0.357699999999998,"Non-significant",2.95901062158338,"MGMT","Methylated-DNA--protein-cysteine methyltransferase","MGMT_HUMAN",-0.357699999999998
0.486724999999996,13.3944375,16.5786581266924,4.9576040529066e-07,0.000129265527611755,7.16607407344589,"APOB_HUMAN",239,-10.3727452095465,1.67997004019565e-05,0.00113159981957512,-0.486724999999996,"Non-significant",2.94630713045995,"APOB","Apolipoprotein B-100","APOB_HUMAN",0.486724999999996
0.286699999999998,11.848375,9.15615700423715,3.05748958613688e-05,0.00159443150482222,2.81789290453475,"GOGB1_HUMAN",194,-10.3236135056351,1.73359282568351e-05,0.00115806866198346,-0.286699999999998,"Non-significant",2.93626569049069,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN",0.286699999999998
-0.340974999999997,12.9097625,-8.88900961164531,3.73096615103878e-05,0.0017799977653147,2.60182308420999,"BGH3_HUMAN",32,10.2898512893829,1.77156712922158e-05,0.00117373582831951,0.340974999999997,"Non-significant",2.93042963836357,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN",-0.340974999999997
-0.188625000000002,14.1782625,-7.29320605189948,0.000137659979512675,0.00384774128077742,1.17867118558826,"RTCB_HUMAN",27,10.261266244455,1.80445731062409e-05,0.0011829197804445,0.188625000000002,"Non-significant",2.92704470599892,"RTCB","RNA-splicing ligase RtcB homolog","RTCB_HUMAN",-0.188625000000002
1.0022,12.056875,11.727152513376,5.62615558629457e-06,0.000614543454108365,4.63857068224824,"APOM_HUMAN",8,-10.2524863768928,1.8146981662145e-05,0.0011829197804445,-1.0022,"Up in BT",2.92704470599892,"APOM","Apolipoprotein M","APOM_HUMAN",1.0022
-0.490475,11.5939875,-9.88373731813872,1.82169717852561e-05,0.00121692382595227,3.3783001431374,"IN35_HUMAN",18,10.2115892785027,1.86327790886875e-05,0.00120487002699089,0.490475,"Non-significant",2.9190597992344,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN",-0.490475
0.321624999999996,11.0891875,10.4539006904255,1.24211353161568e-05,0.000993361397215907,3.79098073573877,"P4K2A_HUMAN",32,-10.1904479111562,1.8889681574788e-05,0.00121046445279841,-0.321624999999996,"Non-significant",2.91704795977878,"PI4K2A","Phosphatidylinositol 4-kinase type 2-alpha","P4K2A_HUMAN",0.321624999999996
-0.221049999999998,12.16935,-7.82587911386578,8.69256939776215e-05,0.00295529667130946,1.6807937236532,"AT2L2_HUMAN",23,10.1799448846425,1.90188031059505e-05,0.00121046445279841,0.221049999999998,"Non-significant",2.91704795977878,"PHYKPL","5-phosphohydroxy-L-lysine phospho-lyase","AT2L2_HUMAN",-0.221049999999998
2.917395,6.6692275,10.3057477493168,1.36958947685682e-05,0.00102047225166576,3.68585821122179,"MRC2_HUMAN",24,-10.1459454279858,1.94437013788797e-05,0.00122747279616299,-2.917395,"Up in BT",2.91098812413959,"MRC2","C-type mannose receptor 2","MRC2_HUMAN",2.917395
0.477349999999999,11.80185,13.1270735175867,2.56611572471424e-06,0.000384109507460467,5.4690912043499,"FPRP_HUMAN",40,-10.1344527480785,1.95897551286683e-05,0.00122747279616299,-0.477349999999999,"Non-significant",2.91098812413959,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN",0.477349999999999
0.450672500000001,9.44777375,9.93372132311499,1.76020094928146e-05,0.0012057376502578,3.41537208254372,"MBB1A_HUMAN",48,-10.1115539093534,1.98844886717864e-05,0.00123635632256961,-0.450672500000001,"Non-significant",2.90785634589445,"MYBBP1A","Myb-binding protein 1A","MBB1A_HUMAN",0.450672500000001
0.676735000000001,9.321365,9.81510340824331,1.91013002177969e-05,0.00124512749726171,3.32710703602658,"TRI22_HUMAN",15,-10.0842401569289,2.02426465877049e-05,0.00124901765166732,-0.676735000000001,"Up in BT",2.90343142394168,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN",0.676735000000001
-0.301825000000003,12.7792375,-10.3255522078404,1.35172216989276e-05,0.00102047225166576,3.6999944331181,"XDH_HUMAN",47,10.0569969658796,2.06071857690112e-05,0.00125339862397881,0.301825000000003,"Non-significant",2.90191078641819,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN",-0.301825000000003
0.369150000000003,12.911,9.3217612815447,2.70926331559356e-05,0.00147966049864478,2.94897420288816,"CO4B_HUMAN",83,-10.0557698295511,2.06237804019771e-05,0.00125339862397881,-0.369150000000003,"Non-significant",2.90191078641819,"C4B_2","Complement C4-B","CO4B_HUMAN",0.369150000000003
-0.786815000000001,10.0651925,-9.89779434628032,1.80416084230464e-05,0.00121525267402904,3.38874375546293,"PGK2_HUMAN",5,10.040239135653,2.08351180045133e-05,0.00125494207122432,0.786815000000001,"Up in C",2.90137632097837,"PGK2","Phosphoglycerate kinase 2","PGK2_HUMAN",-0.786815000000001
-0.358625000000002,10.4689125,-8.99999118327804,3.43272095477173e-05,0.00170225052008711,2.69228883166936,"RRFM_HUMAN",8,10.0311680577583,2.09596906612995e-05,0.00125494207122432,0.358625000000002,"Non-significant",2.90137632097837,"MRRF","Ribosome-recycling factor, mitochondrial","RRFM_HUMAN",-0.358625000000002
0.280925,11.0601875,8.10655977875128,6.89174164590836e-05,0.00261479228335141,1.93400110654156,"HAOX2_HUMAN",20,-9.96957143625059,2.18282866189918e-05,0.00129481121824634,-0.280925,"Non-significant",2.88779354652512,"HAO2","2-Hydroxyacid oxidase 2","HAOX2_HUMAN",0.280925
-0.353674999999996,14.5050875,-8.7488902295855,4.15008224943915e-05,0.00187402876101769,2.48614680099958,"FAH2A_HUMAN",15,9.95238274622077,2.20779051254246e-05,0.00129481121824634,0.353674999999996,"Non-significant",2.88779354652512,"FAHD2A","Oxaloacetate tautomerase FAHD2A, mitochondrial","FAH2A_HUMAN",-0.353674999999996
1.924365,5.7914725,10.0616869433528,1.61316621195952e-05,0.00114379144660252,3.50948285031679,"PTK7_HUMAN",5,-9.94541582722949,2.21800012149902e-05,0.00129481121824634,-1.924365,"Up in BT",2.88779354652512,"PTK7","Inactive tyrosine-protein kinase 7","PTK7_HUMAN",1.924365
0.6262475,8.99094625,9.72658415949044,2.03142694094995e-05,0.00128106828536725,3.26058270408423,"LBP_HUMAN",10,-9.93691393990178,2.23053174745709e-05,0.00129481121824634,-0.6262475,"Up in BT",2.88779354652512,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN",0.6262475
0.727874999999999,13.5847125,9.70640714819317,2.06027725689902e-05,0.00128106828536725,3.24533980999585,"YBOX1_HUMAN",14,-9.92874243693615,2.24265211622526e-05,0.00129481121824634,-0.727874999999999,"Up in BT",2.88779354652512,"YBX1","Y-box-binding protein 1","YBOX1_HUMAN",0.727874999999999
-0.528324999999995,18.6513875,-9.93863028077673,1.75428884072908e-05,0.0012057376502578,3.41900343368316,"ENOA_HUMAN",28,9.89422854810928,2.29467542461249e-05,0.00130645863055038,0.528324999999995,"Up in C",2.88390433779899,"ENO1","Alpha-enolase","ENOA_HUMAN",-0.528324999999995
-0.199250000000006,16.231775,-6.90892330196959,0.000195040315968718,0.00446603647018454,0.797700121290106,"AOXA_HUMAN",91,9.87294449614179,2.32743892185478e-05,0.00130645863055038,0.199250000000006,"Non-significant",2.88390433779899,"AOX1","Aldehyde oxidase","AOXA_HUMAN",-0.199250000000006
1.047715,8.63911,11.6993332681848,5.7194965710804e-06,0.000616409210453905,4.62105200346014,"LAMA5_HUMAN",58,-9.85584469499192,2.35414596706183e-05,0.00130645863055038,-1.047715,"Up in BT",2.88390433779899,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN",1.047715
-0.452075000000001,10.7425125,-12.9482278480931,2.82429122971966e-06,0.000401083509488872,5.36826674172339,"IFIT1_HUMAN",34,9.83818905583746,2.38208637222133e-05,0.00130645863055038,0.452075000000001,"Non-significant",2.88390433779899,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN",-0.452075000000001
-0.39588,9.6388025,-9.44083098096029,2.48650303809028e-05,0.00143669506638258,3.04190768003327,"T2FB_HUMAN",16,9.83490375714409,2.38732681279399e-05,0.00130645863055038,0.39588,"Non-significant",2.88390433779899,"GTF2F2","General transcription factor IIF subunit 2","T2FB_HUMAN",-0.39588
0.426749999999998,12.4178,9.07553883829513,3.2450798676333e-05,0.00165482669471857,2.75329653475893,"CAB45_HUMAN",15,-9.83077902718597,2.39392476382866e-05,0.00130645863055038,-0.426749999999998,"Non-significant",2.88390433779899,"SDF4","45 kDa calcium-binding protein","CAB45_HUMAN",0.426749999999998
0.200049999999999,10.703625,7.40665526254746,0.000124546373883532,0.00364749398587171,1.2880742764728,"SEPT8_HUMAN",17,-9.81931511824322,2.41237137676404e-05,0.00130645863055038,-0.200049999999999,"Non-significant",2.88390433779899,"SEPTIN8","Septin-8","SEPT8_HUMAN",0.200049999999999
0.4542,10.543775,9.06289239502175,3.27566833050811e-05,0.00165482669471857,2.74311616065545,"EPHA2_HUMAN",25,-9.81631351487431,2.41722785314246e-05,0.00130645863055038,-0.4542,"Non-significant",2.88390433779899,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN",0.4542
-0.236649999999999,11.3158,-8.10105546027069,6.92274586956826e-05,0.00261479228335141,1.92910778198201,"OGFR_HUMAN",31,9.81408112743065,2.42084695667799e-05,0.00130645863055038,0.236649999999999,"Non-significant",2.88390433779899,"OGFR","Opioid growth factor receptor","OGFR_HUMAN",-0.236649999999999
0.279900000000001,11.60975,7.94748446560009,7.85435930687991e-05,0.00282163494566713,1.79142633948005,"ITA6_HUMAN",48,-9.80289207095787,2.43907925813917e-05,0.00130645863055038,-0.279900000000001,"Non-significant",2.88390433779899,"ITGA6","Integrin alpha-6","ITA6_HUMAN",0.279900000000001
-0.443549999999997,13.7057,-10.8336084978138,9.72333963670751e-06,0.000836103768973477,4.05395178133637,"NDRG2_HUMAN",12,9.79537177084721,2.45142088850343e-05,0.00130645863055038,0.443549999999997,"Non-significant",2.88390433779899,"NDRG2","Protein NDRG2","NDRG2_HUMAN",-0.443549999999997
-0.564092499999997,8.43384875,-9.4454417153238,2.47830234014522e-05,0.00143669506638258,3.04548456390195,"NAGS_HUMAN",11,9.79211820034949,2.4567822818713e-05,0.00130645863055038,0.564092499999997,"Up in C",2.88390433779899,"NAGS","N-acetylglutamate synthase, mitochondrial","NAGS_HUMAN",-0.564092499999997
-0.210999999999999,16.57125,-7.292115533528,0.00013779333096373,0.00384774128077742,1.17761291087779,"AK1C2_HUMAN",8,9.76130124439625,2.50822864888101e-05,0.00132065010762878,0.210999999999999,"Non-significant",2.87921222890623,"AKR1C2","Aldo-keto reductase family 1 member C2","AK1C2_HUMAN",-0.210999999999999
