logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,D_vs_BD,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-1.69266498088837,6.190210759639742,,0.0105224140393982,0.0337814021257014,,LTBP1_HUMAN,6,,0.0105224140393982,0.0337814021257014,1.69266498088837,Down,1.471322328630679,LTBP1,Latent-transforming growth factor beta-binding protein 1,LTBP1_HUMAN,Q14766
-1.67090582847595,15.431273579597493,,4.923867587218881e-10,5.804454817991606e-07,,IFIT2_HUMAN,8,,4.923867587218881e-10,5.804454817991606e-07,1.67090582847595,Down,6.236238565013571,IFIT2,Interferon-induced protein with tetratricopeptide repeats 2,IFIT2_HUMAN,P09913
-1.66679406166077,7.840203642845154,,8.267041171629489e-05,0.0009177759934845,,PGAM4_HUMAN,8,,8.267041171629489e-05,0.0009177759934845,1.66679406166077,Down,3.037263306451276,PGAM4,Probable phosphoglycerate mutase 4,PGAM4_HUMAN,Q8N0Y7
-1.66501784324646,7.877168059349058,,0.0003711855082975,0.0026912591765325,,POSTN_HUMAN,6,,0.0003711855082975,0.0026912591765325,1.66501784324646,Down,2.5700444763284542,POSTN,Periostin,POSTN_HUMAN,Q15063
-1.66187465190887,,,1.0,1.0,,ERR1_HUMAN,5,,1.0,1.0,1.66187465190887,Non-significant,-0.0,ESRRA,Steroid hormone receptor ERR1,ERR1_HUMAN,P11474
-1.66113412380219,6.895322501659393,,0.0004741903992305,0.0032592633732345,,PGS1_HUMAN,6,,0.0004741903992305,0.0032592633732345,1.66113412380219,Down,2.486880543824252,BGN,Biglycan,PGS1_HUMAN,P21810
-1.65429782867432,10.17403388023377,,3.0277439925676207e-06,8.653814781088944e-05,,LAMP3_HUMAN,8,,3.0277439925676207e-06,8.653814781088944e-05,1.65429782867432,Down,4.062792404308526,LAMP3,Lysosome-associated membrane glycoprotein 3,LAMP3_HUMAN,Q9UQV4
-1.64579319953918,10.28425824642181,,3.622215527950042e-07,2.2482433197344467e-05,,LBP_HUMAN,8,,3.622215527950042e-07,2.2482433197344467e-05,1.64579319953918,Down,4.648156688343404,LBP,Lipopolysaccharide-binding protein,LBP_HUMAN,P18428
-1.63720881938934,7.48345309495926,,3.107839971252591e-05,0.0004455401547563,,MCM2_HUMAN,8,,3.107839971252591e-05,0.0004455401547563,1.63720881938934,Down,3.351113148634448,MCM2,DNA replication licensing factor MCM2,MCM2_HUMAN,P49736
-1.63096696138382,,,1.0,1.0,,CAR10_HUMAN,5,,1.0,1.0,1.63096696138382,Non-significant,-0.0,CARD10,Caspase recruitment domain-containing protein 10,CAR10_HUMAN,Q9BWT7
-1.62845814228058,,,1.0,1.0,,NCAS2_HUMAN,5,,1.0,1.0,1.62845814228058,Non-significant,-0.0,NCBP2AS2,Protein NCBP2AS2,NCAS2_HUMAN,Q69YL0
-1.60572067896525,6.806132237116497,,0.0003218528554449,0.0024015851044264,,HTRA3_HUMAN,7,,0.0003218528554449,0.0024015851044264,1.60572067896525,Down,2.6195020187573075,HTRA3,Serine protease HTRA3,HTRA3_HUMAN,P83110
-1.59754395484924,10.572224259376526,,5.404475447661306e-08,6.918573022295168e-06,,RSAD2_HUMAN,8,,5.404475447661306e-08,6.918573022295168e-06,1.59754395484924,Down,5.159983470926061,RSAD2,S-adenosylmethionine-dependent nucleotide dehydratase RSAD2,RSAD2_HUMAN,Q8WXG1
-1.59753012657166,9.384555697441112,,2.4172826857757262e-06,7.501817062333533e-05,,LEG9_HUMAN,8,,2.4172826857757262e-06,7.501817062333533e-05,1.59753012657166,Down,4.124833530666205,LGALS9,Galectin-9,LEG9_HUMAN,O00182
-1.59668072064718,9.5585224231084,,5.463961537147926e-05,0.0006727695904011,,PLA1A_HUMAN,7,,5.463961537147926e-05,0.0006727695904011,1.59668072064718,Down,3.1721336471439536,PLA1A,Phospholipase A1 member A,PLA1A_HUMAN,Q53H76
-1.59592413902283,9.127122282981876,,2.9942600667840647e-05,0.0004319009282951,,IF16_HUMAN,8,,2.9942600667840647e-05,0.0004319009282951,1.59592413902283,Down,3.3646158625118727,IFI16,Gamma-interferon-inducible protein 16,IF16_HUMAN,Q16666
-1.57549321651459,8.763774931430817,,5.169179061296025e-06,0.0001233588568522,,NID1_HUMAN,8,,5.169179061296025e-06,0.0001233588568522,1.57549321651459,Down,3.908829663815175,NID1,Nidogen-1,NID1_HUMAN,P14543
-1.54588985443115,,,1.0,1.0,,TGBR3_HUMAN,5,,1.0,1.0,1.54588985443115,Non-significant,-0.0,TGFBR3,Transforming growth factor beta receptor type 3,TGBR3_HUMAN,Q03167
-1.52246189117432,8.685035705566406,,5.314694138227687e-07,2.8836615281125453e-05,,S15A3_HUMAN,8,,5.314694138227687e-07,2.8836615281125453e-05,1.52246189117432,Down,4.540055716594624,SLC15A3,Solute carrier family 15 member 3,S15A3_HUMAN,Q8IY34
-1.51854872703552,6.614982962608339,,0.0353063375842438,0.085328856586345,,PDE5A_HUMAN,8,,0.0353063375842438,0.085328856586345,1.51854872703552,Non-significant,1.0689040739099365,PDE5A,"cGMP-specific 3',5'-cyclic phosphodiesterase",PDE5A_HUMAN,O76074
-1.48303818702698,9.710519671440128,,8.063228375403012e-05,0.0009015800626495,,IF2B1_HUMAN,8,,8.063228375403012e-05,0.0009015800626495,1.48303818702698,Down,3.0449957007518824,IGF2BP1,Insulin-like growth factor 2 mRNA-binding protein 1,IF2B1_HUMAN,Q9NZI8
-1.47908055782318,8.691427767276764,,1.4683794677491174e-06,5.5696448978094994e-05,,MCM5_HUMAN,8,,1.4683794677491174e-06,5.5696448978094994e-05,1.47908055782318,Down,4.254172493127525,MCM5,DNA replication licensing factor MCM5,MCM5_HUMAN,P33992
-1.47450017929077,12.22170400619506,,6.804875963548494e-05,0.0007919367722919,,APOM_HUMAN,8,,6.804875963548494e-05,0.0007919367722919,1.47450017929077,Down,3.1013094908105763,APOM,Apolipoprotein M,APOM_HUMAN,O95445
-1.47241473197937,8.530326962471008,,3.626664652829058e-05,0.0004977096063756,,KCRB_HUMAN,8,,3.626664652829058e-05,0.0004977096063756,1.47241473197937,Down,3.303023976785233,CKB,Creatine kinase B-type,KCRB_HUMAN,P12277
-1.45449364185333,8.346212565898895,,2.7390747333571496e-06,8.070437562511577e-05,,EXT1_HUMAN,8,,2.7390747333571496e-06,8.070437562511577e-05,1.45449364185333,Down,4.093102918086774,EXT1,Exostosin-1,EXT1_HUMAN,Q16394
-1.43478107452393,10.73822069168091,,1.6574705869343087e-08,3.603481578555288e-06,,TRFL_HUMAN,8,,1.6574705869343087e-08,3.603481578555288e-06,1.43478107452393,Down,5.443277693766114,LTF,Lactotransferrin,TRFL_HUMAN,P02788
-1.4216423034668,9.55586886405945,,4.866535918473041e-07,2.7683958257059788e-05,,URP2_HUMAN,8,,4.866535918473041e-07,2.7683958257059788e-05,1.4216423034668,Down,4.557771814276761,FERMT3,Fermitin family homolog 3,URP2_HUMAN,Q86UX7
-1.41389242808024,8.501989523569742,,0.0060652453975873,0.0221643869502377,,IGLL5_HUMAN,7,,0.0060652453975873,0.0221643869502377,1.41389242808024,Down,1.654344276447249,IGLL5,Immunoglobulin lambda-like polypeptide 5,IGLL5_HUMAN,B9A064
-1.40180170536041,8.113095700740814,,3.752489735911374e-06,9.871417661403384e-05,,PARVB_HUMAN,8,,3.752489735911374e-06,9.871417661403384e-05,1.40180170536041,Down,4.005620472627967,PARVB,Beta-parvin,PARVB_HUMAN,Q9HBI1
-1.39528584480286,9.645939707756042,,6.58391778521059e-08,8.051050509586622e-06,,PTPRF_HUMAN,8,,6.58391778521059e-08,8.051050509586622e-06,1.39528584480286,Down,5.094147448731431,PTPRF,Receptor-type tyrosine-protein phosphatase F,PTPRF_HUMAN,P10586
-1.39342606067657,,,1.0,1.0,,SVEP1_HUMAN,5,,1.0,1.0,1.39342606067657,Non-significant,-0.0,SVEP1,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",SVEP1_HUMAN,Q4LDE5
-1.37435674667358,,,1.0,1.0,,TPBG_HUMAN,2,,1.0,1.0,1.37435674667358,Non-significant,-0.0,TPBG,Trophoblast glycoprotein,TPBG_HUMAN,Q13641
-1.37387299537659,8.315009474754333,,1.0428812121338685e-05,0.0002010429593179,,MCM4_HUMAN,8,,1.0428812121338685e-05,0.0002010429593179,1.37387299537659,Down,3.696711131627996,MCM4,DNA replication licensing factor MCM4,MCM4_HUMAN,P33991
-1.37222671508789,10.88894557952881,,1.4747761440029313e-05,0.0002565359012275,,GSTA5_HUMAN,8,,1.4747761440029313e-05,0.0002565359012275,1.37222671508789,Down,3.59085184843149,GSTA5,Glutathione S-transferase A5,GSTA5_HUMAN,Q7RTV2
-1.37014762560527,7.0723154942194615,,0.0001854685057132,0.0016165356035199,,PD1L1_HUMAN,7,,0.0001854685057132,0.0016165356035199,1.37014762560527,Down,2.7914147257929427,CD274,Programmed cell death 1 ligand 1,PD1L1_HUMAN,Q9NZQ7
-1.36826157569885,7.839058041572569,,0.0073322567459837,0.0257043820584407,,PCDGH_HUMAN,7,,0.0073322567459837,0.0257043820584407,1.36826157569885,Down,1.5899928322495875,PCDHGB5,Protocadherin gamma-B5,PCDGH_HUMAN,Q9Y5G0
-1.36411770184835,10.53594227631886,,0.0001389003050425,0.0013294511673056,,COCA1_HUMAN,7,,0.0001389003050425,0.0013294511673056,1.36411770184835,Down,2.876327610313748,COL12A1,Collagen alpha-1(XII) chain,COCA1_HUMAN,Q99715
-1.32114672660828,9.73323237895966,,1.0217108519724455e-05,0.0001978930735274,,PERM_HUMAN,8,,1.0217108519724455e-05,0.0001978930735274,1.32114672660828,Down,3.7035694063062863,MPO,Myeloperoxidase,PERM_HUMAN,P05164
-1.30903148651123,7.220760464668274,,9.464366800607592e-05,0.0010136151267631,,MCM6_HUMAN,8,,9.464366800607592e-05,0.0010136151267631,1.30903148651123,Down,2.994126916849232,MCM6,DNA replication licensing factor MCM6,MCM6_HUMAN,Q14566
-1.29453504085541,6.509084880352019,,0.0199974578222589,0.0550719905673168,,TM154_HUMAN,7,,0.0199974578222589,0.0550719905673168,1.29453504085541,Non-significant,1.2590692257381126,TMEM154,Transmembrane protein 154,TM154_HUMAN,Q6P9G4
-1.28960514068604,,,1.0,1.0,,COA8_HUMAN,4,,1.0,1.0,1.28960514068604,Non-significant,-0.0,COA8,Cytochrome c oxidase assembly factor 8,COA8_HUMAN,Q96IL0
-1.27559673786163,7.450764477252958,,9.738899034921545e-05,0.0010335595828123,,TNF10_HUMAN,8,,9.738899034921545e-05,0.0010335595828123,1.27559673786163,Down,2.9856644820355003,TNFSF10,Tumor necrosis factor ligand superfamily member 10,TNF10_HUMAN,P50591
-1.25587828954061,,,1.0,1.0,,YPEL2_HUMAN,4,,1.0,1.0,1.25587828954061,Non-significant,-0.0,YPEL2,Protein yippee-like 2,YPEL2_HUMAN,Q96QA6
-1.24152374267578,,,1.0,1.0,,NOTC3_HUMAN,5,,1.0,1.0,1.24152374267578,Non-significant,-0.0,NOTCH3,Neurogenic locus notch homolog protein 3,NOTC3_HUMAN,Q9UM47
-1.23833131790161,9.91715836524963,,5.563807159140653e-06,0.0001293586489588,,B4GA1_HUMAN,8,,5.563807159140653e-06,0.0001293586489588,1.23833131790161,Down,3.888204528914637,B4GAT1,"Beta-1,4-glucuronyltransferase 1",B4GA1_HUMAN,O43505
-1.22531962394714,12.963102698326097,,4.936903826576562e-05,0.0006271015976921,,DEF1_HUMAN,8,,4.936903826576562e-05,0.0006271015976921,1.22531962394714,Down,3.2026620927536125,DEFA1B,Neutrophil defensin 1,DEF1_HUMAN,P59665
-1.21526896953583,8.048353254795074,,0.0011686551796015,0.0064869863729509,,SP110_HUMAN,8,,0.0011686551796015,0.0064869863729509,1.21526896953583,Down,2.1879570143803067,SP110,Sp110 nuclear body protein,SP110_HUMAN,Q9HB58
-1.2121045589447,12.979216217994676,,1.0301393644619544e-08,2.9103213148402736e-06,,ISG20_HUMAN,8,,1.0301393644619544e-08,2.9103213148402736e-06,1.2121045589447,Down,5.53605905996305,ISG20,Interferon-stimulated gene 20 kDa protein,ISG20_HUMAN,Q96AZ6
-1.20917224884033,15.473580360412608,,1.0218847170496022e-08,2.9103213148402736e-06,,IFIT3_HUMAN,8,,1.0218847170496022e-08,2.9103213148402736e-06,1.20917224884033,Down,5.53605905996305,IFIT3,Interferon-induced protein with tetratricopeptide repeats 3,IFIT3_HUMAN,O14879
-1.20512962341309,9.140281677246094,,5.26813034857429e-05,0.00065695269324,,MASP1_HUMAN,8,,5.26813034857429e-05,0.00065695269324,1.20512962341309,Down,3.182465902593215,MASP1,Mannan-binding lectin serine protease 1,MASP1_HUMAN,P48740
-1.20479476451874,5.4811546206474295,,0.1152640105204406,0.2109354563756914,,BCAS1_HUMAN,6,,0.1152640105204406,0.2109354563756914,1.20479476451874,Non-significant,0.6758504130814603,BCAS1,Breast carcinoma-amplified sequence 1,BCAS1_HUMAN,O75363
-1.20378303527832,14.726550817489631,,8.429080750877902e-10,7.673273176882517e-07,,VIME_HUMAN,8,,8.429080750877902e-10,7.673273176882517e-07,1.20378303527832,Down,6.115019340167469,VIM,Vimentin,VIME_HUMAN,P08670
-1.19155848026276,6.85576945543289,,0.0035778601685211,0.0148648115419339,,CCN2_HUMAN,6,,0.0035778601685211,0.0148648115419339,1.19155848026276,Down,1.8278405924675865,CCN2,CCN family member 2,CCN2_HUMAN,P29279
-1.18834614753723,10.38299906253815,,3.0768202398188045e-06,8.690968133691454e-05,,F13A_HUMAN,8,,3.0768202398188045e-06,8.690968133691454e-05,1.18834614753723,Down,4.060931842458043,F13A1,Coagulation factor XIII A chain,F13A_HUMAN,P00488
-1.17536973953247,9.162620067596436,,2.469132637982409e-05,0.0003705055623258,,ASNS_HUMAN,8,,2.469132637982409e-05,0.0003705055623258,1.17536973953247,Down,3.431205267659612,ASNS,Asparagine synthetase [glutamine-hydrolyzing],ASNS_HUMAN,P08243
-1.17023634910583,11.259840607643124,,3.1527646965367465e-06,8.768903497487061e-05,,UBP18_HUMAN,8,,3.1527646965367465e-06,8.768903497487061e-05,1.17023634910583,Down,4.057054709343528,USP18,Ubl carboxyl-terminal hydrolase 18,UBP18_HUMAN,Q9UMW8
-1.16537094116211,6.1909875869750985,,0.0255635873586592,0.0663422461924279,,CTL2_HUMAN,6,,0.0255635873586592,0.0663422461924279,1.16537094116211,Non-significant,1.1782098283778517,SLC44A2,Choline transporter-like protein 2,CTL2_HUMAN,Q8IWA5
-1.16260429223378,7.4479252298673,,0.0658451557319743,0.1381233992693238,,COFA1_HUMAN,7,,0.0658451557319743,0.1381233992693238,1.16260429223378,Non-significant,0.8597327420388898,COL15A1,Collagen alpha-1(XV) chain,COFA1_HUMAN,P39059
-1.15543806552887,,,1.0,1.0,,CSAD_HUMAN,5,,1.0,1.0,1.15543806552887,Non-significant,-0.0,CSAD,Cysteine sulfinic acid decarboxylase,CSAD_HUMAN,Q9Y600
-1.14612543582916,8.246887624263765,,7.315908080922429e-06,0.0001560972307424,,B3KNS4_HUMAN,8,,7.315908080922429e-06,0.0001560972307424,1.14612543582916,Down,3.806604801511115,ERVK3-1,Endogenous retrovirus group K3 member 1,B3KNS4_HUMAN,B3KNS4
-1.14077663421631,,,1.0,1.0,,MGT5A_HUMAN,2,,1.0,1.0,1.14077663421631,Non-significant,-0.0,MGAT5,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",MGT5A_HUMAN,Q09328
-1.12601172924042,7.882178366184236,,7.860293571351132e-06,0.0001642841459951,,NRP1_HUMAN,8,,7.860293571351132e-06,0.0001642841459951,1.12601172924042,Down,3.784404345506272,NRP1,Neuropilin-1,NRP1_HUMAN,O14786
-1.12540602684021,9.90986359119415,,4.25267246475532e-07,2.524793152444952e-05,,ITA3_HUMAN,8,,4.25267246475532e-07,2.524793152444952e-05,1.12540602684021,Down,4.597774196330071,ITGA3,Integrin alpha-3,ITA3_HUMAN,P26006
-1.12345337867737,9.236498713493347,,8.622156700439239e-07,3.991035584559248e-05,,ANXA8_HUMAN,8,,8.622156700439239e-07,3.991035584559248e-05,1.12345337867737,Down,4.39891439997623,ANXA8,Annexin A8,ANXA8_HUMAN,P13928
-1.11616146564484,7.221387565135956,,0.161236841563257,0.2735685819011916,,ITM2C_HUMAN,8,,0.161236841563257,0.2735685819011916,1.11616146564484,Non-significant,0.5629337808204536,ITM2C,Integral membrane protein 2C,ITM2C_HUMAN,Q9NQX7
-1.1106481552124,9.027257919311523,,6.5880844109591535e-06,0.0001458815556188,,MCM7_HUMAN,8,,6.5880844109591535e-06,0.0001458815556188,1.1106481552124,Down,3.8359996142018495,MCM7,DNA replication licensing factor MCM7,MCM7_HUMAN,P33993
-1.10716772079468,6.575953841209412,,0.0066825539128126,0.0238355090150953,,IPRI_HUMAN,8,,0.0066825539128126,0.0238355090150953,1.10716772079468,Down,1.6227755691371204,ITPRIP,"Inositol 1,4,5-trisphosphate receptor-interacting protein",IPRI_HUMAN,Q8IWB1
-1.10410141944885,8.086536049842834,,1.5034083109475269e-05,0.0002570491155466,,EPCR_HUMAN,8,,1.5034083109475269e-05,0.0002570491155466,1.10410141944885,Down,3.589983886112781,PROCR,Endothelial protein C receptor,EPCR_HUMAN,Q9UNN8
-1.09577635924021,7.062642792860668,,0.0158361191153547,0.046107080281486,,GBB4_HUMAN,7,,0.0158361191153547,0.046107080281486,1.09577635924021,Down,1.3362323784916512,GNB4,Guanine nucleotide-binding protein subunit beta-4,GBB4_HUMAN,Q9HAV0
-1.09358525276184,9.057885766029356,,6.089044854180494e-06,0.0001381926440174,,LAMA5_HUMAN,8,,6.089044854180494e-06,0.0001381926440174,1.09358525276184,Down,3.859515073804463,LAMA5,Laminin subunit alpha-5,LAMA5_HUMAN,O15230
-1.08924913406372,10.03356409072876,,0.0001721576448249,0.0015364788497283,,IFM2_HUMAN,8,,0.0001721576448249,0.0015364788497283,1.08924913406372,Down,2.813473413610987,IFITM2,Interferon-induced transmembrane protein 2,IFM2_HUMAN,Q01629
-1.08093440532684,7.994525253772736,,0.0001326856868272,0.0012849808890965,,SAM9L_HUMAN,8,,0.0001326856868272,0.0012849808890965,1.08093440532684,Down,2.891103331337838,SAMD9L,Sterile alpha motif domain-containing protein 9-like,SAM9L_HUMAN,Q8IVG5
-1.07899022102356,13.71670472621919,,1.0314170750063505e-07,9.794593785466083e-06,,LG3BP_HUMAN,8,,1.0314170750063505e-07,9.794593785466083e-06,1.07899022102356,Down,5.009013570939158,LGALS3BP,Galectin-3-binding protein,LG3BP_HUMAN,Q08380
-1.07701444625854,11.67105364799501,,2.167858003860157e-07,1.5180564637287405e-05,,IF44L_HUMAN,8,,2.167858003860157e-07,1.5180564637287405e-05,1.07701444625854,Down,4.818712074665986,IFI44L,Interferon-induced protein 44-like,IF44L_HUMAN,Q53G44
-1.07421235243479,7.048031787077584,,0.014960059808793,0.0441844881086667,,BPIB2_HUMAN,7,,0.014960059808793,0.0441844881086667,1.07421235243479,Down,1.3547301720809204,BPIFB2,BPI fold-containing family B member 2,BPIB2_HUMAN,Q8N4F0
-1.07020664215088,15.446866273880016,,1.407703014964233e-10,3.844436933867321e-07,,IFIT1_HUMAN,8,,1.407703014964233e-10,3.844436933867321e-07,1.07020664215088,Down,6.415167259093036,IFIT1,Interferon-induced protein with tetratricopeptide repeats 1,IFIT1_HUMAN,P09914
-1.06686294078827,7.609325468540192,,0.0001400926544457,0.0013353212848756,,NGAL_HUMAN,8,,0.0001400926544457,0.0013353212848756,1.06686294078827,Down,2.8744142283359597,LCN2,Neutrophil gelatinase-associated lipocalin,NGAL_HUMAN,P80188
-1.06587791442871,6.537056763966875,,0.0021279427808989,0.010054345561652,,SCRN1_HUMAN,6,,0.0021279427808989,0.010054345561652,1.06587791442871,Down,1.997646192418106,SCRN1,Secernin-1,SCRN1_HUMAN,Q12765
-1.06117367744446,10.881240725517277,,9.16811277904785e-06,0.000184556137589,,GPX3_HUMAN,8,,9.16811277904785e-06,0.000184556137589,1.06117367744446,Down,3.733871507354104,GPX3,Glutathione peroxidase 3,GPX3_HUMAN,P22352
-1.04492402076721,11.573000550270084,,8.976356771976937e-08,9.428627055488082e-06,,GBP4_HUMAN,8,,8.976356771976937e-08,9.428627055488082e-06,1.04492402076721,Down,5.025551542218725,GBP4,Guanylate-binding protein 4,GBP4_HUMAN,Q96PP9
-1.03993316491445,7.165220876534778,,0.0361323237904614,0.0868632762864955,,PA2GD_HUMAN,7,,0.0361323237904614,0.0868632762864955,1.03993316491445,Non-significant,1.0611637940583856,PLA2G2D,Group IID secretory phospholipase A2,PA2GD_HUMAN,Q9UNK4
-1.0329521894455,8.288883745670317,,0.0005547041383534,0.0036836480365522,,CO8B_HUMAN,8,,0.0005547041383534,0.0036836480365522,1.0329521894455,Down,2.433721872255169,C8B,Complement component C8 beta chain,CO8B_HUMAN,P07358
-1.03097991148631,6.9499370853106175,,5.734166473453995e-05,0.0006980687357653,,SMC2_HUMAN,7,,5.734166473453995e-05,0.0006980687357653,1.03097991148631,Down,3.1561018121993607,SMC2,Structural maintenance of chromosomes protein 2,SMC2_HUMAN,O95347
-1.021857380867,6.25999253988266,,0.004051508962566,0.0163356362845982,,PTPRS_HUMAN,8,,0.004051508962566,0.0163356362845982,1.021857380867,Down,1.786863944781556,PTPRS,Receptor-type tyrosine-protein phosphatase S,PTPRS_HUMAN,Q13332
-1.02184069156647,6.14789992570877,,0.0970871727067157,0.1855481425148382,,TM139_HUMAN,8,,0.0970871727067157,0.1855481425148382,1.02184069156647,Non-significant,0.731543388928207,TMEM139,Transmembrane protein 139,TM139_HUMAN,Q8IV31
-1.02112424373627,8.455206215381619,,3.061631685373689e-05,0.000440069270145,,MCM3_HUMAN,8,,3.061631685373689e-05,0.000440069270145,1.02112424373627,Down,3.356478956982156,MCM3,DNA replication licensing factor MCM3,MCM3_HUMAN,P25205
-1.01788520812988,8.578920841217041,,0.0017263139042025,0.0085979877307789,,ABC3G_HUMAN,8,,0.0017263139042025,0.0085979877307789,1.01788520812988,Down,2.065603178951368,APOBEC3G,DNA dC->dU-editing enzyme APOBEC-3G,ABC3G_HUMAN,Q9HC16
-1.01531863212585,8.693924069404602,,8.873705452924687e-06,0.0001804026520491,,DHX58_HUMAN,8,,8.873705452924687e-06,0.0001804026520491,1.01531863212585,Down,3.743757082304884,DHX58,ATP-dependent RNA helicase DHX58,DHX58_HUMAN,Q96C10
-1.01174592971802,9.332295179367064,,0.0001372900879684,0.0013166911339969,,TSN4_HUMAN,8,,0.0001372900879684,0.0013166911339969,1.01174592971802,Down,2.880516088768307,TSPAN4,Tetraspanin-4,TSN4_HUMAN,O14817
-1.00554394721985,9.861076474189757,,0.0001244717510256,0.0012230822617607,,NQO1_HUMAN,8,,0.0001244717510256,0.0012230822617607,1.00554394721985,Down,2.912544332311773,NQO1,NAD(P)H dehydrogenase [quinone] 1,NQO1_HUMAN,P15559
-1.00051339467367,11.899160226186124,,0.0272122964395142,0.0697006132052803,,SUH_HUMAN,7,,0.0272122964395142,0.0697006132052803,1.00051339467367,Non-significant,1.1567634010914012,RBPJ,Recombining binding protein suppressor of hairless,SUH_HUMAN,Q06330
-0.99592924118042,9.585294485092152,,1.1633175776961604e-05,0.0002156348623091,,COR1A_HUMAN,8,,1.1633175776961604e-05,0.0002156348623091,0.99592924118042,Down,3.666281024169336,CORO1A,Coronin-1A,COR1A_HUMAN,P31146
-0.995689074198405,,,1.0,1.0,,SNX10_HUMAN,4,,1.0,1.0,0.995689074198405,Non-significant,-0.0,SNX10,Sorting nexin-10,SNX10_HUMAN,Q9Y5X0
-0.995364189147949,6.674163579940794,,0.0010231428870003,0.0058990919586165,,ITAM_HUMAN,6,,0.0010231428870003,0.0058990919586165,0.995364189147949,Down,2.229214833732794,ITGAM,Integrin alpha-M,ITAM_HUMAN,P11215
-0.991858005523682,,,1.0,1.0,,PPARD_HUMAN,5,,1.0,1.0,0.991858005523682,Non-significant,-0.0,PPARD,Peroxisome proliferator-activated receptor delta,PPARD_HUMAN,Q03181
-0.990472197532654,8.22934705018997,,0.0033337355498088,0.0141081071072232,,IGJ_HUMAN,8,,0.0033337355498088,0.0141081071072232,0.990472197532654,Down,1.8505312518752992,JCHAIN,Immunoglobulin J chain,IGJ_HUMAN,P01591
-0.9847651720047,6.606372177600861,,0.2368734672463905,0.3654529136119641,,ANR26_HUMAN,6,,0.2368734672463905,0.3654529136119641,0.9847651720047,Non-significant,0.4371685713075653,ANKRD26,Ankyrin repeat domain-containing protein 26,ANR26_HUMAN,Q9UPS8
-0.981065551439921,7.138923863569894,,0.0012133406487632,0.0066538821521536,,CHK2_HUMAN,7,,0.0012133406487632,0.0066538821521536,0.981065551439921,Down,2.1769248952499742,CHEK2,Serine/threonine-protein kinase Chk2,CHK2_HUMAN,O96017
-0.97487998008728,7.311946511268617,,0.0158690309527488,0.0461209544504687,,BRD9_HUMAN,8,,0.0158690309527488,0.0461209544504687,0.97487998008728,Down,1.3361017137736366,BRD9,Bromodomain-containing protein 9,BRD9_HUMAN,Q9H8M2
-0.974649906158447,7.423525691032408,,0.0043337831980612,0.0171861983260965,,CD38_HUMAN,8,,0.0043337831980612,0.0171861983260965,0.974649906158447,Down,1.764820180822816,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,CD38_HUMAN,P28907
-0.969894886016846,14.06526303291321,,1.5976359617149706e-08,3.603481578555288e-06,,HLAB_HUMAN,8,,1.5976359617149706e-08,3.603481578555288e-06,0.969894886016846,Down,5.443277693766114,HLA-B,"HLA class I histocompatibility antigen, B alpha chain",HLAB_HUMAN,P01889
-0.969828128814697,8.615758895874023,,0.0002021468158746,0.0016986552435499,,OAF_HUMAN,8,,0.0002021468158746,0.0016986552435499,0.969828128814697,Down,2.769894755926072,OAF,Out at first protein homolog,OAF_HUMAN,Q86UD1
-0.96839714050293,8.794476747512817,,0.0004786053893531,0.0032813505899332,,KPCD1_HUMAN,8,,0.0004786053893531,0.0032813505899332,0.96839714050293,Down,2.4839473657312308,PRKD1,Serine/threonine-protein kinase D1,KPCD1_HUMAN,Q15139
-0.966606140136719,12.31540536880494,,3.0313464782516557e-09,1.4782793248452926e-06,,TAP1_HUMAN,8,,3.0313464782516557e-09,1.4782793248452926e-06,0.966606140136719,Down,5.830243497079628,TAP1,Antigen peptide transporter 1,TAP1_HUMAN,Q03518
-0.958619832992554,6.841801285743713,,0.0309875810504105,0.0771441056049875,,KCRM_HUMAN,6,,0.0309875810504105,0.0771441056049875,0.958619832992554,Non-significant,1.1126972517268678,CKM,Creatine kinase M-type,KCRM_HUMAN,P06732
-0.957308292388916,16.96943497657775,,1.219802694854058e-06,4.9969217394696485e-05,,ISG15_HUMAN,8,,1.219802694854058e-06,4.9969217394696485e-05,0.957308292388916,Down,4.301297452314995,ISG15,Ubiquitin-like protein ISG15,ISG15_HUMAN,P05161
-0.957244396209717,12.924020528793337,,9.215939313477421e-09,2.79652558501187e-06,,TAP2_HUMAN,8,,9.215939313477421e-09,2.79652558501187e-06,0.957244396209717,Down,5.553381203019572,TAP2,Antigen peptide transporter 2,TAP2_HUMAN,Q03519
-0.953457355499268,8.59880757331848,,4.736918461661012e-06,0.0001158494715116,,HXK1_HUMAN,8,,4.736918461661012e-06,0.0001158494715116,0.953457355499268,Down,3.93610594305757,HK1,Hexokinase-1,HXK1_HUMAN,P19367
-0.944127321243286,7.126306414604187,,0.0011195062759728,0.0063081945798113,,JAK2_HUMAN,8,,0.0011195062759728,0.0063081945798113,0.944127321243286,Down,2.2000949190788632,JAK2,Tyrosine-protein kinase JAK2,JAK2_HUMAN,O60674
