"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.046175,10.9146375,-34.090668071684,2.0590923333147e-09,2.83104072142699e-07,12.5271791503407,"ACO12_HUMAN",27,-28.5064495724868,1.13960515431857e-08,9.91442764185407e-07,-1.046175,"Up in B2",6.00373235247828,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-0.459825000000006,15.9303375,-18.1126500548929,2.11121797398357e-07,8.3940672642955e-06,7.47282294156614,"AOXA_HUMAN",91,-28.5025575137773,1.14071727167194e-08,9.91442764185407e-07,-0.459825000000006,"Non-significant",6.00373235247828,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.902024999999998,15.3004625,-24.5472995933049,2.29847094008982e-08,1.70164445362293e-06,9.92057073622211,"TRFE_HUMAN",51,-28.1710575160659,1.24013536423421e-08,1.06638448394735e-06,-0.902024999999998,"Up in B2",5.97208618259745,"TF","Serotransferrin","TRFE_HUMAN"
-0.786075000000002,12.5988875,-23.3347212406671,3.33041193964312e-08,2.16211346700001e-06,9.51384337055831,"KFA_HUMAN",16,-28.0393335838409,1.282349521942e-08,1.09107696693234e-06,-0.786075000000002,"Up in B2",5.96214461225768,"AFMID","Kynurenine formamidase","KFA_HUMAN"
0.940950000000004,14.857975,27.3953181070436,1.02770005043832e-08,9.28353780552905e-07,10.798595555993,"VIME_HUMAN",46,27.8979479121167,1.32948970506753e-08,1.11319707809549e-06,0.940950000000004,"Up in BD",5.95342794226673,"VIM","Vimentin","VIME_HUMAN"
0.632025000000001,11.6702375,22.775796385519,3.97656221670584e-08,2.47250403058718e-06,9.3189364852722,"C1R_HUMAN",30,27.8791876788039,1.33589158202725e-08,1.11319707809549e-06,0.632025000000001,"Up in BD",5.95342794226673,"C1R","Complement C1r subcomponent","C1R_HUMAN"
1.5282025,10.62434875,39.089037444036,7.51370608085871e-10,1.52033933217084e-07,13.5884473768723,"IFIT5_HUMAN",24,27.8247365769933,1.35467240948305e-08,1.11732827406648e-06,1.5282025,"Up in BD",5.95181921124411,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
-0.598249999999997,10.7564,-20.5334455007284,8.47554703199415e-08,4.28174041622554e-06,8.48434348219943,"EDC4_HUMAN",55,-27.5213881630674,1.46496374811164e-08,1.19609110868549e-06,-0.598249999999997,"Up in B2",5.92223573799615,"EDC4","Enhancer of mRNA-decapping protein 4","EDC4_HUMAN"
1.3811825,10.52168375,27.3736958201547,1.03367363911619e-08,9.28353780552905e-07,10.7922992818127,"GMPR1_HUMAN",11,27.391067898479,1.51545684762927e-08,1.22494376993874e-06,1.3811825,"Up in BD",5.91188384678174,"GMPR","GMP reductase 1","GMPR1_HUMAN"
-0.340524999999998,11.3933625,-14.6960801403378,9.55840414159101e-07,2.41411034885114e-05,5.79056068634173,"AGFG2_HUMAN",15,-27.2468144750969,1.57367187607266e-08,1.25940492814805e-06,-0.340524999999998,"Non-significant",5.89983461160302,"AGFG2","Arf-GAP domain and FG repeat-containing protein 2","AGFG2_HUMAN"
1.29585,10.923625,35.8856462147883,1.41104580298782e-09,2.19336215875972e-07,12.9274260785128,"FBX6_HUMAN",14,27.0567678882478,1.65429196501422e-08,1.31094528953039e-06,1.29585,"Up in BD",5.882415432605,"FBXO6","F-box only protein 6","FBX6_HUMAN"
1.298275,11.8720625,26.2368568575777,1.41107804589004e-08,1.17148706135056e-06,10.4536115522032,"APOL3_HUMAN",18,27.0124945732017,1.67374169624661e-08,1.31348098356907e-06,1.298275,"Up in BD",5.88157621049938,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.576899999999998,12.94015,-19.9304573598127,1.05317157472527e-07,4.9492940921537e-06,8.24405760406231,"CRIP2_HUMAN",10,-26.863359748592,1.74119831216724e-08,1.35327941896613e-06,-0.576899999999998,"Up in B2",5.86861252299856,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN"
2.21605,11.8054,26.6328049239671,1.26424787251277e-08,1.07567532142323e-06,10.5733064550169,"STAT2_HUMAN",35,26.7523417661014,1.79342451396087e-08,1.37596276265872e-06,2.21605,"Up in BD",5.86139331914605,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
1.13725,10.775525,26.1772149767959,1.43482888870104e-08,1.17148706135056e-06,10.4354166806391,"ANGL3_HUMAN",22,26.7294169885124,1.80442970236081e-08,1.37596276265872e-06,1.13725,"Up in BD",5.86139331914605,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
-0.533524999999997,12.6418125,-19.4910170024456,1.23879927150242e-07,5.62540141098543e-06,8.06427915314465,"FDFT_HUMAN",29,-26.6088607173934,1.86358310627612e-08,1.40778899514298e-06,-0.533524999999997,"Up in B2",5.85146243405205,"FDFT1","Squalene synthase","FDFT_HUMAN"
-0.81154999999999,18.44745,-23.4404677528125,3.22203818689714e-08,2.15237476567683e-06,9.55017607721555,"ALDOB_HUMAN",33,-26.4853167787092,1.92650237985585e-08,1.44184432744211e-06,-0.81154999999999,"Up in B2",5.84108162684438,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
-0.935899999999998,10.808225,-23.3154504277654,3.35060345727902e-08,2.16211346700001e-06,9.50720390443147,"CGNL1_HUMAN",84,-26.4434825627291,1.94835308214788e-08,1.44481999660563e-06,-0.935899999999998,"Up in B2",5.84018625626411,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-0.917625000000001,11.2821375,-25.0162663369512,2.00090839041509e-08,1.49753171478937e-06,10.0722915156761,"KNG1_HUMAN",19,-26.3857472715036,1.97897380679463e-08,1.45418593457464e-06,-0.917625000000001,"Up in B2",5.83738006032904,"KNG1","Kininogen-1","KNG1_HUMAN"
0.433949999999998,15.552275,16.9065018580167,3.47912549408007e-07,1.17664315349997e-05,6.91736483995708,"SQOR_HUMAN",36,26.2612551938684,2.04688140447259e-08,1.48572997808396e-06,0.433949999999998,"Non-significant",5.82806011364673,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN"
1.55409,10.25678,25.1129988564114,1.94511386726551e-08,1.46937900832777e-06,10.1032165081478,"ECE1_HUMAN",28,26.2401345456743,2.05866333719415e-08,1.48572997808396e-06,1.55409,"Up in BD",5.82806011364673,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN"
0.461125000000003,10.8906875,17.2226543689617,3.04234351289571e-07,1.0801748743582e-05,7.06665179050882,"BI2L1_HUMAN",28,25.9940169196447,2.20180107389973e-08,1.57496974162226e-06,0.461125000000003,"Non-significant",5.80272778547611,"BAIAP2L1","BAR/IMD domain-containing adapter protein 2-like 1","BI2L1_HUMAN"
1.09395,12.208425,29.6414285272451,5.76096755132386e-09,6.37889050922613e-07,11.4252533876792,"CASP1_HUMAN",20,25.9354089053691,2.23753445793215e-08,1.58649044065487e-06,1.09395,"Up in BD",5.79956254038257,"CASP1","Caspase-1","CASP1_HUMAN"
0.90915,8.7568625,24.2835297731229,2.48772033484679e-08,1.76388100583918e-06,9.8339008851803,"ZO3_HUMAN",19,25.8884688565979,2.26663004833683e-08,1.59314527658318e-06,0.90915,"Up in BD",5.79774461971571,"TJP3","Tight junction protein ZO-3","ZO3_HUMAN"
1.268975,11.9448375,41.3923110804475,4.92584851533789e-10,1.20653434998413e-07,14.0263574099158,"UBA7_HUMAN",43,25.8429816128281,2.29523640166188e-08,1.59741639488869e-06,1.268975,"Up in BD",5.79658186255213,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
-0.511875,13.2786125,-19.3279508129624,1.31690321934127e-07,5.88095509499198e-06,7.99652887731731,"ASPDH_HUMAN",17,-25.8162609757946,2.31223206980053e-08,1.59741639488869e-06,-0.511875,"Up in B2",5.79658186255213,"ASPDH","Aspartate dehydrogenase domain-containing protein","ASPDH_HUMAN"
1.06884,9.676455,23.8162474426771,2.86802139136133e-08,1.94808545431711e-06,9.67792813219356,"MIME_HUMAN",7,25.7208907103625,2.37407037764826e-08,1.62334433095001e-06,1.06884,"Up in BD",5.78958935129472,"OGN","Mimecan","MIME_HUMAN"
-1.687575,11.8566625,-25.3716034542412,1.80441321113828e-08,1.38905447482197e-06,10.1852826127865,"Q6VBP1_HBV",1,-25.6925567998711,2.3928030903776e-08,1.62334433095001e-06,-1.687575,"Up in B2",5.78958935129472,"S","Large envelope protein","Q6VBP1_HBV"
1.1825675,9.55964125,24.0049705464615,2.7070065942555e-08,1.87974700182646e-06,9.74130104589958,"DHYS_HUMAN",14,25.6667482697589,2.41001261553881e-08,1.62334433095001e-06,1.1825675,"Up in BD",5.78958935129472,"DHPS","Deoxyhypusine synthase","DHYS_HUMAN"
1.08985,13.7539,24.3456644840029,2.4415983428699e-08,1.75254990042465e-06,9.85440519376148,"CN37_HUMAN",30,25.5099807609457,2.51762324652397e-08,1.68181394228539e-06,1.08985,"Up in BD",5.77422205152754,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
0.523275000000002,10.5913875,19.0487702256794,1.46393006866814e-07,6.32777900804522e-06,7.87919361223697,"NUDC1_HUMAN",24,25.3963100011821,2.59907245762179e-08,1.72199202253746e-06,0.523275000000002,"Up in BD",5.76396886483125,"NUDCD1","NudC domain-containing protein 1","NUDC1_HUMAN"
1.6023125,9.67139375,31.6816061219226,3.5312546510669e-09,4.32471687038996e-07,11.9515610013399,"ITA3_HUMAN",23,25.0999044244807,2.82593671412256e-08,1.85707694798802e-06,1.6023125,"Up in BD",5.73117010089445,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
-1.19775,12.6835,-25.8464173296238,1.57508075094174e-08,1.22474229034616e-06,10.3337007643267,"SCD_HUMAN",9,-25.0120559984157,2.89744281981261e-08,1.88746346663114e-06,-1.19775,"Up in B2",5.72412144573536,"SCD","Stearoyl-CoA desaturase","SCD_HUMAN"
0.441199999999998,15.175625,16.1693648146584,4.80236446882945e-07,1.48726099622791e-05,6.55837641442444,"FKBP5_HUMAN",40,24.9862011779739,2.91887830420503e-08,1.88746346663114e-06,0.441199999999998,"Non-significant",5.72412144573536,"FKBP5","Peptidyl-prolyl cis-trans isomerase FKBP5","FKBP5_HUMAN"
0.732900000000001,10.9575,22.9758060018639,3.73027055098009e-08,2.35560756746657e-06,9.38924484627809,"SHFL_HUMAN",17,24.8170177901191,3.06367862623538e-08,1.96537415363973e-06,0.732900000000001,"Up in BD",5.70655475959236,"SHFL","Shiftless antiviral inhibitor of ribosomal frameshifting protein","SHFL_HUMAN"
-0.508124999999996,15.3662375,-17.5974703049721,2.6028360843818e-07,9.65079085782481e-06,7.24018093188268,"KHK_HUMAN",20,-24.7755272568187,3.10042592310519e-08,1.97328682964246e-06,-0.508124999999996,"Up in B2",5.70480978272697,"KHK","Ketohexokinase","KHK_HUMAN"
1.4619675,9.59726625,24.3341694928452,2.45005738893956e-08,1.75254990042465e-06,9.85061598467579,"PHAR4_HUMAN",29,24.6979377997909,3.17049888782284e-08,2.002120508615e-06,1.4619675,"Up in BD",5.69850978567218,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
1.2401325,10.41193375,28.6625383377803,7.37325708544461e-09,7.18048638815046e-07,11.1586289974542,"TLR3_HUMAN",25,24.620850108799,3.24190807648905e-08,2.02662334060963e-06,1.2401325,"Up in BD",5.69322695988868,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
1.52862,9.2585125,28.7481478065462,7.21347640544718e-09,7.17374123259467e-07,11.1823346694068,"RN149_HUMAN",10,24.602212596223,3.25944617443093e-08,2.02662334060963e-06,1.52862,"Up in BD",5.69322695988868,"RNF149","E3 ubiquitin-protein ligase RNF149","RN149_HUMAN"
1.1468,10.723175,24.4598811070545,2.35932220481754e-08,1.71805417851713e-06,9.89195461732296,"PAR12_HUMAN",33,24.5332460331931,3.32528951756602e-08,2.0457572235547e-06,1.1468,"Up in BD",5.68914590665833,"PARP12","Protein mono-ADP-ribosyltransferase PARP12","PAR12_HUMAN"
1.372765,9.9875925,23.3724517349891,3.29127684286407e-08,2.16211346700001e-06,9.52682643620219,"HG2A_HUMAN",11,24.5171863913177,3.3408382223088e-08,2.0457572235547e-06,1.372765,"Up in BD",5.68914590665833,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN"
1.691375,10.3251625,42.383656140129,4.1366888067307e-10,1.04490173827513e-07,14.2061599181447,"TDRD7_HUMAN",52,24.4843683334159,3.37287003079357e-08,2.04984274127101e-06,1.691375,"Up in BD",5.68827945563592,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
1.11335,13.2928,22.7084458897526,4.06360625995759e-08,2.50733812207918e-06,9.29511785345816,"HOIL1_HUMAN",29,24.4036082701805,3.45319362562799e-08,2.08299731910082e-06,1.11335,"Up in BD",5.68131128900591,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
-0.81645,11.8011,-21.3473752895961,6.38276178148874e-08,3.53368927943654e-06,8.79758592566153,"ACMSD_HUMAN",17,-24.2256151031292,3.63802648119968e-08,2.17823467018793e-06,-0.81645,"Up in B2",5.66189533372736,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN"
0.986975000000001,16.5510375,22.4343998953711,4.44076522687139e-08,2.71929585824253e-06,9.19744552901199,"FRIH_HUMAN",14,24.1361064037324,3.73521033819058e-08,2.21997832085253e-06,0.986975000000001,"Up in BD",5.65365126662147,"FTH1","Ferritin heavy chain","FRIH_HUMAN"
0.468125000000001,11.2171875,17.1436929947871,3.14530806340983e-07,1.08647543062144e-05,7.02962042373186,"DNJC1_HUMAN",25,23.9455047127471,3.952157709917e-08,2.33177304885103e-06,0.468125000000001,"Non-significant",5.63231372167807,"DNAJC1","DnaJ homolog subfamily C member 1","DNJC1_HUMAN"
1.2218525,9.83839875,22.9849791369132,3.71939651973177e-08,2.35560756746657e-06,9.39245428050126,"CDHR5_HUMAN",12,23.5232876102255,4.48575299037598e-08,2.6111989919543e-06,1.2218525,"Up in BD",5.58316003058431,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
-0.711024999999999,17.8381875,-19.9630814646768,1.04069906573619e-07,4.94821796961507e-06,8.25724477760206,"ADH1B_HUMAN",14,-23.5198874434781,4.49037065299577e-08,2.6111989919543e-06,-0.711024999999999,"Up in B2",5.58316003058431,"ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","ADH1B_HUMAN"
1.334725,11.3285125,25.336031919015,1.82306463785327e-08,1.39017277997811e-06,10.1740464107951,"STAR5_HUMAN",9,23.4755916672135,4.55102403197688e-08,2.62756623217637e-06,1.334725,"Up in BD",5.58044632804713,"STARD5","StAR-related lipid transfer protein 5","STAR5_HUMAN"
-1.1034575,9.05192625,-22.1297169525922,4.90744496048443e-08,2.87441142141997e-06,9.08740449536114,"SORL_HUMAN",64,-23.372739157354,4.69548560105329e-08,2.69174539810736e-06,-1.1034575,"Up in B2",5.56996602075794,"SORL1","Sortilin-related receptor","SORL_HUMAN"
-0.534174999999998,9.3528075,-17.6095612424355,2.58990621941214e-07,9.64710229101767e-06,7.24571774443658,"AT11C_HUMAN",33,-23.293088589353,4.81094669307187e-08,2.73851282535915e-06,-0.534174999999998,"Up in B2",5.56248522078608,"ATP11C","Phospholipid-transporting ATPase IG","AT11C_HUMAN"
-0.898350000000001,15.199675,-21.898482070257,5.298847915975e-08,3.0376303336756e-06,9.00284846754439,"BAAT_HUMAN",15,-23.2338692616307,4.89888494785674e-08,2.7690690233235e-06,-0.898350000000001,"Up in B2",5.55766621865858,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
1.5492775,10.33251125,22.8409188386377,3.89440198235009e-08,2.44019001731285e-06,9.34189828053995,"LBP_HUMAN",10,23.1650998208378,5.00330734247975e-08,2.80845369786554e-06,1.5492775,"Up in BD",5.55153273181179,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
0.763975000000002,10.9418875,21.2441701703279,6.61256895572353e-08,3.57651675610412e-06,8.75854609316764,"P2RX4_HUMAN",11,23.0951704891611,5.11209464245789e-08,2.84972834448187e-06,0.763975000000002,"Up in BD",5.54519653792678,"P2RX4","P2X purinoceptor 4","P2RX4_HUMAN"
-0.588000000000001,13.120025,-18.158819254055,2.07256039850136e-07,8.33457995078932e-06,7.49335039852103,"GRB14_HUMAN",21,-22.9429043424997,5.35840667264862e-08,2.96657542020676e-06,-0.588000000000001,"Up in B2",5.52774460597704,"GRB14","Growth factor receptor-bound protein 14","GRB14_HUMAN"
-0.938589999999998,8.48462,-21.2333901616565,6.6371089127257e-08,3.57651675610412e-06,8.7544571548024,"MIGA1_HUMAN",16,-22.889967014822,5.44718108700566e-08,2.99520848478005e-06,-0.938589999999998,"Up in B2",5.52357294267759,"MIGA1","Mitoguardin 1","MIGA1_HUMAN"
-0.516124999999999,11.1692125,-17.1929334762731,3.0806446421196e-07,1.0801748743582e-05,7.05273291952133,"GTF2I_HUMAN",45,-22.6979111141747,5.7835904242988e-08,3.15870009456806e-06,-0.516124999999999,"Up in B2",5.50049160659159,"GTF2I","General transcription factor II-I","GTF2I_HUMAN"
-0.714224999999999,12.8975875,-20.0126486088529,1.02206798054345e-07,4.88838786197201e-06,8.27723905371039,"SLIRP_HUMAN",10,-22.5537582956989,6.05164385416292e-08,3.25726573951497e-06,-0.714224999999999,"Up in B2",5.48714680867581,"SLIRP","SRA stem-loop-interacting RNA-binding protein, mitochondrial","SLIRP_HUMAN"
-0.623475000000001,11.5731125,-18.875511690147,1.56449733111161e-07,6.6208544122383e-06,7.80550666640013,"CP2CI_HUMAN",18,-22.5527687879027,6.05353204216597e-08,3.25726573951497e-06,-0.623475000000001,"Up in B2",5.48714680867581,"CYP2C18","Cytochrome P450 2C18","CP2CI_HUMAN"
-0.761774999999997,16.0068875,-20.2115915141204,9.50997948023743e-08,4.63067253847947e-06,8.35698841725408,"AK1C4_HUMAN",23,-22.5363514937014,6.08495764773922e-08,3.25726573951497e-06,-0.761774999999997,"Up in B2",5.48714680867581,"AKR1C4","Aldo-keto reductase family 1 member C4","AK1C4_HUMAN"
2.1025,12.9324,22.2623431698803,4.69779123449247e-08,2.80584081674611e-06,9.13549444626681,"IFM3_HUMAN",3,22.4228240516251,6.30741671647246e-08,3.35413482363466e-06,2.1025,"Up in BD",5.47441948437044,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
0.82455,14.55105,24.522233479356,2.3157353692753e-08,1.70164445362293e-06,9.9123763156707,"SNAA_HUMAN",19,22.2580433492683,6.64695958476783e-08,3.51159309305087e-06,0.82455,"Up in BD",5.45449581385957,"NAPA","Alpha-soluble NSF attachment protein","SNAA_HUMAN"
1.160645,9.9753525,21.6019131363544,5.85366969673737e-08,3.26311807991228e-06,8.89305429117318,"BT3A3_HUMAN",17,22.2006803670605,6.77000143074235e-08,3.5320970889685e-06,1.160645,"Up in BD",5.45196736720552,"BTN3A3","Butyrophilin subfamily 3 member A3","BT3A3_HUMAN"
-0.931799999999999,16.384875,-20.6128429740939,8.2403800956834e-08,4.2156324248993e-06,8.51544967569694,"TMT1A_HUMAN",14,-22.1807498019715,6.81335656727602e-08,3.5320970889685e-06,-0.931799999999999,"Up in B2",5.45196736720552,"TMT1A","Thiol S-methyltransferase TMT1A","TMT1A_HUMAN"
-0.564500000000004,14.19215,-17.6813360679652,2.51463214244935e-07,9.54261577813056e-06,7.27850846455714,"HNMT_HUMAN",15,-22.1791435640192,6.81686435579719e-08,3.5320970889685e-06,-0.564500000000004,"Up in B2",5.45196736720552,"HNMT","Histamine N-methyltransferase","HNMT_HUMAN"
1.3916,12.2403,48.6623662249646,1.49216152021472e-10,5.2439745947372e-08,15.2393201623117,"RO52_HUMAN",27,22.0715547607884,7.0565665274428e-08,3.60257832625434e-06,1.3916,"Up in BD",5.44338656810169,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
0.626824999999997,12.9067125,19.1615288602815,1.40241685682106e-07,6.160725790046e-06,7.92679045268268,"MFGM_HUMAN",22,22.0694445783594,7.06136280714468e-08,3.60257832625434e-06,0.626824999999997,"Up in BD",5.44338656810169,"MFGE8","Lactadherin","MFGM_HUMAN"
-0.484019999999994,9.64288,-16.5467323337538,4.06489199350161e-07,1.30794105106029e-05,6.74411095995189,"FRK_HUMAN",29,-22.053348601482,7.09806992325862e-08,3.60257832625434e-06,-0.484019999999994,"Non-significant",5.44338656810169,"FRK","Tyrosine-protein kinase FRK","FRK_HUMAN"
0.545684999999999,9.579805,17.2048631308393,3.06520576820929e-07,1.0801748743582e-05,7.05832265289791,"TPRN_HUMAN",24,22.0389149191913,7.13117075591605e-08,3.60257832625434e-06,0.545684999999999,"Up in BD",5.44338656810169,"TPRN","Taperin","TPRN_HUMAN"
0.905449999999998,12.8394,22.2473669928911,4.72094953702178e-08,2.80584081674611e-06,9.13007886011221,"ITA5_HUMAN",29,21.9785686029092,7.27147746659593e-08,3.65064300388167e-06,0.905449999999998,"Up in BD",5.43763063460019,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
-0.663050000000002,18.35055,-18.8294388103665,1.59254156630269e-07,6.70443410438782e-06,7.7857979986651,"ADH1G_HUMAN",33,-21.8905265940133,7.48184457654726e-08,3.73307096989083e-06,-0.663050000000002,"Up in B2",5.42793375356714,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
0.5465,11.03815,19.1959675878103,1.38421710136902e-07,6.14759715954163e-06,7.94127155244752,"KLC1_HUMAN",29,21.8551662345021,7.56827568627618e-08,3.75302897988775e-06,0.5465,"Up in BD",5.42561808206793,"KLC1","Kinesin light chain 1","KLC1_HUMAN"
-0.628525,17.0090125,-19.5234275472149,1.22390844048572e-07,5.62093859343528e-06,8.07767715900849,"AHNK_HUMAN",315,-21.8149720597074,7.66790385177804e-08,3.77924797767817e-06,-0.628525,"Up in B2",5.42259461064876,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
-0.693600000000005,15.575875,-21.2574284577729,6.5825282229358e-08,3.57651675610412e-06,8.76357216449402,"TKFC_HUMAN",40,-21.7257528771532,7.89442375308807e-08,3.85556458305621e-06,-0.693600000000005,"Up in B2",5.41391201778095,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.332289999999997,9.259325,13.3345678689833,1.91799940334898e-06,3.78126565299263e-05,5.01236327005838,"INT13_HUMAN",38,21.7165782356134,7.91814574770915e-08,3.85556458305621e-06,0.332289999999997,"Non-significant",5.41391201778095,"INTS13","Integrator complex subunit 13","INT13_HUMAN"
