"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_BT"
0.336391666666664,11.8475571428571,10.3163764434686,3.94052856916202e-05,0.00331784296088923,2.77122882476073,"GOGB1_HUMAN",194,-11.582489103536,2.49221267792196e-05,0.00229331263712505,-0.336391666666664,"Non-significant",2.63953673579648,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN",0.336391666666664
-1.04092166666667,7.28724428571429,-11.3654305095873,2.22055119196871e-05,0.00230111734419014,3.39373143397272,"LENG9_HUMAN",14,11.5788493660746,2.49674022104422e-05,0.00229331263712505,1.04092166666667,"Up in DM",2.63953673579648,"LENG9","Leukocyte receptor cluster member 9","LENG9_HUMAN",-1.04092166666667
-0.161658333333337,12.0948571428571,-5.83111578399196,0.000999025764049773,0.0199385808662082,-0.80733462603675,"AMPD2_HUMAN",42,11.4521706023981,2.66043042951928e-05,0.00241620889458476,0.161658333333337,"Non-significant",2.61686552127456,"AMPD2","AMP deaminase 2","AMPD2_HUMAN",-0.161658333333337
0.361916666666664,12.1816428571429,9.04008021091788,8.53937469716722e-05,0.00543494217930729,1.92347655669313,"HRG_HUMAN",21,-11.3610142619494,2.78594139307146e-05,0.00250208492002184,-0.361916666666664,"Non-significant",2.60169795456625,"HRG","Histidine-rich glycoprotein","HRG_HUMAN",0.361916666666664
-0.386116666666668,13.4436285714286,-9.77214837053524,5.4196260091466e-05,0.00416522466139887,2.42289475239604,"MUC18_HUMAN",27,11.2764385116008,2.90857167105625e-05,0.00258351481507118,0.386116666666668,"Non-significant",2.58778904366536,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN",-0.386116666666668
-0.665912500000006,9.90247857142857,-12.5698160053713,1.21711965385967e-05,0.00170290327042424,4.03907578544458,"LX15B_HUMAN",22,11.1776987278354,3.05974232804232e-05,0.00268824969973544,0.665912500000006,"Up in DM",2.57053039403314,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN",-0.665912500000006
0.900824999999999,9.70593714285714,10.9651165660223,2.74748500341618e-05,0.00270828308324549,3.16334364784224,"PTPRF_HUMAN",57,-11.07258463791,3.230784027748e-05,0.00279321129545779,-0.900824999999999,"Up in BT",2.55389621038547,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN",0.900824999999999
-0.369825000000006,15.3743714285714,-9.12549054588153,8.08492003362505e-05,0.0052280326905433,1.98368690093966,"ACON_HUMAN",46,11.0539527850284,3.26224589158838e-05,0.00279321129545779,0.369825000000006,"Non-significant",2.55389621038547,"ACO2","Aconitate hydratase, mitochondrial","ACON_HUMAN",-0.369825000000006
0.334383333333328,11.5173428571429,8.70902507080319,0.000106017814911943,0.0061650503448434,1.6849571608276,"IGSF8_HUMAN",21,-11.0418468075394,3.28287854841631e-05,0.00279321129545779,-0.334383333333328,"Non-significant",2.55389621038547,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN",0.334383333333328
-0.270550000000005,11.5199,-9.09027838854943,8.26882016941028e-05,0.00530451376423359,1.95892847990693,"KAT1_HUMAN",16,10.9867871542881,3.37864881652683e-05,0.00284475191499858,0.270550000000005,"Non-significant",2.54595560155186,"KYAT1","Kynurenine--oxoglutarate transaminase 1","KAT1_HUMAN",-0.270550000000005
0.208166666666664,14.6224857142857,6.96750638171975,0.000377133026543006,0.0119543774648906,0.27768712190186,"CP2A6_HUMAN",38,-10.9068717943077,3.5234766770785e-05,0.00293203321153505,-0.208166666666664,"Non-significant",2.53283111469096,"CYP2A6","Cytochrome P450 2A6","CP2A6_HUMAN",0.208166666666664
0.399908333333334,13.3665857142857,13.0332323831242,9.79553762697239e-06,0.00152264097382342,4.27001513730268,"ADRO_HUMAN",35,-10.8706081867573,3.59156210959864e-05,0.00293203321153505,-0.399908333333334,"Non-significant",2.53283111469096,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN",0.399908333333334
-0.332558333333335,10.7313,-8.50231503621878,0.000121794980115199,0.00683658905743858,1.53173467664195,"ANXA3_HUMAN",21,10.8495116087375,3.63187270462401e-05,0.00293203321153505,0.332558333333335,"Non-significant",2.53283111469096,"ANXA3","Annexin A3","ANXA3_HUMAN",-0.332558333333335
-0.420350000000003,12.7772,-9.30020769094811,7.23926661957889e-05,0.0048359497591782,2.10521429313942,"SRBS1_HUMAN",46,10.8376691163362,3.65473069780046e-05,0.00293203321153505,0.420350000000003,"Non-significant",2.53283111469096,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN",-0.420350000000003
-0.568833333333336,8.91364571428571,-10.6600665697074,3.24713442129189e-05,0.00291628750303359,2.98195486252615,"CDK18_HUMAN",19,10.8330553078923,3.66368123673191e-05,0.00293203321153505,0.568833333333336,"Up in DM",2.53283111469096,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN",-0.568833333333336
-0.507191666666671,10.4934428571429,-9.75910123475398,5.46225181378548e-05,0.00416522466139887,2.41431294214631,"AKA12_HUMAN",66,10.7610786437505,3.80665621028799e-05,0.00301658844585861,0.507191666666671,"Up in DM",2.52048393672078,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN",-0.507191666666671
-0.681954166666671,9.22089857142857,-11.8842046798706,1.70208873085829e-05,0.00188465523445583,3.68012531796702,"PDK1_HUMAN",21,10.7140724291092,3.90352212132471e-05,0.00302608528889746,0.681954166666671,"Up in DM",2.51911883573929,"PDK1","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial","PDK1_HUMAN",-0.681954166666671
-0.249983333333335,13.5025857142857,-7.90379926021009,0.000185122549181728,0.00831303091686617,1.06824343383298,"DYN2_HUMAN",54,10.7092135318301,3.91369684676847e-05,0.00302608528889746,0.249983333333335,"Non-significant",2.51911883573929,"DNM2","Dynamin-2","DYN2_HUMAN",-0.249983333333335
0.450491666666666,11.8836571428571,9.49662894578146,6.40758859702918e-05,0.00463045962595304,2.23927223614792,"BODG_HUMAN",18,-10.7010061670829,3.93095330117819e-05,0.00302608528889746,-0.450491666666666,"Non-significant",2.51911883573929,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN",0.450491666666666
-0.317466666666665,11.5663571428571,-9.02043061790926,8.64804514136665e-05,0.00546110538106771,1.90954885050217,"VTDB_HUMAN",21,10.6281950458944,4.0879670171176e-05,0.00305807227086089,0.317466666666665,"Non-significant",2.51455225520061,"GC","Vitamin D-binding protein","VTDB_HUMAN",-0.317466666666665
-0.354150000000004,12.2714285714286,-8.78216132045638,0.000101008576362373,0.00605963986789764,1.73836739220338,"COQ8A_HUMAN",22,10.622846830221,4.09978398357707e-05,0.00305807227086089,0.354150000000004,"Non-significant",2.51455225520061,"COQ8A","Atypical kinase COQ8A, mitochondrial","COQ8A_HUMAN",-0.354150000000004
-0.330733333333338,12.7113428571429,-8.5255728710258,0.000119891257160027,0.00678270310567617,1.54914392187743,"ACOX3_HUMAN",44,10.6213835664326,4.10302398260313e-05,0.00305807227086089,0.330733333333338,"Non-significant",2.51455225520061,"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3","ACOX3_HUMAN",-0.330733333333338
-0.3010175,9.96809,-8.1970794543554,0.000150295483957186,0.00769729227664031,1.29915458426427,"ZHX2_HUMAN",29,10.6120149755941,4.12383864312554e-05,0.00305807227086089,0.3010175,"Non-significant",2.51455225520061,"ZHX2","Zinc fingers and homeoboxes protein 2","ZHX2_HUMAN",-0.3010175
-0.656858333333338,12.7503857142857,-10.0919129860288,4.48567852169102e-05,0.00362577394908286,2.62980120810084,"EDF1_HUMAN",12,10.5929681332785,4.1665344584645e-05,0.00306164527525168,0.656858333333338,"Up in DM",2.51404512844015,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN",-0.656858333333338
3.0206325,7.31362571428571,10.6659884348939,3.23648553805534e-05,0.00291628750303359,2.98552577122775,"EVPL_HUMAN",2,-10.533134740488,4.30402910116842e-05,0.00313418623646345,-3.0206325,"Up in BT",2.50387520089062,"EVPL","Envoplakin","EVPL_HUMAN",3.0206325
0.168678333333334,10.1046842857143,5.63290558989117,0.00120120193161712,0.02171329370392,-1.01259990843272,"CPSF1_HUMAN",53,-10.511667795413,4.35463585387561e-05,0.00314272514347112,-0.168678333333334,"Non-significant",2.5026935998585,"CPSF1","Cleavage and polyadenylation specificity factor subunit 1","CPSF1_HUMAN",0.168678333333334
-0.26501666666667,14.7674285714286,-7.70579238037055,0.000213887303848191,0.00907665838835049,0.908028006544936,"PIMT_HUMAN",16,10.4699834736592,4.45488641865392e-05,0.00318662362141413,0.26501666666667,"Non-significant",2.49666922890023,"PCMT1","Protein-L-isoaspartate(D-aspartate) O-methyltransferase","PIMT_HUMAN",-0.26501666666667
0.282291666666666,11.9897428571429,7.98982659474472,0.000174027682525977,0.0081799138085577,1.13675439540045,"PLMN_HUMAN",50,-10.3492547069998,4.76067801717355e-05,0.00337548775550998,-0.282291666666666,"Non-significant",2.47166346306372,"PLG","Plasminogen","PLMN_HUMAN",0.282291666666666
0.245341666666667,13.4315285714286,7.16052419690144,0.000323678493734177,0.0111331628291632,0.447723885860562,"DHX9_HUMAN",57,-10.3196540300415,4.83932271637456e-05,0.00340141265360483,-0.245341666666667,"Non-significant",2.46834067700225,"DHX9","ATP-dependent RNA helicase A","DHX9_HUMAN",0.245341666666667
0.326799999999999,13.3362428571429,8.20161606002374,0.000149819234517014,0.00769729227664031,1.30266817596627,"FMO3_HUMAN",32,-10.2051596824298,5.1580256167356e-05,0.00357214366645003,-0.326799999999999,"Non-significant",2.44707108273652,"FMO3","Flavin-containing monooxygenase 3","FMO3_HUMAN",0.326799999999999
-0.561524999999998,11.7001285714286,-14.4184004846214,5.33166833949187e-06,0.00110502244072084,4.90995602066002,"DPYD_HUMAN",55,10.1800475842936,5.23113975596438e-05,0.00357214366645003,0.561524999999998,"Up in DM",2.44707108273652,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN",-0.561524999999998
-0.230108333333336,12.0427428571429,-7.02240700278884,0.000360964258538511,0.0118124457561408,0.326443961783499,"CASP7_HUMAN",16,10.1750314673918,5.24588769388186e-05,0.00357214366645003,0.230108333333336,"Non-significant",2.44707108273652,"CASP7","Caspase-7","CASP7_HUMAN",-0.230108333333336
0.603424999999996,11.8852142857143,13.5639543123407,7.70579291334431e-06,0.00127114130854208,4.52374861635102,"ASM3A_HUMAN",18,-10.1705848367392,5.25900156263211e-05,0.00357214366645003,-0.603424999999996,"Up in BT",2.44707108273652,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN",0.603424999999996
0.595566666666672,16.2888571428571,9.9145277018586,4.97853697661791e-05,0.00394524650803947,2.51582756307625,"STOM_HUMAN",17,-10.1075149539159,5.44915580306544e-05,0.0036704605296815,-0.595566666666672,"Up in BT",2.43527944175564,"STOM","Stomatin","STOM_HUMAN",0.595566666666672
-0.278575000000002,12.3191142857143,-7.70203969650246,0.000214479989134596,0.00907665838835049,0.904956985608746,"BAG2_HUMAN",14,10.08544961066,5.51755425484393e-05,0.00368581744147963,0.278575000000002,"Non-significant",2.43346617918788,"BAG2","BAG family molecular chaperone regulator 2","BAG2_HUMAN",-0.278575000000002
0.209483333333331,15.2611714285714,6.5376977833272,0.000536735463312673,0.014224369671988,-0.115214582009726,"AT1A1_HUMAN",50,-10.0708302032121,5.56341943225851e-05,0.00368599338286439,-0.209483333333331,"Non-significant",2.43344544876645,"ATP1A1","Sodium/potassium-transporting ATPase subunit alpha-1","AT1A1_HUMAN",0.209483333333331
-0.649205833333335,10.1996585714286,-9.55731685831867,6.17327803369385e-05,0.00457785379324288,2.28015534858558,"HYI_HUMAN",10,10.0406961937787,5.65935863347567e-05,0.00368942652008033,0.649205833333335,"Up in DM",2.43304113479496,"HYI","Putative hydroxypyruvate isomerase","HYI_HUMAN",-0.649205833333335
0.253749999999997,16.9569,7.51753807437973,0.000246083497176311,0.00960914448152717,0.752347502642929,"VTNC_HUMAN",29,-10.0405310233577,5.65988974996859e-05,0.00368942652008033,-0.253749999999997,"Non-significant",2.43304113479496,"VTN","Vitronectin","VTNC_HUMAN",0.253749999999997
-0.464383333333338,11.5477714285714,-9.59991935862188,6.01468524793816e-05,0.00450154637584113,2.30870613297464,"IN35_HUMAN",18,9.98723499231473,5.8343215062039e-05,0.00375099230710314,0.464383333333338,"Non-significant",2.42585382654138,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN",-0.464383333333338
-0.665875000000003,18.6726,-10.1573849188025,4.31815788378633e-05,0.00356159899741274,2.67137155194017,"ENOA_HUMAN",28,9.96945886601953,5.89387955938626e-05,0.00375099230710314,0.665875000000003,"Up in DM",2.42585382654138,"ENO1","Alpha-enolase","ENOA_HUMAN",-0.665875000000003
0.359708333333328,15.4079142857143,8.37542268520607,0.000132814139694258,0.00725362629154517,1.43598020760238,"CP2C9_HUMAN",28,-9.95857533721758,5.93069174662051e-05,0.00375099230710314,-0.359708333333328,"Non-significant",2.42585382654138,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN",0.359708333333328
2.98084083333333,7.68067428571429,10.1254262578362,4.39901115683367e-05,0.00359163708895824,2.6511130089776,"MATN3_HUMAN",18,-9.95413724706673,5.94577941087725e-05,0.00375099230710314,-2.98084083333333,"Up in BT",2.42585382654138,"MATN3","Matrilin-3","MATN3_HUMAN",2.98084083333333
-0.175725000000003,11.4653857142857,-6.26484797855458,0.00067794867065292,0.0163290734798138,-0.375396493406519,"RM45_HUMAN",16,9.94226283178906,5.98636654232716e-05,0.00375099230710314,0.175725000000003,"Non-significant",2.42585382654138,"MRPL45","Large ribosomal subunit protein mL45","RM45_HUMAN",-0.175725000000003
-0.210941666666669,10.0235285714286,-6.70323524684426,0.000467534277680732,0.0132277398195831,0.0385023838610721,"SH3K1_HUMAN",27,9.89197541878212,6.1618453195403e-05,0.0038123949301925,0.210941666666669,"Non-significant",2.4188021166593,"SH3KBP1","SH3 domain-containing kinase-binding protein 1","SH3K1_HUMAN",-0.210941666666669
0.754366666666666,12.03,11.6299359947553,1.93636735008909e-05,0.00208688763876935,3.54141660265432,"APOA5_HUMAN",23,-9.88723483012073,6.17869276079694e-05,0.0038123949301925,-0.754366666666666,"Up in BT",2.4188021166593,"APOA5","Apolipoprotein A-V","APOA5_HUMAN",0.754366666666666
-0.224325000000004,12.0628142857143,-7.52241808335978,0.000245181656068966,0.00960914448152717,0.756425348278525,"ZNT1_HUMAN",15,9.73070942503374,6.76611664366178e-05,0.00414010814969508,0.224325000000004,"Non-significant",2.3829883139027,"SLC30A1","Proton-coupled zinc antiporter SLC30A1","ZNT1_HUMAN",-0.224325000000004
0.274399999999998,12.3723,7.99964708126388,0.000172810385908922,0.0081799138085577,1.14453373957403,"LNP_HUMAN",20,-9.70825232559249,6.85559368471695e-05,0.00414010814969508,-0.274399999999998,"Non-significant",2.3829883139027,"LNPK","Endoplasmic reticulum junction formation protein lunapark","LNP_HUMAN",0.274399999999998
2.43729416666666,8.11313285714286,9.82407311294907,5.25374055623811e-05,0.00411059665831552,2.45693852387357,"MIME_HUMAN",7,-9.70629112639354,6.86347262228307e-05,0.00414010814969508,-2.43729416666666,"Up in BT",2.3829883139027,"OGN","Mimecan","MIME_HUMAN",2.43729416666666
0.211333333333332,13.7670285714286,6.94949046711727,0.000382618298999458,0.011956033394215,0.26161843039585,"PON3_HUMAN",16,-9.64232040562843,7.12630965993897e-05,0.00426681192453975,-0.211333333333332,"Non-significant",2.36989649984861,"PON3","Serum paraoxonase/lactonase 3","PON3_HUMAN",0.211333333333332
0.488098333333333,8.93476,9.00296732300876,8.74596193295732e-05,0.00548012482977473,1.8971468895182,"PPBT_HUMAN",17,-9.61574908318245,7.23889528713491e-05,0.00430235225043467,-0.488098333333333,"Non-significant",2.36629403510214,"ALPL","Alkaline phosphatase, tissue-nonspecific isozyme","PPBT_HUMAN",0.488098333333333
-0.278300000000002,11.2701714285714,-7.77345322265173,0.000203516940201686,0.00875014589175655,0.963176175666921,"DFFA_HUMAN",16,9.55112382449411,7.52141907031815e-05,0.00443763725148771,0.278300000000002,"Non-significant",2.35284820145416,"DFFA","DNA fragmentation factor subunit alpha","DFFA_HUMAN",-0.278300000000002
-0.262883333333336,12.4263142857143,-7.28497909903056,0.000293817970993496,0.0104634431309166,0.555345359591768,"ISG15_HUMAN",15,9.53426727606045,7.59719614741083e-05,0.00444986496083491,0.262883333333336,"Non-significant",2.35165316826718,"ISG15","Ubiquitin-like protein ISG15","ISG15_HUMAN",-0.262883333333336
0.919775,10.9878857142857,9.32905095026865,7.10968181015432e-05,0.0048359497591782,2.12506814189991,"HSP76_HUMAN",19,-9.50497384744726,7.7309939637789e-05,0.00449565641792985,-0.919775,"Up in BT",2.34720688727417,"HSPA6","Heat shock 70 kDa protein 6","HSP76_HUMAN",0.919775
0.638308333333335,12.2993142857143,17.5977360659637,1.59197427631478e-06,0.000468775867200731,6.14444358667982,"MA1A1_HUMAN",24,-9.47089108964057,7.89011278008092e-05,0.00455541297152815,-0.638308333333335,"Up in BT",2.34147224588614,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN",0.638308333333335
5.61435666666667,8.71449714285714,9.61640500611754,5.95457880421461e-05,0.00449821125929595,2.31972152151606,"GPC3_HUMAN",10,-9.44949867775679,7.99192091939999e-05,0.00458146785755391,-5.61435666666667,"Up in BT",2.33899535599102,"GPC3","Glypican-3","GPC3_HUMAN",5.61435666666667
0.219191666666664,13.8211857142857,6.84041938499539,0.000417842666750494,0.0125089713901639,0.163601464476477,"DDB1_HUMAN",62,-9.43654825829494,8.05429141847942e-05,0.00458470686870205,-0.219191666666664,"Non-significant",2.33868842648793,"DDB1","DNA damage-binding protein 1","DDB1_HUMAN",0.219191666666664
2.1906025,7.02505285714286,9.46545887965268,6.53190647431079e-05,0.00463045962595304,2.21817658697668,"CNTN1_HUMAN",20,-9.37085671092851,8.37947503777535e-05,0.00468793151539881,-2.1906025,"Up in BT",2.32901874142291,"CNTN1","Contactin-1","CNTN1_HUMAN",2.1906025
1.637685,7.42606,9.45163330817128,6.58793587757762e-05,0.00463045962595304,2.20879823094497,"MRC2_HUMAN",24,-9.36739141185138,8.39704626905161e-05,0.00468793151539881,-1.637685,"Up in BT",2.32901874142291,"MRC2","C-type mannose receptor 2","MRC2_HUMAN",1.637685
0.408558333333332,9.97827857142857,8.35817385364389,0.000134398732057082,0.00729090571286839,1.42286240916161,"MCRI1_HUMAN",5,-9.33397412477107,8.56869852706077e-05,0.00468793151539881,-0.408558333333332,"Non-significant",2.32901874142291,"MCRIP1","Mapk-regulated corepressor-interacting protein 1","MCRI1_HUMAN",0.408558333333332
-0.241466666666668,14.7658857142857,-7.84561987121727,0.000193086334261575,0.00848215673824083,1.02153648918724,"FBX2_HUMAN",13,9.32984523861396,8.59018755063487e-05,0.00468793151539881,0.241466666666668,"Non-significant",2.32901874142291,"FBXO2","F-box only protein 2","FBX2_HUMAN",-0.241466666666668
2.618745,6.60293571428571,9.53717545819188,6.24993047385776e-05,0.00459256254729021,2.26661458559455,"S23A2_HUMAN",4,-9.32545398289584,8.61311053373157e-05,0.00468793151539881,-2.618745,"Up in BT",2.32901874142291,"SLC23A2","Solute carrier family 23 member 2","S23A2_HUMAN",2.618745
-0.198608333333333,10.3165428571429,-6.62048639067793,0.000500763491260513,0.0138145778152175,-0.0379552052771102,"SCYL2_HUMAN",31,9.31360712282813,8.67530665134725e-05,0.00468793151539881,0.198608333333333,"Non-significant",2.32901874142291,"SCYL2","SCY1-like protein 2","SCYL2_HUMAN",-0.198608333333333
