"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_CM"
1.000695,6.89664571428571,8.35223204124031,0.000125877407067023,0.0125846705260421,1.79057587209194,"THAS_HUMAN",13,-8.48122206693092,8.02874712486238e-05,0.0073977065556019,-1.000695,"Up in CM",2.13090289981306,"TBXAS1","Thromboxane-A synthase","THAS_HUMAN",1.000695
-0.655553333333335,9.13482142857143,-9.17769330687469,7.24704431023089e-05,0.00968484959386006,2.35168163539116,"LBP_HUMAN",10,8.48080773243016,8.03117691447388e-05,0.0073977065556019,0.655553333333335,"Up in DM",2.13090289981306,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN",-0.655553333333335
0.187991666666663,15.9607571428571,5.5939979592783,0.00119261023347778,0.0366027575961159,-0.573844214663126,"MTP_HUMAN",57,-8.42486927223287,8.36702994251253e-05,0.0074880869949344,-0.187991666666663,"Non-significant",2.12562911870365,"MTTP","Microsomal triglyceride transfer protein large subunit","MTP_HUMAN",0.187991666666663
-0.30789166666667,12.1945285714286,-8.32446999797656,0.000128340099719051,0.0126299126037462,1.77070582888922,"LIMS1_HUMAN",17,8.42183494293165,8.38569968420214e-05,0.0074880869949344,0.30789166666667,"Non-significant",2.12562911870365,"LIMS1","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1_HUMAN",-0.30789166666667
0.410566666666663,11.8608428571429,8.11389926855637,0.000148928155574629,0.0134222878633947,1.61775119551519,"BODG_HUMAN",18,-8.39586423944203,8.54744555568181e-05,0.0074880869949344,-0.410566666666663,"Non-significant",2.12562911870365,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN",0.410566666666663
-0.461024999999998,11.0619571428571,-7.87083053592349,0.000177563965138958,0.0145566938620918,1.43612636566302,"4F2_HUMAN",23,8.39473156302658,8.5545801936049e-05,0.0074880869949344,0.461024999999998,"Non-significant",2.12562911870365,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN",-0.461024999999998
-0.499975000000006,10.5924,-9.3909844747314,6.32809700863969e-05,0.00924765634314861,2.48785109324969,"P2RX4_HUMAN",11,8.38975638316741,8.58599874998578e-05,0.0074880869949344,0.499975000000006,"Non-significant",2.12562911870365,"P2RX4","P2X purinoceptor 4","P2RX4_HUMAN",-0.499975000000006
-0.197558333333337,12.7874428571429,-5.8975574201181,0.000896958160049885,0.0311663735431485,-0.269453548191199,"ACOX3_HUMAN",44,8.37134348370076,8.70342400391859e-05,0.00751059684043417,0.197558333333337,"Non-significant",2.12432554978573,"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3","ACOX3_HUMAN",-0.197558333333337
0.233224999999999,12.7366714285714,6.37408874168545,0.000585737458825955,0.0256784796120598,0.183948366448877,"GEPH_HUMAN",41,-8.34124936255972,8.89929704865952e-05,0.00759962887551153,-0.233224999999999,"Non-significant",2.1192076157788,"GPHN","Gephyrin","GEPH_HUMAN",0.233224999999999
-0.39929166666667,11.0981,-7.80888267644353,0.000185839232315511,0.0149363728090447,1.38894467997465,"IGSF8_HUMAN",21,8.30196213901927,9.16259205115159e-05,0.00774380717890111,0.39929166666667,"Non-significant",2.11104546951446,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN",-0.39929166666667
0.529578333333333,6.78811285714286,8.11267792712855,0.00014905814877316,0.0134222878633947,1.61685231680736,"STPAP_HUMAN",16,-8.24789817254056,9.53952241187701e-05,0.0079801025237314,-0.529578333333333,"Up in CM",2.09799152904967,"TUT1","Speckle targeted PIP5K1A-regulated poly(A) polymerase","STPAP_HUMAN",0.529578333333333
-0.269300000000003,11.5591142857143,-6.52268211350698,0.000515405533099406,0.0245022495249618,0.319515666494394,"ITA6_HUMAN",48,8.20144474803839,9.87751471735242e-05,0.00817938036897527,0.269300000000003,"Non-significant",2.08727959517068,"ITGA6","Integrin alpha-6","ITA6_HUMAN",-0.269300000000003
-0.65732166666667,8.53559428571429,-7.75298878850089,0.000193686678725334,0.0154159552639834,1.34605615115998,"ITA3_HUMAN",23,8.13042302844654,0.000104209115674678,0.00847939359445628,0.65732166666667,"Up in DM",2.07163520529025,"ITGA3","Integrin alpha-3","ITA3_HUMAN",-0.65732166666667
0.522916666666664,10.8352428571429,10.0121966194835,4.32789994821132e-05,0.00785211099137613,2.8655838702564,"TTC36_HUMAN",9,-8.1148750254875,0.000105443560470125,0.00847939359445628,-0.522916666666664,"Up in CM",2.07163520529025,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN",0.522916666666664
0.14889166666666,12.7784142857143,4.74124237831871,0.00282464910891377,0.0562720862658344,-1.49896992682876,"OPLA_HUMAN",65,-8.10519042764673,0.000106220871236354,0.00847939359445628,-0.14889166666666,"Non-significant",2.07163520529025,"OPLAH","5-oxoprolinase","OPLA_HUMAN",0.14889166666666
0.354233333333331,11.4576857142857,7.20886159883687,0.000293637767396609,0.0195710765619301,0.912179866690058,"C1R_HUMAN",30,-8.10129403944062,0.000106535440379238,0.00847939359445628,-0.354233333333331,"Non-significant",2.07163520529025,"C1R","Complement C1r subcomponent","C1R_HUMAN",0.354233333333331
-0.304866666666671,10.6281571428571,-6.59881677460123,0.000483130025242786,0.0245022495249618,0.387945590842407,"CEIP2_HUMAN",61,8.07469177494862,0.000108711635232664,0.00848514289173798,0.304866666666671,"Non-significant",2.07134083966678,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN",-0.304866666666671
-1.73452833333334,9.41057428571429,-10.1425558505209,4.00699274988157e-05,0.00785211099137613,2.94146156056088,"CRCT1_HUMAN",1,8.05634385157427,0.000110242015296357,0.00848514289173798,1.73452833333334,"Up in DM",2.07134083966678,"CRCT1","Cysteine-rich C-terminal protein 1","CRCT1_HUMAN",-1.73452833333334
-0.358008333333338,13.1912571428571,-7.13744477738761,0.000310708173471312,0.0198134211020758,0.852945751746492,"BGH3_HUMAN",32,8.04953648650307,0.000110816023290015,0.00848514289173798,0.358008333333338,"Non-significant",2.07134083966678,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN",-0.358008333333338
-0.301975000000001,10.4083428571429,-7.35925430905971,0.000261079457238072,0.0185437527520339,1.03514289879826,"ANGL3_HUMAN",22,8.04510935661585,0.000111191147892452,0.00848514289173798,0.301975000000001,"Non-significant",2.07134083966678,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN",-0.301975000000001
0.300258333333332,13.8178428571429,8.17117419129209,0.000142975559838519,0.0134222878633947,1.65975110609894,"PON3_HUMAN",16,-8.03816113661341,0.000111782804624018,0.00848514289173798,-0.300258333333332,"Non-significant",2.07134083966678,"PON3","Serum paraoxonase/lactonase 3","PON3_HUMAN",0.300258333333332
0.394174999999997,9.72835285714286,6.96587240767586,0.000356557795439457,0.02102921443894,0.708373142697248,"SORL_HUMAN",64,-8.01866935252748,0.000113461753952881,0.00853357301748366,-0.394174999999997,"Non-significant",2.06886909112164,"SORL1","Sortilin-related receptor","SORL_HUMAN",0.394174999999997
-0.413083333333336,10.8508857142857,-7.64757794132622,0.000209542051459312,0.0162059031873909,1.26434152506869,"PRS23_HUMAN",19,7.98669263741783,0.000116278528750115,0.00866592162448582,0.413083333333336,"Non-significant",2.06218524308923,"PRSS23","Serine protease 23","PRS23_HUMAN",-0.413083333333336
-0.42096666666667,12.3289142857143,-7.28901915294154,0.000275741216493654,0.018996020948025,0.97801468486639,"ITA5_HUMAN",29,7.9686359843824,0.000117904154284458,0.00870791222363949,0.42096666666667,"Non-significant",2.06008595732745,"ITGA5","Integrin alpha-5","ITA5_HUMAN",-0.42096666666667
-0.259225000000002,11.2381714285714,-6.51019002868266,0.000520932614637641,0.0245022495249618,0.308221579247659,"ITB5_HUMAN",35,7.92653075928933,0.000121796105902578,0.00890576421822853,0.259225000000002,"Non-significant",2.05032880708014,"ITGB5","Integrin beta-5","ITB5_HUMAN",-0.259225000000002
0.266133333333334,14.7848428571429,7.23822194054373,0.000286932734073334,0.0195673657615132,0.936373244854872,"PUR6_HUMAN",21,-7.91638377204774,0.000122755715620862,0.00890576421822853,-0.266133333333334,"Non-significant",2.05032880708014,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN",0.266133333333334
-0.23075,12.8855428571429,-6.0456807014879,0.000783577832600085,0.029739680887294,-0.125396670547402,"SRBS1_HUMAN",46,7.87933858925172,0.000126332725587966,0.00908487442429952,0.23075,"Non-significant",2.04168107135107,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN",-0.23075
-0.361958333333336,15.2982,-7.16408403918684,0.000304211433662486,0.0198134211020758,0.875104897418838,"ZYX_HUMAN",25,7.82707117900094,0.000131582663866277,0.00938012763804987,0.361958333333336,"Non-significant",2.02779125201288,"ZYX","Zyxin","ZYX_HUMAN",-0.361958333333336
-0.172700000000001,11.2201142857143,-5.43893596908832,0.00138534500345841,0.0398127225663372,-0.734228078890662,"S12A4_HUMAN",38,7.74008458902532,0.000140878589476442,0.00995622997006787,0.172700000000001,"Non-significant",2.00190508056706,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN",-0.172700000000001
0.656373333333332,8.32616714285714,7.35279359776464,0.000262390256066837,0.0185437527520339,1.02990941043051,"GCKR_HUMAN",25,-7.72842201786045,0.000142180692645336,0.00996237024193558,-0.656373333333332,"Up in CM",2.0016373221658,"GCKR","Glucokinase regulatory protein","GCKR_HUMAN",0.656373333333332
0.778974999999999,11.7089285714286,9.43524138138302,6.15463408998377e-05,0.00924765634314861,2.51567816106117,"SPP24_HUMAN",6,-7.68488121440775,0.000147164068051736,0.0101566830210142,-0.778974999999999,"Up in CM",1.99324810119303,"SPP2","Secreted phosphoprotein 24","SPP24_HUMAN",0.778974999999999
0.40808333333333,11.2831571428571,6.76078060419179,0.000421842964431914,0.0229742848213788,0.531245287597478,"CO5_HUMAN",67,-7.68259015975402,0.000147431724750023,0.0101566830210142,-0.40808333333333,"Non-significant",1.99324810119303,"C5","Complement C5","CO5_HUMAN",0.40808333333333
-0.266208333333337,12.9404142857143,-6.44468817288359,0.000551042488334269,0.0249838693894821,0.248693364029332,"P4HA2_HUMAN",32,7.62321846900645,0.000154564358919335,0.0105593217868393,0.266208333333337,"Non-significant",1.97636397514427,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN",-0.266208333333337
0.315166666666659,14.5099285714286,9.36710759367436,6.42401204479737e-05,0.00924765634314861,2.47277782276064,"PGDH_HUMAN",12,-7.60428231555565,0.000156921004078198,0.0106317222432485,-0.315166666666659,"Non-significant",1.97339637798333,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","PGDH_HUMAN",0.315166666666659
-0.383558333333333,10.9294571428571,-7.42664137234573,0.000247844687113805,0.0179808030527343,1.0894713464089,"MMP14_HUMAN",17,7.58975313460597,0.000158756843494758,0.0106444392678789,0.383558333333333,"Non-significant",1.97287721156526,"MMP14","Matrix metalloproteinase-14","MMP14_HUMAN",-0.383558333333333
-0.184441666666668,10.8492714285714,-5.03325674797838,0.00207986980708074,0.0481660245153896,-1.17012149634564,"HECD1_HUMAN",119,7.58164593824636,0.000159791814839492,0.0106444392678789,0.184441666666668,"Non-significant",1.97287721156526,"HECTD1","E3 ubiquitin-protein ligase HECTD1","HECD1_HUMAN",-0.184441666666668
-0.289591666666668,14.5326857142857,-7.30081873927791,0.000273213511429459,0.018996020948025,0.987648470555388,"TBB6_HUMAN",18,7.56203909266503,0.000162326629860272,0.0106444392678789,0.289591666666668,"Non-significant",1.97287721156526,"TUBB6","Tubulin beta-6 chain","TBB6_HUMAN",-0.289591666666668
-0.21286666666667,13.8245285714286,-5.54772773441713,0.00124674524728342,0.037399149574138,-0.621350046903761,"MYO1C_HUMAN",65,7.55973155532084,0.000162627941750552,0.0106444392678789,0.21286666666667,"Non-significant",1.97287721156526,"MYO1C","Unconventional myosin-Ic","MYO1C_HUMAN",-0.21286666666667
-0.324083333333338,10.7459428571429,-7.11876399371702,0.000315358609679391,0.0198134211020758,0.837360873984105,"PDLI7_HUMAN",20,7.55231409671435,0.000163600798701237,0.0106444392678789,0.324083333333338,"Non-significant",1.97287721156526,"PDLIM7","PDZ and LIM domain protein 7","PDLI7_HUMAN",-0.324083333333338
-0.510566666666668,10.4484142857143,-10.0282483940013,4.28682979387763e-05,0.00785211099137613,2.8749884289502,"CD44_HUMAN",8,7.53100522664342,0.000166432545052148,0.0106602485754281,0.510566666666668,"Up in DM",1.97223266832276,"CD44","CD44 antigen","CD44_HUMAN",-0.510566666666668
-0.638907500000002,10.42791,-7.16462427806281,0.000304081296421047,0.0198134211020758,0.875553488579323,"EPHA2_HUMAN",25,7.53091631526727,0.000166444476415564,0.0106602485754281,0.638907500000002,"Up in DM",1.97223266832276,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN",-0.638907500000002
2.03059583333333,6.84351714285714,7.40621734703334,0.000251773153166889,0.0181055816637031,1.07305483615594,"AUTS2_HUMAN",7,-7.49784774919347,0.000170950113601076,0.0108639459790823,-2.03059583333333,"Up in CM",1.96401240258537,"AUTS2","Autism susceptibility gene 2 protein","AUTS2_HUMAN",2.03059583333333
-0.33737916666667,9.25770857142857,-6.76379357632761,0.000420790021101847,0.0229742848213788,0.533882141443321,"C2D1B_HUMAN",27,7.48174757903435,0.000173193737060078,0.0109218635109117,0.33737916666667,"Non-significant",1.96170325508744,"CC2D1B","Coiled-coil and C2 domain-containing protein 1B","C2D1B_HUMAN",-0.33737916666667
0.298866666666662,13.3984142857143,6.59348328106347,0.000485314464640529,0.0245022495249618,0.38317431121021,"ANT3_HUMAN",28,-7.45259113572337,0.000177342323341267,0.0110981096698604,-0.298866666666662,"Non-significant",1.95475098786751,"SERPINC1","Antithrombin-III","ANT3_HUMAN",0.298866666666662
0.41918083333333,9.78830857142857,9.11936693470565,7.52443547563824e-05,0.00979132095702894,2.31384063104795,"UB2J1_HUMAN",10,-7.43996406475688,0.000179173870256346,0.011127783245163,-0.41918083333333,"Non-significant",1.95359134242888,"UBE2J1","Ubiquitin-conjugating enzyme E2 J1","UB2J1_HUMAN",0.41918083333333
0.538939999999999,8.01326571428571,7.53451435298035,0.000228223918919979,0.017164951259688,1.17546876444793,"HXK4_HUMAN",13,-7.42681324305069,0.000181104221592319,0.0111631008166453,-0.538939999999999,"Up in CM",1.95221515302329,"GCK","Hexokinase-4","HXK4_HUMAN",0.538939999999999
0.286595833333335,9.40821571428571,6.52953832009265,0.000512400444574464,0.0245022495249618,0.325706398382225,"PERM_HUMAN",27,-7.38180451405795,0.000187891530948855,0.0114950356023785,-0.286595833333335,"Non-significant",1.93948967929748,"MPO","Myeloperoxidase","PERM_HUMAN",0.286595833333335
-0.182575000000002,13.9871714285714,-4.894283356586,0.00240250515018314,0.0522423129395629,-1.32502029558622,"EPIPL_HUMAN",162,7.36405782344752,0.000190646633392735,0.0115771933374344,0.182575000000002,"Non-significant",1.93639671399409,"EPPK1","Epiplakin","EPIPL_HUMAN",-0.182575000000002
-0.338846666666669,9.95384,-6.85196594347084,0.000391264824189169,0.0221213036462263,0.610586597353435,"FMO1_HUMAN",22,7.3546926811954,0.000192118974702806,0.0115808187839235,0.338846666666669,"Non-significant",1.93626073415184,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN",-0.338846666666669
-0.321283333333339,10.5636428571429,-6.5174001975583,0.000517734305217806,0.0245022495249618,0.314742576064501,"KLC1_HUMAN",29,7.28956766294476,0.000202721413736191,0.0120571127975991,0.321283333333339,"Non-significant",1.91875667612523,"KLC1","Kinesin light chain 1","KLC1_HUMAN",-0.321283333333339
-0.227408333333338,11.2111857142857,-6.22111734307127,0.000669794093024292,0.0273182685304137,0.0415499666860439,"TCAF2_HUMAN",26,7.28149129667617,0.000204081881481316,0.0120571127975991,0.227408333333338,"Non-significant",1.91875667612523,"TCAF2","TRPM8 channel-associated factor 2","TCAF2_HUMAN",-0.227408333333338
2.429745,8.49795571428571,7.11563243419557,0.000316145945636132,0.0198134211020758,0.834744594269496,"HBB_HUMAN",8,-7.27941899612529,0.000204432627331822,0.0120571127975991,-2.429745,"Up in CM",1.91875667612523,"HBB","Hemoglobin subunit beta","HBB_HUMAN",2.429745
0.208174999999999,11.4232571428571,5.51631811238342,0.00128507910209107,0.0375861789066671,-0.653768650689584,"PP6R2_HUMAN",46,-7.23861337943561,0.000211480234480893,0.0123546886322949,-0.208174999999999,"Non-significant",1.90816819538373,"PPP6R2","Serine/threonine-protein phosphatase 6 regulatory subunit 2","PP6R2_HUMAN",0.208174999999999
-0.327250000000006,12.9937,-6.19904619123615,0.000683020448208792,0.0275832592828358,0.0207625267939564,"ITAV_HUMAN",58,7.23288075976817,0.000212492205068746,0.0123546886322949,0.327250000000006,"Non-significant",1.90816819538373,"ITGAV","Integrin alpha-V","ITAV_HUMAN",-0.327250000000006
0.284716666666666,13.0110285714286,6.95122023338563,0.000360819062159168,0.0210659301078813,0.695876109781496,"IC1_HUMAN",18,-7.19877745546784,0.000218627016024137,0.0126218611082104,-0.284716666666666,"Non-significant",1.89887660313999,"SERPING1","Plasma protease C1 inhibitor","IC1_HUMAN",0.284716666666666
-0.24139166666667,12.2288285714286,-7.0975962071829,0.000320724565312389,0.0199189392911436,0.819655376551378,"CCD50_HUMAN",17,7.15384783380098,0.000227018002694529,0.013014640462166,0.24139166666667,"Non-significant",1.8855678250541,"CCDC50","Coiled-coil domain-containing protein 50","CCD50_HUMAN",-0.24139166666667
0.239608333333329,18.8389857142857,5.94522820800301,0.000858551000494949,0.0311433677082194,-0.222777054665824,"ADH1G_HUMAN",33,-7.12890655006785,0.000231833112487559,0.0131983878900903,-0.239608333333329,"Non-significant",1.879479112218,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN",0.239608333333329
-0.306050000000003,11.7226142857143,-6.5477732205852,0.000504504741678334,0.0245022495249618,0.342143989246209,"PAXI_HUMAN",23,7.11845935840722,0.000233884312689662,0.0132233351408955,0.306050000000003,"Non-significant",1.87865899487968,"PXN","Paxillin","PAXI_HUMAN",-0.306050000000003
-0.167150000000001,12.3923857142857,-4.73249327901385,0.00285119102243635,0.0565957966148504,-1.5090220357708,"TENS1_HUMAN",76,7.08961817054584,0.000239654496401952,0.013456764119885,0.167150000000001,"Non-significant",1.87105936015886,"TNS1","Tensin-1","TENS1_HUMAN",-0.167150000000001
-1.0217025,7.25383,-7.0541681061249,0.000332063262393741,0.0204132151814951,0.783177580998725,"CNN1_HUMAN",10,7.07588042151874,0.000242459525800969,0.0135216543708595,1.0217025,"Up in DM",1.86897016932779,"CNN1","Calponin-1","CNN1_HUMAN",-1.0217025
0.361408333333333,18.0448857142857,6.39595459415471,0.000574732693085833,0.0254684249617171,0.2040661835952,"BHMT1_HUMAN",31,-7.05232909572809,0.000247355256747093,0.0137014756406261,-0.361408333333333,"Non-significant",1.86323265707208,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN",0.361408333333333
