"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_B1"
-0.345249999999997,12.2551,-9.87892223459044,1.50939548042986e-05,0.00096672063660656,3.25470108260578,"TENS1_HUMAN",76,14.0335678316861,7.27350667443048e-07,6.85381697896334e-05,0.345249999999997,"Non-significant",4.16406749694256,"TNS1","Tensin-1","TENS1_HUMAN",-0.345249999999997
5.402165,8.5408675,13.3894442433378,1.74304580846753e-06,0.000175329107667623,5.62136038842325,"GPC3_HUMAN",10,-13.7374869805375,8.5568356936948e-07,7.97147034283068e-05,-5.402165,"Up in B1",4.09846156531873,"GPC3","Glypican-3","GPC3_HUMAN",5.402165
2.6999025,7.50205125,13.6589109001474,1.51012451257523e-06,0.00016077923057262,5.77742819408162,"CLC11_HUMAN",7,-13.6400243060873,9.03341854732191e-07,8.29648997433067e-05,-2.6999025,"Up in B1",4.08110560728628,"CLEC11A","C-type lectin domain family 11 member A","CLC11_HUMAN",2.6999025
-4.128935,7.85745,-14.112901219729,1.19289764344114e-06,0.000132153714607168,6.03356059447837,"IFI6_HUMAN",2,13.6252706252399,9.10812512429569e-07,8.29648997433067e-05,4.128935,"Up in D",4.08110560728628,"IFI6","Interferon alpha-inducible protein 6","IFI6_HUMAN",-4.128935
-0.658399999999999,11.711775,-11.9732342554669,3.88229048709434e-06,0.000331531431387494,4.74688437917112,"DSRAD_HUMAN",59,13.5819454870346,9.33154251848579e-07,8.40659182049962e-05,0.658399999999999,"Up in D",4.07538003910695,"ADAR","Double-stranded RNA-specific adenosine deaminase","DSRAD_HUMAN",-0.658399999999999
-6.0857275,8.08968625,-12.7626175878916,2.45947204691236e-06,0.000226446542505043,5.24599400446849,"IF44L_HUMAN",23,13.1392496816944,1.20035288066679e-06,0.000106961879518547,6.0857275,"Up in D",3.97077097431972,"IFI44L","Interferon-induced protein 44-like","IF44L_HUMAN",-6.0857275
-1.02345,13.504025,-12.783017066193,2.43147405432446e-06,0.000226446542505043,5.25849169854613,"PSB9_HUMAN",15,13.008623666641,1.29487020953461e-06,0.000113144740458899,1.02345,"Up in D",3.94636562944913,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN",-1.02345
-0.548049999999998,11.875275,-12.2167069837443,3.36275778644483e-06,0.000293275407800795,4.90413112948877,"CASP1_HUMAN",20,13.0053530951033,1.29734149830892e-06,0.000113144740458899,0.548049999999998,"Up in D",3.94636562944913,"CASP1","Caspase-1","CASP1_HUMAN",-0.548049999999998
-0.456775000000002,13.7161125,-11.1614933743992,6.39414499510952e-06,0.000508924278348619,4.19970433032175,"EHD4_HUMAN",31,12.932721136594,1.35360955431844e-06,0.000116342621143381,0.456775000000002,"Non-significant",3.93426115598132,"EHD4","EH domain-containing protein 4","EHD4_HUMAN",-0.456775000000002
1.4136725,6.72455625,12.9255863201415,2.24554733360095e-06,0.000211597667136328,5.34529659670113,"OLFM4_HUMAN",11,-12.9216902000029,1.36239224564096e-06,0.000116342621143381,-1.4136725,"Up in B1",3.93426115598132,"OLFM4","Olfactomedin-4","OLFM4_HUMAN",1.4136725
0.492074999999996,12.4730375,10.5168816970828,9.73223911001743e-06,0.000693781706294981,3.73795709549172,"CSDE1_HUMAN",47,-12.2622364100996,2.02461250817255e-06,0.000171111065381429,-0.492074999999996,"Non-significant",3.76672190466868,"CSDE1","Cold shock domain-containing protein E1","CSDE1_HUMAN",0.492074999999996
1.7514325,7.09413125,11.7900546259518,4.33308548693407e-06,0.000366212730122531,4.62654776121119,"LAMB1_HUMAN",30,-12.2272074098389,2.0687827437066e-06,0.000173060009519456,-1.7514325,"Up in B1",3.76180327673189,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN",1.7514325
-0.76116,9.5189575,-12.9554744659878,2.20863700371998e-06,0.000210539606470888,5.36337557509563,"HG2A_HUMAN",11,12.13816733117,2.18600137123889e-06,0.000181018578196126,0.76116,"Up in D",3.74227685057827,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN",-0.76116
-0.884849999999998,12.50025,-13.409257917423,1.72460125533981e-06,0.000175329107667623,5.63294148116422,"SP14L_HUMAN",9,12.1062160637619,2.22986424534468e-06,0.000182804270833357,0.884849999999998,"Up in D",3.7380136621159,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN",-0.884849999999998
-0.40025,14.407975,-11.1919281760846,6.27197943263937e-06,0.00050409497439978,4.22088721579,"SNAA_HUMAN",19,11.9754599893397,2.41993713382126e-06,0.000193643535211873,0.40025,"Non-significant",3.71299699735425,"NAPA","Alpha-soluble NSF attachment protein","SNAA_HUMAN",-0.40025
0.35575,11.277525,9.10779801951632,2.65497752492329e-05,0.00151377662881735,2.63185890309785,"FYCO1_HUMAN",81,-11.9681541662503,2.43108081084888e-06,0.000193643535211873,-0.35575,"Non-significant",3.71299699735425,"FYCO1","FYVE and coiled-coil domain-containing protein 1","FYCO1_HUMAN",0.35575
-5.16802,8.090715,-11.6578617736754,4.69512941796617e-06,0.00038879465624734,4.53859488105777,"UBP18_HUMAN",10,11.9669355818761,2.43294512403305e-06,0.000193643535211873,5.16802,"Up in D",3.71299699735425,"USP18","Ubl carboxyl-terminal hydrolase 18","UBP18_HUMAN",-5.16802
-0.848475000000004,10.8142875,-11.129875149672,6.52390886110246e-06,0.000514259661954981,4.17764048261828,"RCN2_HUMAN",17,11.4514012900927,3.38689884904906e-06,0.00026697881504331,0.848475000000004,"Up in D",3.57352319884072,"RCN2","Reticulocalbin-2","RCN2_HUMAN",-0.848475000000004
-0.531832500000002,8.46214125,-10.2377258997081,1.17576585715886e-05,0.000796605660908128,3.52986167702739,"TBCD1_HUMAN",36,11.4307363790217,3.43306304022423e-06,0.000268040483845316,0.531832500000002,"Up in D",3.57179960678163,"TBC1D1","TBC1 domain family member 1","TBCD1_HUMAN",-0.531832500000002
2.26594,7.910725,11.3705435016738,5.60591421859327e-06,0.000458266546062204,4.34412719363689,"MIME_HUMAN",7,-11.3601628903683,3.59611389874712e-06,0.000277919330358291,-2.26594,"Up in B1",3.55608124532059,"OGN","Mimecan","MIME_HUMAN",2.26594
-0.721824999999999,10.7194875,-10.4081342970509,1.04704820906016e-05,0.000727432306599594,3.65749812026065,"TENA_HUMAN",56,11.3470341638905,3.62739306517896e-06,0.000277919330358291,0.721824999999999,"Up in D",3.55608124532059,"TNC","Tenascin","TENA_HUMAN",-0.721824999999999
-4.2708475,7.78304625,-10.9015792941136,7.5540070748337e-06,0.000573405092587839,4.01657386874535,"HERC6_HUMAN",41,11.2343502442501,3.90875238603947e-06,0.000296703259821773,4.2708475,"Up in D",3.52767768214682,"HERC6","Probable E3 ubiquitin-protein ligase HERC6","HERC6_HUMAN",-4.2708475
-0.934249999999997,12.635975,-10.787842714735,8.13475059259653e-06,0.000600798967190147,3.93515778970459,"GBP3_HUMAN",18,11.1397811978338,4.16381671663154e-06,0.000313164857274728,0.934249999999997,"Up in D",3.50422697952592,"GBP3","Guanylate-binding protein 3","GBP3_HUMAN",-0.934249999999997
-1.209175,15.3725875,-15.0103011167488,7.63735558006515e-07,9.63246785313447e-05,6.51632162664245,"B2MG_HUMAN",4,11.0656948207354,4.37667891038292e-06,0.000326181942793811,1.209175,"Up in D",3.48654008487168,"B2M","Beta-2-microglobulin","B2MG_HUMAN",-1.209175
-1.802995,6.9415375,-10.9601403111188,7.2733103897832e-06,0.000562515080900403,4.05818687099658,"IRF7_HUMAN",9,11.0162655440413,4.52546582321882e-06,0.000333420335674573,1.802995,"Up in D",3.47700791560003,"IRF7","Interferon regulatory factor 7","IRF7_HUMAN",-1.802995
-1.446175,7.35527,-10.6101209402555,9.14572958805692e-06,0.000663510541264519,3.8063372396187,"PKHA4_HUMAN",27,11.0066233839667,4.55514486405857e-06,0.000333420335674573,1.446175,"Up in D",3.47700791560003,"PLEKHA4","Pleckstrin homology domain-containing family A member 4","PKHA4_HUMAN",-1.446175
0.304900000000002,13.430775,7.8825344723302,7.12217013418027e-05,0.00304101826875051,1.54205462100304,"APOB_HUMAN",239,-10.9835945811258,4.62691417205163e-06,0.000335676481260878,-0.304900000000002,"Non-significant",3.47407908596805,"APOB","Apolipoprotein B-100","APOB_HUMAN",0.304900000000002
-0.397575,11.8996875,-10.4351415637525,1.02814245747674e-05,0.000725445760454786,3.67755150833687,"IN35_HUMAN",18,10.9364606064386,4.77778782505713e-06,0.000343581619208933,0.397575,"Non-significant",3.4639700779306,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN",-0.397575
1.1289675,9.51277875,10.303684462857,1.12394088237185e-05,0.000774291374259194,3.57949266052551,"PTPRF_HUMAN",57,-10.8440784980352,5.08974095835672e-06,0.000359910773927717,-1.1289675,"Up in B1",3.44380515254875,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN",1.1289675
-0.926737499999998,9.07552625,-10.7904154995242,8.12107025579225e-06,0.000600798967190147,3.9370082336481,"TMM62_HUMAN",13,10.8432434347408,5.09266281722557e-06,0.000359910773927717,0.926737499999998,"Up in D",3.44380515254875,"TMEM62","Transmembrane protein 62","TMM62_HUMAN",-0.926737499999998
0.689849999999998,11.29745,10.9316371031438,7.40843743998229e-06,0.000567610935822194,4.03795857737437,"IYD1_HUMAN",13,-10.7744381095879,5.33998598233986e-06,0.000374164146010446,-0.689849999999998,"Up in B1",3.42693783077466,"IYD","Iodotyrosine deiodinase 1","IYD1_HUMAN",0.689849999999998
-1.7167375,6.59568875,-10.2227494677427,1.18790454166641e-05,0.000798232904309935,3.51855210110883,"SAM9L_HUMAN",37,10.597792824989,6.03882752863482e-06,0.00041954498372668,1.7167375,"Up in D",3.37722146716687,"SAMD9L","Sterile alpha motif domain-containing protein 9-like","SAM9L_HUMAN",-1.7167375
-0.413860000000001,9.6691625,-9.0698163853355,2.73272839597482e-05,0.00152739049200402,2.60000148803101,"CRBG1_HUMAN",41,10.5314676355129,6.32718707676483e-06,0.000435884702985866,0.413860000000001,"Non-significant",3.36062837192152,"CRYBG1","Beta/gamma crystallin domain-containing protein 1","CRBG1_HUMAN",-0.413860000000001
3.6888325,7.50066625,10.1486286419901,1.25009606857777e-05,0.000826474804048435,3.46235701214651,"MATN3_HUMAN",18,-10.4452418279985,6.72536351936479e-06,0.000459454417764605,-3.6888325,"Up in B1",3.33775756827189,"MATN3","Matrilin-3","MATN3_HUMAN",3.6888325
-0.580349999999997,12.16705,-9.52952550252598,1.93999638686745e-05,0.00118687241638353,2.97801098443682,"AMPE_HUMAN",38,10.4196426934079,6.8489149502278e-06,0.000464028138528657,0.580349999999997,"Up in D",3.33345568315806,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN",-0.580349999999997
0.455200000000001,11.205325,9.01249321129601,2.85496379714119e-05,0.00156033288059756,2.55170185251774,"CBPD_HUMAN",54,-10.385636329455,7.01698738932871e-06,0.000471518546046859,-0.455200000000001,"Non-significant",3.3265012206628,"CPD","Carboxypeptidase D","CBPD_HUMAN",0.455200000000001
-0.534079999999999,9.678025,-10.0679013490531,1.32203553794102e-05,0.000867043787203241,3.4007290918878,"BT3A3_HUMAN",17,10.3573013870574,7.16055683637402e-06,0.000477254023939791,0.534079999999999,"Up in D",3.32125040118997,"BTN3A3","Butyrophilin subfamily 3 member A3","BT3A3_HUMAN",-0.534079999999999
-1.5797,11.577675,-9.89668199530081,1.49057172654065e-05,0.000962181654659862,3.26853075001187,"STAT2_HUMAN",35,10.2641860189544,7.65600549271188e-06,0.000506160750235903,1.5797,"Up in D",3.29571153483334,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN",-1.5797
4.8664075,8.20897125,10.2623606877023,1.15610140010777e-05,0.000789809939840289,3.54843220437768,"TX261_HUMAN",1,-10.2359527980446,7.81371649910768e-06,0.000510004573272855,-4.8664075,"Up in B1",3.29242592951332,"TEX261","Protein TEX261","TX261_HUMAN",4.8664075
2.39815,6.92783,10.156078387549,1.24368247325184e-05,0.000826474804048435,3.46802185127779,"ATS13_HUMAN",7,-10.231562163307,7.83856748382285e-06,0.000510004573272855,-2.39815,"Up in B1",3.29242592951332,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN",2.39815
-0.868049999999998,14.4188,-10.8780660880337,7.67012929739921e-06,0.000576878164954851,3.99980715715423,"TPSN_HUMAN",9,10.1992368720797,8.02427286839957e-06,0.000517976291142832,0.868049999999998,"Up in D",3.28569011836574,"TAPBP","Tapasin","TPSN_HUMAN",-0.868049999999998
0.668425000000003,12.2464125,9.66738690657909,1.75543719385612e-05,0.00109855527597194,3.0882454448901,"RIR2B_HUMAN",23,-10.1795768906133,8.1396206651271e-06,0.000521317267286812,-0.668425000000003,"Up in B1",3.28289788995273,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN",0.668425000000003
-1.0507,15.28095,-11.0114817269712,7.03686001601006e-06,0.00054941122296429,4.0944999990711,"HLAC_HUMAN",7,10.0733174589569,8.79605609882142e-06,0.000558992774404171,1.0507,"Up in D",3.25259380581068,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN",-1.0507
0.458625,10.8387625,9.42838714359127,2.08928931192511e-05,0.00126874027993793,2.89624031170541,"HEP2_HUMAN",21,-10.0540795973728,8.92112031765777e-06,0.000562579572031987,-0.458625,"Non-significant",3.24981604166043,"SERPIND1","Heparin cofactor 2","HEP2_HUMAN",0.458625
3.083845,7.1898575,10.0106834737092,1.37584694679147e-05,0.000895174069031467,3.35677779055536,"COL10_HUMAN",4,-9.98261903192453,9.40339596706811e-06,0.000588465955252095,-3.083845,"Up in B1",3.23027865749997,"COLEC10","Collectin-10","COL10_HUMAN",3.083845
-0.374175000000001,12.6228625,-8.74025436051343,3.52597729015802e-05,0.00181798502042236,2.31864416649745,"PURA1_HUMAN",29,9.92616625412229,9.80502594846889e-06,0.000606111646425937,0.374175000000001,"Non-significant",3.21744737094804,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN",-0.374175000000001
-0.395000000000001,10.8981,-8.38299861559541,4.69140605799802e-05,0.00223605505020161,2.00325249611715,"CEIP2_HUMAN",61,9.92229894257212,9.83323359046714e-06,0.000606111646425937,0.395000000000001,"Non-significant",3.21744737094804,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN",-0.395000000000001
-0.922825000000001,10.9674375,-9.29021069019297,2.31457921779346e-05,0.00138503068813656,2.78326844379681,"RN213_HUMAN",232,9.90686519117483,9.94671198110735e-06,0.000608530931500881,0.922825000000001,"Up in D",3.21571734177453,"RNF213","E3 ubiquitin-protein ligase RNF213","RN213_HUMAN",-0.922825000000001
-0.824742499999999,9.31705375,-9.61660702111281,1.82101783762746e-05,0.00112245896487744,3.04780472588918,"ACES_HUMAN",16,9.85153747317405,1.03657083022745e-05,0.000629467234533677,0.824742499999999,"Up in D",3.20102687116623,"ACHE","Acetylcholinesterase","ACES_HUMAN",-0.824742499999999
-5.39421,8.59137,-9.62546177572375,1.80938650972189e-05,0.00112245896487744,3.0548702067088,"CXL10_HUMAN",5,9.8352843838154,1.04925140560922e-05,0.000632482575234144,5.39421,"Up in D",3.19895143471167,"CXCL10","C-X-C motif chemokine 10","CXL10_HUMAN",-5.39421
-0.780157500000001,10.18387125,-9.38049084307752,2.16446509002967e-05,0.00130472682412229,2.85724620587571,"LX15B_HUMAN",22,9.78813762922332,1.08702665558802e-05,0.000650470403102963,0.780157500000001,"Up in D",3.18677245938139,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN",-0.780157500000001
-0.516249999999999,11.36985,-8.90679484472048,3.09680167519142e-05,0.00164854416449476,2.46194278245065,"EHD2_HUMAN",32,9.70865601096823,1.15419959667702e-05,0.000685661470547699,0.516249999999999,"Up in D",3.16389025420775,"EHD2","EH domain-containing protein 2","EHD2_HUMAN",-0.516249999999999
-0.471049999999998,16.969975,-10.5683344276733,9.40351287779667e-06,0.000676228057650677,3.77576018939696,"FRIL_HUMAN",12,9.69420080046136,1.1669080942094e-05,0.000688223924915732,0.471049999999998,"Non-significant",3.16227023395531,"FTL","Ferritin light chain","FRIL_HUMAN",-0.471049999999998
-0.493829999999999,9.76247,-9.06690408585246,2.73879485636242e-05,0.00152739049200402,2.59755400455813,"FMO1_HUMAN",22,9.64406725026032,1.21221020210287e-05,0.000709835659774237,0.493829999999999,"Non-significant",3.14884218693522,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN",-0.493829999999999
-1.478925,13.4038125,-12.7435329763404,2.48599522145082e-06,0.000226446542505043,5.2342842128424,"HLAH_HUMAN",2,9.60345927372081,1.25034715668625e-05,0.000726974892944249,1.478925,"Up in D",3.13848058782605,"HLA-H","Putative HLA class I histocompatibility antigen, alpha chain H","HLAH_HUMAN",-1.478925
0.3146,9.7802325,7.3653018850408,0.000112217453824276,0.00413721132849921,1.03980464877119,"DYST_HUMAN",287,-9.5917634657843,1.26157850870338e-05,0.000728339479883824,-0.3146,"Non-significant",3.1376661483308,"DST","Dystonin","DYST_HUMAN",0.3146
0.599405000000001,8.2757125,9.73932591900753,1.66702859703468e-05,0.00105125387988387,3.14521512086196,"DAB2_HUMAN",13,-9.57897603316037,1.27398727547011e-05,0.000730359977923356,-0.599405000000001,"Up in B1",3.13646303317811,"DAB2","Disabled homolog 2","DAB2_HUMAN",0.599405000000001
0.5914,8.4947775,8.86081903309083,3.20910881922017e-05,0.00168642782692096,2.42261398067092,"BICD2_HUMAN",35,-9.5535491779053,1.29906832583551e-05,0.000739566814944408,-0.5914,"Up in B1",3.13102258427579,"BICD2","Protein bicaudal D homolog 2","BICD2_HUMAN",0.5914
-3.35379,6.7778325,-9.26759739312128,2.35398902271593e-05,0.00139840594262501,2.76464002371104,"GSDMB_HUMAN",17,9.53652059294302,1.31617356778805e-05,0.000744137304050099,3.35379,"Up in D",3.12834692347344,"GSDMB","Gasdermin-B","GSDMB_HUMAN",-3.35379
0.805599999999998,11.43195,9.20476329481759,2.46751211858566e-05,0.00144490459629752,2.71266929900168,"DDB2_HUMAN",18,-9.50436108012297,1.34916837865057e-05,0.000753883747837634,-0.805599999999998,"Up in B1",3.12269561907072,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN",0.805599999999998
1.7334525,8.75174875,9.15312271634814,2.56542865832871e-05,0.00149158752772899,2.66972490164379,"PGBM_HUMAN",106,-9.50182993083408,1.35180423191183e-05,0.000753883747837634,-1.7334525,"Up in B1",3.12269561907072,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN",1.7334525
0.5916975,9.54379875,8.91617222771725,3.07444105879359e-05,0.00164854416449476,2.46994301075732,"BCAM_HUMAN",25,-9.45927942658189,1.39698711981412e-05,0.00077381759515109,-0.5916975,"Up in B1",3.11136139946596,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN",0.5916975
-0.409624999999998,16.3794375,-8.42251514139491,4.54328640478852e-05,0.00217812058166411,2.03868879786465,"ALDOC_HUMAN",31,9.39848205759693,1.46450088015444e-05,0.000805770350033964,0.409624999999998,"Non-significant",3.09378871740625,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN",-0.409624999999998
0.552300000000002,10.6865,8.53812929116623,4.13919947286305e-05,0.00203515351581567,2.14157060391243,"LAMC1_HUMAN",52,-9.37380554119528,1.49293667296394e-05,0.00081593965633056,-0.552300000000002,"Up in B1",3.08834195876049,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN",0.552300000000002
0.711399999999999,11.82115,8.95768463215929,2.97760762055151e-05,0.00161658458763452,2.50527225766339,"HRG_HUMAN",21,-9.33898560567442,1.53411567415158e-05,0.000832892734880441,-0.711399999999999,"Up in B1",3.07941092614319,"HRG","Histidine-rich glycoprotein","HRG_HUMAN",0.711399999999999
-0.56645,10.85885,-9.01449938966834,2.85058351947135e-05,0.00156033288059756,2.55339670557033,"SHFL_HUMAN",17,9.27434132554879,1.61397207465373e-05,0.000870483096579688,0.56645,"Up in D",3.06023965778438,"SHFL","Shiftless antiviral inhibitor of ribosomal frameshifting protein","SHFL_HUMAN",-0.56645
-0.611635,10.2107575,-9.76898200516091,1.63204988948748e-05,0.00103717403054406,3.16859122389359,"GMPR1_HUMAN",11,9.24762803367996,1.64831799444486e-05,0.000883196792056141,0.611635,"Up in D",3.05394251705469,"GMPR","GMP reductase 1","GMPR1_HUMAN",-0.611635
-0.564625000000001,16.2721125,-9.22518006644315,2.42996366757329e-05,0.00143315411127812,2.72959007019427,"FRIH_HUMAN",14,9.20409253656585,1.70605498933011e-05,0.000908197324839494,0.564625000000001,"Up in D",3.04181978167878,"FTH1","Ferritin heavy chain","FRIH_HUMAN",-0.564625000000001
-0.523399999999999,13.667175,-8.45479663991655,4.42617331434018e-05,0.00213445699005652,2.0675339483575,"PFKAP_HUMAN",34,9.17574228495928,1.74486578499352e-05,0.0009176169819958,0.523399999999999,"Up in D",3.03733855770615,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN",-0.523399999999999
-0.657975,10.7458125,-9.11132836837684,2.64787783234987e-05,0.00151377662881735,2.63481415970224,"FBX6_HUMAN",14,9.16821245285125,1.75533887557019e-05,0.0009176169819958,0.657975,"Up in D",3.03733855770615,"FBXO6","F-box only protein 6","FBX6_HUMAN",-0.657975
0.751725,10.9063125,8.90919229149369,3.09106757229709e-05,0.00164854416449476,2.46398883056454,"FSTL1_HUMAN",17,-9.16678698080176,1.75732942392462e-05,0.0009176169819958,-0.751725,"Up in B1",3.03733855770615,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN",0.751725
