"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.174025,14.9750625,29.6902300649449,7.68727806197697e-09,6.73942345624853e-07,11.1183299464194,"CP2C9_HUMAN",28,33.2528189440283,5.76035039070784e-09,5.11658375913093e-07,1.174025,"Up in BT",6.29101991202248,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN"
0.815975000000002,18.4496625,27.7722554949999,1.24298391064935e-08,9.66061437478718e-07,10.5946927663432,"ALDOB_HUMAN",33,32.9970206401938,6.07844895321761e-09,5.34044596618021e-07,0.815975000000002,"Up in BT",6.27242247470102,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
-2.1819,12.8927,-31.927467021709,4.55524392837145e-09,5.06063576804289e-07,11.6851401916713,"IFM3_HUMAN",3,-32.5773136157248,6.64484955489767e-09,5.74499243409978e-07,-2.1819,"Up in BD",6.24071053892189,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
-1.194325,13.6590125,-29.2243174417429,8.61431240183186e-09,7.17829764371206e-07,10.9945150317144,"LG3BP_HUMAN",20,-32.5518899614431,6.681050214096e-09,5.74499243409978e-07,-1.194325,"Up in BD",6.24071053892189,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
-1.34293,10.672685,-31.578387336476,4.93079082879077e-09,5.15806272059726e-07,11.599578778941,"ANGL3_HUMAN",22,-32.3169501560041,7.02645407454964e-09,5.97840297732471e-07,-1.34293,"Up in BD",6.22341481446737,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
-1.3619,12.723575,-30.7774164205738,5.93334879854966e-09,5.70943551650916e-07,11.3993218951506,"SP14L_HUMAN",9,-32.1606080823193,7.26760551899862e-09,6.03193495945396e-07,-1.3619,"Up in BD",6.21954334998021,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN"
-2.9571375,9.79453125,-31.9127424103705,4.57041211267018e-09,5.06063576804289e-07,11.6815516615461,"IRF9_HUMAN",16,-32.0509429644028,7.4424025991348e-09,6.03193495945396e-07,-2.9571375,"Up in BD",6.21954334998021,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN"
-2.100585,8.3806775,-31.5864370087862,4.92174366844245e-09,5.15806272059726e-07,11.6015633353415,"MCM5_HUMAN",27,-32.0369631416715,7.46502839974555e-09,6.03193495945396e-07,-2.100585,"Up in BD",6.21954334998021,"MCM5","DNA replication licensing factor MCM5","MCM5_HUMAN"
-1.5447375,10.26145625,-30.1261187663141,6.92147343520704e-09,6.4306057214688e-07,11.2322961212948,"ECE1_HUMAN",28,-32.001365565357,7.52299723729634e-09,6.03193495945396e-07,-1.5447375,"Up in BD",6.21954334998021,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN"
-1.70335,11.669525,-31.4150124294462,5.11856031860471e-09,5.15806272059726e-07,11.5591816342305,"APOL3_HUMAN",18,-32.0012015882825,7.52326545244364e-09,6.03193495945396e-07,-1.70335,"Up in BD",6.21954334998021,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.563225000000003,13.6313625,-23.5466832345603,4.06631593449494e-08,2.02889084558782e-06,9.29256670957236,"EHD1_HUMAN",22,-31.9927403235507,7.53712026357602e-09,6.03193495945396e-07,-0.563225000000003,"Up in BD",6.21954334998021,"EHD1","EH domain-containing protein 1","EHD1_HUMAN"
-0.577400000000001,10.877475,-21.8516483063576,6.94353864977865e-08,3.0837704893495e-06,8.70069029046808,"ANXA3_HUMAN",21,-31.886426298223,7.71370963742582e-09,6.11273676463852e-07,-0.577400000000001,"Up in BD",6.21376430601399,"ANXA3","Annexin A3","ANXA3_HUMAN"
1.96585,11.9958,31.4025331079141,5.13323403623657e-09,5.15806272059726e-07,11.5560865652232,"Q6VBP1_HBV",1,31.7867643341367,7.88355203624265e-09,6.18667486494654e-07,1.96585,"Up in BT",6.20854270733057,"S","Large envelope protein","Q6VBP1_HBV"
-0.734400000000001,12.441275,-24.9866200481058,2.65637038630979e-08,1.55590158206826e-06,9.76188415882075,"PAI1_HUMAN",22,-31.6942972584839,8.04496162573155e-09,6.25263700199885e-07,-0.734400000000001,"Up in BD",6.2039367836342,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
0.719824999999998,12.5657625,24.8226187363221,2.7849367145502e-08,1.60790310455066e-06,9.70986542872972,"KFA_HUMAN",16,31.6113281930137,8.19301040127589e-09,6.30705743557267e-07,0.719824999999998,"Up in BT",6.20017321406159,"AFMID","Kynurenine formamidase","KFA_HUMAN"
-1.5134875,9.77363125,-29.2550117694329,8.5494694500974e-09,7.17829764371206e-07,11.0027366931059,"ACES_HUMAN",16,-30.9731177211785,9.4418461999435e-09,7.19985309756069e-07,-1.5134875,"Up in BD",6.14267636462007,"ACHE","Acetylcholinesterase","ACES_HUMAN"
-1.5042075,9.92187125,-29.2279105811195,8.6066929360626e-09,7.17829764371206e-07,10.9954779523947,"HG2A_HUMAN",11,-30.9292935670859,9.53528371313547e-09,7.20314936946486e-07,-1.5042075,"Up in BD",6.14247757930054,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN"
-2.12454,9.80273,-34.258086329202,2.74100942292739e-09,3.63206215828231e-07,12.2314569816148,"MLKL_HUMAN",19,-30.8692696095862,9.66497946353182e-09,7.23352120404886e-07,-2.12454,"Up in BD",6.14065024112613,"MLKL","Mixed lineage kinase domain-like protein","MLKL_HUMAN"
0.796275000000003,11.5665125,25.7453764468982,2.14292874563192e-08,1.41977811892974e-06,9.99801219573626,"PIN4_HUMAN",6,30.5192703388065,1.04625871437311e-08,7.70440819422747e-07,0.796275000000003,"Up in BT",6.11326071552472,"PIN4","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4","PIN4_HUMAN"
-1.5184,11.9962,-33.0392487971299,3.55926298158499e-09,4.2308121588458e-07,11.951009771098,"CASP1_HUMAN",20,-30.5099711142629,1.04847816573676e-08,7.70440819422747e-07,-1.5184,"Up in BD",6.11326071552472,"CASP1","Caspase-1","CASP1_HUMAN"
0.371150000000004,12.32365,16.2950155110199,5.6109504546012e-07,1.28479638879721e-05,6.37290081591775,"MPRI_HUMAN",111,30.2421689118131,1.11476163122602e-08,8.07749989685718e-07,0.371150000000004,"Non-significant",6.09272303885589,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
-0.660250000000003,11.358525,-25.1729017549074,2.51844664026122e-08,1.5236657176861e-06,9.82054094241759,"ZCCHV_HUMAN",51,-30.2186947406559,1.12079630764617e-08,8.07749989685718e-07,-0.660250000000003,"Up in BD",6.09272303885589,"ZC3HAV1","Zinc finger CCCH-type antiviral protein 1","ZCCHV_HUMAN"
-0.419850000000002,13.66545,-18.6965417937383,2.11371084294692e-07,6.75301373262449e-06,7.4632275929721,"TRI25_HUMAN",37,-30.1861251854823,1.12923108789418e-08,8.07749989685718e-07,-0.419850000000002,"Non-significant",6.09272303885589,"TRIM25","E3 ubiquitin/ISG15 ligase TRIM25","TRI25_HUMAN"
-0.837425000000001,9.7104875,-25.0622942320701,2.59933088789483e-08,1.55590158206826e-06,9.78576730209818,"PPR18_HUMAN",27,-30.0477414568575,1.16588701053059e-08,8.20192839878837e-07,-0.837425000000001,"Up in BD",6.08608402633686,"PPP1R18","Phostensin","PPR18_HUMAN"
-2.7101175,7.84652625,-29.8846699275556,7.33435864469915e-09,6.66108100282058e-07,11.1693878493058,"DHX58_HUMAN",29,-30.0439124538573,1.16692040809187e-08,8.20192839878837e-07,-2.7101175,"Up in BD",6.08608402633686,"DHX58","ATP-dependent RNA helicase DHX58","DHX58_HUMAN"
-1.5077825,9.43803375,-28.8289659234958,9.50151283671213e-09,7.68007282591442e-07,10.8877862837784,"TMM62_HUMAN",13,-29.9146469573551,1.20242892120487e-08,8.37864911215427e-07,-1.5077825,"Up in BD",6.07682599693415,"TMEM62","Transmembrane protein 62","TMM62_HUMAN"
0.849300000000005,13.341225,26.9215556944758,1.55456726102272e-08,1.16347844174506e-06,10.3500274539106,"A1CF_HUMAN",34,29.6867826980781,1.26806942503421e-08,8.76051723295005e-07,0.849300000000005,"Up in BT",6.05747025173321,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN"
-1.05665,13.7705,-27.6987589974731,1.26689914399284e-08,9.75271026751823e-07,10.5738693507284,"CN37_HUMAN",30,-29.6229666842912,1.2871797089015e-08,8.81718100597526e-07,-1.05665,"Up in BD",6.05467024358003,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
-1.1091,11.1503,-26.7274981276332,1.63753968613069e-08,1.20329393481767e-06,10.2930739471193,"ABCD1_HUMAN",33,-29.4606457228198,1.33728827698407e-08,9.0834463385397e-07,-1.1091,"Up in BD",6.04174934510895,"ABCD1","ATP-binding cassette sub-family D member 1","ABCD1_HUMAN"
0.850200000000001,11.651625,25.1624951826476,2.52593351688653e-08,1.5236657176861e-06,9.81727602838638,"BODG_HUMAN",18,29.3964735372191,1.3577098575358e-08,9.14530731538487e-07,0.850200000000001,"Up in BT",6.03880169607785,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN"
0.511699999999999,15.15765,20.5751539925967,1.06776003472758e-07,4.16942239647489e-06,8.22320141596595,"HEM2_HUMAN",25,29.2168271163506,1.41679925964319e-08,9.46445323611233e-07,0.511699999999999,"Up in BT",6.02390447027896,"ALAD","Delta-aminolevulinic acid dehydratase","HEM2_HUMAN"
-0.860950000000004,13.059025,-24.5402931064908,3.02318549979693e-08,1.66234070713324e-06,9.61947434989989,"SAA4_HUMAN",5,-29.0097800289949,1.48857657221587e-08,9.86242986329579e-07,-0.860950000000004,"Up in BD",6.00601607225826,"SAA4","Serum amyloid A-4 protein","SAA4_HUMAN"
0.559699999999999,11.744,21.3266617546396,8.26277579314804e-08,3.55255408170296e-06,8.50782807739059,"AS3MT_HUMAN",25,28.9030338139356,1.52719931581208e-08,1.00360585932594e-06,0.559699999999999,"Up in BT",5.99843681181987,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN"
-0.954400000000001,10.914475,-25.9446522733307,2.02747638101946e-08,1.40069158869917e-06,10.0588240534774,"CASP8_HUMAN",25,-28.7834659395266,1.57182660463427e-08,1.02460277784345e-06,-0.954400000000001,"Up in BD",5.98944447102414,"CASP8","Caspase-8","CASP8_HUMAN"
-0.820474999999998,11.0410125,-24.390605956253,3.15885066744481e-08,1.71618649040192e-06,9.57111109302673,"DNJC1_HUMAN",25,-28.7075061241583,1.60095082885235e-08,1.03497205427167e-06,-0.820474999999998,"Up in BD",5.985071376622,"DNAJC1","DnaJ homolog subfamily C member 1","DNJC1_HUMAN"
0.368850000000002,16.0898,16.2746502445364,5.66084965675898e-07,1.28891965565022e-05,6.3629958049012,"AL7A1_HUMAN",35,28.6756639500535,1.61334255645467e-08,1.03497205427167e-06,0.368850000000002,"Non-significant",5.985071376622,"ALDH7A1","Alpha-aminoadipic semialdehyde dehydrogenase","AL7A1_HUMAN"
-0.75895,12.852025,-25.4984854325754,2.29647198286534e-08,1.44195819278402e-06,9.92198416499053,"ADPRS_HUMAN",17,-28.5792576081633,1.65153308747938e-08,1.05089417492141e-06,-0.75895,"Up in BD",5.97844101523879,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN"
-0.517999999999997,16.2614,-20.1489692903057,1.23989900322715e-07,4.5972952491216e-06,8.05708418953111,"ALDOA_HUMAN",29,-28.5479293041476,1.66416496832785e-08,1.05089417492141e-06,-0.517999999999997,"Up in BD",5.97844101523879,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.773125,15.7606875,25.4910570836236,2.30128178732078e-08,1.44195819278402e-06,9.91968477574723,"FPPS_HUMAN",14,28.4133410569389,1.71970223128737e-08,1.0775467546896e-06,0.773125,"Up in BT",5.96756387674666,"FDPS","Farnesyl pyrophosphate synthase","FPPS_HUMAN"
0.712274999999998,15.8990875,23.2992214478726,4.38620675670203e-08,2.13576561532666e-06,9.20893449797945,"CP2E1_HUMAN",29,28.2839096639851,1.77511599427614e-08,1.10371250628724e-06,0.712274999999998,"Up in BT",5.95714403638301,"CYP2E1","Cytochrome P450 2E1","CP2E1_HUMAN"
-1.31845,11.9201,-41.5238783169902,6.83692618405703e-10,1.34787498404227e-07,13.7009207952876,"UBA7_HUMAN",43,-28.1051683269949,1.85502567724519e-08,1.13668837276095e-06,-1.31845,"Up in BD",5.94435858240139,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
0.790099999999999,13.496725,23.2073264102709,4.51220679891865e-08,2.1581164234118e-06,9.17764472914576,"HDAC6_HUMAN",26,28.1021823426773,1.85639506789127e-08,1.13668837276095e-06,0.790099999999999,"Up in BT",5.94435858240139,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN"
-1.112125,13.2953375,-25.8593321502162,2.07601935217454e-08,1.41977811892974e-06,10.0328473965911,"BGH3_HUMAN",32,-28.0684293040256,1.87195494895306e-08,1.13668837276095e-06,-1.112125,"Up in BD",5.94435858240139,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
-0.726149999999999,13.185825,-23.8045851299414,3.76082437400121e-08,1.90978845570743e-06,9.37876918222482,"SYWC_HUMAN",27,-28.0416577692372,1.88440234999341e-08,1.13668837276095e-06,-0.726149999999999,"Up in BD",5.94435858240139,"WARS1","Tryptophan--tRNA ligase, cytoplasmic","SYWC_HUMAN"
-0.864149999999999,15.259525,-33.9036237201981,2.95452070087996e-09,3.70745806045624e-07,12.1510424029386,"TYPH_HUMAN",30,-27.865950313686,1.96848261648726e-08,1.17861073993085e-06,-0.864149999999999,"Up in BD",5.92862960577315,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
0.548400000000001,13.640925,20.7812920391898,9.94358601434055e-08,4.01870028769573e-06,8.30230794755875,"DDB1_HUMAN",62,27.6812632996026,2.06151080163097e-08,1.22523469188112e-06,0.548400000000001,"Up in BT",5.91178071486968,"DDB1","DNA damage-binding protein 1","DDB1_HUMAN"
0.696149999999999,15.862975,22.8868811252556,4.98488134114869e-08,2.34260441165726e-06,9.06753029801319,"FTCD_HUMAN",36,27.6227112436782,2.09204449225206e-08,1.23430625042872e-06,0.696149999999999,"Up in BT",5.90857707176965,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
0.866375000000001,10.7734625,23.8384135944908,3.72272330189447e-08,1.90978845570743e-06,9.39000466873557,"CGNL1_HUMAN",84,27.4444352696113,2.18823941375529e-08,1.28170573778145e-06,0.866375000000001,"Up in BT",5.89221167148397,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-1.247635,10.4081825,-31.7669541681242,4.72373210976336e-09,5.14164779541442e-07,11.6459243176743,"TLR3_HUMAN",25,-27.3780126442227,2.22536388641882e-08,1.29407311467074e-06,-1.247635,"Up in BD",5.88804118549034,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
-1.5966,15.702875,-29.7109855907702,7.64869956101158e-09,6.73942345624853e-07,11.1237971922819,"B2MG_HUMAN",4,-27.1023483972044,2.38731859942225e-08,1.36974837267e-06,-1.5966,"Up in BD",5.86335920685665,"B2M","Beta-2-microglobulin","B2MG_HUMAN"
0.708974999999999,15.5835625,25.7804962261782,2.1220502569587e-08,1.41977811892974e-06,10.0087651388186,"TKFC_HUMAN",40,27.0989596704973,2.38939156929939e-08,1.36974837267e-06,0.708974999999999,"Up in BT",5.86335920685665,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.586899999999996,14.924425,20.192485112274,1.2209494236078e-07,4.5972952491216e-06,8.07420713330888,"KPYR_HUMAN",45,27.0408652048451,2.42525098147377e-08,1.38051434389102e-06,0.586899999999996,"Up in BT",5.85995907657245,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
0.498574999999995,16.9440375,21.1374515151927,8.80637498461281e-08,3.73239382884588e-06,8.43713437642026,"AHNK_HUMAN",315,26.9969017284929,2.45279652874839e-08,1.38643037355757e-06,0.498574999999995,"Non-significant",5.85810193577888,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
-2.46465,12.20785,-26.7650055993081,1.62111786934596e-08,1.20215557228655e-06,10.3041157697292,"BST2_HUMAN",7,-26.8916047292126,2.52023534564022e-08,1.41465710408402e-06,-2.46465,"Up in BD",5.84934881515783,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
-1.6902925,8.48853125,-26.0087374382733,1.99186286572012e-08,1.3879506503117e-06,10.0782767870317,"AGRG2_HUMAN",8,-26.788281418212,2.58847533892242e-08,1.42672411189075e-06,-1.6902925,"Up in BD",5.84565999904184,"ADGRG2","Adhesion G-protein coupled receptor G2","AGRG2_HUMAN"
0.635425,14.9595625,23.2278818582949,4.4836693935724e-08,2.15723212549081e-06,9.18465479523062,"PBLD_HUMAN",23,26.7872047610124,2.58919743951125e-08,1.42672411189075e-06,0.635425,"Up in BT",5.84565999904184,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN"
1.0181225,10.19878875,24.3855253891363,3.16357524520458e-08,1.71618649040192e-06,9.5694641924764,"FMO4_HUMAN",25,26.7790329246424,2.59468569154942e-08,1.42672411189075e-06,1.0181225,"Up in BT",5.84565999904184,"FMO4","Dimethylaniline monooxygenase [N-oxide-forming] 4","FMO4_HUMAN"
-0.63635,12.067875,-20.8414760511999,9.74021807384285e-08,3.95629058748099e-06,8.32525437252779,"ITA6_HUMAN",48,-26.3628831960831,2.89256422098624e-08,1.57977004042107e-06,-0.63635,"Up in BD",5.80140612661814,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
0.413124999999999,15.5592875,16.7038816532809,4.70751812450676e-07,1.13940762872586e-05,6.56924677183735,"CRYL1_HUMAN",21,26.0475057852683,3.14443115548614e-08,1.69962552622928e-06,0.413124999999999,"Non-significant",5.76964675497881,"CRYL1","Lambda-crystallin homolog","CRYL1_HUMAN"
1.143225,11.3949375,25.3195285680196,2.41559427228782e-08,1.48111865409373e-06,9.86639417784975,"KNG1_HUMAN",19,26.0360097432686,3.15407434039827e-08,1.69962552622928e-06,1.143225,"Up in BT",5.76964675497881,"KNG1","Kininogen-1","KNG1_HUMAN"
0.419275000000004,15.1075375,17.7375390319879,3.07410783499095e-07,8.67141694687991e-06,7.04536846086449,"CO3_HUMAN",111,25.9194656432229,3.25376443642929e-08,1.74173363838794e-06,0.419275000000004,"Non-significant",5.75901826047831,"C3","Complement C3","CO3_HUMAN"
0.845549999999999,11.368975,22.7249673994369,5.24495022907558e-08,2.45057414460219e-06,9.01128890270929,"VP13C_HUMAN",153,25.8548412268924,3.3105910597401e-08,1.76049391683416e-06,0.845549999999999,"Up in BT",5.75436547124129,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN"
0.436299999999999,15.075475,17.6211678149107,3.22129993951178e-07,8.82636183426226e-06,6.99314905661961,"GDE_HUMAN",104,25.8217473940144,3.3401298096171e-08,1.76459276151209e-06,0.436299999999999,"Non-significant",5.7533555066132,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
-0.819825,10.9014875,-23.8096829428968,3.75505444157575e-08,1.90978845570743e-06,9.38046337868788,"KLC1_HUMAN",29,-25.72425503438,3.4289130713429e-08,1.79973404906913e-06,-0.819825,"Up in BD",5.74479166687183,"KLC1","Kinesin light chain 1","KLC1_HUMAN"
0.662050000000004,11.2859,20.9359429108732,9.43045919805629e-08,3.89869669807401e-06,8.36113705476854,"FYCO1_HUMAN",81,25.6586310023738,3.49019187453262e-08,1.81187239706966e-06,0.662050000000004,"Up in BT",5.7418723912066,"FYCO1","FYVE and coiled-coil domain-containing protein 1","FYCO1_HUMAN"
0.520099999999999,13.9267,19.5336370895331,1.54701187181116e-07,5.48442849116211e-06,7.81089948269824,"ACSA_HUMAN",31,25.651557704447,3.49687113624727e-08,1.81187239706966e-06,0.520099999999999,"Up in BT",5.7418723912066,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN"
-1.47115,12.200525,-59.6333075929652,4.9879457272104e-11,1.91988406252579e-08,16.3335223166158,"RO52_HUMAN",27,-25.5712907207961,3.57369790511967e-08,1.83988536096065e-06,-1.47115,"Up in BD",5.73520923604113,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
-1.569145,10.6038775,-31.157982066105,5.43066633438086e-09,5.3531799976586e-07,11.4951639527702,"IFIT5_HUMAN",24,-25.5094195271962,3.6342335600017e-08,1.85593368651711e-06,-1.569145,"Up in BD",5.73143754540929,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
0.46125,13.2533,18.591578724842,2.20015789616871e-07,6.97406912734575e-06,7.41854220706286,"ASPDH_HUMAN",17,25.4927012667908,3.65079124280861e-08,1.85593368651711e-06,0.46125,"Non-significant",5.73143754540929,"ASPDH","Aspartate dehydrogenase domain-containing protein","ASPDH_HUMAN"
0.411799999999998,12.726575,16.8306023756575,4.46192985750707e-07,1.09956643409237e-05,6.6291482598847,"ITA1_HUMAN",40,25.4345456157991,3.70906276268127e-08,1.87377214442205e-06,0.411799999999998,"Non-significant",5.72728322157877,"ITGA1","Integrin alpha-1","ITA1_HUMAN"
0.7943,16.9186,25.3149231676998,2.41875123518957e-08,1.48111865409373e-06,9.8649581860535,"SBP1_HUMAN",39,25.3642542734923,3.78091650607821e-08,1.89675526816747e-06,0.7943,"Up in BT",5.72198870102539,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
-1.4037675,10.51039125,-25.3902438501141,2.36770280326349e-08,1.47216475067529e-06,9.88840951589374,"GMPR1_HUMAN",11,-25.344409607629,3.80148896997563e-08,1.89675526816747e-06,-1.4037675,"Up in BD",5.72198870102539,"GMPR","GMP reductase 1","GMPR1_HUMAN"
-5.4670625,9.05751875,-25.6362166641682,2.20932938831519e-08,1.44195819278402e-06,9.96449164750323,"OASL_HUMAN",28,-25.2259419854162,3.9269926378554e-08,1.94735469274756e-06,-5.4670625,"Up in BD",5.71055493852948,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
-1.35125,12.021725,-26.2725884620593,1.85253655024051e-08,1.32513742792868e-06,10.1578421890062,"PNPT1_HUMAN",42,-25.1491825368442,4.01083530524326e-08,1.97680376660252e-06,-1.35125,"Up in BD",5.70403644010035,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
-0.577975000000002,12.4593375,-24.6512344390618,2.92690412770832e-08,1.65048362465323e-06,9.65512207691469,"OPTN_HUMAN",37,-25.1001469177358,4.06546512729812e-08,1.99158512872429e-06,-0.577975000000002,"Up in BD",5.70080112528526,"OPTN","Optineurin","OPTN_HUMAN"
