"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BM1_vs_BD"
2.6131275,9.96653625,34.1959502913355,2.73410465625873e-09,2.90102759397208e-07,12.1886431819455,"IRF9_HUMAN",16,-34.5763492689955,4.38967837221679e-09,4.07836440030211e-07,-2.6131275,"Up in BD",6.38951397277806,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN",2.6131275
-0.857124999999996,16.7710375,-29.6574419767508,7.63654501883614e-09,5.99283430944199e-07,11.0717661328692,"AL1L1_HUMAN",79,34.3007298449551,4.64126338635292e-09,4.26310590362394e-07,0.857124999999996,"Up in BM1",6.37027387852148,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN",-0.857124999999996
0.88936,9.353545,28.4917170623414,1.0194394844958e-08,7.5952741211302e-07,10.7553673864124,"ANXA8_HUMAN",17,-34.0407340351862,4.89378381808904e-09,4.43626055066247e-07,-0.88936,"Up in BD",6.35298295476995,"ANXA8","Annexin A8","ANXA8_HUMAN",0.88936
-0.742949999999999,12.813575,-26.9374875357852,1.52663791036698e-08,9.95146308830346e-07,10.3116771117845,"AK1D1_HUMAN",23,33.9952591911336,4.93954533662777e-09,4.43626055066247e-07,0.742949999999999,"Up in BM1",6.35298295476995,"AKR1D1","Aldo-keto reductase family 1 member D1","AK1D1_HUMAN",-0.742949999999999
0.469375000000003,13.6782875,22.3471776241972,5.84034115876936e-08,2.43337513331612e-06,8.82752848345806,"EHD1_HUMAN",22,-33.9329076623182,5.0030865996518e-09,4.4439504379105e-07,-0.469375000000003,"Non-significant",6.35223079326448,"EHD1","EH domain-containing protein 1","EHD1_HUMAN",0.469375000000003
-0.64555,14.03665,-30.3640781877918,6.44447399400234e-09,5.31537584627765e-07,11.2572187699156,"LPPRC_HUMAN",87,33.8299361312401,5.11007789161413e-09,4.48964778238228e-07,0.64555,"Up in BM1",6.3477877285218,"LRPPRC","Leucine-rich PPR motif-containing protein, mitochondrial","LPPRC_HUMAN",-0.64555
-0.987724999999998,12.3010375,-28.9712159962876,9.03967408537913e-09,6.958827203059e-07,10.8871366229679,"PROS_HUMAN",30,33.2330452672734,5.78425036448798e-09,5.02732211786627e-07,0.987724999999998,"Up in BM1",6.29866328713516,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN",-0.987724999999998
-0.829774999999998,12.6207375,-27.4459431222986,1.33441891470031e-08,9.21889580130134e-07,10.4597132234552,"KFA_HUMAN",16,33.1691316042613,5.86227943649789e-09,5.04093666863962e-07,0.829774999999998,"Up in BM1",6.29748875874775,"AFMID","Kynurenine formamidase","KFA_HUMAN",-0.829774999999998
0.735175000000002,12.0184625,25.7718335013241,2.09853743924341e-08,1.18880361070389e-06,9.96101726761511,"ITA6_HUMAN",48,-32.8904305460602,6.21688628278685e-09,5.28958861302801e-07,-0.735175000000002,"Up in BD",6.27657810301949,"ITGA6","Integrin alpha-6","ITA6_HUMAN",0.735175000000002
0.860924999999998,12.8616625,32.1903415351482,4.2291908777019e-09,3.97494765865866e-07,11.7159860125418,"ITA5_HUMAN",29,-32.7578590189682,6.39412035329861e-09,5.36676704177622e-07,-0.860924999999998,"Up in BD",6.27028725596448,"ITGA5","Integrin alpha-5","ITA5_HUMAN",0.860924999999998
-2.9020375,9.38268125,-33.570348008586,3.12393430158528e-09,3.15634511996423e-07,12.0444964184441,"NUA4L_HUMAN",5,32.7239421086879,6.44038603306067e-09,5.36676704177622e-07,2.9020375,"Up in BM1",6.27028725596448,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN",-2.9020375
-0.534925000000001,13.2901375,-23.0668806583369,4.65307875646637e-08,2.11296829148976e-06,9.07984030957478,"ASPDH_HUMAN",17,32.6195478529487,6.58520637525691e-09,5.3903673866745e-07,0.534925000000001,"Up in BM1",6.26838163396576,"ASPDH","Aspartate dehydrogenase domain-containing protein","ASPDH_HUMAN",-0.534925000000001
0.797374999999999,11.1435375,26.4422399916036,1.74466878115593e-08,1.08337319492134e-06,10.1646585801947,"TRFM_HUMAN",39,-32.566377281753,6.6603942406945e-09,5.3903673866745e-07,-0.797374999999999,"Up in BD",6.26838163396576,"MELTF","Melanotransferrin","TRFM_HUMAN",0.797374999999999
1.65283,9.646135,43.4847986969378,4.81396652815932e-10,1.02398135387136e-07,14.0397634759287,"ITA3_HUMAN",23,-32.5604961468032,6.66877073694729e-09,5.3903673866745e-07,-1.65283,"Up in BD",6.26838163396576,"ITGA3","Integrin alpha-3","ITA3_HUMAN",1.65283
-0.61055,14.215175,-23.6952342347214,3.83704626787451e-08,1.86836415561624e-06,9.29365239023174,"HNMT_HUMAN",15,32.4143764515476,6.88080250639262e-09,5.43316563289935e-07,0.61055,"Up in BM1",6.26494705506977,"HNMT","Histamine N-methyltransferase","HNMT_HUMAN",-0.61055
-0.724399999999999,16.88365,-31.4202836856135,5.03627674411764e-09,4.47343131018713e-07,11.5260237448213,"SBP1_HUMAN",39,32.391019751217,6.91540381588438e-09,5.43316563289935e-07,0.724399999999999,"Up in BM1",6.26494705506977,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN",-0.724399999999999
-0.719349999999999,18.3787,-25.8821403841638,2.0350755311524e-08,1.18818031218236e-06,9.99489887641753,"ADH1G_HUMAN",33,32.3856607626929,6.92337078051012e-09,5.43316563289935e-07,0.719349999999999,"Up in BM1",6.26494705506977,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN",-0.719349999999999
2.3143925,9.90387875,45.3337054135211,3.56166408286841e-10,8.46733258288982e-08,14.3547269340505,"HLAF_HUMAN",14,-32.1609115654553,7.2671283412463e-09,5.64809599829748e-07,-2.3143925,"Up in BD",6.248097930374,"HLA-F","HLA class I histocompatibility antigen, alpha chain F","HLAF_HUMAN",2.3143925
2.104175,12.3880875,31.2748130776453,5.20768386148722e-09,4.52620523144099e-07,11.4895787729935,"BST2_HUMAN",7,-31.9078402755238,7.67776394092615e-09,5.8869465648068e-07,-2.104175,"Up in BD",6.23010990621516,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN",2.104175
1.133775,12.1885125,36.1452377954145,1.83207036799563e-09,2.27824996684748e-07,12.6200193491703,"CASP1_HUMAN",20,-31.8826264959313,7.72010807706942e-09,5.8869465648068e-07,-1.133775,"Up in BD",6.23010990621516,"CASP1","Caspase-1","CASP1_HUMAN",1.133775
-0.604050000000001,12.299525,-23.0807687894438,4.63303435393002e-08,2.11296829148976e-06,9.08463000358934,"SIAT1_HUMAN",19,31.8267663859179,7.81487320046113e-09,5.90351589526423e-07,0.604050000000001,"Up in BM1",6.22888926308127,"ST6GAL1","Beta-galactoside alpha-2,6-sialyltransferase 1","SIAT1_HUMAN",-0.604050000000001
5.2411375,9.17048125,32.2026209633581,4.21757006445281e-09,3.97494765865866e-07,11.7189755547535,"OASL_HUMAN",28,-31.7069288035067,8.02269112509273e-09,6.00439003371524e-07,-5.2411375,"Up in BD",6.22153110457191,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN",5.2411375
-0.499699999999997,13.764025,-21.4467925241738,7.84096525449412e-08,3.03246517474048e-06,8.50000710272674,"GLNA_HUMAN",20,31.0349655594025,9.31175384487068e-09,6.90522076404493e-07,0.499699999999997,"Non-significant",6.16082243220861,"GLUL","Glutamine synthetase","GLNA_HUMAN",-0.499699999999997
-0.898025000000001,11.7756375,-27.2540781408173,1.40352424655906e-08,9.37032776585754e-07,10.4041910757145,"ACACB_HUMAN",121,30.6261879440262,1.02112231574434e-08,7.50339243469226e-07,0.898025000000001,"Up in BM1",6.12474233893376,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN",-0.898025000000001
0.553399999999998,12.4867,22.4332438495123,5.6816372472317e-08,2.41363725757225e-06,8.85813280024597,"NICA_HUMAN",16,-30.5861137442933,1.03046211078919e-08,7.503806523882e-07,-0.553399999999998,"Up in BD",6.1247183722161,"NCSTN","Nicastrin","NICA_HUMAN",0.553399999999998
-0.460700000000001,11.23055,-22.5162329196449,5.53323174221561e-08,2.37899532831536e-06,8.88753022687696,"KAT1_HUMAN",16,30.4672612387552,1.05874105369287e-08,7.64089637232093e-07,0.460700000000001,"Non-significant",6.11685569028327,"KYAT1","Kynurenine--oxoglutarate transaminase 1","KAT1_HUMAN",-0.460700000000001
1.018925,15.0426125,32.5374651029754,3.91425409057389e-09,3.7665375969177e-07,11.8000276044619,"APOL2_HUMAN",21,-30.2909853188993,1.10233046272614e-08,7.88507710638528e-07,-1.018925,"Up in BD",6.10319405544682,"APOL2","Apolipoprotein L2","APOL2_HUMAN",1.018925
-0.93125,13.5673,-25.9182576290311,2.01477262758012e-08,1.18818031218236e-06,10.0059600584603,"HDAC6_HUMAN",26,29.8123719234012,1.23139896964022e-08,8.7310507645631e-07,0.93125,"Up in BM1",6.05893348667352,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN",-0.93125
1.7931675,8.36994875,29.4188524795451,8.09423209281725e-09,6.29093057752326e-07,11.0080902805733,"KCRB_HUMAN",12,-29.7717345182723,1.24313040624335e-08,8.73758528144781e-07,-1.7931675,"Up in BD",6.05860857238143,"CKB","Creatine kinase B-type","KCRB_HUMAN",1.7931675
-0.4491125,9.48442375,-19.5556749817327,1.51697040186577e-07,4.92436616798435e-06,7.76452444493651,"BCAM_HUMAN",25,29.4498399541156,1.34070231760036e-08,9.33387453476887e-07,0.4491125,"Non-significant",6.029938041165,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN",-0.4491125
-0.734025000000006,16.7520375,-26.3765333315689,1.77617206806628e-08,1.08337319492134e-06,10.1449379773361,"GSTM1_HUMAN",24,29.417242257341,1.3510618836669e-08,9.33387453476887e-07,0.734025000000006,"Up in BM1",6.029938041165,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN",-0.734025000000006
-1.129825,11.4027875,-28.530639199503,1.00946532644189e-08,7.5952741211302e-07,10.7661501904406,"FADS1_HUMAN",17,29.3795962253675,1.36313972669109e-08,9.33750712783396e-07,1.129825,"Up in BM1",6.0297690536555,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN",-1.129825
-0.678874999999998,12.9911375,-23.3526363307453,4.25974697019417e-08,1.99455632216529e-06,9.17780345564948,"CRIP2_HUMAN",10,29.1420008077506,1.44227341796234e-08,9.70483359198984e-07,0.678874999999998,"Up in BM1",6.01301190702473,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN",-0.678874999999998
1.42727,10.674815,39.9607582046373,8.8708589601872e-10,1.55876419511289e-07,13.3946936129799,"IFIT5_HUMAN",24,-29.1250989607395,1.44809971118723e-08,9.70483359198984e-07,-1.42727,"Up in BD",6.01301190702473,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN",1.42727
-0.534450000000003,12.5168,-20.886599413245,9.47605776523544e-08,3.46222200181582e-06,8.2891509728659,"DDAH2_HUMAN",17,29.1115678141058,1.4527834524691e-08,9.70483359198984e-07,0.534450000000003,"Up in BM1",6.01301190702473,"DDAH2","Putative hydrolase DDAH2","DDAH2_HUMAN",-0.534450000000003
-1.029625,14.6791875,-27.5927541612323,1.28414797899309e-08,9.01885525602919e-07,10.5019242230577,"CP2C8_HUMAN",33,28.9661756808718,1.50421709433676e-08,9.82563683367728e-07,1.029625,"Up in BM1",6.00763929190532,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN",-1.029625
-0.717449999999999,11.822875,-24.0257428283114,3.47388582843399e-08,1.754963696952e-06,9.40380060249495,"AS3MT_HUMAN",25,28.9653520538628,1.50451432293349e-08,9.82563683367728e-07,0.717449999999999,"Up in BM1",6.00763929190532,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN",-0.717449999999999
1.2548,12.22765,37.0289101089834,1.53871126117327e-09,2.22735327707311e-07,12.8072463135495,"TSP4_HUMAN",21,-28.9575448335364,1.50733510747987e-08,9.82563683367728e-07,-1.2548,"Up in BD",6.00763929190532,"THBS4","Thrombospondin-4","TSP4_HUMAN",1.2548
0.531199999999998,10.85565,20.6698911780883,1.02099814532081e-07,3.58814261244702e-06,8.20605213474611,"BI2L1_HUMAN",28,-28.8927452903344,1.53098196882714e-08,9.8999418032238e-07,-0.531199999999998,"Up in BD",6.00436735839367,"BAIAP2L1","BAR/IMD domain-containing adapter protein 2-like 1","BI2L1_HUMAN",0.531199999999998
-0.486525,12.5306875,-21.9239684855964,6.69780686851695e-08,2.69345138896629e-06,8.67527928210335,"OPLA_HUMAN",65,28.7984228979621,1.56616341418897e-08,1.00470626007059e-06,0.486525,"Non-significant",5.99796089175297,"OPLAH","5-oxoprolinase","OPLA_HUMAN",-0.486525
-0.90305,11.27485,-26.7776014980629,1.59344883957588e-08,1.03038775762334e-06,10.2645233844956,"KNG1_HUMAN",19,28.5720429547636,1.65443237566212e-08,1.05297455846275e-06,0.90305,"Up in BM1",5.97758212193201,"KNG1","Kininogen-1","KNG1_HUMAN",-0.90305
-0.783774999999999,11.7885625,-31.5400973617419,4.89990798933555e-09,4.40066180864436e-07,11.555905596167,"SETD7_HUMAN",12,28.526095610403,1.67303376553349e-08,1.05649468178181e-06,0.783774999999999,"Up in BM1",5.97613268477222,"SETD7","Histone-lysine N-methyltransferase SETD7","SETD7_HUMAN",-0.783774999999999
0.852774999999999,10.8974875,25.8572375823573,2.04920979082203e-08,1.18818031218236e-06,9.98726288182861,"P2RX4_HUMAN",11,-28.383128249004,1.73245843785304e-08,1.0855396552842e-06,-0.852774999999999,"Up in BD",5.96435430693408,"P2RX4","P2X purinoceptor 4","P2RX4_HUMAN",0.852774999999999
-0.421724999999999,11.3205125,-17.7477502517724,3.02843631753332e-07,8.17962163232859e-06,6.99191510140155,"ACACA_HUMAN",100,28.2854054796178,1.77446405051937e-08,1.10330714771908e-06,0.421724999999999,"Non-significant",5.95730356825759,"ACACA","Acetyl-CoA carboxylase 1","ACACA_HUMAN",-0.421724999999999
-0.696025000000002,13.0506625,-23.2077583446168,4.45423326542116e-08,2.05734671339424e-06,9.12828996815011,"CHCH2_HUMAN",4,28.2134976401252,1.80611642123823e-08,1.11441519334875e-06,0.696025000000002,"Up in BM1",5.95295297560191,"CHCHD2","Coiled-coil-helix-coiled-coil-helix domain-containing protein 2","CHCH2_HUMAN",-0.696025000000002
-1.1955025,9.09794875,-26.63511784708,1.65579918361791e-08,1.05384447253414e-06,10.222254172655,"SORL_HUMAN",64,28.1742560668161,1.82366139710436e-08,1.11671629339353e-06,1.1955025,"Up in BM1",5.95205714726366,"SORL1","Sortilin-related receptor","SORL_HUMAN",-1.1955025
1.10335,10.7449,27.6683410935537,1.25910718895584e-08,8.92751176169305e-07,10.5235653682449,"PAR12_HUMAN",33,-28.0743812012189,1.86920039097789e-08,1.12762567746384e-06,-1.10335,"Up in BD",5.94783504325282,"PARP12","Protein mono-ADP-ribosyltransferase PARP12","PAR12_HUMAN",1.10335
-0.515475000000004,11.1688875,-20.1787151818522,1.21252605353352e-07,4.13537894122846e-06,8.0144240002673,"GTF2I_HUMAN",45,28.0607697867996,1.87550662172798e-08,1.12762567746384e-06,0.515475000000004,"Up in BM1",5.94783504325282,"GTF2I","General transcription factor II-I","GTF2I_HUMAN",-0.515475000000004
-1.016275,11.6765125,-25.8571386035996,2.04926619103838e-08,1.18818031218236e-06,9.98723251657691,"PIN4_HUMAN",6,28.0439587768874,1.88332879447753e-08,1.12762567746384e-06,1.016275,"Up in BM1",5.94783504325282,"PIN4","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4","PIN4_HUMAN",-1.016275
1.0175375,8.70266875,26.3632618380918,1.78261332332722e-08,1.08337319492134e-06,10.1409485933017,"ZO3_HUMAN",19,-27.8029035732807,1.99969012151452e-08,1.17959241323671e-06,-1.0175375,"Up in BD",5.92826802935526,"TJP3","Tight junction protein ZO-3","ZO3_HUMAN",1.0175375
1.139975,13.8536125,25.7362972450939,2.11945894288362e-08,1.18969351634224e-06,9.95007003316829,"PSB9_HUMAN",15,-27.7919817149546,2.00515354296003e-08,1.17959241323671e-06,-1.139975,"Up in BD",5.92826802935526,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN",1.139975
0.979675,16.5546875,25.5345581350902,2.24281901777462e-08,1.23324531433144e-06,9.88762457785348,"FRIH_HUMAN",14,-27.7745620153144,2.01390267260504e-08,1.17959241323671e-06,-0.979675,"Up in BD",5.92826802935526,"FTH1","Ferritin heavy chain","FRIH_HUMAN",0.979675
0.492200000000002,10.606925,20.1367544170525,1.23069713836374e-07,4.14702664232666e-06,7.99783734329545,"NUDC1_HUMAN",24,-27.6946168768396,2.05461863361666e-08,1.19478290759162e-06,-0.492200000000002,"Non-significant",5.92271099898366,"NUDCD1","NudC domain-containing protein 1","NUDC1_HUMAN",0.492200000000002
1.20825,14.75065,25.8281947210141,2.06583497641912e-08,1.18818031218236e-06,9.97834778095991,"TPSN_HUMAN",9,-27.4203293543521,2.20163017656627e-08,1.27112690837037e-06,-1.20825,"Up in BD",5.89581108764149,"TAPBP","Tapasin","TPSN_HUMAN",1.20825
2.215525,12.8758875,27.2251252598847,1.41430160513995e-08,9.37032776585754e-07,10.3957772019223,"IFM3_HUMAN",3,-27.3838691880433,2.22206183979585e-08,1.27382452844467e-06,-2.215525,"Up in BD",5.89489039270455,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN",2.215525
1.215825,11.9714125,40.4407014174163,8.13720709497246e-10,1.52960569648052e-07,13.4862573038392,"UBA7_HUMAN",43,-27.0794921391963,2.4013402386514e-08,1.35508249986891e-06,-1.215825,"Up in BD",5.86803426335258,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN",1.215825
-1.282675,10.1110875,-27.2574408394409,1.40227858387214e-08,9.37032776585754e-07,10.4051676901149,"TTC36_HUMAN",9,27.0685297296595,2.40809869852171e-08,1.35508249986891e-06,1.282675,"Up in BM1",5.86803426335258,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN",-1.282675
1.36535,12.72185,26.4120402735596,1.75906859895899e-08,1.08337319492134e-06,10.1556010432294,"SP14L_HUMAN",9,-27.0588213182782,2.41410218954748e-08,1.35508249986891e-06,-1.36535,"Up in BD",5.86803426335258,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN",1.36535
-0.972497499999999,9.94080125,-24.6011535448241,2.93092720780931e-08,1.50896080386769e-06,9.59190972084642,"ABCA6_HUMAN",44,26.963812005768,2.47376474858745e-08,1.37899589398844e-06,0.972497499999999,"Up in BM1",5.8604370269502,"ABCA6","ATP-binding cassette sub-family A member 6","ABCA6_HUMAN",-0.972497499999999
-0.58595,12.35485,-20.9220295177439,9.36185811336137e-08,3.45533785983105e-06,8.30265453148653,"CSDE1_HUMAN",47,26.9366733311241,2.49111475031321e-08,1.3791562004645e-06,0.58595,"Up in BM1",5.86038654371674,"CSDE1","Cold shock domain-containing protein E1","CSDE1_HUMAN",-0.58595
0.58465,12.9278,21.9085752614979,6.73158923281747e-08,2.69363543410216e-06,8.66968562235627,"MFGM_HUMAN",22,-26.9003633706815,2.5145457495312e-08,1.3826580471742e-06,-0.58465,"Up in BD",5.85928521438671,"MFGE8","Lactadherin","MFGM_HUMAN",0.58465
0.713225000000001,12.1100875,24.3722410606983,3.13447106902927e-08,1.60353985132681e-06,9.51762207656893,"IN35_HUMAN",18,-26.8125042729856,2.57228998591499e-08,1.40485269973993e-06,-0.713225000000001,"Up in BD",5.85236920959788,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN",0.713225000000001
1.374255,8.7968725,25.763936892331,2.10316610578567e-08,1.18880361070389e-06,9.95858600409826,"TRI38_HUMAN",16,-26.7315136884537,2.62686426860013e-08,1.42066798850274e-06,-1.374255,"Up in BD",5.84750740525947,"TRIM38","E3 ubiquitin-protein ligase TRIM38","TRI38_HUMAN",1.374255
0.917650000000002,11.9227,33.976114391392,2.86441706999724e-09,2.93077002237818e-07,12.1383185336555,"LEG3_HUMAN",13,-26.7175597232456,2.63639983020427e-08,1.42066798850274e-06,-0.917650000000002,"Up in BD",5.84750740525947,"LGALS3","Galectin-3","LEG3_HUMAN",0.917650000000002
0.763100000000001,11.010125,23.4198234608783,4.1728418251871e-08,1.9782023043792e-06,9.20065898742826,"CASP8_HUMAN",25,-26.6711625917059,2.66839101789282e-08,1.42579524493984e-06,-0.763100000000001,"Up in BD",5.84594283800277,"CASP8","Caspase-8","CASP8_HUMAN",0.763100000000001
1.119175,10.8644875,24.9721307163587,2.63213850301954e-08,1.41837170132713e-06,9.71080346027042,"ALAT2_HUMAN",21,-26.6527725221409,2.68119358197273e-08,1.42579524493984e-06,-1.119175,"Up in BD",5.84594283800277,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN",1.119175
0.362375,12.7030875,17.577904260868,3.24280331443644e-07,8.51560151664794e-06,6.91538234676271,"PSME3_HUMAN",17,-26.6098314665958,2.71136170904152e-08,1.43135941142178e-06,-0.362375,"Non-significant",5.84425130209027,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN",0.362375
0.613425000000003,11.3819375,22.6956675453723,5.22716601215395e-08,2.30880780744483e-06,8.95071724950795,"ZCCHV_HUMAN",51,-26.5876829284609,2.7270734796357e-08,1.43135941142178e-06,-0.613425000000003,"Up in BD",5.84425130209027,"ZC3HAV1","Zinc finger CCCH-type antiviral protein 1","ZCCHV_HUMAN",0.613425000000003
-0.35005,15.776375,-15.6253429541713,7.47491932378406e-07,1.54405349884107e-05,5.97967790062356,"C1TC_HUMAN",59,26.3170129479967,2.92772427342856e-08,1.52676098723374e-06,0.35005,"Non-significant",5.81622894594954,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN",-0.35005
0.687850000000001,13.204975,22.6015826486407,5.38518027756135e-08,2.3402372141682e-06,8.91764929187921,"SYWC_HUMAN",27,-26.2710892436482,2.96341488797005e-08,1.53546682945269e-06,-0.687850000000001,"Up in BD",5.81375956114293,"WARS1","Tryptophan--tRNA ligase, cytoplasmic","SYWC_HUMAN",0.687850000000001
1.1954875,10.43798125,26.0230475066607,1.9571567720636e-08,1.17182949545112e-06,10.0379625466507,"PLPP1_HUMAN",6,-26.1872145850868,3.02988964996942e-08,1.55991070322948e-06,-1.1954875,"Up in BD",5.80690026203315,"PLPP1","Phospholipid phosphatase 1","PLPP1_HUMAN",1.1954875
