"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.6285675,10.20421625,-33.2129221296014,3.3623707081365e-09,6.37193369726292e-07,12.1457249920173,"COTL1_HUMAN",9,-29.0317615994506,1.21652635262068e-08,1.06882418567749e-06,-1.6285675,"Up in BDM",5.97109372741023,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-0.683999999999999,12.74515,-26.7732835427494,1.58999836478726e-08,1.42007694862928e-06,10.5586912637904,"GALT2_HUMAN",30,-28.9120201801722,1.25247915095396e-08,1.08857945990977e-06,-0.683999999999999,"Up in BDM",5.9631398645183,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2","GALT2_HUMAN"
0.627550000000001,14.41155,23.3312932145153,4.27456122860103e-08,2.70573423964066e-06,9.51746820177175,"GBP1_HUMAN",22,28.8162411420607,1.28211034554193e-08,1.10247850244845e-06,0.627550000000001,"Up in C",5.95762987021299,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
-1.3306925,10.05347875,-35.163287159955,2.22681989737403e-09,5.22604537805502e-07,12.5541815336554,"DREB_HUMAN",21,-28.6821903759078,1.32493324600234e-08,1.12035367472295e-06,-1.3306925,"Up in BDM",5.95064485703174,"DBN1","Drebrin","DREB_HUMAN"
1.2181,11.066275,27.6037097642606,1.27616121959825e-08,1.25795257780642e-06,10.7872496583883,"APOL3_HUMAN",18,28.6647632105208,1.33061923510334e-08,1.12035367472295e-06,1.2181,"Up in C",5.95064485703174,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.467299999999998,12.5379,-18.5089352701466,2.23978022710452e-07,8.39156888199803e-06,7.73519449074386,"MPRI_HUMAN",111,-28.5434114630461,1.37099293565922e-08,1.14244699989005e-06,-0.467299999999998,"Non-significant",5.94216393846966,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
-1.4398825,10.59493375,-27.3044631779383,1.3803418407721e-08,1.30793611410882e-06,10.705810491773,"TBB3_HUMAN",8,-28.4791911675564,1.39292294404245e-08,1.14887715884644e-06,-1.4398825,"Up in BDM",5.93972640480794,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN"
-1.31322,7.43035,-26.856277213581,1.55497443377247e-08,1.41277268905194e-06,10.581897337678,"MCM6_HUMAN",23,-28.3807029693312,1.42733609871956e-08,1.15692621014991e-06,-1.31322,"Up in BDM",5.93669433987856,"MCM6","DNA replication licensing factor MCM6","MCM6_HUMAN"
0.73845,15.476875,23.8330854282637,3.66908794656165e-08,2.55665843724637e-06,9.67957631452484,"ADH6_HUMAN",19,28.3695102808071,1.43130794278103e-08,1.15692621014991e-06,0.73845,"Up in C",5.93669433987856,"ADH6","Alcohol dehydrogenase 6","ADH6_HUMAN"
-0.645875,13.6400125,-23.2451332117599,4.38956320127369e-08,2.72929533506886e-06,9.48924697981115,"MUC18_HUMAN",27,-28.2170766192224,1.48667415253278e-08,1.18978090840816e-06,-0.645875,"Up in BDM",5.9245330041785,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
1.479925,11.2520375,35.9260031560684,1.90703493481446e-09,4.81705105565789e-07,12.706278923863,"DPYD_HUMAN",55,28.1013974544694,1.53032199657013e-08,1.21270516649768e-06,1.479925,"Up in C",5.91624477219773,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.71735,13.619775,-23.748613026798,3.76381858184168e-08,2.57567226315377e-06,9.65255227757483,"EHD1_HUMAN",22,-27.765655523858,1.66550975644876e-08,1.29522429447097e-06,-0.71735,"Up in BDM",5.88765501813383,"EHD1","EH domain-containing protein 1","EHD1_HUMAN"
-1.40607,10.46584,-26.4583174295537,1.7313218663148e-08,1.48875262185346e-06,10.4698684125988,"MTAP2_HUMAN",13,-27.7633083059912,1.66650162841744e-08,1.29522429447097e-06,-1.40607,"Up in BDM",5.88765501813383,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
0.939850000000002,12.460225,29.5655488998031,7.78195165401764e-09,1.04835858699041e-06,11.2969471429773,"XDH_HUMAN",47,27.6651126878751,1.70860604530804e-08,1.31530120611665e-06,0.939850000000002,"Up in C",5.8809747816418,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
1.066225,17.9686875,24.8314436732987,2.73242836491566e-08,2.06413256762741e-06,9.99113147585178,"ADH1B_HUMAN",14,27.2415083594754,1.90469643405825e-08,1.45242087514083e-06,1.066225,"Up in C",5.83790751775052,"ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","ADH1B_HUMAN"
1.197025,11.2133625,31.2168859879345,5.25882824580783e-09,8.17444398285859e-07,11.695999933334,"ACO12_HUMAN",27,27.1181297139633,1.96654642727442e-08,1.48556960482796e-06,1.197025,"Up in C",5.82810699496465,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.611250000000005,16.78195,21.6417036362366,7.32745816445118e-08,3.91641356556427e-06,8.94213116980906,"DCXR_HUMAN",22,27.0252290338885,2.01463003207606e-08,1.5078013471547e-06,0.611250000000005,"Up in C",5.82165587300044,"DCXR","L-xylulose reductase","DCXR_HUMAN"
-1.3088,10.87925,-27.9017683469454,1.18118772648215e-08,1.23522485857789e-06,10.8673581624769,"CCN1_HUMAN",22,-26.878972603614,2.09307028144662e-08,1.55213642981037e-06,-1.3088,"Up in BDM",5.8090701077494,"CCN1","CCN family member 1","CCN1_HUMAN"
-0.588899999999997,14.894475,-20.284524409023,1.1647229022935e-07,5.22318220514151e-06,8.4436431204808,"ITB1_HUMAN",31,-26.5499656048408,2.28258274453063e-08,1.67728330218555e-06,-0.588899999999997,"Up in BDM",5.7753935765206,"ITGB1","Integrin beta-1","ITB1_HUMAN"
-0.546125,15.4801375,-19.6052657296885,1.48564114110942e-07,6.25551923259049e-06,8.18062968589345,"SQOR_HUMAN",36,-26.4294876766974,2.35681510582265e-08,1.71622851354635e-06,-0.546125,"Up in BDM",5.76542488690401,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN"
-0.968194999999998,10.3587025,-26.1631162877466,1.87686377538975e-08,1.58028019754952e-06,10.3855178283072,"GLSK_HUMAN",24,-26.3491055555294,2.40787245468141e-08,1.7377529509991e-06,-0.968194999999998,"Up in BDM",5.76001196531205,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
-1.351165,8.84264,-25.1749560020489,2.47551821275623e-08,1.94027954538622e-06,10.0951072014493,"DAB2_HUMAN",13,-26.2070571540003,2.5012123520372e-08,1.78914154349705e-06,-1.351165,"Up in BDM",5.74735529994237,"DAB2","Disabled homolog 2","DAB2_HUMAN"
-0.472175000000004,13.0461875,-18.7039576914272,2.07853472527611e-07,8.00749679408207e-06,7.81641683423469,"TMM43_HUMAN",21,-26.0577374174606,2.60380332861816e-08,1.84618792151058e-06,-0.472175000000004,"Non-significant",5.73372409468537,"TMEM43","Transmembrane protein 43","TMM43_HUMAN"
0.997774999999997,14.0703875,30.9870782954842,5.5467083845475e-09,8.30260071709212e-07,11.6419947519157,"CGL_HUMAN",22,25.7192880402903,2.85459196612685e-08,2.00640581410464e-06,0.997774999999997,"Up in C",5.69758122236159,"CTH","Cystathionine gamma-lyase","CGL_HUMAN"
0.655200000000001,14.554625,22.8619891530854,4.94542205987103e-08,3.00555236916824e-06,9.36234292654807,"PUR6_HUMAN",21,25.6153393461742,2.93706246384447e-08,2.04657550821163e-06,0.655200000000001,"Up in C",5.6889722274689,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
-0.735424999999999,12.8674875,-23.7239741921062,3.79197079444882e-08,2.57567226315377e-06,9.64464989105592,"GELS_HUMAN",11,-25.5165106971038,3.01799714304756e-08,2.08499751344046e-06,-0.735424999999999,"Up in BDM",5.68089445862774,"GSN","Gelsolin","GELS_HUMAN"
-0.384625000000003,14.8541375,-16.7062549330865,4.64220122320392e-07,1.40010867489393e-05,6.93964523747068,"APOA1_HUMAN",25,-25.3140796942479,3.19183917411909e-08,2.18640983427158e-06,-0.384625000000003,"Non-significant",5.66026842789412,"APOA1","Apolipoprotein A-I","APOA1_HUMAN"
0.424375,14.8885625,16.7310002608792,4.59369170033618e-07,1.3958951133014e-05,6.95115065303665,"ADK_HUMAN",28,25.0768852927591,3.41023129139838e-08,2.31637811162799e-06,0.424375,"Non-significant",5.63519054753943,"ADK","Adenosine kinase","ADK_HUMAN"
-1.160475,13.7315875,-25.4368032401288,2.2980608353027e-08,1.85752257317517e-06,10.1732990724159,"ITIH2_HUMAN",47,-25.0213878162018,3.46375683189854e-08,2.33062993315708e-06,-1.160475,"Up in BDM",5.63252668003878,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.438325000000003,15.7878375,17.8204695869104,2.93389906638424e-07,1.0091364320674e-05,7.4411858878355,"AMPL_HUMAN",38,24.9956744163686,3.48888063728822e-08,2.33062993315708e-06,0.438325000000003,"Non-significant",5.63252668003878,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
1.0075425,9.55187625,23.6878624544627,3.83366524002584e-08,2.57748877851231e-06,9.63305139856234,"GLSL_HUMAN",27,24.8925310708566,3.59176759145144e-08,2.36695957184316e-06,1.0075425,"Up in C",5.62580915984674,"GLS2","Glutaminase liver isoform, mitochondrial","GLSL_HUMAN"
0.517875,12.5728875,20.6193194642255,1.036058646497e-07,4.88650903043024e-06,8.56985849311219,"OPLA_HUMAN",65,24.882623381225,3.60183134154038e-08,2.36695957184316e-06,0.517875,"Up in C",5.62580915984674,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
-0.562875000000002,10.6732375,-18.9710504622777,1.87863832099045e-07,7.40733343832478e-06,7.92623246315674,"BI2L1_HUMAN",28,-24.7685410735815,3.72005573612291e-08,2.3962635300077e-06,-0.562875000000002,"Up in BDM",5.62046542195276,"BAIAP2L1","BAR/IMD domain-containing adapter protein 2-like 1","BI2L1_HUMAN"
-0.702775000000003,11.5006625,-21.7173212821186,7.14666021430693e-08,3.87694325585523e-06,8.96890986380226,"CRYAB_HUMAN",11,-24.7644735388675,3.7243518702139e-08,2.3962635300077e-06,-0.702775000000003,"Up in BDM",5.62046542195276,"CRYAB","Alpha-crystallin B chain","CRYAB_HUMAN"
-0.655815,9.9934925,-24.1540931501074,3.33300026739515e-08,2.41950603298301e-06,9.78131207572246,"FA5_HUMAN",56,-24.7246543585944,3.76670881938002e-08,2.3962635300077e-06,-0.655815,"Up in BDM",5.62046542195276,"F5","Coagulation factor V","FA5_HUMAN"
0.569075,13.9237875,19.6923254374792,1.43936630073577e-07,6.1666245330685e-06,8.21487380861003,"BGLR_HUMAN",24,24.7036285030772,3.78929597700255e-08,2.3962635300077e-06,0.569075,"Up in C",5.62046542195276,"GUSB","Beta-glucuronidase","BGLR_HUMAN"
1.00255,17.059675,24.6043499139791,2.91889452579175e-08,2.18457633814581e-06,9.92150510133624,"ARGI1_HUMAN",26,24.6986635269847,3.79465213214136e-08,2.3962635300077e-06,1.00255,"Up in C",5.62046542195276,"ARG1","Arginase-1","ARGI1_HUMAN"
-0.996110000000002,9.47657,-28.6797049511599,9.68931509325713e-09,1.18200623526534e-06,11.0718475357834,"FLRT3_HUMAN",27,-24.314210600118,4.23684903097523e-08,2.65476362150176e-06,-0.996110000000002,"Up in BDM",5.57597414217106,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.597799999999999,10.923975,20.218427213218,1.19221747079145e-07,5.2948867123117e-06,8.4184629785645,"NADE_HUMAN",23,24.2799226114347,4.27905992162324e-08,2.66058779588313e-06,0.597799999999999,"Up in C",5.57502240535852,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN"
0.858225000000001,11.5281375,21.9262694300561,6.67285466244041e-08,3.77179610045495e-06,9.04238416091302,"DDC_HUMAN",22,24.219799636394,4.35423745670404e-08,2.6687690964523e-06,0.858225000000001,"Up in C",5.57368900001341,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
0.883275000000003,11.9580375,22.3589920444751,5.80074767794308e-08,3.42244112998641e-06,9.19216082298365,"ACACB_HUMAN",121,24.2160896734558,4.35892544879212e-08,2.6687690964523e-06,0.883275000000003,"Up in C",5.57368900001341,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
0.788724999999998,12.0749875,20.8874854765971,9.4457807783304e-08,4.62728763825725e-06,8.6693880163993,"HRG_HUMAN",21,24.1770982565088,4.40854526934577e-08,2.6687690964523e-06,0.788724999999998,"Up in C",5.57368900001341,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
-1.12673,9.1069325,-25.1454652585465,2.49646260942926e-08,1.94027954538622e-06,10.0862434925695,"ANKR1_HUMAN",11,-24.1648333021907,4.42428626654222e-08,2.6687690964523e-06,-1.12673,"Up in BDM",5.57368900001341,"ANKRD1","Ankyrin repeat domain-containing protein 1","ANKR1_HUMAN"
0.809900000000001,11.927325,20.7423845366365,9.92882928546873e-08,4.80567228230202e-06,8.61570470308693,"PALMD_HUMAN",22,23.8433176878589,4.86068112914178e-08,2.91028781976689e-06,0.809900000000001,"Up in C",5.53606405831467,"PALMD","Palmdelphin","PALMD_HUMAN"
-0.942174999999999,11.4232375,-21.6263594305536,7.36477622127637e-08,3.91641356556427e-06,8.9366849464293,"IGSF8_HUMAN",21,-23.7818900465212,4.9495283393811e-08,2.93245454139413e-06,-0.942174999999999,"Up in BDM",5.53276871154822,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
0.510624999999997,13.9271875,18.5758758769286,2.18288450622815e-07,8.36220638096782e-06,7.76317378109886,"ACSA_HUMAN",31,23.767735862415,4.97026193456632e-08,2.93245454139413e-06,0.510624999999997,"Up in C",5.53276871154822,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN"
0.625249999999999,14.843225,19.4078357527833,1.59697685900772e-07,6.6037280631173e-06,8.10237482548798,"ALAT1_HUMAN",28,23.6547952591841,5.13929318824817e-08,2.98243527102112e-06,0.625249999999999,"Up in C",5.52542897322121,"GPT","Alanine aminotransferase 1","ALAT1_HUMAN"
0.4725,12.592975,17.1441834995456,3.86299481330163e-07,1.23417340221016e-05,7.14074123224653,"DDAH2_HUMAN",17,23.5969451291335,5.22840448809041e-08,2.98243527102112e-06,0.4725,"Non-significant",5.52542897322121,"DDAH2","Putative hydrolase DDAH2","DDAH2_HUMAN"
1.7424,14.82035,23.5258276439815,4.0272771215177e-08,2.66180120066884e-06,9.58076688254584,"CP2C8_HUMAN",33,23.5849470172427,5.24710581104141e-08,2.98243527102112e-06,1.7424,"Up in C",5.52542897322121,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
0.729099999999997,13.8249,20.7096379299214,1.00416870571664e-07,4.83136645732594e-06,8.60353383029854,"3HAO_HUMAN",23,23.5760819866463,5.26097259529287e-08,2.98243527102112e-06,0.729099999999997,"Up in C",5.52542897322121,"HAAO","3-hydroxyanthranilate 3,4-dioxygenase","3HAO_HUMAN"
-0.261800000000001,15.203925,-11.4914759274691,6.41977651449678e-06,8.78445164035291e-05,4.03744685485033,"CNN3_HUMAN",19,-23.5675258822694,5.27439575902557e-08,2.98243527102112e-06,-0.261800000000001,"Non-significant",5.52542897322121,"CNN3","Calponin-3","CNN3_HUMAN"
-0.890225000000001,13.4132125,-21.8048024221768,6.94378749768355e-08,3.81813839073307e-06,8.99976433843419,"SDCB1_HUMAN",13,-23.5662754183344,5.27636080361277e-08,2.98243527102112e-06,-0.890225000000001,"Up in BDM",5.52542897322121,"SDCBP","Syntenin-1","SDCB1_HUMAN"
-1.993885,9.3587075,-26.8548468777573,1.55557057188696e-08,1.41277268905194e-06,10.5814980935284,"ITA3_HUMAN",23,-23.5325483036166,5.3296772981407e-08,2.98652049042916e-06,-1.993885,"Up in BDM",5.52483450122503,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
0.842637499999999,10.36353125,21.836200910826,6.87257442825287e-08,3.80486432216219e-06,9.01080589518702,"DEMA_HUMAN",19,23.4649994264966,5.43831612438227e-08,2.98652049042916e-06,0.842637499999999,"Up in C",5.52483450122503,"DMTN","Dematin","DEMA_HUMAN"
0.643525,16.4027125,21.2442919886976,8.36739379009278e-08,4.28061038008354e-06,8.79971504774631,"F16P1_HUMAN",26,23.4561218239404,5.45278066012959e-08,2.98652049042916e-06,0.643525,"Up in C",5.52483450122503,"FBP1","Fructose-1,6-bisphosphatase 1","F16P1_HUMAN"
0.538500000000003,12.010625,19.3410239721318,1.63677639965038e-07,6.69001187733245e-06,8.07570288757026,"AT2L2_HUMAN",23,23.4536091383589,5.45688260631307e-08,2.98652049042916e-06,0.538500000000003,"Up in C",5.52483450122503,"PHYKPL","5-phosphohydroxy-L-lysine phospho-lyase","AT2L2_HUMAN"
-0.9224725,10.27113875,-25.997062308841,1.96481887351082e-08,1.60420514692807e-06,10.3375926781238,"SIL1_HUMAN",14,-23.4466089104323,5.46832899398139e-08,2.98652049042916e-06,-0.9224725,"Up in BDM",5.52483450122503,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
0.837549999999998,12.02835,21.0655373580115,8.88909630896945e-08,4.41162157447433e-06,8.73471922803682,"ACMSD_HUMAN",17,23.3789047161216,5.58045819256251e-08,3.01767616259324e-06,0.837549999999998,"Up in C",5.52032736772307,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN"
0.453125,12.4712125,17.1549957668895,3.84572886149529e-07,1.23353279315343e-05,7.14563963167974,"OXDA_HUMAN",13,23.3672387346785,5.6000423653221e-08,3.01767616259324e-06,0.453125,"Non-significant",5.52032736772307,"DAO","D-amino-acid oxidase","OXDA_HUMAN"
0.690124999999995,16.9709375,20.4836501607285,1.08614656881909e-07,4.99994830591363e-06,8.51897709743266,"ADH4_HUMAN",25,23.2223273254881,5.84995440905834e-08,3.13146897274295e-06,0.690124999999995,"Up in C",5.50425188702296,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","ADH4_HUMAN"
0.592899999999997,12.17965,21.6856307658882,7.22180665485237e-08,3.89159087941145e-06,8.95769949318602,"HUTI_HUMAN",20,23.1369611288449,6.00311326659033e-08,3.18901104453673e-06,0.592899999999997,"Up in C",5.49634397665762,"AMDHD1","Probable imidazolonepropionase","HUTI_HUMAN"
0.404074999999999,12.6025375,15.7043434561423,7.19561142179385e-07,1.95174923229395e-05,6.45871013344178,"SRBS1_HUMAN",46,23.1187600075198,6.03635642476951e-08,3.18901104453673e-06,0.404074999999999,"Non-significant",5.49634397665762,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN"
1.30974,10.768205,23.0411437281135,4.67612347297716e-08,2.885275269624e-06,9.42197031905409,"PCKGC_HUMAN",35,22.9594379694207,6.33647307233145e-08,3.32582544439319e-06,1.30974,"Up in C",5.47810054841962,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
1.028385,10.0705825,21.1858138028868,8.53413824369116e-08,4.31133996398473e-06,8.77851703027613,"TPPP_HUMAN",10,22.7872922079338,6.6800162458803e-08,3.47789114996892e-06,1.028385,"Up in C",5.45868401454366,"TPPP","Tubulin polymerization-promoting protein","TPPP_HUMAN"
-2.0314775,9.69356125,-22.6985006806203,5.20663474476146e-08,3.14068870461992e-06,9.30748131520471,"LBP_HUMAN",10,-22.7716607556362,6.71224816769951e-08,3.47789114996892e-06,-2.0314775,"Up in BDM",5.45868401454366,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
0.445800000000006,16.659525,16.6838438234421,4.68663689564588e-07,1.40825598615263e-05,6.92921016213593,"BLVRB_HUMAN",16,22.7088336200471,6.8435965562187e-08,3.49881618127594e-06,0.445800000000006,"Non-significant",5.456078873623,"BLVRB","Flavin reductase (NADPH)","BLVRB_HUMAN"
-0.463949999999999,10.542925,-16.8907089640634,4.29409477891685e-07,1.33015358391188e-05,7.02499370981954,"ABCF2_HUMAN",25,-22.6944228502586,6.87413545617836e-08,3.49881618127594e-06,-0.463949999999999,"Non-significant",5.456078873623,"ABCF2","ATP-binding cassette sub-family F member 2","ABCF2_HUMAN"
0.604000000000001,15.459225,19.0140886019447,1.84851462792683e-07,7.32428614584929e-06,7.94377633279205,"PYGL_HUMAN",56,22.6904925723997,6.88249131291443e-08,3.49881618127594e-06,0.604000000000001,"Up in C",5.456078873623,"PYGL","Glycogen phosphorylase, liver form","PYGL_HUMAN"
0.782999999999999,13.488625,21.3080817718466,8.18970912288434e-08,4.24342428463296e-06,8.82276706822264,"RGN_HUMAN",19,22.6480774074553,6.97340693808264e-08,3.52287801753262e-06,0.782999999999999,"Up in C",5.45310239435201,"RGN","Regucalcin","RGN_HUMAN"
0.772100000000002,13.715725,19.6047720545162,1.4859083170325e-07,6.25551923259049e-06,8.18043504628125,"HDAC6_HUMAN",26,22.5313088674875,7.23084738230938e-08,3.63024468268365e-06,0.772100000000002,"Up in C",5.44006410202778,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN"
-0.949334999999998,9.9474325,-20.4769424552642,1.08869343293431e-07,4.99994830591363e-06,8.51645212695212,"SPON2_HUMAN",7,-22.4444637209797,7.42934343916873e-08,3.70687549498771e-06,-0.949334999999998,"Up in BDM",5.43099200063023,"SPON2","Spondin-2","SPON2_HUMAN"
-1.1373125,9.12018875,-21.8462822033566,6.84988584956627e-08,3.80486432216219e-06,9.01434742689077,"EMP3_HUMAN",1,-22.3645589233209,7.61747487464291e-08,3.77742634427845e-06,-1.1373125,"Up in BDM",5.42280399517829,"EMP3","Epithelial membrane protein 3","EMP3_HUMAN"
0.950415,8.732675,24.3117338900535,3.18085767136205e-08,2.35879564748802e-06,9.8307242146075,"MDR3_HUMAN",28,22.2585953704238,7.87538900649387e-08,3.88151032557865e-06,0.950415,"Up in C",5.41099925419054,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-1.2554825,9.93083375,-21.4550465047785,7.79641672236139e-08,4.09210625758747e-06,8.87559496453805,"ASM3B_HUMAN",12,-22.201841525425,8.01760969152549e-08,3.92765691736973e-06,-1.2554825,"Up in BDM",5.40586645505019,"SMPDL3B","Acid sphingomyelinase-like phosphodiesterase 3b","ASM3B_HUMAN"
-5.439025,8.2746875,-22.2849755875847,5.94027702229866e-08,3.4793666066116e-06,9.16676631463174,"FMOD_HUMAN",7,-22.0864277279974,8.31594626992192e-08,4.04926468070957e-06,-5.439025,"Up in BDM",5.39262383458878,"FMOD","Fibromodulin","FMOD_HUMAN"
