"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.567578474680611,12.6930870328631,-21.0519582979239,3.61322808030103e-07,1.73340433009227e-05,7.15127094783196,"SRBS1_HUMAN",46,-31.6971961718402,6.54821613239546e-09,5.96118333604696e-07,-0.0257414182026992,"Non-significant",6.22466752124901,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN"
-0.732579072316483,15.9448623657227,-21.6916515408327,2.98822619201294e-07,1.52493505169767e-05,7.36438583585448,"FAS_HUMAN",149,-31.6760229116873,6.57916139676492e-09,5.96118333604696e-07,0.00482114156087476,"Non-significant",6.22466752124901,"FASN","Fatty acid synthase","FAS_HUMAN"
1.68167972564699,15.1834902082171,27.8396089275097,6.10723405685434e-08,5.27171246141661e-06,9.13076014665514,"FINC_HUMAN",120,31.6644697778851,6.59611687987148e-09,5.96118333604696e-07,0.0620542367299652,"Non-significant",6.22466752124901,"FN1","Fibronectin","FINC_HUMAN"
0.781539758046474,15.2641301836286,29.4257428534929,4.28878014223598e-08,3.99990368667847e-06,9.51934005874656,"GBP1_HUMAN",22,31.653604242892,6.61210870402054e-09,5.96118333604696e-07,0.0623971621195416,"Non-significant",6.22466752124901,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
1.07454593976337,13.8383234569005,27.6553529328789,6.3713823417169e-08,5.38514545007197e-06,9.08408038363675,"CN37_HUMAN",30,31.4723229596442,6.88554679861207e-09,6.13948645318004e-07,0.0746997197468922,"Non-significant",6.21186795457182,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
1.20064520835879,12.1827842167446,27.0055852972,7.41411285301976e-08,5.8978540871963e-06,8.91676711644832,"PNPT1_HUMAN",42,31.265250337989,7.21379058210656e-09,6.3622496503492e-07,-0.0651787916819657,"Non-significant",6.1963892934742,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
-0.606684128443394,10.7172821589879,-20.9422199914899,3.7349966594339e-07,1.77226683594425e-05,7.11404516362221,"EDC4_HUMAN",55,-31.0088669953821,7.64520067141953e-09,6.67023206966646e-07,0.335822502772014,"Non-significant",6.1758590559152,"EDC4","Enhancer of mRNA-decapping protein 4","EDC4_HUMAN"
0.853375116984022,16.4941844940186,25.0830587180973,1.18676774806445e-07,8.09196093092013e-06,8.39542905550407,"AMPL_HUMAN",38,30.903699906616,7.83061347242958e-09,6.7593189058823e-07,-0.272013823191326,"Non-significant",6.17009706298132,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
0.841306924819945,11.1816583360945,24.8518905710998,1.25881483234052e-07,8.3099947425666e-06,8.3299115368573,"TRFM_HUMAN",39,30.8371054063818,7.95067114597488e-09,6.79071007141476e-07,-0.393909931182884,"Non-significant",6.16808481129038,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.793680985768635,13.2567249025617,-24.9130053409161,1.23928801433803e-07,8.3099947425666e-06,8.34729482445635,"A1CF_HUMAN",34,-30.6634500570082,8.27373547122465e-09,6.99303016807467e-07,0.50656127929685,"Up in BD",6.15533459820047,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN"
1.14198199907941,13.9341681344169,33.8724333469744,1.74571625773024e-08,2.27117443905063e-06,10.4974043233665,"PSB9_HUMAN",15,30.4963376347946,8.59882747456347e-09,7.17895006084235e-07,-0.187808791796368,"Non-significant",6.14393906775285,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN"
0.742567936579366,13.9800289699009,24.8491126454731,1.2597108125902e-07,8.3099947425666e-06,8.32912032447198,"EHD4_HUMAN",31,30.4603849172673,8.67065696281181e-09,7.17895006084235e-07,-0.35557222366333,"Non-significant",6.14393906775285,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-0.928472598393769,10.7454007012503,-24.485117892256,1.38374613203266e-07,8.7792485693477e-06,8.22463462973177,"ACD10_HUMAN",51,-30.2816557324597,9.03804646489783e-09,7.4075463652708e-07,-0.809095064799003,"Up in DM",6.13032562150593,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
-0.989332675933834,18.4656919751849,-25.913762972529,9.64407975836637e-08,7.11382392358043e-06,8.62571810500085,"ALDOB_HUMAN",33,-30.0893600672163,9.45328358446277e-09,7.60650837552554e-07,0.201201717058812,"Non-significant",6.11881465219458,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
-0.991202433904002,12.2993368421282,-30.6081769703555,3.33516831959278e-08,3.56073101910208e-06,9.79452368435677,"3BHS7_HUMAN",18,-30.0691952986832,9.49807273387442e-09,7.60650837552554e-07,-0.443953911463417,"Non-significant",6.11881465219458,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","3BHS7_HUMAN"
-1.47351233164469,12.5465357644217,-29.0999612078434,4.60454359891853e-08,4.21313837372768e-06,9.44140544515738,"ZA2G_HUMAN",19,-30.0405838053228,9.5620391213163e-09,7.60650837552554e-07,0.00426737467447946,"Non-significant",6.11881465219458,"AZGP1","Zinc-alpha-2-glycoprotein","ZA2G_HUMAN"
2.14940269788109,12.5189831597464,38.8571501781989,7.25494472870767e-09,1.18405625048678e-06,11.4358133116721,"BST2_HUMAN",7,29.4016516212293,1.11267933157373e-08,8.76532048193133e-07,0.157777865727741,"Non-significant",6.05723220039279,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
0.673048257827789,12.0975916726249,21.5993992687561,3.07015876376529e-07,1.54728373970134e-05,7.33405318543717,"ITA6_HUMAN",48,29.1993930749359,1.16815293100925e-08,9.11383930981636e-07,-0.0775159200032665,"Non-significant",6.04029863292663,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
2.84581549962361,13.3305752617972,90.9654339687105,3.10535712239915e-11,2.51968676911467e-08,16.5495251504406,"HLAB_HUMAN",2,29.1145653823432,1.19235203705885e-08,9.21404231304331e-07,0.369386275609308,"Non-significant",6.03554979769664,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
1.45523126920064,10.8005907876151,31.7386585545004,2.64563669849414e-08,3.11111538718572e-06,10.0469515941773,"MTAP2_HUMAN",13,28.9769521348952,1.23283505211679e-08,9.43700340837323e-07,-0.302437424659726,"Non-significant",6.0251658880968,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
0.647000312805178,13.7954594748361,19.1826850022951,6.51180322862471e-07,2.57592737550185e-05,6.48841710124606,"APOB_HUMAN",239,28.7455642525264,1.3044883565009e-08,9.89216684546569e-07,0.598255515098574,"Up in BD",6.00470856725473,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-0.746412436167411,14.1268439974104,-22.7982585866496,2.17862455610947e-07,1.20254147267158e-05,7.71820893431074,"PLOD2_HUMAN",38,-28.5169177239262,1.37999200812433e-08,1.03066962069838e-06,-0.163488229115826,"Non-significant",5.98688052472774,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
-0.55667885144557,14.0354833602905,-19.7547423300013,5.40670311862056e-07,2.29235817123347e-05,6.69799907572523,"VILI_HUMAN",46,-28.5035521099855,1.38455741503726e-08,1.03066962069838e-06,0.263710339864065,"Non-significant",5.98688052472774,"VIL1","Villin-1","VILI_HUMAN"
1.40303190549213,12.7317267826625,27.0347300959123,7.36331511497868e-08,5.8978540871963e-06,8.92436360847984,"SP100_HUMAN",21,28.3953421661984,1.42216017016585e-08,1.04903705642961e-06,0.2626427809397,"Non-significant",5.97920917041593,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
2.14948352177937,9.94378062656947,26.8896001034829,7.62031776011797e-08,5.94531329861511e-06,8.88644902864425,"MLKL_HUMAN",19,28.0618753024971,1.54556778807844e-08,1.12979612905121e-06,0.00261914730072199,"Non-significant",5.94699991759277,"MLKL","Mixed lineage kinase domain-like protein","MLKL_HUMAN"
0.72160418828328,13.2396497726441,23.9953312046329,1.5735699010834e-07,9.59995953187271e-06,8.0814394293292,"SYWC_HUMAN",27,27.9486714038152,1.59020354294356e-08,1.15204567387893e-06,0.164667924245196,"Non-significant",5.93853030257915,"WARS1","Tryptophan--tRNA ligase, cytoplasmic","SYWC_HUMAN"
-0.61835940678915,11.4451416560582,-20.1166985096134,4.81940297009441e-07,2.14490361464872e-05,6.82745372051109,"KPBB_HUMAN",49,-27.5729847585957,1.74921422545632e-08,1.24836194805916e-06,-0.00449271996816147,"Non-significant",5.90365947775085,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
-0.901231288909891,12.1934362139021,-24.0610091405539,1.54644690327246e-07,9.50596225238841e-06,8.10081795229259,"PROS_HUMAN",30,-27.56246125976,1.75392238204023e-08,1.24836194805916e-06,0.0206864674886003,"Non-significant",5.90365947775085,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN"
1.55116677284241,8.88673577989851,25.2848792648569,1.12773710240457e-07,7.75462614314463e-06,8.45211089484246,"NID1_HUMAN",32,27.5123945362838,1.77652070151042e-08,1.24882268052438e-06,-0.442000230153406,"Non-significant",5.90349922242391,"NID1","Nidogen-1","NID1_HUMAN"
0.707043170928953,9.37929589407785,21.0350098428137,3.63173202015882e-07,1.73340433009227e-05,7.1455346259965,"UBP25_HUMAN",51,27.4930264682827,1.78535162608859e-08,1.24882268052438e-06,-0.0161743958791245,"Non-significant",5.90349922242391,"USP25","Ubiquitin carboxyl-terminal hydrolase 25","UBP25_HUMAN"
-1.04726258913678,15.1993420464652,-30.2874592507133,3.56716759443333e-08,3.71076895656821e-06,9.72104528014107,"BAAT_HUMAN",15,-27.44974268699,1.80526841986814e-08,1.25196136400086e-06,0.00022729237877428,"Non-significant",5.90240907341004,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
-0.683036327362071,18.31174659729,-22.1240065442814,2.63632980521366e-07,1.40731447628314e-05,7.50479707527051,"ADH1G_HUMAN",33,-27.3267805866342,1.86324454869245e-08,1.28031822385089e-06,-0.0916724999745586,"Non-significant",5.89268207278508,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
0.839425245920815,11.5666269574846,27.2140205968293,7.05951707816061e-08,5.78595167395911e-06,8.97090348863165,"PRS23_HUMAN",19,27.2764350898297,1.8875923294783e-08,1.28031822385089e-06,-0.239668488502502,"Non-significant",5.89268207278508,"PRSS23","Serine protease 23","PRS23_HUMAN"
1.56136194864908,9.80341148376464,25.704410604658,1.01554307988507e-07,7.3572469198102e-06,8.56842452112299,"ITA3_HUMAN",23,27.2643411058823,1.89349503157638e-08,1.28031822385089e-06,0.323771238327029,"Non-significant",5.89268207278508,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
1.07553013165793,9.75266892569407,29.6071046750266,4.12385954901963e-08,3.8908135326448e-06,9.56232144497023,"TRI22_HUMAN",15,27.1630807370877,1.9437510682029e-08,1.30343769978498e-06,1.12930274009705,"Up in BD",5.88490972190739,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
0.573210795720394,10.6066624777658,19.6144547322866,5.65623613618906e-07,2.37796373103824e-05,6.64717654812467,"COG2_HUMAN",44,27.117463065458,1.9668867802062e-08,1.30814092906501e-06,0.395834485689798,"Non-significant",5.8833454659366,"COG2","Conserved oligomeric Golgi complex subunit 2","COG2_HUMAN"
1.14935994148255,9.90122291019985,24.6691087485594,1.31936948472467e-07,8.63335806375482e-06,8.27765214289797,"PERM_HUMAN",27,26.9987910643462,2.02855773949246e-08,1.3381884144912e-06,-0.379775126775133,"Non-significant",5.87348273439107,"MPO","Myeloperoxidase","PERM_HUMAN"
2.48925169308977,11.6698657444545,27.246132527405,7.00664620769556e-08,5.78595167395911e-06,8.97920443372143,"NAT8_HUMAN",11,26.8872831768291,2.08852099766278e-08,1.36545404983212e-06,-0.870303153991683,"Up in DM",5.86472291012705,"NAT8","N-acetyltransferase 8","NAT8_HUMAN"
-0.997490882873553,11.4048234394618,-25.5922522937894,1.04422251291865e-07,7.49807209718753e-06,8.53752658802681,"HRG_HUMAN",21,-26.859912962379,2.10354641642859e-08,1.36545404983212e-06,-0.00338991483053341,"Non-significant",5.86472291012705,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
1.54199934005735,12.5123556682042,24.9328534084193,1.23302172297168e-07,8.3099947425666e-06,8.35293069371757,"NUB1_HUMAN",27,26.8069974411476,2.13294609575946e-08,1.37354957309462e-06,-0.0654374758403016,"Non-significant",5.86215566173819,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
-0.465103944142692,11.6253113065447,-17.8259458684913,1.03513422858603e-06,3.65177353510742e-05,5.96505728182735,"KANK2_HUMAN",42,-26.7474656026349,2.16658303560825e-08,1.38422478353743e-06,0.190690040588384,"Non-significant",5.858793379299,"KANK2","KN motif and ankyrin repeat domain-containing protein 2","KANK2_HUMAN"
2.89621218045551,9.40709856578281,25.399297079914,1.09577905390776e-07,7.62669998949164e-06,8.48403386664364,"ESIP1_HUMAN",18,26.5486507221079,2.2833783932423e-08,1.44744783459125e-06,-0.165824572245285,"Non-significant",5.83939707910823,"EPSTI1","Epithelial-stromal interaction protein 1","ESIP1_HUMAN"
0.711124102274574,11.554605620248,21.3886764689215,3.26722408232028e-07,1.60668219417859e-05,7.26426489647385,"PARP9_HUMAN",37,26.4341983828814,2.35386142999905e-08,1.48056059248157e-06,-0.078975359598811,"Non-significant",5.8295738142511,"PARP9","Protein mono-ADP-ribosyltransferase PARP9","PARP9_HUMAN"
-1.22090919812527,10.6302531106131,-26.1253179131201,9.1573015292324e-08,6.87984672298072e-06,8.68311840574121,"FSTL1_HUMAN",17,-26.1671944278718,2.52814229389428e-08,1.57752815482075e-06,-0.142292022705092,"Non-significant",5.802022880975,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
0.629726886749262,11.1621968405587,19.1696706432029,6.53982054909269e-07,2.57592737550185e-05,6.48357590468058,"CEIP2_HUMAN",61,26.1397003997972,2.54690890167018e-08,1.57752815482075e-06,0.318333307902019,"Non-significant",5.802022880975,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN"
-0.634431600570686,11.3368971688407,-21.3937280370869,3.26233229466407e-07,1.60668219417859e-05,7.26594614808892,"CP2B6_HUMAN",30,-25.9980594033857,2.64614033602525e-08,1.60308805975934e-06,-0.0186263720194466,"Non-significant",5.79504262061707,"CYP2B6","Cytochrome P450 2B6","CP2B6_HUMAN"
-1.13608765602114,12.6457708903721,-28.6222209373104,5.11743595655673e-08,4.51335601646754e-06,9.32539383488142,"FADS2_HUMAN",14,-25.9976977802729,2.64639926020775e-08,1.60308805975934e-06,-0.1991499265035,"Non-significant",5.79504262061707,"FADS2","Acyl-CoA 6-desaturase","FADS2_HUMAN"
-0.637372414271033,14.3813437053136,-19.8509809569054,5.24285905283799e-07,2.26279565716635e-05,6.7326526353417,"LSS_HUMAN",45,-25.9962357324265,2.64744638905288e-08,1.60308805975934e-06,0.0123964945475237,"Non-significant",5.79504262061707,"LSS","Lanosterol synthase","LSS_HUMAN"
0.86955785751344,10.4163619450161,21.1662195050648,3.49128074851556e-07,1.6907843892644e-05,7.18982044502622,"AGRIN_HUMAN",63,25.9209524619525,2.70200836939956e-08,1.61696986925901e-06,0.0230766932169413,"Non-significant",5.791298072695,"AGRN","Agrin","AGRIN_HUMAN"
-0.795823256174714,17.27819279262,-21.4397833410004,3.21812128907141e-07,1.6019531373942e-05,7.28125540209945,"CP3A4_HUMAN",40,-25.8657537154333,2.74282861079304e-08,1.61696986925901e-06,-0.0022422472635899,"Non-significant",5.791298072695,"CYP3A4","Cytochrome P450 3A4","CP3A4_HUMAN"
2.42793480555217,8.16103989737374,24.3432431816238,1.43586908889821e-07,9.03150526148843e-06,8.18346676128142,"DHX58_HUMAN",29,25.8612588034195,2.74618348566232e-08,1.61696986925901e-06,-0.420309384663899,"Non-significant",5.791298072695,"DHX58","ATP-dependent RNA helicase DHX58","DHX58_HUMAN"
1.74885511398315,8.51702499389648,27.0632056379073,7.31407154162209e-08,5.8978540871963e-06,8.93177722041519,"KCRB_HUMAN",12,25.8560402638723,2.75008432287088e-08,1.61696986925901e-06,-0.928472598393768,"Up in DM",5.791298072695,"CKB","Creatine kinase B-type","KCRB_HUMAN"
-0.411632378896085,15.7777374812535,-15.3845256077002,2.61555184837599e-06,7.06424852047019e-05,4.91478324199843,"C1TC_HUMAN",59,-25.6384940542581,2.91845957929005e-08,1.70362453427046e-06,-0.340363184610982,"Non-significant",5.76862611418319,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN"
-0.637817382812479,14.6695152010237,-20.104778681491,4.8375321848745e-07,2.14490361464872e-05,6.82322836598156,"PH4H_HUMAN",38,-25.4945509123216,3.0363241528585e-08,1.75245723975931e-06,-0.221454381942724,"Non-significant",5.75635257008777,"PAH","Phenylalanine-4-hydroxylase","PH4H_HUMAN"
1.58933790524802,9.64777387891498,23.0921650377724,2.00830485283165e-07,1.14756236449831e-05,7.80919687673804,"ZNFX1_HUMAN",61,25.4838387504521,3.04531021451889e-08,1.75245723975931e-06,0.206346710522967,"Non-significant",5.75635257008777,"ZNFX1","NFX1-type zinc finger-containing protein 1","ZNFX1_HUMAN"
-0.546819925308238,12.0428562164307,-18.4659535520311,8.28435240607666e-07,3.08345116618835e-05,6.21674646007996,"OGDHL_HUMAN",44,-25.2904461678313,3.21286889164709e-08,1.83586043569186e-06,1.59578212102256,"Up in BD",5.73616033746633,"OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","OGDHL_HUMAN"
-0.81428058942163,14.7370401109968,-22.0658180960644,2.68078634578498e-07,1.41246106556489e-05,7.48606537375432,"CP2C9_HUMAN",28,-24.9785402131864,3.50573723928001e-08,1.9869001916943e-06,0.34356888135275,"Non-significant",5.70182394833312,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN"
-1.02050820986432,10.9249612263271,-29.8946173426699,3.87718271589389e-08,3.75508371191836e-06,9.62987669059376,"IYD1_HUMAN",13,-24.93910939206,3.54488290781312e-08,1.9869001916943e-06,0.165975968043012,"Non-significant",5.70182394833312,"IYD","Iodotyrosine deiodinase 1","IYD1_HUMAN"
-0.695236523946178,11.762107031686,-22.1959793510641,2.58251372073622e-07,1.39135820104794e-05,7.52789595094032,"AS3MT_HUMAN",25,-24.9333325508337,3.55065969676698e-08,1.9869001916943e-06,0.191123406092334,"Non-significant",5.70182394833312,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN"
0.874077081680259,14.5887022018432,24.5441582188084,1.36270135695712e-07,8.7792485693477e-06,8.24169271702729,"SNAA_HUMAN",19,24.8854302526789,3.59897699978272e-08,2.00014379289294e-06,0.0627267360687487,"Non-significant",5.69893878122845,"NAPA","Alpha-soluble NSF attachment protein","SNAA_HUMAN"
-0.516445080439285,14.8523119517735,-17.7202907610136,1.07470300846107e-06,3.74254944663223e-05,5.92264023496867,"KPYR_HUMAN",45,-24.7076635831417,3.78494932685273e-08,2.08918903660429e-06,-0.788246075312282,"Up in DM",5.68002226186757,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
0.52781732877096,15.4654174532209,19.5676756349063,5.74237811476468e-07,2.40173484655673e-05,6.63014779356519,"TYPH_HUMAN",30,24.6591786939894,3.83755631879884e-08,2.10391432234688e-06,-1.08540614446007,"Up in DM",5.6769719499221,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
1.13102841377258,12.2706849234445,23.6530159133703,1.72414271582063e-07,1.03421747539082e-05,7.97953230488015,"CASP1_HUMAN",20,24.6155114510335,3.88565008287744e-08,2.11284944209651e-06,0.249843120574967,"Non-significant",5.67513144889956,"CASP1","Caspase-1","CASP1_HUMAN"
-0.550804773966441,16.5587844848633,-18.4271660407694,8.39514897863039e-07,3.11042186358936e-05,6.20174346941896,"ACS2B_HUMAN",41,-24.5972794856757,3.90593315645153e-08,2.11284944209651e-06,-1.17308656374611,"Up in DM",5.67513144889956,"ACSM2B","Acyl-coenzyme A synthetase ACSM2B, mitochondrial","ACS2B_HUMAN"
-0.541949590047203,12.6072812761579,-19.811870977372,5.30874233342901e-07,2.27305374419218e-05,6.71859053213337,"FDFT_HUMAN",29,-24.4434091659007,4.08200339475148e-08,2.19346857913997e-06,-0.23427232106525,"Non-significant",5.65886858236862,"FDFT1","Squalene synthase","FDFT_HUMAN"
0.844852924346923,7.88640240260533,19.9054899114177,5.15260208731753e-07,2.24775340518787e-05,6.75220465539636,"MYOF_HUMAN",76,24.396165107564,4.13786565638349e-08,2.2088580220984e-06,-0.147874673207649,"Non-significant",5.65583219820771,"MYOF","Myoferlin","MYOF_HUMAN"
0.795262654622373,15.2112437656948,23.1148311668435,1.9958208117231e-07,1.14756236449831e-05,7.81616387205493,"APOL2_HUMAN",21,24.2478498163329,4.31897794319804e-08,2.29046974059535e-06,-0.0757945378621407,"Non-significant",5.64007544131609,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
