"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.343319892883301,16.2538027763367,13.6588076684638,1.49637848467516e-06,7.3142259184664e-05,5.40520098755316,"FAS_HUMAN",149,23.8430594226389,8.60272554119787e-09,8.02327759095167e-07,-0.143655538558951,"Non-significant",6.09564818173082,"FASN","Fatty acid synthase","FAS_HUMAN"
-2.2879228591919,10.5829796791077,-26.8751625343754,1.05162926446968e-08,1.44625760201813e-06,10.8455726150143,"NUA4L_HUMAN",5,-23.6149723922342,9.29004170365542e-09,8.54235995858021e-07,0.2029926776886,"Non-significant",6.0684221321914,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.925746679306052,13.5528544187546,-24.7254802800012,1.94791412494563e-08,2.3590112253446e-06,10.181780158118,"PSB9_HUMAN",15,-23.5897192882758,9.36985501988709e-09,8.54235995858021e-07,-0.0650689601898247,"Non-significant",6.0684221321914,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN"
-4.74631834030152,8.69714498519899,-22.3404504379978,4.11751261566299e-08,3.97732111470113e-06,9.36931023332963,"OASL_HUMAN",28,-23.3016192840368,1.03369917233664e-08,9.3193723159328e-07,-0.062067031860348,"Non-significant",6.03061333752871,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
0.586203813552848,14.446018576622,24.1166053322619,2.34177589367332e-08,2.60289994537881e-06,9.98250030322227,"VNN1_HUMAN",18,23.1380676041681,1.09355765967479e-08,9.75068884681459e-07,-0.0310201644897745,"Non-significant",6.01096470206527,"VNN1","Pantetheinase","VNN1_HUMAN"
1.14371681213379,9.52015519142151,20.9069448269851,6.70965623566647e-08,5.67105736418726e-06,8.83603358597632,"PTPRF_HUMAN",57,23.0132450502463,1.14186152755716e-08,1.00707222115205e-06,0.0586404800415004,"Non-significant",5.99693938334596,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
0.738080739974999,12.2038093805313,21.3690414071695,5.71263159049562e-08,5.10231954695833e-06,9.01197512069494,"MA1A1_HUMAN",24,22.9340525937556,1.17374681362514e-08,1.02406254255423e-06,-0.0637102127075195,"Non-significant",5.98967351889071,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
-1.35077548027037,12.0526953935623,-24.4061755498298,2.14420902772171e-08,2.48544457870485e-06,10.0779331233147,"PSB10_HUMAN",11,-22.8718376967965,1.19949760717712e-08,1.03539612602501e-06,-0.257669687271118,"Non-significant",5.98489346428086,"PSMB10","Proteasome subunit beta type-10","PSB10_HUMAN"
-0.753700256347646,13.116108417511,-20.3779092793088,8.10116898565256e-08,6.50820645045395e-06,8.62961377695424,"BGH3_HUMAN",32,-22.8127234863487,1.22455346238641e-08,1.03590475123317e-06,-0.268549442291301,"Non-significant",5.98468017501119,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
2.52794051170348,8.85558259487151,22.3817623109416,4.06182904308215e-08,3.97080492235765e-06,9.38414605088867,"AMY1B_HUMAN",12,22.810235969525,1.22562060781839e-08,1.03590475123317e-06,-0.175976037979099,"Non-significant",5.98468017501119,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
-0.990335941314672,12.3575518131256,-21.6736524153122,5.14730782523021e-08,4.69272535886719e-06,9.12581403169247,"SP100_HUMAN",21,-22.5588656560816,1.33903837902182e-08,1.12009870179207e-06,-0.176026701927182,"Non-significant",5.95074370612003,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
-0.637977361679102,13.6255203485489,-19.5414020998438,1.10219732584393e-07,8.34126439452844e-06,8.29173744497105,"EHD4_HUMAN",31,-22.2453962742411,1.49731414669105e-08,1.23971499859706e-06,0.0366337299346942,"Non-significant",5.90667814448532,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-0.729884862899802,12.5905288457871,-20.0389588498858,9.16380404801796e-08,7.1442573262676e-06,8.49444805197125,"ITA5_HUMAN",29,-22.1643501220608,1.54157824372997e-08,1.26347129996212e-06,0.27519154548645,"Non-significant",5.89843461872994,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
0.3357102870941,11.8238748311996,12.926858416853,2.22427834619916e-06,9.91637060497801e-05,4.96397459241113,"GOGB1_HUMAN",194,21.908627698046,1.69115933906736e-08,1.37220668771925e-06,-0.0874776840209979,"Non-significant",5.86258046838485,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
-0.749733924865698,11.7236278057098,-21.7545382553895,5.00802844049857e-08,4.61762985979607e-06,9.15576371236496,"IN35_HUMAN",18,-21.7136438985714,1.81617620011198e-08,1.45905482056521e-06,0.192151308059694,"Non-significant",5.83592839020272,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN"
1.72277820110321,8.74641114473343,20.0515430629993,9.12163827741554e-08,7.1442573262676e-06,8.49950808281221,"PGBM_HUMAN",106,21.4479917663683,2.00352151957701e-08,1.59378172645567e-06,0.393687486648558,"Non-significant",5.79757115689649,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
-0.66511321067815,11.2541190385818,-18.5681188619519,1.60314385734778e-07,1.17188371698377e-05,7.87957036132634,"PCKGC_HUMAN",35,-21.152200554795,2.23806878381695e-08,1.75801575061042e-06,-0.221092224121101,"Non-significant",5.75497723826535,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
0.268594264984145,14.2579681873321,11.0902760280545,6.63898120434369e-06,0.000211249778400175,3.74497464316658,"UTRN_HUMAN",162,21.1341951771163,2.25331079693719e-08,1.75801575061042e-06,0.0318880081176491,"Non-significant",5.75497723826535,"UTRN","Utrophin","UTRN_HUMAN"
-0.358686447143551,13.6348440647125,-15.4182784157261,6.2245925708954e-07,3.53191217624093e-05,6.37969290831803,"TRI25_HUMAN",37,-21.0295252414567,2.34425548022838e-08,1.81155133014982e-06,-0.105467796325676,"Non-significant",5.74194935575862,"TRIM25","E3 ubiquitin/ISG15 ligase TRIM25","TRI25_HUMAN"
0.517246484756473,11.3582698106766,16.165023290327,4.41270174602165e-07,2.73918253541624e-05,6.76102257422117,"FYCO1_HUMAN",81,20.8977614419699,2.46464785011299e-08,1.88470975240585e-06,-0.366365194320677,"Non-significant",5.7247555221872,"FYCO1","FYVE and coiled-coil domain-containing protein 1","FYCO1_HUMAN"
-1.51486229896545,9.63276398181915,-21.1152655216388,6.2376466981592e-08,5.44217906546922e-06,8.91584332762659,"CDHR5_HUMAN",12,-20.8757978237708,2.48538259190814e-08,1.88470975240585e-06,-0.103234767913823,"Non-significant",5.7247555221872,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
-0.8293182849884,9.08451735973358,-20.4164766379283,7.98935507863324e-08,6.48256271080301e-06,8.64484724563079,"CDK18_HUMAN",19,-20.8483340911373,2.51158546264246e-08,1.8869448559149e-06,0.0663936138153236,"Non-significant",5.72424079147355,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
-1.91102361679075,11.9310321807861,-22.1974869044092,4.31698895421226e-08,4.12094686758568e-06,9.31774754208851,"BST2_HUMAN",7,-20.7123212866994,2.64600583231477e-08,1.96969645168826e-06,-0.186220169067374,"Non-significant",5.70560069744973,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
-0.912315130233775,11.6931570768356,-19.9803947518974,9.36295851251453e-08,7.16707975193801e-06,8.47085695175547,"CASP1_HUMAN",20,-20.6492564404647,2.71105534939735e-08,1.99044963704681e-06,-0.30515336990355,"Non-significant",5.70104880658999,"CASP1","Caspase-1","CASP1_HUMAN"
-0.386067628860481,14.0732392072678,-15.0831212986675,7.30143051689784e-07,4.08577980786959e-05,6.20264195350018,"VILI_HUMAN",46,-20.6379112549164,2.72294687838546e-08,1.99044963704681e-06,-0.176334738731387,"Non-significant",5.70104880658999,"VIL1","Villin-1","VILI_HUMAN"
0.636832714080796,11.7583117485046,20.64297916731,7.36689411275854e-08,6.12134253228113e-06,8.733719541393,"BODG_HUMAN",18,20.3991764360235,2.98725957828886e-08,2.16407734108886e-06,-0.20065402984619,"Non-significant",5.66472722221246,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN"
0.720342159271226,13.3870565891266,17.812930131238,2.17261501361091e-07,1.53292158438599e-05,7.54444049880873,"ITIH2_HUMAN",47,20.3765118319197,3.0138124173409e-08,2.16407734108886e-06,-0.571460843086244,"Up in D",5.66472722221246,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.869555473327651,10.4366931915283,20.0148817453311,9.24509513505174e-08,7.1442573262676e-06,8.48475773479862,"OAT_HUMAN",18,20.2859170165621,3.12262468534541e-08,2.2225418155169e-06,0.0314128398895015,"Non-significant",5.65315005934429,"OAT","Ornithine aminotransferase, mitochondrial","OAT_HUMAN"
2.64517831802367,11.6561450958252,24.3064138897655,2.21006077621897e-08,2.52569480820292e-06,10.0451913254461,"Q6VBP1_HBV",1,20.1128479293958,3.34296388662568e-08,2.35867904139833e-06,0.00021910667419256,"Non-significant",5.62733115196435,"S","Large envelope protein","Q6VBP1_HBV"
0.377572536468524,12.5529277324677,16.0319498813141,4.68644484108528e-07,2.85908371733579e-05,6.69434955850991,"PROS_HUMAN",30,19.8598075379598,3.69719162272005e-08,2.58612179540952e-06,-0.273386478424076,"Non-significant",5.58735102553888,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN"
-1.09999537467957,10.3202079534531,-18.2863275765993,1.79315213698042e-07,1.28757844596984e-05,7.75615084791496,"CMTR1_HUMAN",42,-19.7565754103896,3.85363900373664e-08,2.67251511763411e-06,0.158050060272201,"Non-significant",5.57307982943574,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
-0.746102333068849,9.23780393600464,-17.9616540897267,2.04439850127028e-07,1.45510959993921e-05,7.61155446199056,"PHAR4_HUMAN",29,-19.579297939953,4.13992749138013e-08,2.82348509422416e-06,0.0325088500976491,"Non-significant",5.54921450065361,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
-0.554715156555178,12.7499394416809,-20.6329405585983,7.39329021645983e-08,6.12134253228113e-06,8.7298019943796,"ADPRS_HUMAN",17,-19.5431172412105,4.20124217857137e-08,2.82348509422416e-06,0.33392405509949,"Non-significant",5.54921450065361,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN"
0.248602390289324,10.4313094615936,10.5149551171123,9.67306006158728e-06,0.000273474597002506,3.32503978052815,"VP13A_HUMAN",105,19.5404230578546,4.20584852716105e-08,2.82348509422416e-06,-0.201738357543943,"Non-significant",5.54921450065361,"VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN"
0.359552621841425,13.4580637216568,12.7513392604739,2.45363105623591e-06,0.000104234358064388,4.8546722062307,"APOB_HUMAN",239,19.5376934153822,4.21052127681936e-08,2.82348509422416e-06,-0.373290300369264,"Non-significant",5.54921450065361,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-0.684505939483651,11.8282306194305,-17.6222729646987,2.3504958671722e-07,1.64413133329614e-05,7.45757795783704,"BCAP_HUMAN",31,-19.5105261092992,4.25734632193537e-08,2.83148426690029e-06,0.200825572013852,"Non-significant",5.5479858471815,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
0.947574138641325,11.879501581192,18.304499135064,1.78015811788382e-07,1.28757844596984e-05,7.76416727242441,"APOA5_HUMAN",23,19.2361346038536,4.76447144060052e-08,3.14300172918964e-06,0.0625243186950506,"Non-significant",5.50265538004595,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
0.598115921020497,11.2767813205719,16.1726677690144,4.39753419480233e-07,2.73918253541624e-05,6.76483623373638,"CBPD_HUMAN",54,19.1078486092614,5.02453641087979e-08,3.28782971273215e-06,0.0635049343109007,"Non-significant",5.48309068405653,"CPD","Carboxypeptidase D","CBPD_HUMAN"
0.297036409378071,14.1839827299118,12.8811435565026,2.28159252599735e-06,0.000100613270412731,4.93564101182347,"AASS_HUMAN",44,18.9913754092846,5.27449939260533e-08,3.42378304572797e-06,0.105257034301726,"Non-significant",5.46549376298682,"AASS","Alpha-aminoadipic semialdehyde synthase, mitochondrial","AASS_HUMAN"
0.424571514129626,13.541380405426,16.3597959270111,4.04401537071498e-07,2.58371186755759e-05,6.85764097225608,"DNJC3_HUMAN",27,18.8411753347333,5.61766982373585e-08,3.61760102776132e-06,-0.0180485248565496,"Non-significant",5.44157933161553,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN"
-0.396790266036977,11.5032130479813,-13.5890621756875,1.55264020234095e-06,7.45451041526298e-05,5.3641355968334,"SKT_HUMAN",84,-18.6794475755466,6.01543953627186e-08,3.8432501100244e-06,0.0255072116851984,"Non-significant",5.41530135171338,"KIAA1217","Sickle tail protein homolog","SKT_HUMAN"
0.50194931030272,17.0647802352905,15.6593311235789,5.56091039788764e-07,3.29352021667594e-05,6.50472812804363,"SBP1_HUMAN",39,18.6159513377594,6.18016158569979e-08,3.91764305518501e-06,0.193721294403076,"Non-significant",5.40697513603535,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
0.427495956420875,14.4979426860809,14.8071392532812,8.34774830174942e-07,4.51557531469299e-05,6.0539590394402,"CP2A6_HUMAN",38,18.1601224598897,7.52261317413337e-08,4.73166537169908e-06,0.0339078903198242,"Non-significant",5.32498597671598,"CYP2A6","Cytochrome P450 2A6","CP2A6_HUMAN"
-0.554109811782855,13.5192354917526,-16.1601547599719,4.42239231130796e-07,2.73918253541624e-05,6.7585928483339,"CN37_HUMAN",30,-18.1304022342571,7.62089248341836e-08,4.75660935465051e-06,-0.0898623466492019,"Non-significant",5.32270251435393,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
-1.09648251533503,15.2580724954605,-23.4264450272751,2.90147753944777e-08,3.11380718643061e-06,9.75006459344555,"HLAC_HUMAN",7,-18.0285649310959,7.96872463267274e-08,4.93574287553485e-06,-0.0679264068603516,"Non-significant",5.30664747268733,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
-0.562697172164899,10.7186154127121,-16.572938233719,3.67990083238971e-07,2.40964975113114e-05,6.96208049513422,"CASP8_HUMAN",25,-17.9689110822177,8.18072126719429e-08,5.02866457287988e-06,-0.160994052886965,"Non-significant",5.29854733216704,"CASP8","Caspase-8","CASP8_HUMAN"
-1.05063462257382,14.6768461465836,-17.1938551297898,2.81362900915951e-07,1.93472760850171e-05,7.25891817161499,"APOL2_HUMAN",21,-17.9005986272971,8.43128925526753e-08,5.14372037723615e-06,0.301938295364375,"Non-significant",5.28872264854498,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
0.220723152160678,12.3988602161407,9.36067207742582,2.18197204282759e-05,0.000481101118356062,2.41731833691711,"MPRI_HUMAN",111,17.7214417705396,9.13029330201583e-08,5.52859700392212e-06,-0.272651672363281,"Non-significant",5.25738506593964,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
-2.98722124099732,7.98163890838623,-16.9608663566983,3.10834532023417e-07,2.10175949403167e-05,7.14880044740996,"XAF1_HUMAN",16,-17.6056457814966,9.61656928766236e-08,5.77991431111796e-06,0.0763339996338015,"Non-significant",5.2380786000716,"XAF1","XIAP-associated factor 1","XAF1_HUMAN"
0.409698009490967,17.8791825771332,14.8193292930521,8.29810455659628e-07,4.51557531469299e-05,6.06058276219573,"BHMT1_HUMAN",31,17.558201233803,9.82413628369998e-08,5.8612530739663e-06,-0.201601266860964,"Non-significant",5.23200952648491,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
-0.356751441955575,13.1200757026672,-12.3036234659919,3.16972091569926e-06,0.000126074095637175,4.56935823681454,"EIF3A_HUMAN",106,-17.3879195769564,1.06115332205325e-07,6.28481609864241e-06,0.299884319305423,"Non-significant",5.20170742577648,"EIF3A","Eukaryotic translation initiation factor 3 subunit A","EIF3A_HUMAN"
-0.488542556762702,12.212922334671,-14.7664138950303,8.51605115762839e-07,4.54600257190768e-05,6.03179172707552,"AMPE_HUMAN",38,-17.3284006292993,1.09032396395734e-07,6.41078887213756e-06,0.205211639404299,"Non-significant",5.19308852559255,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
-0.373132705688475,10.574765920639,-14.2072555170101,1.12613328049695e-06,5.78319331515963e-05,5.7213235790025,"ITA2_HUMAN",32,-17.2805590831338,1.11442350803771e-07,6.46031001548623e-06,-0.0190575122833021,"Non-significant",5.18974664070702,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
0.695495367050176,13.6441377401352,16.6037997693761,3.63031755315404e-07,2.40964975113114e-05,6.97709255843174,"ANX13_HUMAN",21,17.2800753666342,1.11467020232693e-07,6.46031001548623e-06,0.0839738845825266,"Non-significant",5.18974664070702,"ANXA13","Annexin A13","ANX13_HUMAN"
-0.870813131332397,8.89594566822052,-15.7541246790076,5.32213360973775e-07,3.19879941551201e-05,6.55338340231696,"RELN_HUMAN",51,-17.2619233707217,1.12397205802637e-07,6.46802076512481e-06,-1.19193136692047,"Up in D",5.18922859449157,"RELN","Reelin","RELN_HUMAN"
1.61401450634003,6.82472616434097,17.1106695381898,2.91506650519483e-07,1.98763442211352e-05,7.21977326929985,"OLFM4_HUMAN",11,17.1398745468453,1.18882103197765e-07,6.74905360275061e-06,-0.712540149688721,"Up in D",5.17075712256444,"OLFM4","Olfactomedin-4","OLFM4_HUMAN"
-1.43790698051452,12.5207320451736,-27.3811691648407,9.1602407447452e-09,1.30396830531338e-06,10.9934884088494,"IFM3_HUMAN",3,-17.1387389900947,1.18944375794101e-07,6.74905360275061e-06,-0.17370128631595,"Non-significant",5.17075712256444,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
-0.6761798858643,10.9338519573212,-15.5298014283844,5.90701219300904e-07,3.44751287134997e-05,6.437775946426,"ABCD1_HUMAN",33,-17.0684017573076,1.22873783249599e-07,6.90800372405804e-06,-0.430738806724547,"Non-significant",5.1606474369793,"ABCD1","ATP-binding cassette sub-family D member 1","ABCD1_HUMAN"
0.487975835800148,13.230120062828,20.9364642275787,6.64037576439545e-08,5.67105736418726e-06,8.84739254934727,"FADS2_HUMAN",14,17.0559866775516,1.23582347644147e-07,6.90800372405804e-06,0.00446128845217508,"Non-significant",5.1606474369793,"FADS2","Acyl-CoA 6-desaturase","FADS2_HUMAN"
0.649446725845349,12.5616580247879,15.4852964941536,6.0314987706836e-07,3.45095863920737e-05,6.414645987611,"FMO5_HUMAN",32,17.0434969337275,1.24299795872871e-07,6.90800372405804e-06,-0.0678277015686,"Non-significant",5.1606474369793,"FMO5","Flavin-containing monooxygenase 5","FMO5_HUMAN"
-0.806537628173825,11.7493705749512,-15.5148943443332,5.94838306616953e-07,3.44751287134997e-05,6.43003569983554,"PNPT1_HUMAN",42,-16.9831809162319,1.27830864929427e-07,7.05591590501614e-06,-0.13069248199465,"Non-significant",5.15144660392571,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
-0.85403418540956,9.77422082424165,-15.8312959933097,5.13628422290172e-07,3.11013508840482e-05,6.59278243438542,"KPCD2_HUMAN",30,-16.9682402478855,1.28722807370767e-07,7.05714093923245e-06,-0.165470838546725,"Non-significant",5.15137120911827,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
0.569434642791748,15.2773411273956,15.3538476875422,6.41684276526587e-07,3.61571265259495e-05,6.34594931267912,"CP2C9_HUMAN",28,16.8530753016662,1.35836844683315e-07,7.39718226684846e-06,-0.249444484710674,"Non-significant",5.13093368013393,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN"
-0.881922245025635,8.66830253601074,-16.5713447164704,3.68248174932538e-07,2.40964975113114e-05,6.96130460599601,"TRI14_HUMAN",17,-16.815545262761,1.38249516315322e-07,7.4783771692168e-06,0.0275235176086497,"Non-significant",5.12619263514611,"TRIM14","Tripartite motif-containing protein 14","TRI14_HUMAN"
