"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBVHDV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.0099205970764,10.2684478759766,31.8148777954145,2.93594558439739e-09,2.31654657906773e-07,12.0681981132833,"CDHR2_HUMAN",30,36.4191359833992,2.86597286500778e-10,2.64679107658162e-08,-0.174324274063112,"Non-significant",7.57728033821081,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
1.77327632904056,10.0991535186768,33.8181159618035,1.86460681349748e-09,1.78278347921106e-07,12.5578806205297,"KPCD2_HUMAN",30,36.3662819304705,2.89969994325494e-10,2.64784959986886e-08,0.161293268203725,"Non-significant",7.5771066868313,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
-0.906737327575701,17.7140083312988,-30.7533228530797,3.77793454785816e-09,2.74136375628958e-07,11.7950591136432,"BHMT1_HUMAN",31,-36.0668095920509,3.0994218749839e-10,2.79877795311046e-08,0.0713534355163503,"Non-significant",7.55303155582613,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
1.46831822395325,10.7916299104691,32.2848510836928,2.63277594029558e-09,2.21229483934585e-07,12.1860131068702,"PAR10_HUMAN",43,35.9452006462354,3.18489720472542e-10,2.84435819591247e-08,0.196418285369877,"Non-significant",7.54601571289562,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
-0.913421392440775,13.9708832502365,-34.3492517595272,1.66053242357902e-09,1.66606753165762e-07,12.6824471572907,"GLNA_HUMAN",20,-35.7128881347063,3.35564222263449e-10,2.96427221123375e-08,0.0136427879333496,"Non-significant",7.52808191728905,"GLUL","Glutamine synthetase","GLNA_HUMAN"
0.873726844787598,15.1622123718262,32.9099247039612,2.28297922277399e-09,2.03887605972354e-07,12.3398756208496,"GBP1_HUMAN",22,35.5243338615072,3.50180002723089e-10,3.06012137863499e-08,0.635801553726195,"Up in HBVHDV",7.51426134703935,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
1.52143311500548,10.2731293439865,32.7966925455964,2.34223630755957e-09,2.06906026864529e-07,12.3122388068137,"ECE1_HUMAN",28,35.4026291109257,3.59993112295367e-10,3.11240853577069e-08,-0.487381577491762,"Non-significant",7.50690340230383,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN"
2.86045694351198,11.3705277442932,39.1946336348045,6.21795659021523e-10,7.77435895518141e-08,13.7295068392777,"PLS1_HUMAN",7,35.1094588824472,3.84924631614936e-10,3.29292892751009e-08,-0.785565614700301,"Up in CTRL",7.48241764272365,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
-0.86741304397588,17.4288499355316,-28.8013564424575,6.14760818763911e-09,3.96520728102723e-07,11.2655197164175,"SCP2_HUMAN",39,-34.9989322452223,3.94822518179435e-10,3.33029173053396e-08,0.5700168609619,"Up in HBVHDV",7.47751772102471,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
1.08125162124632,11.4927773475647,33.1938749428724,2.14170716821579e-09,1.96772585587283e-07,12.4087298241778,"IGSF8_HUMAN",21,34.9697014289993,3.97487754228859e-10,3.33029173053396e-08,-0.20065772533417,"Non-significant",7.47751772102471,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
1.2348184585571,13.2320601940155,31.4776839364309,3.17787001453433e-09,2.41882651174026e-07,11.9825100513938,"HOIL1_HUMAN",29,34.6552950664861,4.27468871764308e-10,3.54493828655973e-08,-0.249081850051882,"Non-significant",7.45039132099992,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
3.07058000564577,13.0149204730988,71.9998803614289,6.65071169101818e-12,3.37814586955655e-09,18.2511738813623,"HLAB_HUMAN",2,34.414242053391,4.52178086770884e-10,3.71197102140098e-08,-0.853234767913778,"Up in CTRL",7.43039542288819,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
4.85291588306426,9.36459869146347,32.6167206636437,2.44004108641481e-09,2.12887723375383e-07,12.2680997337712,"OASL_HUMAN",28,34.056904835561,4.91812982978156e-10,3.99696411266347e-08,0.286349892616273,"Non-significant",7.39826975109996,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
2.46084165573123,12.209734916687,39.8744993267101,5.47033261697526e-10,7.53515138612847e-08,13.8648102676709,"BST2_HUMAN",7,34.0073686987123,4.97609114204631e-10,4.00402898132776e-08,-0.318512916564941,"Non-significant",7.39750278773988,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
2.18302512168884,9.77347528934478,32.5768295188406,2.46234108493737e-09,2.12887723375383e-07,12.258280593703,"MLKL_HUMAN",19,33.776731677331,5.2562506483587e-10,4.18799500188344e-08,-0.339909076690672,"Non-significant",7.37799384529686,"MLKL","Mixed lineage kinase domain-like protein","MLKL_HUMAN"
-0.548797607421877,15.8757224082947,-22.3842116365061,3.97335542031358e-08,1.45081892434884e-06,9.2151522056972,"C1TC_HUMAN",59,-33.6430232897816,5.42675481662813e-10,4.28186761113949e-08,0.266250610351575,"Non-significant",7.36836676456153,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN"
-1.05793976783753,11.5923677682877,-31.8762026719154,2.8942268275955e-09,2.30601778704594e-07,12.0836771635744,"VTDB_HUMAN",21,-33.5661103374377,5.52764213642304e-10,4.3187865748007e-08,-0.157139778137227,"Non-significant",7.36463825732703,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.758332490921024,15.0101445913315,-26.4151753766136,1.16743766439867e-08,6.33615727995535e-07,10.5642138678227,"KPYR_HUMAN",45,-33.5269419345847,5.57982761602158e-10,4.3187865748007e-08,0.23926186561585,"Non-significant",7.36463825732703,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
-1.0734553337097,18.5784199237823,-29.4499448236167,5.21099106587653e-09,3.52914369936488e-07,11.4455914344917,"ALDOB_HUMAN",33,-33.2853369579539,5.91422103047918e-10,4.51250165636459e-08,0.0182688236236528,"Non-significant",7.34558262567357,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
-1.38580560684205,11.5162341594696,-32.2484368133745,2.65495420255243e-09,2.21229483934585e-07,12.1769508191731,"KNG1_HUMAN",19,-33.2665474918101,5.94115512773485e-10,4.51250165636459e-08,0.0300570726394636,"Non-significant",7.34558262567357,"KNG1","Kininogen-1","KNG1_HUMAN"
0.774611234664903,13.9109667539597,27.6464731269303,8.32833518047811e-09,5.01863148717275e-07,10.9340291408845,"EHD4_HUMAN",31,32.904098673038,6.48863629766201e-10,4.83826798991626e-08,-0.336161375045776,"Non-significant",7.31531007989343,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-0.893862009048453,15.9618371725083,-27.9450406023909,7.69058159876813e-09,4.80779666562989e-07,11.0211051640493,"FTCD_HUMAN",36,-32.9037904993372,6.48912527255902e-10,4.83826798991626e-08,0.378177165985125,"Non-significant",7.31531007989343,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
2.7924020290375,9.66489684581758,32.0604835151744,2.77284750830544e-09,2.25349316999983e-07,12.1299995781347,"HLAF_HUMAN",14,32.7152089035601,6.79625357026396e-10,5.02119570595774e-08,0.205092191696149,"Non-significant",7.29919285124841,"HLA-F","HLA class I histocompatibility antigen, alpha chain F","HLAF_HUMAN"
2.42933058738707,9.89248955249786,33.5777392182993,1.96619716005383e-09,1.85805631625087e-07,12.5008037622455,"LBP_HUMAN",10,32.3587356358886,7.42244354148109e-10,5.43443231185737e-08,0.0855476856231698,"Non-significant",7.26484581619673,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
0.904663801193237,8.90714776515961,27.8315123441643,7.92633128211531e-09,4.84340558870309e-07,10.988110716466,"TAXB1_HUMAN",33,32.2104975640836,7.70170638434377e-10,5.58855069513945e-08,0.267413377761843,"Non-significant",7.25270080512115,"TAX1BP1","Tax1-binding protein 1","TAXB1_HUMAN"
-1.00008344650267,13.6017112731933,-28.9165079513875,5.96823293868574e-09,3.91159912037896e-07,11.2978011689007,"HDAC6_HUMAN",26,-31.7937601478654,8.55210228060742e-10,6.15070223314128e-08,0.258236050605772,"Non-significant",7.21107529746558,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN"
-0.953938722610474,15.7060612440109,-27.206226049785,9.38104549995495e-09,5.36899695620661e-07,10.8038169283851,"TKFC_HUMAN",40,-31.6737580691066,8.81616794532924e-10,6.2849997273413e-08,0.114774465560926,"Non-significant",7.20169473681878,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.903743267059328,10.1831147670746,26.9469485892654,1.00711936467036e-08,5.72367767599722e-07,10.7260942406238,"MICA1_HUMAN",38,31.5494574322468,9.09938424927332e-10,6.43049528642124e-08,-0.357372522354128,"Non-significant",7.19175557577316,"MICAL1","[F-actin]-monooxygenase MICAL1","MICA1_HUMAN"
0.552504539489776,14.4402225017548,20.977159692679,6.41387519798023e-08,2.0361548333588e-06,8.68493074829923,"IQGA1_HUMAN",91,31.4785720229752,9.2654599611531e-10,6.4914131986458e-08,0.181802272796626,"Non-significant",7.1876607457941,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
-0.894042491912845,16.8320524692536,-28.748664604922,6.23171842724894e-09,3.98780910694898e-07,11.2507026497961,"GSTM1_HUMAN",24,-31.4302011307461,9.38073974969317e-10,6.51600614920995e-08,0.0428187847137487,"Non-significant",7.18601851451597,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
-0.935455322265593,18.4867444038391,-27.3445342925492,9.03489975127922e-09,5.24475930561759e-07,10.8449608182351,"ADH1G_HUMAN",33,-31.2885092045182,9.7277997485906e-10,6.69981597938948e-08,-0.0790114402771245,"Non-significant",7.1739371256922,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
1.84063792228697,15.4628359079361,41.6231930570821,3.97309202999891e-10,6.58965692404105e-08,14.2011800393818,"HLAC_HUMAN",7,31.0030841826916,1.04715705781419e-09,7.15146673013105e-08,0.325390338897704,"Non-significant",7.14560487743306,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
0.774460315704351,10.9241652488708,26.6462123507956,1.09447857875477e-08,6.01001851995945e-07,10.6349590481603,"KLC1_HUMAN",29,30.8911448252852,1.07805252257876e-09,7.22623752478276e-08,0.16365623474121,"Non-significant",7.14108776737261,"KLC1","Kinesin light chain 1","KLC1_HUMAN"
1.28531312942504,10.3893630504608,28.8599745055432,6.05554526775277e-09,3.93707331128214e-07,11.2819696472394,"TLR3_HUMAN",25,30.8897815620369,1.07843503952567e-09,7.22623752478276e-08,1.13647115230561,"Up in HBVHDV",7.14108776737261,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
-0.6309733390808,16.0159132480621,-22.1348130935365,4.31593173808466e-08,1.53840251032518e-06,9.12367613689225,"AOXA_HUMAN",91,-30.8672462376159,1.08478033471576e-09,7.22623752478276e-08,0.112318038940427,"Non-significant",7.14108776737261,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
0.877851724624598,13.1653269529343,24.8883268410349,1.81436583017287e-08,8.42591491532282e-07,10.0798832378844,"CO4B_HUMAN",83,30.5807802417563,1.16920284919447e-09,7.72529394748248e-08,-0.46686530113225,"Non-significant",7.11208498668101,"C4B_2","Complement C4-B","CO4B_HUMAN"
2.11080145835876,9.41716587543487,29.1106693066069,5.67904149068562e-09,3.75232278006521e-07,11.3519256572308,"ITA3_HUMAN",23,30.4990975013403,1.19460853452792e-09,7.82950287105519e-08,-1.07304692268372,"Up in CTRL",7.10626581229858,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
0.835858106613163,8.79197084903717,24.6995218220395,1.91954901148796e-08,8.61573897418602e-07,10.0178662795051,"SMHD1_HUMAN",65,30.3780580891434,1.23340272616013e-09,8.01909116440271e-08,0.0229263305664009,"Non-significant",7.09587484925332,"SMCHD1","Structural maintenance of chromosomes flexible hinge domain-containing protein 1","SMHD1_HUMAN"
0.761828899383525,11.3093175888062,25.6902282538002,1.43470373328743e-08,7.09696728137518e-07,10.3379770511637,"P4K2A_HUMAN",32,30.2818007189733,1.26526476147799e-09,8.16095771153305e-08,-0.13811373710635,"Non-significant",7.08825887256625,"PI4K2A","Phosphatidylinositol 4-kinase type 2-alpha","P4K2A_HUMAN"
1.69657349586486,9.34361803531647,30.8074457207865,3.72890847828126e-09,2.73016569396323e-07,11.8092275905027,"TMM62_HUMAN",13,30.142740400309,1.31293939891474e-09,8.34701126551786e-08,0.10313010215755,"Non-significant",7.07846900035416,"TMEM62","Transmembrane protein 62","TMM62_HUMAN"
-1.07304692268372,11.8631407022476,-25.6224841894522,1.46303441190386e-08,7.11980878176208e-07,10.3164981796879,"ACACB_HUMAN",121,-30.1378517491805,1.31465170663995e-09,8.34701126551786e-08,-0.2741813659668,"Non-significant",7.07846900035416,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
-0.706973314285303,11.5336171388626,-23.7887415167973,2.53449950668611e-08,1.06724753838539e-06,9.71168058087963,"KPBB_HUMAN",49,-30.0786053822772,1.33560395206789e-09,8.41430489802772e-08,-0.143499374389673,"Non-significant",7.07498175507968,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
0.729423522949176,10.756537437439,25.8356057699136,1.37597872863124e-08,6.90282662196671e-07,10.3838727069329,"BI2L1_HUMAN",28,29.8903387060258,1.40471279722859e-09,8.78161607928982e-08,-0.0115890502929759,"Non-significant",7.05642555360041,"BAIAP2L1","BAR/IMD domain-containing adapter protein 2-like 1","BI2L1_HUMAN"
2.05519032478334,9.61029422283173,30.2623346282883,4.25765036326819e-09,3.01538759900001e-07,11.6652973953708,"GDF15_HUMAN",12,29.8488268396836,1.42048554061447e-09,8.81243205234643e-08,0.42241096496582,"Non-significant",7.05490421858548,"GDF15","Growth/differentiation factor 15","GDF15_HUMAN"
-0.474257230758649,14.2136226892471,-18.3023212007901,1.74860194177232e-07,4.41331924869058e-06,7.57053809800433,"UTRN_HUMAN",162,-29.793912604347,1.44165691479116e-09,8.87601950493011e-08,-0.181146979331969,"Non-significant",7.05178175208286,"UTRN","Utrophin","UTRN_HUMAN"
-0.713900566101053,12.1654551029205,-23.8918466710945,2.45473453576422e-08,1.04448311896104e-06,9.74694137824613,"OGDHL_HUMAN",44,-29.6721457607088,1.48987762056240e-09,9.10393640775232e-08,-0.20522022247315,"Non-significant",7.04077078454508,"OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","OGDHL_HUMAN"
-0.970278978347798,12.6440156698227,-32.9863524081895,2.24394291580736e-09,2.02628045297405e-07,12.3584714096286,"FADS2_HUMAN",14,-29.5478109951902,1.54099149283469e-09,9.34599840467723e-08,0.123467445373537,"Non-significant",7.02937429744395,"FADS2","Acyl-CoA 6-desaturase","FADS2_HUMAN"
1.06475424766543,13.7664660215378,26.683002703316,1.08334393126131e-08,5.98934430568755e-07,10.6461654724826,"CN37_HUMAN",30,29.4298363457394,1.59131688228784e-09,9.51467127899888e-08,-0.0956556797027748,"Non-significant",7.02160621149498,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
-0.544410228729276,12.5596306324005,-20.6351304573174,7.23965990732456e-08,2.2286634873798e-06,8.55062154961801,"OPLA_HUMAN",65,-29.4277630171105,1.59221766204485e-09,9.51467127899888e-08,0.262353420257568,"Non-significant",7.02160621149498,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
1.48942470550537,8.85996603965759,26.7642984200087,1.05919162335411e-08,5.89592487876633e-07,10.6708712771765,"LAMA5_HUMAN",58,29.3612042929124,1.62144115529376e-09,9.59231380421576e-08,-0.313022613525373,"Non-significant",7.01807662210999,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
-1.28449535369873,9.1424446105957,-26.2295646497579,1.23005454115297e-08,6.49133328308455e-07,10.5069100992061,"SORL_HUMAN",64,-29.3446186795798,1.62881666664424e-09,9.59231380421576e-08,-1.0882670879364,"Up in CTRL",7.01807662210999,"SORL1","Sortilin-related receptor","SORL_HUMAN"
1.15343761444093,13.8468701839447,30.1790688867952,4.34566770636304e-09,3.03054147174027e-07,11.643068910546,"PSB9_HUMAN",15,29.2142350199028,1.68812687827247e-09,9.86651419923604e-08,-0.394043207168574,"Non-significant",7.00583625476972,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN"
1.3266224861145,9.68027138710022,26.2938574039575,1.20794423290086e-08,6.41631554299691e-07,10.5268069024334,"PTPRF_HUMAN",57,29.1839370041793,1.70225378731649e-09,9.86651419923604e-08,-0.400385141372674,"Non-significant",7.00583625476972,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-1.00286889076232,11.3393312692642,-29.3446301146538,5.35143287862771e-09,3.5943053722816e-07,11.4166394436337,"FADS1_HUMAN",17,-29.1636261151121,1.71179832914025e-09,9.86651419923604e-08,0.80720806121826,"Up in HBVHDV",7.00583625476972,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN"
-0.687075614929171,16.6662631034851,-23.4902218712644,2.78249948935248e-08,1.14208956312968e-06,9.6087003270637,"ACS2B_HUMAN",41,-29.1103295636294,1.73713045668463e-09,9.94201353625072e-08,1.9894280433655,"Up in HBVHDV",7.00252564989597,"ACSM2B","Acyl-coenzyme A synthetase ACSM2B, mitochondrial","ACS2B_HUMAN"
-1.54721903800962,10.2433623075485,-34.4665512269058,1.61895117041253e-09,1.64465202024283e-07,12.7096741629108,"TTC36_HUMAN",9,-28.7884482491528,1.89936674577979e-09,1.07945129670995e-07,0.27885103225705,"Non-significant",6.96679694763014,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN"
0.954665184021,11.9114682674408,25.6544019577907,1.44960818101179e-08,7.09696728137518e-07,10.326625323736,"OGFR_HUMAN",31,28.6788316670522,1.95844522070131e-09,1.1052975214333e-07,-0.0334110260009721,"Non-significant",6.95652080385698,"OGFR","Opioid growth factor receptor","OGFR_HUMAN"
4.04562425613403,8.95343518257141,29.6348942175427,4.97433701861502e-09,3.39717957565414e-07,11.4961710495829,"COMP_HUMAN",5,28.5534302781842,2.02857468145108e-09,1.1311342547255e-07,0.140380382537851,"Non-significant",6.94648584544932,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
0.751654386520375,13.1730815172196,25.1970626950211,1.65612459624285e-08,7.82518871724746e-07,10.1802551594498,"SYWC_HUMAN",27,28.547323620772,2.03206104577239e-09,1.1311342547255e-07,0.0518083572388246,"Non-significant",6.94648584544932,"WARS1","Tryptophan--tRNA ligase, cytoplasmic","SYWC_HUMAN"
1.23974561691287,12.0774736404419,25.8018190576871,1.38938010372877e-08,6.92729576871394e-07,10.3732301894782,"PNPT1_HUMAN",42,28.4812703908051,2.07020451763836e-09,1.14452735475149e-07,-1.05424118041993,"Up in CTRL",6.94137382301945,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
1.0874752998352,12.7483866214752,26.0119758460221,1.3083552736725e-08,6.80055236640221e-07,10.4391941962349,"ITA5_HUMAN",29,28.435544441347,2.09708033115695e-09,1.15155215211571e-07,-1.42030525207518,"Up in CTRL",6.93871638869134,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
-0.965327262878406,16.4016280174255,-31.2094363298583,3.38651860286241e-09,2.50202151686026e-07,11.9136362969062,"TMT1A_HUMAN",14,-28.3088145843848,2.17363643699291e-09,1.18558008882157e-07,-0.00592732429504927,"Non-significant",6.92606910304519,"TMT1A","Thiol S-methyltransferase TMT1A","TMT1A_HUMAN"
1.06740403175355,10.6997503042221,24.8099742826967,1.85720304496575e-08,8.57584610592991e-07,10.0542057998003,"LAMC1_HUMAN",52,28.1536288017642,2.27168833599002e-09,1.23080074043939e-07,-1.10649967193602,"Up in CTRL",6.90981225115659,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
-0.894308567047126,11.5100746154785,-26.4089931503224,1.16946424510065e-08,6.33615727995535e-07,10.5623119804666,"DDC_HUMAN",22,-28.0977623545655,2.30819424318269e-09,1.24229765657919e-07,-0.22133684158325,"Non-significant",6.905774334013,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
-0.625854015350352,16.701929807663,-22.7678537842835,3.50478123191698e-08,1.34355457885799e-06,9.3538643114235,"G6PI_HUMAN",35,-28.0705959092474,2.32618372851168e-09,1.24374310273779e-07,-0.213888645172176,"Non-significant",6.90526931464921,"GPI","Glucose-6-phosphate isomerase","G6PI_HUMAN"
-1.07783627510072,10.2286456823349,-26.0079923439168,1.30984045684664e-08,6.80055236640221e-07,10.4379490077911,"FMO4_HUMAN",25,-27.9631956078857,2.39886070965338e-09,1.27421836518647e-07,-0.0436607599258423,"Non-significant",6.89475613976436,"FMO4","Dimethylaniline monooxygenase [N-oxide-forming] 4","FMO4_HUMAN"
