"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.128985323305059,21.5771891066266,-4.7087532975761,0.00191643862586469,0.0942293977872343,-0.988211763724903,"AL3A2_HUMAN",29,-5.33969010952147,0.000451574091709413,0.0344831476932611,0.128985323305063,"Non-significant",1.46239309773655,"ALDH3A2","Aldehyde dehydrogenase family 3 member A2","AL3A2_HUMAN"
-0.171562692669347,23.3178974113478,-4.99853282755849,0.0013570259263048,0.0823891740648706,-0.638478096264859,"DHRS7_HUMAN",21,-5.3350326869528,0.000454375478055001,0.0344831476932611,0.171562692669351,"Non-significant",1.46239309773655,"DHRS7","Dehydrogenase/reductase SDR family member 7","DHRS7_HUMAN"
-0.227379461200922,22.7226526782367,-4.89859271856204,0.00152650962811175,0.0845139352987428,-0.757573340307466,"THIC_HUMAN",21,-5.32557314246033,0.000460123232755837,0.0345438753881855,0.227379461200925,"Non-significant",1.46162894165879,"ACAT2","Acetyl-CoA acetyltransferase, cytosolic","THIC_HUMAN"
-0.152563753790609,23.1778263751459,-5.70664948663175,0.000613035319806719,0.0701674197195166,0.16039818147571,"FPPS_HUMAN",15,-5.31676985601879,0.000465542821550018,0.0345789359581088,0.152563753790609,"Non-significant",1.46118837470095,"FDPS","Farnesyl pyrophosphate synthase","FPPS_HUMAN"
-0.754779513635363,17.5974338253831,-4.9158080424849,0.00149572381670494,0.0845139352987428,-0.736944478039813,"BRAT1_HUMAN",7,-5.30489889541624,0.000472960393471284,0.0347555494551906,0.754779513635366,"Up in CM",1.45897584127976,"BRAT1","BRCA1-associated ATM activator 1","BRAT1_HUMAN"
-0.127852583557363,19.8312184003807,-4.40752767488143,0.00277931266759246,0.108544691150263,-1.36608360304934,"PP6R2_HUMAN",41,-5.29714169698897,0.000477876360311988,0.0347555494551906,0.127852583557363,"Non-significant",1.45897584127976,"PPP6R2","Serine/threonine-protein phosphatase 6 regulatory subunit 2","PP6R2_HUMAN"
-0.171192882692893,22.174076338443,-4.8419955184147,0.00163274437887893,0.0863622822222175,-0.825727914731864,"COASY_HUMAN",23,-5.2628342303346,0.000500289208795764,0.0360105077918765,0.171192882692893,"Non-significant",1.44357075450611,"COASY","Bifunctional coenzyme A synthase","COASY_HUMAN"
-0.123185996028393,23.5536174152286,-5.02755498991476,0.0013117782355297,0.0823891740648706,-0.604192267430285,"DHB12_HUMAN",22,-5.25514339789432,0.000505467687902321,0.0360119938462654,0.123185996028386,"Non-significant",1.44355283273982,"HSD17B12","Very-long-chain 3-oxoacyl-CoA reductase","DHB12_HUMAN"
-0.120187688521497,20.6047191430726,-4.21676665289868,0.00354156206502643,0.114422593391181,-1.61290460440969,"SARDH_HUMAN",50,-5.2223433134334,0.000528211483193422,0.036975215546493,0.120187688521494,"Non-significant",1.43208928561019,"SARDH","Sarcosine dehydrogenase, mitochondrial","SARDH_HUMAN"
0.138176798580062,19.7780979001948,4.92417256439683,0.00148101315534791,0.0845139352987428,-0.726938536655553,"TRFM_HUMAN",22,5.22041975091071,0.000529579139881023,0.036975215546493,-0.138176798580066,"Non-significant",1.43208928561019,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.0939398332679531,21.4767150970328,-4.45420748701071,0.00262143328414871,0.107663806999566,-1.30657058786377,"GPDA_HUMAN",30,-5.18834095243747,0.000552959296559137,0.0372518917384636,0.0939398332679531,"Non-significant",1.42885166786294,"GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","GPDA_HUMAN"
-0.145542730011165,20.1152475376587,-4.88431709601346,0.00155256818048333,0.0845139352987428,-0.774715632952232,"GSDME_HUMAN",22,-5.20537371783838,0.00054040963025962,0.0372518917384636,0.145542730011165,"Non-significant",1.42885166786294,"GSDME","Gasdermin-E","GSDME_HUMAN"
-0.105575153643979,21.5326737556555,-4.01485726789502,0.00460443497671371,0.125578769560215,-1.88039312918152,"IF2P_HUMAN",58,-5.18576624456782,0.000554883520595848,0.0372518917384636,0.105575153643979,"Non-significant",1.42885166786294,"EIF5B","Eukaryotic translation initiation factor 5B","IF2P_HUMAN"
-0.533106431110014,17.8381355721199,-6.8831337847354,0.000187892624746103,0.0423182679347512,1.32516287792593,"NED4L_HUMAN",3,-5.18622626512097,0.000554539192206022,0.0372518917384636,0.533106431110014,"Up in CM",1.42885166786294,"NEDD4L","E3 ubiquitin-protein ligase NEDD4-like","NED4L_HUMAN"
-0.119064268242457,21.311387654828,-4.4295374441908,0.0027036118851111,0.108544691150263,-1.33797937230713,"PCY2_HUMAN",33,-5.17638358435107,0.000561957048573577,0.0373674677441973,0.119064268242465,"Non-significant",1.42750633169234,"PCYT2","Ethanolamine-phosphate cytidylyltransferase","PCY2_HUMAN"
0.194861598040308,20.7483233395649,5.19320709048857,0.00108336582548155,0.0770765057995971,-0.411056927797997,"DPEP1_HUMAN",14,5.15596997138513,0.000577684915163874,0.037424387006203,-0.194861598040312,"Non-significant",1.4268453044653,"DPEP1","Dipeptidase 1","DPEP1_HUMAN"
-0.199867090218252,22.3684143584155,-4.62829434346528,0.00211373576482561,0.100349271396281,-1.087713063246,"NSDHL_HUMAN",27,-5.15442629143573,0.000578893411152954,0.037424387006203,0.199867090218255,"Non-significant",1.4268453044653,"NSDHL","Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating","NSDHL_HUMAN"
-0.0890559692139306,22.6000846603053,-3.89540230035045,0.00539331665192181,0.132021999353268,-2.04159583499506,"TCPB_HUMAN",49,-5.15646366591054,0.000577298992282666,0.037424387006203,0.0890559692139377,"Non-significant",1.4268453044653,"CCT2","T-complex protein 1 subunit beta","TCPB_HUMAN"
-0.082748985977851,23.0402102460231,-3.52555249129153,0.00891832471352591,0.149716610773229,-2.55383350719249,"COPA_HUMAN",95,-5.11627844189606,0.000609640825708353,0.039050571055924,0.082748985977851,"Non-significant",1.40837261083602,"COPA","Coatomer subunit alpha","COPA_HUMAN"
0.188692239721682,18.3457253509187,5.40779432493855,0.000850304728646847,0.0732941680915097,-0.167282643527777,"ECSIT_HUMAN",12,5.06083153863886,0.000657511230134229,0.0402445788013443,-0.188692239721682,"Non-significant",1.39529261356271,"ECSIT","Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial","ECSIT_HUMAN"
-0.156928287626734,23.2149677461931,-4.39525254079887,0.00282253713071277,0.108544691150263,-1.38179141132167,"GLSK_HUMAN",36,-5.07392050368081,0.000645856642669573,0.0402445788013443,0.156928287626734,"Non-significant",1.39529261356271,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
0.131963507902633,22.3419029976479,4.72262489592128,0.00188451420412788,0.0942293977872343,-0.971162586827984,"GNAS1_HUMAN",23,5.06399957469173,0.00065466974069469,0.0402445788013443,-0.131963507902633,"Non-significant",1.39529261356271,"GNAS","Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas","GNAS1_HUMAN"
-0.221576188017075,19.5081062504387,-5.29055340732631,0.000969875068310264,0.0770765057995971,-0.299579069611615,"NUDT8_HUMAN",11,-5.08196208690832,0.000638806796916872,0.0402445788013443,0.221576188017067,"Non-significant",1.39529261356271,"NUDT8","Mitochondrial coenzyme A diphosphatase NUDT8","NUDT8_HUMAN"
-0.509040348565968,16.3808835197112,-5.17367547559129,0.00110786197370585,0.0770765057995971,-0.433603286616607,"PACE1_HUMAN",5,-5.04857571922744,0.000668629495983377,0.0402445788013443,0.509040348565968,"Up in CM",1.39529261356271,"SCYL3","Protein-associating with the carboxyl-terminal domain of ezrin","PACE1_HUMAN"
-0.0618965835348497,22.1332371351051,-3.12172321648529,0.015786048848359,0.18431135963084,-3.13294923521471,"PSMD2_HUMAN",75,-5.0540749931147,0.000663615810720238,0.0402445788013443,0.0618965835348497,"Non-significant",1.39529261356271,"PSMD2","26S proteasome non-ATPase regulatory subunit 2","PSMD2_HUMAN"
-0.186054936850514,20.7020100778485,-5.28817156988183,0.000972489688682993,0.0770765057995971,-0.302288953721907,"TCTP_HUMAN",13,-5.07487962367876,0.000645011422725273,0.0402445788013443,0.186054936850514,"Non-significant",1.39529261356271,"TPT1","Translationally-controlled tumor protein","TCTP_HUMAN"
-0.0818026907420126,20.4731203439964,-3.47736221239261,0.0095361511792359,0.155564036293049,-2.62194406029173,"RRP5_HUMAN",92,-5.02046765936873,0.000694900620236015,0.0414683429956227,0.0818026907420126,"Non-significant",1.3822833179573,"PDCD11","Protein RRP5 homolog","RRP5_HUMAN"
-0.0911748026602304,23.2677088162685,-3.83667492452282,0.0058338930206723,0.132761200216731,-2.12163082051984,"AL7A1_HUMAN",48,-4.98109754728352,0.000733582778276427,0.042202937827952,0.0911748026602268,"Non-significant",1.37465731590897,"ALDH7A1","Alpha-aminoadipic semialdehyde dehydrogenase","AL7A1_HUMAN"
0.112967921077704,21.4563453388274,4.42393943662888,0.0027226494234862,0.108544691150263,-1.34512009351289,"CADH1_HUMAN",28,4.98454584824099,0.000730103854150201,0.042202937827952,-0.112967921077708,"Non-significant",1.37465731590897,"CDH1","Cadherin-1","CADH1_HUMAN"
-0.207214923449673,20.3358879618572,-5.48084942341565,0.000784101235135753,0.0732941680915097,-0.0859221046455296,"GMFB_HUMAN",10,-4.9660238384648,0.000749001113694033,0.042202937827952,0.207214923449669,"Non-significant",1.37465731590897,"GMFB","Glia maturation factor beta","GMFB_HUMAN"
-0.149274436667444,22.3076986885603,-4.51584914683202,0.00242780707020705,0.105472247928481,-1.22851850482957,"GRHPR_HUMAN",25,-4.96721138559385,0.000747773853536479,0.042202937827952,0.149274436667444,"Non-significant",1.37465731590897,"GRHPR","Glyoxylate reductase/hydroxypyruvate reductase","GRHPR_HUMAN"
-0.273624853918871,17.7158163720094,-4.62313020582156,0.00212714009834569,0.100349271396281,-1.0941350384414,"MED24_HUMAN",17,-4.99046910273187,0.000724169365847092,0.042202937827952,0.273624853918875,"Non-significant",1.37465731590897,"MED24","Mediator of RNA polymerase II transcription subunit 24","MED24_HUMAN"
-0.129822780351294,21.8844799071846,-4.53123572183376,0.00238195701178848,0.105472247928481,-1.20913097143785,"RHG01_HUMAN",25,-4.96552020682009,0.000749522241573481,0.042202937827952,0.12982278035129,"Non-significant",1.37465731590897,"ARHGAP1","Rho GTPase-activating protein 1","RHG01_HUMAN"
-0.168748309564876,23.2110658915496,-5.06007349257769,0.00126304671668004,0.0823558133843862,-0.565935326534651,"RS7_HUMAN",15,-4.98822651009991,0.000726410083292929,0.042202937827952,0.168748309564883,"Non-significant",1.37465731590897,"RPS7","Small ribosomal subunit protein eS7","RS7_HUMAN"
-0.208383850815594,21.4721284409598,-4.73875856041802,0.00184811706607403,0.0941865208418169,-0.951372162680726,"3HAO_HUMAN",16,-4.95225463585434,0.000763390060923319,0.0426399152429329,0.208383850815594,"Non-significant",1.37018366724516,"HAAO","3-hydroxyanthranilate 3,4-dioxygenase","3HAO_HUMAN"
-0.23506466232315,18.3867053144548,-5.1625528558194,0.00112208480091662,0.0770765057995971,-0.446469586607614,"LRC58_HUMAN",10,-4.94332907176623,0.000772876016735826,0.04282714562579,0.235064662323154,"Non-significant",1.36828086980791,"LRRC58","Leucine-rich repeat-containing protein 58","LRC58_HUMAN"
0.223973987734784,19.2812247332897,4.84600783199973,0.00162495096877182,0.0863622822222175,-0.820879336329376,"GPC6_HUMAN",13,4.92316943536271,0.000794771127510428,0.0434442390327244,-0.223973987734784,"Non-significant",1.36206780545647,"GPC6","Glypican-6","GPC6_HUMAN"
-0.140282715946654,18.4049299504934,-4.21674537974395,0.00354165885980727,0.114422593391181,-1.61293245123641,"HELZ2_HUMAN",37,-4.91257882865468,0.000806539867987838,0.0434442390327244,0.140282715946654,"Non-significant",1.36206780545647,"HELZ2","3'-5' exoribonuclease HELZ2","HELZ2_HUMAN"
1.06360911254328,17.759129139705,5.0052445856392,0.00134641081337152,0.0823891740648706,-0.63053710978354,"PERP_HUMAN",2,4.90495834272432,0.000815123934873518,0.0434442390327244,-1.06360911254328,"Up in BM",1.36206780545647,"PERP","p53 apoptosis effector related to PMP-22","PERP_HUMAN"
-0.156776320590183,19.1165613217676,-5.4149548447537,0.000843549567535629,0.0732941680915097,-0.159271689629301,"PNO1_HUMAN",13,-4.90572786214095,0.000814252670924332,0.0434442390327244,0.15677632059019,"Non-significant",1.36206780545647,"PNO1","RNA-binding protein PNO1","PNO1_HUMAN"
-0.117891803706119,24.7316617514359,-4.29926921771472,0.00318700396531136,0.108544691150263,-1.50544616341178,"ST1A1_HUMAN",30,-4.91249244277667,0.000806636630630125,0.0434442390327244,0.117891803706119,"Non-significant",1.36206780545647,"SULT1A1","Sulfotransferase 1A1","ST1A1_HUMAN"
0.0678420970158911,20.4534469845869,3.38720696186991,0.0108186156925671,0.162964929883278,-2.75014198073544,"PLCB1_HUMAN",52,4.88954733150644,0.000832785232492241,0.0435543032368621,-0.0678420970158946,"Non-significant",1.36096892952666,"PLCB1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1","PLCB1_HUMAN"
-0.306140882191183,19.9533527657797,-4.56763392668185,0.00227722849761146,0.105295426293531,-1.16341988868551,"RPF2_HUMAN",14,-4.88982392733262,0.000832464648322239,0.0435543032368621,0.306140882191183,"Non-significant",1.36096892952666,"RPF2","Ribosome production factor 2 homolog","RPF2_HUMAN"
0.230191929800416,19.7057798882681,5.35713973571158,0.000899837988164502,0.0747936765876733,-0.224179993361473,"RRAS_HUMAN",9,4.88686308347847,0.000835903270372317,0.0435543032368621,-0.230191929800416,"Non-significant",1.36096892952666,"RRAS","Ras-related protein R-Ras","RRAS_HUMAN"
-0.0838377052812511,20.9442941310583,-3.57083542883127,0.00837680083677292,0.149409300194806,-2.49010511334346,"AL1L1_HUMAN",60,-4.85958619276945,0.000868309400870531,0.0449076758287263,0.0838377052812476,"Non-significant",1.34767942102009,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-0.146064600095205,19.9925665276855,-5.10693871108386,0.00119629346825394,0.0792775319657591,-0.511095535968887,"MMAB_HUMAN",15,-4.85043201656898,0.000879485406742874,0.0451512287491084,0.146064600095208,"Non-significant",1.34533042626529,"MMAB","Corrinoid adenosyltransferase MMAB","MMAB_HUMAN"
-0.134786694557196,20.4630929049746,-4.07795016498081,0.00423911132549326,0.122449655023234,-1.79612783089531,"ABCE1_HUMAN",44,-4.84495054009477,0.000886251440002856,0.0451664784970798,0.134786694557196,"Non-significant",1.34518376883433,"ABCE1","ATP-binding cassette sub-family E member 1","ABCE1_HUMAN"
-0.147856004095882,20.5777947886333,-4.88737641172761,0.00154694276218455,0.0845139352987428,-0.77103922859764,"CELF1_HUMAN",16,-4.80245646534826,0.000940639745030598,0.0472694469516764,0.147856004095885,"Non-significant",1.32541947887416,"CELF1","CUGBP Elav-like family member 1","CELF1_HUMAN"
-0.170726845718917,19.4782959573874,-5.04478536703434,0.00128570376094215,0.0823558133843862,-0.583900343529844,"KFA_HUMAN",13,-4.79197691008917,0.000954596393610193,0.0472694469516764,0.17072684571891,"Non-significant",1.32541947887416,"AFMID","Kynurenine formamidase","KFA_HUMAN"
0.20762361691995,18.8907416045864,4.45871965439718,0.00260670068010476,0.107663806999566,-1.30083646727119,"SEM3B_HUMAN",19,4.79363234630892,0.000952376982944754,0.0472694469516764,-0.20762361691995,"Non-significant",1.32541947887416,"SEMA3B","Semaphorin-3B","SEM3B_HUMAN"
-0.362269436876247,19.596952501052,-5.61329978529175,0.000678151293491312,0.0732941680915097,0.0595018730498484,"SUCHY_HUMAN",5,-4.79372181739625,0.000952257188707436,0.0472694469516764,0.362269436876247,"Non-significant",1.32541947887416,"SUGCT","Succinate--hydroxymethylglutarate CoA-transferase","SUCHY_HUMAN"
-0.0903460851651872,21.5687714293199,-3.66248576558727,0.00738594457082569,0.146919273485769,-2.36195810290491,"VPS35_HUMAN",53,-4.77703579833535,0.000974880667385356,0.0479339212653842,0.0903460851651872,"Non-significant",1.31935704181439,"VPS35","Vacuolar protein sorting-associated protein 35","VPS35_HUMAN"
-0.161354715205036,20.3709295351187,-4.37255753126876,0.00290440261890597,0.108544691150263,-1.41089646709777,"KPRB_HUMAN",23,-4.76153097843821,0.000996420249030427,0.0486155509593821,0.161354715205036,"Non-significant",1.31322478803072,"PRPSAP2","Phosphoribosyl pyrophosphate synthase-associated protein 2","KPRB_HUMAN"
-0.171851868042729,21.0508068368046,-4.16921506267346,0.00376530509026027,0.116574785693318,-1.67532813893389,"KS6A3_HUMAN",35,-4.75709974148945,0.00100266962734904,0.0486155509593821,0.171851868042729,"Non-significant",1.31322478803072,"RPS6KA3","Ribosomal protein S6 kinase alpha-3","KS6A3_HUMAN"
-0.0905974637071729,26.0705646645705,-4.00434846814222,0.00466854148207496,0.125778298351987,-1.8944877875954,"1433E_HUMAN",32,-4.73522783832351,0.0010341377466319,0.0489434839930423,0.0905974637071694,"Non-significant",1.31030511906477,"YWHAE","14-3-3 protein epsilon","1433E_HUMAN"
0.226556147776588,19.2906332924961,6.13894233167064,0.000389612892001793,0.0581268026276084,0.610857333579706,"APOA5_HUMAN",7,4.72346861197283,0.0010514927812885,0.0489434839930423,-0.226556147776598,"Non-significant",1.31030511906477,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
-0.0851060980863956,21.2035697549544,-3.54890377124873,0.00863452625148944,0.149593702947641,-2.52093689630603,"ECHP_HUMAN",56,-4.72596710543667,0.00104777937593383,0.0489434839930423,0.0851060980863956,"Non-significant",1.31030511906477,"EHHADH","Peroxisomal bifunctional enzyme","ECHP_HUMAN"
-0.147594796462187,18.684264256082,-4.30601049925792,0.00315979417345828,0.108544691150263,-1.49671345578995,"GDS1_HUMAN",25,-4.74016237164607,0.0010269467830022,0.0489434839930423,0.14759479646219,"Non-significant",1.31030511906477,"RAP1GDS1","Rap1 GTPase-GDP dissociation stimulator 1","GDS1_HUMAN"
-0.143638844069379,20.2627418409428,-4.33005694399233,0.00306478335182228,0.108544691150263,-1.46562242380154,"PCID2_HUMAN",24,-4.72883147304119,0.00104353948476512,0.0489434839930423,0.143638844069379,"Non-significant",1.31030511906477,"PCID2","PCI domain-containing protein 2","PCID2_HUMAN"
0.255957887319166,17.1242195624863,4.59483911403136,0.00220224954180823,0.102507375339367,-1.12939330753786,"ZMYM3_HUMAN",12,4.74215931680034,0.00102405195020694,0.0489434839930423,-0.255957887319173,"Non-significant",1.31030511906477,"ZMYM3","Zinc finger MYM-type protein 3","ZMYM3_HUMAN"
0.3487382013179,18.9725234763522,5.03553765943337,0.00129962635245642,0.0823891740648706,-0.594785336781682,"FOXP4_HUMAN",6,4.70051974868389,0.00108626839144183,0.0502273239009727,-0.348738201317897,"Non-significant",1.29905996032346,"FOXP4","Forkhead box protein P4","FOXP4_HUMAN"
-0.12864194594858,21.5503310675623,-4.18102116895754,0.00370835155010416,0.116106325214472,-1.65979645544302,"5MP2_HUMAN",26,-4.62678878588082,0.00120659697598463,0.051105608210059,0.128641945948587,"Non-significant",1.29153143878823,"BZW1","eIF5-mimic protein 2","5MP2_HUMAN"
