"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","M_vs_HBVM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.391803426210377,18.7069483795597,3.39440260471993,0.0066960888505918,0.324255691058212,-2.13156605199212,"Q6NSJ5",9,3.4921217367752,0.00524805756391149,0.306857295090195,-0.39180342621038,"Non-significant",0.513063547531568,"LRRC8E","Volume-regulated anion channel subunit LRRC8E","Q6NSJ5"
-0.816652146016104,15.8215734107598,-3.53238459770628,0.00530494325491509,0.306049342162055,-1.92230585668567,"Q6NT76",2,-3.52551325291962,0.00495294153081713,0.306857295090195,0.816652146016102,"Non-significant",0.513063547531568,"HMBOX1","Homeobox-containing protein 1","Q6NT76"
0.47589958666661,16.7149663995684,3.82731935488519,0.00324602914344657,0.286205806450467,-1.48215609955573,"Q6ZNB6",3,3.71007680313852,0.00360370582341521,0.306857295090195,-0.47589958666661,"Non-significant",0.513063547531568,"NFXL1","NF-X1-type zinc finger protein NFXL1","Q6ZNB6"
0.443522117564594,16.7988968262349,3.62232617242447,0.00456237649250414,0.297532954626537,-1.78697402549468,"Q8IUH5",4,3.5858540204579,0.0044622354797345,0.306857295090195,-0.443522117564591,"Non-significant",0.513063547531568,"ZDHHC17","Palmitoyltransferase ZDHHC17","Q8IUH5"
0.407673196550007,16.7141761166491,3.4959314369953,0.00564058972422273,0.307297493837533,-1.97740558788499,"Q8IVH8",6,3.53578163490729,0.00486566646362387,0.306857295090195,-0.407673196550011,"Non-significant",0.513063547531568,"MAP4K3","Mitogen-activated protein kinase kinase kinase kinase 3","Q8IVH8"
0.149172873647814,19.6343117717261,3.33618410465032,0.00739127752083222,0.324255691058212,-2.22038882391197,"Q8IYS1",11,3.60344265558223,0.0043288512441535,0.306857295090195,-0.149172873647817,"Non-significant",0.513063547531568,"PM20D2","Peptidase M20 domain-containing protein 2","Q8IYS1"
-0.223187031919725,18.0839229751249,-3.7078134132071,0.0039563050270617,0.296618671664983,-1.65921515140782,"Q8TDH9",5,-3.48288499522358,0.00533284524327243,0.306857295090195,0.223187031919718,"Non-significant",0.513063547531568,"BLOC1S5","Biogenesis of lysosome-related organelles complex 1 subunit 5","Q8TDH9"
0.806408591544898,17.7486354749735,3.53812042908267,0.00525404260922411,0.306049342162055,-1.91364877057329,"Q8TF72",1,3.44109106521092,0.00573445595313984,0.306857295090195,-0.806408591544898,"Non-significant",0.513063547531568,"SHROOM3","Protein Shroom3","Q8TF72"
-0.214276908127928,18.6474246495057,-3.53205346791572,0.00530789729307439,0.306049342162055,-1.92280573784945,"Q8WUF5",10,-3.69251173501618,0.00371390638128424,0.306857295090195,0.214276908127925,"Non-significant",0.513063547531568,"PPP1R13L","RelA-associated inhibitor","Q8WUF5"
-0.337653202557163,18.581956722186,-3.68386321134073,0.00411715427523233,0.296618671664983,-1.6949188620582,"Q92485",4,-3.54972645025685,0.00474967350408206,0.306857295090195,0.337653202557156,"Non-significant",0.513063547531568,"SMPDL3B","Acid sphingomyelinase-like phosphodiesterase 3b","Q92485"
0.361559541039696,20.2828885644981,3.60391548213638,0.00470507970263623,0.297532954626537,-1.81460184639946,"Q96AB3",8,3.68980451076267,0.0037311987680473,0.306857295090195,-0.3615595410397,"Non-significant",0.513063547531568,"ISOC2","Isochorismatase domain-containing protein 2","Q96AB3"
-0.707150683824008,17.4500070176557,-3.92248164141628,0.00277615396656322,0.273573643087355,-1.34253745927704,"Q96AT1",1,-3.70258286490092,0.00365030178979875,0.306857295090195,0.707150683824,"Non-significant",0.513063547531568,"KIAA1143","Uncharacterized protein KIAA1143","Q96AT1"
-0.215459279342102,20.4827001618057,-3.27189638739393,0.00824576765047291,0.338987049238153,-2.31879047721185,"Q96C19",15,-3.50265036684472,0.00515310035390299,0.306857295090195,0.215459279342106,"Non-significant",0.513063547531568,"EFHD2","EF-hand domain-containing protein D2","Q96C19"
-0.349218731537444,16.9749877780066,-3.71190589143034,0.00392948061367002,0.296618671664983,-1.65312142241426,"Q96RR4",4,-3.58766124504587,0.00444833695266626,0.306857295090195,0.349218731537434,"Non-significant",0.513063547531568,"CAMKK2","Calcium/calmodulin-dependent protein kinase kinase 2","Q96RR4"
-0.346707988215368,19.7471133061342,-3.35626541106161,0.00714345683694016,0.324255691058212,-2.18971862272872,"Q9BQE5",7,-3.41254998473271,0.00602645807464008,0.306857295090195,0.346707988215375,"Non-significant",0.513063547531568,"APOL2","Apolipoprotein L2","Q9BQE5"
-0.499620655448162,17.7826578133239,-3.71937129780025,0.00388103447971365,0.296618671664983,-1.64201078355368,"Q9BRQ0",2,-3.52567887039122,0.00495152116454201,0.306857295090195,0.499620655448162,"Non-significant",0.513063547531568,"PYGO2","Pygopus homolog 2","Q9BRQ0"
0.814419073623341,14.7445421726351,3.71326927758697,0.00392058628983536,0.296618671664983,-1.65109179595826,"Q9BSQ5",1,3.59667512424956,0.00437967934631232,0.306857295090195,-0.814419073623339,"Non-significant",0.513063547531568,"CCM2","Cerebral cavernous malformations 2 protein","Q9BSQ5"
0.252556759396469,19.2229961424901,3.24139029104164,0.00868610743070143,0.342396797376428,-2.36559092302187,"Q9H2U1",20,3.45649430426484,0.00558294306517879,0.306857295090195,-0.252556759396466,"Non-significant",0.513063547531568,"DHX36","ATP-dependent DNA/RNA helicase DHX36","Q9H2U1"
0.490996870612392,19.3617799017829,3.60089377285948,0.00472894014204822,0.297532954626537,-1.81914006712197,"Q9H4A6",6,3.65665461491867,0.00394982599043176,0.306857295090195,-0.490996870612395,"Non-significant",0.513063547531568,"GOLPH3","Golgi phosphoprotein 3","Q9H4A6"
0.202659259898592,20.3490996887225,3.13344365618477,0.0104472883111931,0.342725525093172,-2.53166698770107,"Q9HCC0",25,3.43170791462966,0.00582881654203547,0.306857295090195,-0.202659259898599,"Non-significant",0.513063547531568,"MCCC2","Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial","Q9HCC0"
0.178730483963861,19.4395756283374,3.24015525213422,0.0087044342799205,0.342396797376428,-2.36748698635064,"Q9HD20",29,3.67327022094704,0.00383863506122047,0.306857295090195,-0.178730483963864,"Non-significant",0.513063547531568,"ATP13A1","Manganese-transporting ATPase 13A1","Q9HD20"
0.221374405766845,20.8538921211473,3.30936227577937,0.00773614601388407,0.324255691058212,-2.26140482536173,"Q9NP72",12,3.49437616745831,0.00522757459034471,0.306857295090195,-0.221374405766856,"Non-significant",0.513063547531568,"RAB18","Ras-related protein Rab-18","Q9NP72"
-0.237590699493612,20.1687541253909,-3.51910396029092,0.00542476647857746,0.306049342162055,-1.94236372828977,"Q9NPA0",6,-3.45814624906788,0.00556693990351324,0.306857295090195,0.237590699493612,"Non-significant",0.513063547531568,"EMC7","ER membrane protein complex subunit 7","Q9NPA0"
-0.436481108408326,19.0860748310606,-3.814486211279,0.00331547932990441,0.288532818047915,-1.50107958761261,"Q9NW97",2,-3.51882190214046,0.00501068011319362,0.306857295090195,0.436481108408319,"Non-significant",0.513063547531568,"TMEM51","Transmembrane protein 51","Q9NW97"
0.230908397741278,20.3796367617657,3.36303395581398,0.00706186759459938,0.324255691058212,-2.17938861303364,"Q9NZC3",11,3.52603582453129,0.00494846128548218,0.306857295090195,-0.230908397741281,"Non-significant",0.513063547531568,"GDE1","Glycerophosphodiester phosphodiesterase 1","Q9NZC3"
2.2104429086448,16.7575982693628,3.51581047754335,0.00545491277337243,0.306049342162055,-1.94734078237907,"Q9NZT1",4,3.60508333464839,0.00431662073397084,0.306857295090195,-2.2104429086448,"Non-significant",0.513063547531568,"CALML5","Calmodulin-like protein 5","Q9NZT1"
-0.260490244251013,20.6758923741693,-3.44577155679212,0.00613871521123396,0.323901815988022,-2.05344420814351,"Q9UHA4",6,-3.41531733681595,0.00599748916121783,0.306857295090195,0.26049024425101,"Non-significant",0.513063547531568,"LAMTOR3","Ragulator complex protein LAMTOR3","Q9UHA4"
-0.176508681963938,19.6721440801618,-3.21581101403133,0.00907388263996876,0.342396797376428,-2.40488138435322,"Q9UJ70",13,-3.46993512248507,0.00545409574274797,0.306857295090195,0.176508681963934,"Non-significant",0.513063547531568,"NAGK","N-acetyl-D-glucosamine kinase","Q9UJ70"
-0.214822491924572,19.0287846946181,-3.57216510527087,0.00496215841565139,0.297532954626537,-1.86233846837304,"Q9Y282",8,-3.63819191275587,0.00407729093487536,0.306857295090195,0.214822491924565,"Non-significant",0.513063547531568,"ERGIC3","Endoplasmic reticulum-Golgi intermediate compartment protein 3","Q9Y282"
0.170462779623815,20.8997231272863,3.32286546051047,0.00756050437602793,0.324255691058212,-2.2407485777997,"Q9Y5M8",18,3.71319203103328,0.00358451747387084,0.306857295090195,-0.170462779623815,"Non-significant",0.513063547531568,"SRPRB","Signal recognition particle receptor subunit beta","Q9Y5M8"
0.38139173072776,18.4448998093366,3.41899235519891,0.00642304226154554,0.324255691058212,-2.09413945237664,"Q9Y6V7",7,3.48118461266736,0.00534860663963925,0.306857295090195,-0.38139173072776,"Non-significant",0.513063547531568,"DDX49","Probable ATP-dependent RNA helicase DDX49","Q9Y6V7"
-0.24586138191858,18.6588469785206,-3.73298572530669,0.00379427863091407,0.296618671664983,-1.62176674538086,"TAU_HUMAN",4,-3.41127005649989,0.00603990501212695,0.306857295090195,0.245861381918584,"Non-significant",0.513063547531568,"MAPT","Microtubule-associated protein tau","TAU_HUMAN"
0.161908726403031,20.2832008675386,3.02535698006575,0.0125775314582796,0.35527796332161,-2.69853341373212,"P22033",23,3.40648595508756,0.00609044001238544,0.30685743250372,-0.161908726403038,"Non-significant",0.513063353050539,"MMUT","Methylmalonyl-CoA mutase, mitochondrial","P22033"
0.194124710053064,19.5339508158229,3.14101297291704,0.0103126571148432,0.342725525093172,-2.52000032837685,"O94855",16,3.39415210571924,0.00622273409309494,0.308878082650587,-0.194124710053067,"Non-significant",0.51021290724277,"SEC24D","Protein transport protein Sec24D","O94855"
0.35386494351571,21.6732256899673,3.23545511354018,0.0087745432674538,0.342396797376428,-2.37470369218473,"Q8NBQ5",26,3.39652824655542,0.006197020091261,0.308878082650587,-0.35386494351572,"Non-significant",0.51021290724277,"HSD17B11","Estradiol 17-beta-dehydrogenase 11","Q8NBQ5"
0.180809851905749,22.7210867734533,2.99635740622803,0.0132209351974975,0.35527796332161,-2.74337218596916,"P09327",40,3.38274904570051,0.00634766609726985,0.311077889384328,-0.180809851905746,"Non-significant",0.507130856328233,"VIL1","Villin-1","P09327"
-0.455828716098935,15.3633237782306,-3.96785684766984,0.00257770086721325,0.265354687319215,-1.27641475996026,"Q96S90",1,-3.3816450558884,0.00635989715649201,0.311077889384328,0.455828716098935,"Non-significant",0.507130856328233,"LYSMD1","LysM and putative peptidoglycan-binding domain-containing protein 1","Q96S90"
0.440680427918782,23.7020838719589,3.20666492319069,0.00921680116726336,0.342396797376428,-2.41894020153839,"DHE3_BOVIN",39,3.34847563179099,0.00673886674543045,0.314491470536611,-0.440680427918789,"Non-significant",0.502391128753262,"GLUD1","Glutamate dehydrogenase 1, mitochondrial","DHE3_BOVIN"
-0.665555667986773,21.6283636749801,-3.46528368615967,0.00593975247721672,0.315891121824041,-2.02383568709643,"E9PMJ5",1,-3.30158784315489,0.00731440171006002,0.314491470536611,0.665555667986776,"Non-significant",0.502391128753262,"VAV3","Guanine nucleotide exchange factor VAV3","E9PMJ5"
0.246957484496029,18.3998630029675,3.1279213852004,0.0105466407822497,0.342725525093172,-2.54018030657993,"O00214",11,3.2626692696849,0.00783016412779245,0.314491470536611,-0.246957484496033,"Non-significant",0.502391128753262,"LGALS8","Galectin-8","O00214"
-0.176497146215091,18.3223584628062,-3.06377951359486,0.011773765806626,0.35527796332161,-2.63916405725841,"O14639",10,-3.20935145664029,0.00859763275894109,0.314491470536611,0.176497146215087,"Non-significant",0.502391128753262,"ABLIM1","Actin-binding LIM protein 1","O14639"
-0.219365181335775,18.7678032416764,-4.00533014034547,0.00242501871818253,0.26327816696864,-1.22203273368639,"O43504",3,-3.22185362194696,0.00841105177570319,0.314491470536611,0.219365181335778,"Non-significant",0.502391128753262,"LAMTOR5","Ragulator complex protein LAMTOR5","O43504"
-0.355716110608423,18.4678929193573,-3.3321451430094,0.007442181040757,0.324255691058212,-2.226561535973,"O60613",4,-3.26243414996769,0.00783339038704685,0.314491470536611,0.355716110608416,"Non-significant",0.502391128753262,"SELENOF","Selenoprotein F","O60613"
-0.293830343393367,18.2749056926391,-3.17686869115685,0.00969858768128905,0.342725525093172,-2.46477632149633,"O75363",6,-3.18512335816855,0.00897130208068973,0.314491470536611,0.293830343393367,"Non-significant",0.502391128753262,"BCAS1","Breast carcinoma-amplified sequence 1","O75363"
0.256988873689025,21.0085270529549,3.16164467379169,0.00995461795833463,0.342725525093172,-2.48821546839485,"O75436",12,3.30792596650482,0.00723375376707741,0.314491470536611,-0.256988873689036,"Non-significant",0.502391128753262,"VPS26A","Vacuolar protein sorting-associated protein 26A","O75436"
-0.230235838184647,19.3785651264357,-3.26207833636513,0.00838493011077866,0.340832459912962,-2.33384558647743,"O75935",7,-3.28031909784368,0.00759180971939374,0.314491470536611,0.230235838184644,"Non-significant",0.502391128753262,"DCTN3","Dynactin subunit 3","O75935"
-0.197648397065144,21.9995619631279,-3.03618418780088,0.0123455473333966,0.35527796332161,-2.68179864632284,"P07686",24,-3.31714427264428,0.00711807718201173,0.314491470536611,0.197648397065137,"Non-significant",0.502391128753262,"HEXB","Beta-hexosaminidase subunit beta","P07686"
-0.214038423433713,20.3272502297927,-3.08514508187286,0.0113496304467636,0.35527796332161,-2.60617347565794,"P09601",9,-3.18451262505553,0.00898093213785332,0.314491470536611,0.214038423433706,"Non-significant",0.502391128753262,"HMOX1","Heme oxygenase 1","P09601"
-0.279445544056511,18.4226511039476,-3.20453588576833,0.00925039934624682,0.342396797376428,-2.42221357433355,"P16455",7,-3.24549167397231,0.00806947869241985,0.314491470536611,0.279445544056507,"Non-significant",0.502391128753262,"MGMT","Methylated-DNA--protein-cysteine methyltransferase","P16455"
-0.198543191196112,18.9397548880327,-3.145117310718,0.0102403976057305,0.342725525093172,-2.51367548424014,"P31483",8,-3.20566235060584,0.00865349029724798,0.314491470536611,0.198543191196112,"Non-significant",0.502391128753262,"TIA1","Nucleolysin TIA-1 isoform p40","P31483"
-0.23887247933445,21.6465880345203,-3.19713651298193,0.00936814648071429,0.342396797376428,-2.43359218623225,"P31942",8,-3.26559657863919,0.00779010964254735,0.314491470536611,0.238872479334447,"Non-significant",0.502391128753262,"HNRNPH3","Heterogeneous nuclear ribonucleoprotein H3","P31942"
1.22134556933552,21.3136065894505,3.0975923743063,0.0111097425979042,0.351162194096961,-2.58696207837339,"P35503",11,3.18278990089539,0.00900815282919915,0.314491470536611,-1.22134556933552,"Non-significant",0.502391128753262,"UGT1A3","UDP-glucuronosyltransferase 1A3","P35503"
0.368166751482555,15.4960927960117,3.65867242225904,0.00429368917348208,0.296618671664983,-1.73254776708352,"P40189",2,3.28352182409927,0.0075493587989663,0.314491470536611,-0.36816675148255,"Non-significant",0.502391128753262,"IL6ST","Interleukin-6 receptor subunit beta","P40189"
0.533124840553132,20.0254447427948,3.17449181550477,0.00973811295120395,0.342725525093172,-2.46843494572916,"P49326",12,3.27390522959023,0.00767755765283855,0.314491470536611,-0.533124840553128,"Non-significant",0.502391128753262,"FMO5","Flavin-containing monooxygenase 5","P49326"
-0.125757743055097,20.5319110411348,-2.75892113010142,0.0199124469536086,0.365817478640968,-3.11078863740129,"P54577",32,-3.32835537668175,0.00697993948717221,0.314491470536611,0.1257577430551,"Non-significant",0.502391128753262,"YARS1","Tyrosine--tRNA ligase, cytoplasmic","P54577"
0.273960704683681,23.1451377738041,2.97256251374492,0.0137737536333549,0.35527796332161,-2.78017877127087,"P55157",52,3.18455060837012,0.00898033290918608,0.314491470536611,-0.273960704683681,"Non-significant",0.502391128753262,"MTTP","Microsomal triglyceride transfer protein large subunit","P55157"
-0.149715691428824,19.6913344971621,-3.02592248655668,0.0125653059514228,0.35527796332161,-2.69765926666922,"P78406",11,-3.2369183206977,0.00819169936200112,0.314491470536611,0.149715691428824,"Non-significant",0.502391128753262,"RAE1","mRNA export factor","P78406"
-0.219482597646465,16.7925719722468,-3.23436569827484,0.00879087584614029,0.342396797376428,-2.37637661632917,"P78504",6,-3.17969848405067,0.00905721086994906,0.314491470536611,0.219482597646461,"Non-significant",0.502391128753262,"JAG1","Protein jagged-1","P78504"
-0.328714121451966,17.7050402569774,-3.41469685402165,0.00646989890973131,0.324255691058212,-2.10067339615755,"P98172",4,-3.30887665477342,0.00722173560507856,0.314491470536611,0.328714121451966,"Non-significant",0.502391128753262,"EFNB1","Ephrin-B1","P98172"
0.605138367331527,20.2583862792605,3.12353669047664,0.0106262133137041,0.342725525093172,-2.54694095333947,"Q02338",11,3.21570861856741,0.00850223794971933,0.314491470536611,-0.605138367331531,"Non-significant",0.502391128753262,"BDH1","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","Q02338"
