"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HF_vs_MF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.0465286271852747,24.3285148129585,0.782225427556616,0.452137556722459,0.614546169115005,-6.94523665681229,"P01019",23,0.977235244831513,0.350430649736002,0.527798497022529,-0.0465286271852818,"Non-significant",0.277531850826374,"AGT","Angiotensinogen","P01019"
0.0810189295778443,19.7193505025129,0.970381770532011,0.35465478603094,0.536798478609793,-6.77779872492111,"P20774",4,0.967648286058698,0.354980044067301,0.533340115228567,-0.0810189295778478,"Non-significant",0.272995749586956,"OGN","Mimecan","P20774"
0.128218909869091,20.914752350299,0.949208607645466,0.3648051109605,0.549210375793267,-6.79816049362331,"P10643",4,0.961286308397323,0.358022588742271,0.534154786269497,-0.128218909869094,"Non-significant",0.272332875776817,"C7","Complement component C7","P10643"
-0.156430548638127,17.6155601194568,-0.957877904405729,0.360623967802326,0.544488897199079,-6.7898685667001,"P17174",3,-0.959999825733881,0.358640118123029,0.534154786269497,0.156430548638127,"Non-significant",0.272332875776817,"GOT1","Aspartate aminotransferase, cytoplasmic","P17174"
0.122804330928791,18.9867264234732,1.03225392306248,0.326180184317595,0.506064328474192,-6.71618781399815,"P28827",1,0.962826530784353,0.35728427131912,0.534154786269497,-0.122804330928787,"Non-significant",0.272332875776817,"PTPRM","Receptor-type tyrosine-protein phosphatase mu","P28827"
-0.345995222039477,17.1653910395954,-0.946598730794083,0.366070663218188,0.549210375793267,-6.80064444910119,"P52758",2,-0.959234635115656,0.359007784572647,0.534154786269497,0.34599522203948,"Non-significant",0.272332875776817,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase","P52758"
-0.921510459501164,18.6180928882047,-0.916205939312654,0.381041200021271,0.559097630043346,-6.82914798679393,"P08779",11,-0.937452865881587,0.369587782326241,0.548564916624663,0.921510459501157,"Non-significant",0.260771971072593,"KRT16","Keratin, type I cytoskeletal 16","P08779"
-0.127128168877292,17.582676183164,-0.989471615522192,0.345681087743893,0.527120663649269,-6.75912223061052,"Q01518",1,-0.934193453443028,0.371189937082705,0.549612153216662,0.127128168877295,"Non-significant",0.259943672570453,"CAP1","Adenylyl cyclase-associated protein 1","Q01518"
0.181651045789042,20.3664152208152,0.939364436241065,0.36959515851124,0.549210375793267,-6.8074998081292,"P05155",2,0.930360168580659,0.373080499240112,0.551080351889611,-0.181651045789046,"Non-significant",0.258785072948469,"SERPING1","Plasma protease C1 inhibitor","P05155"
0.0750562576429843,22.174021530993,1.15671356292458,0.274172634586178,0.457950476842853,-6.5831179899476,"O60888",1,0.912769427260625,0.381843839950029,0.562668927618672,-0.0750562576429807,"Non-significant",0.249747067316862,"CUTA","Protein CutA","O60888"
-0.313932865643583,22.7412439874053,-0.885109574418642,0.396802317423509,0.566992588765994,-6.85749583094329,"K1C10_HUMAN",42,-0.909515828998893,0.383480489620217,0.56372551591653,0.313932865643579,"Non-significant",0.248932307257235,"KRT10","Keratin, type I cytoskeletal 10","K1C10_HUMAN"
0.0661372040562966,19.417449982642,0.91031314672828,0.38399345753405,0.560447593972316,-6.83458369026069,"P12111",4,0.900660870547714,0.387959715931224,0.566421175924872,-0.0661372040562966,"Non-significant",0.24686051870916,"COL6A3","Collagen alpha-3(VI) chain","P12111"
0.109473951349926,17.8294695992047,0.976142890032419,0.351928863234385,0.535316112066199,-6.77219397806873,"Q9NY97",1,0.901046192819817,0.387764044046396,0.566421175924872,-0.109473951349926,"Non-significant",0.24686051870916,"B3GNT2","N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2","Q9NY97"
0.0384945080787169,20.4882134378346,0.690859979826333,0.505313518962463,0.661874331461516,-7.01507667687851,"Q9Y490",39,0.900411695973203,0.388086286930581,0.566421175924872,-0.0384945080787205,"Non-significant",0.24686051870916,"TLN1","Talin-1","Q9Y490"
-0.211106090224586,17.7175961028913,-0.900709957278566,0.38883916589212,0.561835035629021,-6.84337827772008,"O95865",1,-0.898063279969184,0.38928060949617,0.566814759195135,0.211106090224586,"Non-significant",0.246558849755644,"DDAH2","N(G),N(G)-dimethylarginine dimethylaminohydrolase 2","O95865"
0.107831090615697,16.6738731406584,0.970780679164007,0.354465544075319,0.536798478609793,-6.77741152794816,"P05186",1,0.894488849073269,0.391103363048349,0.568119340162649,-0.107831090615697,"Non-significant",0.245560426031756,"ALPL","Alkaline phosphatase, tissue-nonspecific isozyme","P05186"
-0.0998885585257518,20.2896834108166,-0.834434810494058,0.423447513180707,0.593989303386209,-6.9018890062916,"P18206",16,-0.888006083702765,0.394424356017571,0.571588960375345,0.0998885585257447,"Non-significant",0.242916167729859,"VCL","Vinculin","P18206"
0.11537409386931,19.4023010351324,0.931558730275979,0.373425287732121,0.552921984009155,-6.81484720515493,"P35916",2,0.883978424457276,0.396497484829585,0.573238108963527,-0.11537409386931,"Non-significant",0.241664945346538,"FLT4","Vascular endothelial growth factor receptor 3","P35916"
0.083814506584428,17.8046923977064,1.03059831206373,0.326919207301435,0.506064328474192,-6.71787672572421,"O14556",1,0.880569370643963,0.398258093383524,0.57442873233906,-0.083814506584428,"Non-significant",0.240763845255616,"GAPDHS","Glyceraldehyde-3-phosphate dehydrogenase, testis-specific","O14556"
-0.147757629073649,18.5169022148727,-0.895330410992291,0.391572368305776,0.563459769416527,-6.84827022498205,"O43889",1,-0.871037903880523,0.40320927055314,0.576237030955548,0.147757629073656,"Non-significant",0.23939883591522,"CREB3","Cyclic AMP-responsive element-binding protein 3","O43889"
-0.0705545374816516,19.3324762825773,-1.11521330073767,0.290743332529648,0.47274711628826,-6.62880490388562,"P29279",1,-0.870917818074285,0.403271918890588,0.576237030955548,0.0705545374816552,"Non-significant",0.23939883591522,"CCN2","CCN family member 2","P29279"
-0.087910292490335,18.8984594953528,-0.904575247563162,0.386883614137994,0.561835035629021,-6.83984796477225,"P40925",3,-0.875466244733054,0.400903695843938,0.576237030955548,0.087910292490335,"Non-significant",0.23939883591522,"MDH1","Malate dehydrogenase, cytoplasmic","P40925"
-0.382331756692462,19.9279933988187,-0.861065152996396,0.409296839280788,0.580784635368341,-6.87884092097483,"Q9UPN3",1,-0.874291566656802,0.401514393935894,0.576237030955548,0.382331756692455,"Non-significant",0.23939883591522,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","Q9UPN3"
-0.0486047149918818,20.0712782184834,-0.799731383779765,0.442378520961527,0.608022496299139,-6.93097612614624,"Q99574",6,-0.86463193443308,0.406560584450262,0.579585205274444,0.0486047149918853,"Non-significant",0.236882709035364,"SERPINI1","Neuroserpin","Q99574"
0.105915786430749,18.3122749329543,0.869917089245627,0.404665815588748,0.57554557994409,-6.87104144419304,"P20849",3,0.858347031094228,0.409867058565225,0.582943171462838,-0.105915786430749,"Non-significant",0.234373780615004,"COL9A1","Collagen alpha-1(IX) chain","P20849"
0.117973125496203,18.104364700149,0.889105924686993,0.394751631702589,0.565380257555344,-6.85389937440012,"Q12841",2,0.851351348161111,0.413568999457668,0.586846751545256,-0.117973125496203,"Non-significant",0.231475295085503,"FSTL1","Follistatin-related protein 1","Q12841"
0.31371262224901,15.7723690225477,0.831418597804398,0.425070898939681,0.594905162214667,-6.90445986121914,"P07355",2,0.842989990516248,0.418023343077812,0.591797481077827,-0.313712622249014,"Non-significant",0.22782688769909,"ANXA2","Annexin A2","P07355"
-0.0894766872739403,19.0922643443726,-0.915799337584148,0.381244387207371,0.559097630043346,-6.82952400184665,"Q15262",2,-0.834520315744296,0.422568344538422,0.59685344516602,0.0894766872739368,"Non-significant",0.224132294949856,"PTPRK","Receptor-type tyrosine-protein phosphatase kappa","Q15262"
-0.0876855295185237,18.5486496499452,-0.849402085279944,0.415453942750358,0.58680476245615,-6.88901221846209,"P07602",3,-0.826995613394612,0.426634035524928,0.598459184843892,0.0876855295185237,"Non-significant",0.222965463305215,"PSAP","Prosaposin","P07602"
0.0390101489836709,19.8770257514447,0.665795915895877,0.520545764665188,0.673195261054347,-7.03286358118619,"P21333",17,0.827968054856657,0.426107143874265,0.598459184843892,-0.0390101489836674,"Non-significant",0.222965463305215,"FLNA","Filamin-A","P21333"
0.0802747092067229,20.6538962107584,0.939366171789351,0.369594310052004,0.549210375793267,-6.80749816876862,"Q9UBP4",2,0.830124132321638,0.424940485444379,0.598459184843892,-0.0802747092067335,"Non-significant",0.222965463305215,"DKK3","Dickkopf-related protein 3","Q9UBP4"
-0.297281753703031,16.1300209100733,-0.812838732307009,0.435163334553757,0.60221603072797,-6.92011711055775,"P60660",1,-0.82254026638487,0.429053619298907,0.600479152123813,0.297281753703032,"Non-significant",0.221502066154097,"MYL6","Myosin light polypeptide 6","P60660"
0.264343176981711,16.5515882491969,0.810966533633646,0.436189098928578,0.60221603072797,-6.92167764520029,"Q9BRK5",1,0.81842938459237,0.431294241211983,0.602240022466847,-0.264343176981708,"Non-significant",0.220230386387296,"SDF4","45 kDa calcium-binding protein","Q9BRK5"
0.125899006490229,20.4657930422398,0.843507047645023,0.418589954283096,0.589875039024224,-6.89410758978884,"Q8WVQ1",1,0.812073574325799,0.434773753622986,0.605718888570205,-0.125899006490226,"Non-significant",0.21772888320659,"CANT1","Soluble calcium-activated nucleotidase 1","Q8WVQ1"
0.169366466552432,17.4039685307481,0.812868652131821,0.435146954756242,0.60221603072797,-6.92009214588077,"P04792",2,0.808567324052001,0.436701207542447,0.607024581005715,-0.169366466552436,"Non-significant",0.216793722138923,"HSPB1","Heat shock protein beta-1","P04792"
-0.0527621273257282,18.5410016923886,-0.90153915057062,0.388419070611675,0.561835035629021,-6.84262202641639,"P05556",3,-0.802015163277396,0.440318177095432,0.608032587191126,0.0527621273257317,"Non-significant",0.216073144316025,"ITGB1","Integrin beta-1","P05556"
0.163941849649891,17.3686458086725,0.811056730164152,0.436139644003565,0.60221603072797,-6.92160253594058,"P63313",1,0.801863613223679,0.440402069678401,0.608032587191126,-0.163941849649891,"Non-significant",0.216073144316025,"TMSB10","Thymosin beta-10","P63313"
-0.276457762712518,17.3905422837905,-0.788313653037811,0.448727697563391,0.612628237430643,-6.94030871362295,"Q5D862",3,-0.80262439002916,0.439981037560984,0.608032587191126,0.276457762712514,"Non-significant",0.216073144316025,"FLG2","Filaggrin-2","Q5D862"
-0.0804938986121151,18.0452613398779,-0.905625632493817,0.386353395968059,0.561835035629021,-6.83888639237833,"P00491",1,-0.793543145922227,0.445024111747887,0.608928081476462,0.0804938986121115,"Non-significant",0.215433997453018,"PNP","Purine nucleoside phosphorylase","P00491"
0.0856767674178514,23.2354403166595,0.791330686892889,0.447044196372498,0.611692170482904,-6.93785416102016,"P04004",4,0.797103313235721,0.443042551863363,0.608928081476462,-0.0856767674178442,"Non-significant",0.215433997453018,"VTN","Vitronectin","P04004"
0.125202893412528,19.3862971088342,0.816422863249881,0.433204104463,0.60221603072797,-6.91712083933156,"P04275",2,0.794167349263584,0.444676266326474,0.608928081476462,-0.125202893412528,"Non-significant",0.215433997453018,"VWF","von Willebrand factor","P04275"
-0.0563011622287277,23.8411236854308,-0.705895381926282,0.496307410818321,0.656827071706212,-7.00412015854206,"P51654",20,-0.797251244682936,0.442960339878082,0.608928081476462,0.0563011622287242,"Non-significant",0.215433997453018,"GPC3","Glypican-3","P51654"
-0.373676490890189,15.4389123574695,-0.77339427119969,0.457113639102921,0.619935090199315,-6.95232467336378,"Q6UWP8",4,-0.79034121991462,0.44681122549818,0.610011762205755,0.373676490890187,"Non-significant",0.214661790871519,"SBSN","Suprabasin","Q6UWP8"
0.1022721329654,19.369661262898,0.836705423258205,0.422228192336077,0.593637343811962,-6.89994831930116,"Q03167",1,0.783912525506371,0.450413448297582,0.613563208458706,-0.102272132965389,"Non-significant",0.212140690197303,"TGFBR3","Transforming growth factor beta receptor type 3","Q03167"
0.133830764005829,17.4259243157054,0.802332729227742,0.440940300162986,0.607407649438001,-6.92883332738905,"P11279",1,0.781348344715357,0.451855504630925,0.614162803411878,-0.133830764005829,"Non-significant",0.211716490013019,"LAMP1","Lysosome-associated membrane glycoprotein 1","P11279"
0.0822800555290613,19.1627799204582,0.850707486202371,0.414761674845304,0.58680476245615,-6.88787974265876,"P16112",2,0.773577343926326,0.456244070225048,0.618755785504324,-0.0822800555290648,"Non-significant",0.208480727289314,"ACAN","Aggrecan core protein","P16112"
-0.247398740474694,18.5354459727174,-0.752315675545347,0.469133629527453,0.629275524946015,-6.96895342766824,"P0C0L5",1,-0.759413027372637,0.464313660170214,0.62417603878145,0.247398740474697,"Non-significant",0.204692907289932,"C4A","C4a anaphylatoxin","P0C0L5"
0.199218566838251,18.3120341014433,0.759607245790844,0.464952922036543,0.627890983134842,-6.96324743791517,"P51570",1,0.761179406805483,0.463302375410067,0.62417603878145,-0.199218566838248,"Non-significant",0.204692907289932,"GALK1","Galactokinase","P51570"
-0.0648814592951119,17.6509677891965,-0.943333270846976,0.367658564208359,0.549210375793267,-6.80374430917408,"P55259",1,-0.761524197515374,0.46310514086229,0.62417603878145,0.0648814592951119,"Non-significant",0.204692907289932,"GP2","Pancreatic secretory granule membrane major glycoprotein GP2","P55259"
0.0468656386167403,20.4755625772746,0.73865774009732,0.477028929995587,0.638468851718984,-6.97950899025905,"Q9H4B7",5,0.763527017636053,0.461960507934638,0.62417603878145,-0.0468656386167403,"Non-significant",0.204692907289932,"TUBB1","Tubulin beta-1 chain","Q9H4B7"
-0.129113025594208,17.3246348055675,-0.753823767141061,0.468266981473494,0.629275524946015,-6.96777730342302,"P27348",3,-0.756858992342153,0.46577838418941,0.624774944219056,0.129113025594204,"Non-significant",0.204276395592979,"YWHAQ","14-3-3 protein theta","P27348"
0.0558775601907833,20.5151546524091,0.759474955700629,0.465028558471808,0.627890983134842,-6.96335139791329,"O43505",4,0.752021490967495,0.468560727817168,0.627134773257476,-0.0558775601907939,"Non-significant",0.202639117873749,"B4GAT1","Beta-1,4-glucuronyltransferase 1","O43505"
0.0866300481540456,19.0022681989986,0.701984371141315,0.498640531499872,0.656827071706212,-7.00699074427336,"P06681",8,0.736302333592573,0.477674431440145,0.636621550396535,-0.0866300481540492,"Non-significant",0.196118664081516,"C2","Complement C2","P06681"
0.0968574845721726,25.3466772598024,0.784547166781532,0.45083521799523,0.614137752513502,-6.94336137324753,"Q96JB1",1,0.736214278408972,0.477725796382392,0.636621550396535,-0.0968574845721655,"Non-significant",0.196118664081516,"DNAH8","Dynein heavy chain 8, axonemal","Q96JB1"
-0.162258802923297,17.2106342698115,-0.722154207760674,0.486680567180712,0.647147912541814,-6.99203217291835,"D6R904",3,-0.730621381495942,0.48099538234615,0.639588219909305,0.162258802923294,"Non-significant",0.194099543793062,"TPM3","Tropomyosin alpha-3 chain","D6R904"
-0.145928585287706,18.7626994982953,-0.722164602914956,0.486674449677157,0.647147912541814,-6.99202436500618,"P62820",1,-0.713964585659884,0.490815399235989,0.651233419332601,0.145928585287709,"Non-significant",0.186263320865587,"RAB1A","Ras-related protein Rab-1A","P62820"
-0.094496738191669,19.2718828631264,-0.755626439669534,0.467232392531911,0.629275524946015,-6.96636868547113,"P40189",1,-0.710505302929179,0.492870247977376,0.652547434147152,0.094496738191669,"Non-significant",0.185387913660769,"IL6ST","Interleukin-6 receptor subunit beta","P40189"
0.0689843634316532,26.2458298270765,0.796723196348655,0.444045535295764,0.608948351535354,-6.93344641792456,"P20742",2,0.706391448805697,0.495320796945169,0.654378552860751,-0.0689843634316532,"Non-significant",0.184170943026931,"PZP","Pregnancy zone protein","P20742"
-0.0623720092142221,19.62516994009,-0.700852253216176,0.499317154021361,0.656827071706212,-7.00781899473676,"P24347",4,-0.700951077154212,0.498572977154803,0.657258569883644,0.0623720092142257,"Non-significant",0.182263742492178,"MMP11","Stromelysin-3","P24347"
-0.134043259924507,18.7650951373535,-0.703861445194747,0.497519919516182,0.656827071706212,-7.00561482029395,"P25815",2,-0.696442336992412,0.501278095180395,0.65883160220815,0.13404325992451,"Non-significant",0.181225577177686,"S100P","Protein S100-P","P25815"
0.171810547160902,15.4972743166677,0.695714824225006,0.502394663389516,0.659460232671891,-7.01156227376334,"Q9H0N5",1,0.695381678396558,0.501915755678966,0.65883160220815,-0.171810547160902,"Non-significant",0.181225577177686,"PCBD2","Pterin-4-alpha-carbinolamine dehydratase 2","Q9H0N5"
0.0867380601622152,23.1799950878053,0.726034256800947,0.484400512167171,0.646922688362692,-6.98911079709903,"P02790",1,0.677679848161929,0.512630448684182,0.669773389678897,-0.0867380601622116,"Non-significant",0.174072111118621,"HPX","Hemopexin","P02790"
-0.116362360928914,22.3434879455397,-0.667114623450895,0.519737573477622,0.673195261054347,-7.031942709716,"P62736",4,-0.678244170182428,0.512286769128136,0.669773389678897,0.116362360928914,"Non-significant",0.174072111118621,"ACTA2","Actin, aortic smooth muscle","P62736"
-0.159506468485898,18.1372095610949,-0.667309784310741,0.519618029546819,0.673195261054347,-7.03180628463766,"Q14117",3,-0.67597453782319,0.513669843246146,0.669773389678897,0.159506468485901,"Non-significant",0.174072111118621,"DPYS","Dihydropyrimidinase","Q14117"
-0.0361280871209182,20.2229929903566,-0.620498070903114,0.548756483135187,0.700857011185927,-7.06347755530932,"Q15904",6,-0.674414217300008,0.514621968252464,0.669773389678897,0.0361280871209075,"Non-significant",0.174072111118621,"ATP6AP1","V-type proton ATPase subunit S1","Q15904"
0.0632397903497726,24.0536836655004,0.620437078961581,0.548795049541999,0.700857011185927,-7.06351743410097,"P02751",92,0.668987728530014,0.517941459568736,0.672665497278888,-0.0632397903497726,"Non-significant",0.172200847812479,"FN1","Fibronectin","P02751"
-0.148239075281307,18.2261527764323,-0.669674639963303,0.518170762996877,0.673195261054347,-7.03015025816764,"B1AHL2",1,-0.665714333239673,0.519949996481934,0.673846401360308,0.14823907528131,"Non-significant",0.17143908661568,"FBLN1","Fibulin-1","B1AHL2"
0.108387296738133,18.523614340738,0.672712486140995,0.516315171047962,0.673195261054347,-7.02801510415208,"Q9NY33",2,0.657327801106895,0.525116912826621,0.679106893592233,-0.108387296738144,"Non-significant",0.168061861001563,"DPP3","Dipeptidyl peptidase 3","Q9NY33"
-0.161343492434504,17.6916651178231,-0.655524951461207,0.526866026641905,0.678506038511529,-7.03997880087338,"Q9H3G5",1,-0.655112264306502,0.526486923391564,0.67944522955585,0.161343492434504,"Non-significant",0.167845546231503,"CPVL","Probable serine carboxypeptidase CPVL","Q9H3G5"
-0.0804512686288597,18.5538073551681,-0.656730808550624,0.526121660286511,0.678506038511529,-7.03914869615431,"P49720",3,-0.648269461500361,0.530731479612895,0.683484027316607,0.0804512686288561,"Non-significant",0.165271630224635,"PSMB3","Proteasome subunit beta type-3","P49720"
0.0381055338857692,20.8562241639629,0.58484672237075,0.571560424009892,0.716495991652482,-7.08616613178971,"P08185",7,0.645732537301228,0.532310176428584,0.684079954194386,-0.0381055338857621,"Non-significant",0.164893135653972,"SERPINA6","Corticosteroid-binding globulin","P08185"
0.086024442755555,18.4320174700445,0.63497094668802,0.539648870328774,0.693511022036768,-7.05391223334068,"P00338",4,0.643086929465873,0.533959410026158,0.684763845912206,-0.0860244427555621,"Non-significant",0.164459177558887,"LDHA","L-lactate dehydrogenase A chain","P00338"
0.0469218701147582,20.7087021941491,0.61493453336534,0.552280767430402,0.702381971856508,-7.06710025947198,"P55290",5,0.633534341737713,0.539938945258067,0.690986583388716,-0.0469218701147618,"Non-significant",0.160530385066922,"CDH13","Cadherin-13","P55290"
0.0386872036297419,22.6133839247587,0.540133691730722,0.600880927865917,0.742620985447192,-7.11284456279733,"P0C0L4",49,0.629357040514901,0.542565819853439,0.692644000022788,-0.0386872036297348,"Non-significant",0.159489923470731,"C4A","Complement C4-A","P0C0L4"
-0.0679542952583461,15.8013862939305,-0.701293395104145,0.499053433829126,0.656827071706212,-7.00749640210463,"Q9Y4L1",1,-0.627883953148643,0.543493905401241,0.692644000022788,0.0679542952583461,"Non-significant",0.159489923470731,"HYOU1","Hypoxia up-regulated protein 1","Q9Y4L1"
-0.175397152435615,15.6610987701418,-0.616530197266873,0.55126866470166,0.702381971856508,-7.06606433290539,"P25786",2,-0.621091194118765,0.547785242176293,0.69638804238103,0.175397152435615,"Non-significant",0.157148694723748,"PSMA1","Proteasome subunit alpha type-1","P25786"
0.439858970207339,19.9015032302208,0.607315057772821,0.557128165586648,0.704974933408583,-7.07201258199051,"Q9BZP6",2,0.619641157039652,0.548703791957647,0.69638804238103,-0.43985897020735,"Non-significant",0.157148694723748,"CHIA","Acidic mammalian chitinase","Q9BZP6"
0.0650938085686441,19.3209719594662,0.686195741780436,0.508127473780235,0.664141026497407,-7.0184320293445,"Q9Y6Z7",1,0.611275943081221,0.554019875067451,0.701682197141214,-0.0650938085686512,"Non-significant",0.153859542113646,"COLEC10","Collectin-10","Q9Y6Z7"
-0.0942530974008626,18.6428369985054,-0.628187305090555,0.543906835196458,0.697520690325165,-7.05842100823772,"Q5C9Z4",1,-0.605136511953458,0.557939830102392,0.705189929593333,0.0942530974008662,"Non-significant",0.151693898234987,"NOM1","Nucleolar MIF4G domain-containing protein 1","Q5C9Z4"
-0.0325323106737692,21.295176650713,-0.498699806577708,0.628736111094448,0.761690189922721,-7.13577719410081,"Q02818",22,-0.598084089084487,0.562461773129848,0.70856981580464,0.0325323106737692,"Non-significant",0.149617352015107,"NUCB1","Nucleobindin-1","Q02818"
-0.104290034171235,18.0368648919184,-0.608217445668893,0.556552831552463,0.704974933408583,-7.07143377480051,"Q5ZPR3",2,-0.597362216124553,0.562925775361925,0.70856981580464,0.104290034171235,"Non-significant",0.149617352015107,"CD276","CD276 antigen","Q5ZPR3"
0.0309140379015034,21.6032661288948,0.488892578555272,0.635422029882552,0.764979212833759,-7.14095079789735,"P98160",21,0.59277380274586,0.565880045074068,0.710828827111483,-0.0309140379015069,"Non-significant",0.148234968033894,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","P98160"
0.103587602242566,16.8763434720872,0.593657992480092,0.565876165815493,0.712656255413452,-7.08067485440059,"Q9HCL0",1,0.580468812966481,0.573844661936018,0.719359463735744,-0.103587602242563,"Non-significant",0.143054038538483,"PCDH18","Protocadherin-18","Q9HCL0"
0.0298526029070558,20.874782435358,0.487399811913439,0.636442738246684,0.764979212833759,-7.14172969030922,"P11717",9,0.566914864125012,0.582687795210755,0.728954323396312,-0.0298526029070558,"Non-significant",0.1372996839158,"IGF2R","Cation-independent mannose-6-phosphate receptor","P11717"
0.120006789763817,17.0096147756239,0.55344185917096,0.592072222541565,0.735974539208876,-7.1051123931632,"Q16706",2,0.551656730960683,0.592729505905262,0.740006491079278,-0.120006789763821,"Non-significant",0.130764470772337,"MAN2A1","Alpha-mannosidase 2","Q16706"
0.0650261395871361,16.4123693212123,0.591392239166727,0.567334833020824,0.712656255413452,-7.08209420983665,"Q9UM47",1,0.543866312071169,0.597891497203906,0.744933918264216,-0.0650261395871432,"Non-significant",0.127882251018261,"NOTCH3","Neurogenic locus notch homolog protein 3","Q9UM47"
0.0512266682146425,23.576516428232,0.606309412962695,0.557769727085094,0.704974933408583,-7.07265667948242,"Q8NBM4",2,0.534244050328261,0.604299490268379,0.75139064408624,-0.0512266682146425,"Non-significant",0.124134216841194,"UBAC2","Ubiquitin-associated domain-containing protein 2","Q8NBM4"
-0.0690429873584506,18.2923082961525,-0.56089141018421,0.587171386952066,0.733067332386185,-7.10070687159508,"O95336",2,-0.531788194872375,0.6059406372749,0.751906094432214,0.069042987358447,"Non-significant",0.123836395068568,"PGLS","6-phosphogluconolactonase","O95336"
-0.0563539984294792,17.319074716639,-0.579095861180879,0.575287237135707,0.719696074212629,-7.08970877090971,"P09104",2,-0.527264212360132,0.608969811433222,0.754138372542555,0.0563539984294827,"Non-significant",0.122548960604829,"ENO2","Gamma-enolase","P09104"
-0.0578371759863678,17.8916169857554,-0.551880966438583,0.593101830944836,0.735974539208876,-7.1060284570537,"P05089",2,-0.509821261953679,0.620721156692712,0.757223794576655,0.0578371759863643,"Non-significant",0.120775747467121,"ARG1","Arginase-1","P05089"
0.0654914825382171,20.5857502538326,0.51855627875927,0.615306926292684,0.752860570493843,-7.12500341765247,"P05156",3,0.512913840623099,0.618629423079248,0.757223794576655,-0.06549148253821,"Non-significant",0.120775747467121,"CFI","Complement factor I","P05156"
0.0467332223056118,21.6142005434736,0.542708842943118,0.599171097204758,0.742003803205084,-7.11136221300462,"P33151",3,0.517893667926954,0.61526865749766,0.757223794576655,-0.0467332223056118,"Non-significant",0.120775747467121,"CDH5","Cadherin-5","P33151"
0.128325144770026,14.7850462449689,0.512361664701707,0.619480793397811,0.756457622216849,-7.12840735224519,"P35579",2,0.513941256732623,0.617935290743241,0.757223794576655,-0.128325144770027,"Non-significant",0.120775747467121,"MYH9","Myosin-9","P35579"
0.0740470285664863,17.648287136316,0.534228627763896,0.604811320157272,0.745974525666816,-7.11621860848123,"Q12884",1,0.509711211919587,0.620795656541263,0.757223794576655,-0.0740470285664863,"Non-significant",0.120775747467121,"FAP","Prolyl endopeptidase FAP","Q12884"
-0.133423221359557,18.9193286341513,-0.501399901319672,0.626901489062151,0.760971510485343,-7.13433564750949,"Q14515",3,-0.508840615107882,0.621385176125181,0.757223794576655,0.133423221359553,"Non-significant",0.120775747467121,"SPARCL1","SPARC-like protein 1","Q14515"
-0.616733503457958,23.0404694699314,-0.494538481367856,0.631568780313285,0.763612746217049,-7.13798436742742,"Q14624",5,-0.505779830769584,0.623459982717403,0.757223794576655,0.616733503457947,"Non-significant",0.120775747467121,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","Q14624"
-0.27311975865134,15.8683997938637,-0.505365338542996,0.624211939317044,0.760100732993617,-7.13220513659108,"Q8N1N4",2,-0.51466012339532,0.617449850165384,0.757223794576655,0.273119758651333,"Non-significant",0.120775747467121,"KRT78","Keratin, type II cytoskeletal 78","Q8N1N4"
-0.0777750343026611,21.8249302353113,-0.525300697578301,0.610778908672532,0.748814942032524,-7.12125330623024,"Q8WZ42",1,-0.505258003446324,0.623814055891045,0.757223794576655,0.077775034302654,"Non-significant",0.120775747467121,"TTN","Titin","Q8WZ42"
0.0770032521759454,17.6550510475217,0.504284921663391,0.624944158937656,0.760100732993617,-7.13278719327753,"Q92820",4,0.511783141887968,0.619393786015099,0.757223794576655,-0.0770032521759489,"Non-significant",0.120775747467121,"GGH","Gamma-glutamyl hydrolase","Q92820"
-0.0466511951711155,16.4404599445411,-0.591412182498217,0.56732198464914,0.712656255413452,-7.08208173863428,"O00410",1,-0.500581275901583,0.626991783391512,0.759577002409084,0.0466511951711155,"Non-significant",0.11942819280025,"IPO5","Importin-5","O00410"
0.0534149954102219,28.9642720045943,0.46801012322761,0.649772695026689,0.774923467025992,-7.15164008196849,"TRFL_HUMAN",6,0.485938446725906,0.63699253730912,0.770170464241599,-0.0534149954102254,"Non-significant",0.113413140430048,"LTF","Lactotransferrin","TRFL_HUMAN"
0.0831859601537772,20.0076674634394,0.489687159668397,0.634879045557307,0.764979212833759,-7.14053527720579,"P53634",2,0.480595679568934,0.640660675917998,0.771561874926783,-0.0831859601537772,"Non-significant",0.112629240227208,"CTSC","Dipeptidyl peptidase 1","P53634"
0.0559410576927739,16.5777179711284,0.526377574471484,0.610057505820641,0.748814942032524,-7.12065028212758,"Q8NHP8",1,0.480846304733992,0.64048837974091,0.771561874926783,-0.0559410576927775,"Non-significant",0.112629240227208,"PLBD2","Putative phospholipase B-like 2","Q8NHP8"
-0.0761146903637098,16.9527335272483,-0.482232986319251,0.639981806897242,0.767063781899061,-7.14440808198564,"P50454",2,-0.470344276900754,0.647727129095212,0.777019041360793,0.0761146903637169,"Non-significant",0.109568338397806,"SERPINH1","Serpin H1","P50454"
