"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BF_vs_CFM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.504438941741256,16.3140455836737,3.85236255991375,0.00505278493462924,0.0801087033912123,-1.96060096012169,"BASP1_HUMAN",2,3.16735784344475,0.0117390544734956,0.109556074869962,-0.50443894174126,"Non-significant",0.96036353586361,"BASP1","Brain acid soluble protein 1","BASP1_HUMAN"
0.575890388152793,16.4225942592568,3.74277602982773,0.00589447660913459,0.0825226725278843,-2.11503655032351,"PLVAP_HUMAN",1,3.15904821003142,0.0118950610035753,0.109556074869962,-0.575890388152786,"Non-significant",0.96036353586361,"PLVAP","Plasmalemma vesicle-associated protein","PLVAP_HUMAN"
0.368784535625704,16.9661496750859,2.95437235720015,0.0187202021759703,0.14771941353402,-3.26850545850384,"EMIL1_HUMAN",7,3.11872876345483,0.0126831286590991,0.111201572485839,-0.3687845356257,"Non-significant",0.953889071413188,"EMILIN1","EMILIN-1","EMIL1_HUMAN"
-0.871961004141941,14.4804467608605,-3.21492616189546,0.0126701035557257,0.115764735645999,-2.88042926470729,"HMCN2_HUMAN",1,-3.12871098943307,0.0124831121140932,0.111201572485839,0.871961004141943,"Non-significant",0.953889071413188,"HMCN2","Hemicentin-2","HMCN2_HUMAN"
0.776808394078444,15.8050532276493,3.28542891033572,0.0114152219866929,0.112595598686925,-2.77638828829356,"IL27B_HUMAN",1,3.12118884865612,0.0126335290150947,0.111201572485839,-0.776808394078449,"Non-significant",0.953889071413188,"EBI3","Interleukin-27 subunit beta","IL27B_HUMAN"
-0.218005851930641,19.9098584072522,-2.63925899725056,0.0302737266984163,0.191251553656643,-3.74230835485063,"PEBP1_HUMAN",10,-3.13313144690567,0.0123955849265441,0.111201572485839,0.218005851930645,"Non-significant",0.953889071413188,"PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1_HUMAN"
-0.215414348028428,18.759970201151,-2.50027373422624,0.037502415585284,0.205471690709842,-3.95137024889292,"CADH2_HUMAN",13,-3.09102015030825,0.0132559108977671,0.112806117910925,0.215414348028432,"Non-significant",0.947667346248907,"CDH2","Cadherin-2","CADH2_HUMAN"
0.706491900446167,15.8857701700169,3.24785058341888,0.0120668741348824,0.113404193151925,-2.83178350772098,"S10A1_HUMAN",2,3.09101506392503,0.013256018464187,0.112806117910925,-0.706491900446171,"Non-significant",0.947667346248907,"S100A1","Protein S100-A1","S10A1_HUMAN"
-0.894225330472148,15.87343166444,-3.15809539302186,0.0137872920160198,0.123374942988713,-2.96462731681637,"TFF3_HUMAN",1,-3.09341695887217,0.0132053237155391,0.112806117910925,0.894225330472151,"Non-significant",0.947667346248907,"TFF3","Trefoil factor 3","TFF3_HUMAN"
-0.157171259311774,17.8222743034863,-2.18526790329323,0.0610475778549655,0.253537308986173,-4.42072049432874,"TKT_HUMAN",16,-3.06377849149605,0.0138451613092876,0.116675728315162,0.15717125931177,"Non-significant",0.933019479474145,"TKT","Transketolase","TKT_HUMAN"
0.13749448238962,21.4372703899207,2.07479973414983,0.0724068810359434,0.272936645695697,-4.5824585598804,"FBLN1_HUMAN",14,3.02247127823131,0.0147907781280666,0.121116937878885,-0.137494482389624,"Non-significant",0.916795117691378,"FBLN1","Fibulin-1","FBLN1_HUMAN"
-0.17656593073292,20.8664175065804,-2.23782051301497,0.0562806665208938,0.246725346162302,-4.34312894487221,"G3P_HUMAN",20,-3.02831237403553,0.0146531147320272,0.121116937878885,0.17656593073292,"Non-significant",0.916795117691378,"GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","G3P_HUMAN"
0.373837880043798,17.3280248788221,3.27569030381222,0.0115804517931986,0.112941934342656,-2.79073094497902,"URP2_HUMAN",4,3.02339296756639,0.0147689673460831,0.121116937878885,-0.373837880043794,"Non-significant",0.916795117691378,"FERMT3","Fermitin family homolog 3","URP2_HUMAN"
-0.273542629688656,19.2260279513143,-2.62586364496446,0.0309036339197673,0.191251553656643,-3.76247637736545,"CLIC1_HUMAN",10,-2.9791963386905,0.015853125168827,0.122969084625265,0.273542629688656,"Non-significant",0.910204059814743,"CLIC1","Chloride intracellular channel protein 1","CLIC1_HUMAN"
-0.274667136184679,17.7279897010095,-2.97335041279979,0.0181910278896832,0.146201964891157,-3.24008256569024,"EF1G_HUMAN",6,-2.98097155086334,0.0158080359840667,0.122969084625265,0.274667136184672,"Non-significant",0.910204059814743,"EEF1G","Elongation factor 1-gamma","EF1G_HUMAN"
0.831016721975038,15.9704994510336,3.02778816006555,0.0167580106017248,0.138532887640925,-3.15867009942814,"GDF15_HUMAN",2,2.99099895438889,0.0155558144814912,0.122969084625265,-0.831016721975043,"Non-significant",0.910204059814743,"GDF15","Growth/differentiation factor 15","GDF15_HUMAN"
0.635573903717354,21.9700930169554,2.75231393521274,0.0254555162548332,0.178029285025813,-3.57207770467985,"ITIH3_HUMAN",19,2.98321839560324,0.0157511568923779,0.122969084625265,-0.635573903717347,"Non-significant",0.910204059814743,"ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","ITIH3_HUMAN"
-2.33781002655742,16.3531587750911,-2.85211926834259,0.0218606348991996,0.162179752927395,-3.42194977121733,"RLA1_HUMAN",2,-2.99672816601586,0.0154135705644994,0.122969084625265,2.33781002655742,"Non-significant",0.910204059814743,"RPLP1","Large ribosomal subunit protein P1","RLA1_HUMAN"
-0.359219311736286,17.410508745139,-5.08058262153398,0.00101366150071269,0.0458047935383136,-0.356788243245277,"SPB6_HUMAN",2,-2.97865195474269,0.0158669786613245,0.122969084625265,0.35921931173629,"Non-significant",0.910204059814743,"SERPINB6","Serpin B6","SPB6_HUMAN"
-0.274191011477587,20.3508810062663,-2.63581292759125,0.030434507827478,0.191251553656643,-3.74749694273321,"FMOD_HUMAN",9,-2.93526023127726,0.0170122615586002,0.130678256928009,0.274191011477587,"Non-significant",0.883796667061585,"FMOD","Fibromodulin","FMOD_HUMAN"
0.210473528160964,18.6739211536857,2.48060702170457,0.0386587774717953,0.20972386778449,-3.98089891963091,"FBLN3_HUMAN",10,2.92533915772138,0.0172858502729821,0.131615070499548,-0.210473528160964,"Non-significant",0.880694379262631,"EFEMP1","EGF-containing fibulin-like extracellular matrix protein 1","FBLN3_HUMAN"
0.105689085905865,18.5215917301097,1.63640132551609,0.141168016337303,0.366302428710868,-5.19634775843027,"FLNA_HUMAN",46,2.90900579844333,0.0177461484776074,0.132769935235984,-0.105689085905869,"Non-significant",0.876900256589432,"FLNA","Filamin-A","FLNA_HUMAN"
0.578839860524525,15.0233515470738,2.98575033043109,0.0178537248907119,0.144832086029327,-3.22152254819311,"RS4X_HUMAN",3,2.90532996583163,0.0178514616594113,0.132769935235984,-0.578839860524527,"Non-significant",0.876900256589432,"RPS4X","Small ribosomal subunit protein eS4, X isoform","RS4X_HUMAN"
0.499284603797518,15.8888956203598,3.37684172924993,0.00998047901688819,0.105016169833149,-2.64223406107307,"SERB_HUMAN",2,2.90376792404471,0.0178964083209794,0.132769935235984,-0.49928460379752,"Non-significant",0.876900256589432,"PSPH","Phosphoserine phosphatase","SERB_HUMAN"
-0.165807366814921,18.7738706109426,-2.22663594343834,0.0572632025693275,0.248816101975101,-4.35967325333938,"TKFC_HUMAN",12,-2.88592908134501,0.0184180159116304,0.135481676366908,0.165807366814917,"Non-significant",0.868119438301442,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.200090701110128,20.9946254932306,-2.37150020562974,0.0457622373769796,0.22927914752268,-4.14430372708444,"PROF1_HUMAN",11,-2.86706121247342,0.0189866892647523,0.138491145225252,0.200090701110124,"Non-significant",0.858577993406371,"PFN1","Profilin-1","PROF1_HUMAN"
-0.341955447161975,17.0523997707116,-3.13492912407332,0.014272011286947,0.125527365918351,-2.99902885719132,"LEG3_HUMAN",4,-2.86100645955382,0.0191729645444565,0.138684443538236,0.341955447161979,"Non-significant",0.857972251719856,"LGALS3","Galectin-3","LEG3_HUMAN"
-0.113498619402794,18.5588657929519,-1.71978685179279,0.124559751782494,0.343874899714984,-5.08404231656744,"ACTN4_HUMAN",27,-2.85000943985337,0.0195160876578245,0.139397496209778,0.11349861940279,"Non-significant",0.855745026754814,"ACTN4","Alpha-actinin-4","ACTN4_HUMAN"
0.888679504808675,15.3731027385654,2.87264362599763,0.0211890066374962,0.160928422743295,-3.3911142537225,"RS12_HUMAN",1,2.84757992665515,0.0195927356423882,0.139397496209778,-0.888679504808676,"Non-significant",0.855745026754814,"RPS12","Small ribosomal subunit protein eS12","RS12_HUMAN"
-0.603460422500225,14.8307484332001,-3.0133104864146,0.0171272123558243,0.140249248347694,-3.18030376659363,"DHB4_HUMAN",2,-2.81925990831438,0.0205092364368921,0.144731847375792,0.603460422500222,"Non-significant",0.839435894466809,"HSD17B4","Peroxisomal multifunctional enzyme type 2","DHB4_HUMAN"
-0.731960946777548,15.972548553932,-2.8685521990014,0.0213211619993997,0.160928422743295,-3.39725989034138,"FPPS_HUMAN",2,-2.80506762735349,0.0209848910988671,0.14689423769207,0.731960946777546,"Non-significant",0.832995240204438,"FDPS","Farnesyl pyrophosphate synthase","FPPS_HUMAN"
-0.479540308261159,16.1007891611887,-3.44409170745955,0.00904760083319626,0.103333125305452,-2.5441199233212,"PLST_HUMAN",1,-2.79613740653331,0.0212899450753723,0.147837378603385,0.479540308261161,"Non-significant",0.830215746801579,"PLS3","Plastin-3","PLST_HUMAN"
0.796307627983673,16.7166377679886,2.69370538210667,0.0278460155050037,0.188474605824312,-3.66032179132428,"ANXA6_HUMAN",4,2.78876927464899,0.0215450426919334,0.147868338770477,-0.796307627983676,"Non-significant",0.830124806187409,"ANXA6","Annexin A6","ANXA6_HUMAN"
-1.2399877504949,15.2616328514724,-2.67190997005628,0.0287929120019346,0.188828993213343,-3.69314287720897,"GSTT1_HUMAN",3,-2.78618892511756,0.0216351140827771,0.147868338770477,1.23998775049491,"Non-significant",0.830124806187409,"GSTT1","Glutathione S-transferase theta-1","GSTT1_HUMAN"
-0.608612827260433,14.994604768066,-2.80808391973623,0.0233771793364323,0.167943187132575,-3.48815607383166,"GPC6_HUMAN",3,-2.77623068863589,0.0219863376059787,0.149094851890543,0.608612827260433,"Non-significant",0.826537352081069,"GPC6","Glypican-6","GPC6_HUMAN"
1.06451769152639,15.7089288323848,2.70505962415306,0.0273654788531853,0.188474605824312,-3.64322413502533,"cRAP-CASK_BOVIN",2,2.76667254013539,0.0223289155359507,0.150244175854304,-1.06451769152639,"Non-significant",0.823202354222808,"cRAP-CSN3","Kappa-casein","cRAP-CASK_BOVIN"
-0.320997583422841,17.0623430412523,-3.54365325199634,0.00783276072659605,0.0957582578969771,-2.39983521407663,"RIDA_HUMAN",3,-2.76033905644417,0.0225589072021134,0.150624088087957,0.320997583422844,"Non-significant",0.822105569389386,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase","RIDA_HUMAN"
-0.582411895446032,18.7132734183721,-2.68542072845111,0.0282021111197829,0.188474605824312,-3.67279738569905,"ALDOC_HUMAN",4,-2.72778656372654,0.023779615780849,0.155645005978723,0.582411895446029,"Non-significant",0.807864809518427,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.206590048845275,19.0752107707299,-2.27159129751846,0.0534146883814069,0.240227717694618,-4.29308143204305,"CBG_HUMAN",12,-2.72937796723968,0.0237184052544321,0.155645005978723,0.206590048845275,"Non-significant",0.807864809518427,"SERPINA6","Corticosteroid-binding globulin","CBG_HUMAN"
-0.651559156395603,15.4204194039028,-2.61984310448848,0.0311911044439385,0.191251553656643,-3.77154017026803,"FAS_HUMAN",5,-2.72599204052509,0.0238488315612559,0.155645005978723,0.651559156395605,"Non-significant",0.807864809518427,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.287530866821335,18.5367493798335,-2.43207406639165,0.0416695694684264,0.216281771782977,-4.05368093901326,"1433G_HUMAN",10,-2.71517291243993,0.0242704908007127,0.156050266777916,0.287530866821335,"Non-significant",0.806735484543809,"YWHAG","14-3-3 protein gamma","1433G_HUMAN"
-0.475532444522257,14.2146281370252,-3.30435945106477,0.0111011239902375,0.110756041649726,-2.74853526751847,"ADK_HUMAN",1,-2.71880494377034,0.0241280999567509,0.156050266777916,0.475532444522255,"Non-significant",0.806735484543809,"ADK","Adenosine kinase","ADK_HUMAN"
-2.01593689616215,16.9748692273733,-2.58220942109625,0.0330511451273788,0.195159142656904,-3.8281829056623,"DSC2_HUMAN",1,-2.7058182672495,0.0246411741142193,0.157268670081929,2.01593689616215,"Non-significant",0.803357785741186,"DSC2","Desmocollin-2","DSC2_HUMAN"
0.154959318983302,18.5168084076448,1.93823139324264,0.0893343046441822,0.298239140119808,-4.77921245655662,"TLN1_HUMAN",57,2.6957905481775,0.0250449136201689,0.158678722790559,-0.154959318983302,"Non-significant",0.799481303832149,"TLN1","Talin-1","TLN1_HUMAN"
0.918569837095681,16.5850306972409,2.65165532561536,0.0297025252041008,0.191251553656643,-3.72364288473632,"CYC_HUMAN",2,2.68559312067166,0.0254623700558317,0.160154617452622,-0.918569837095689,"Non-significant",0.795460535580953,"CYCS;cRAP-CYCS","Cytochrome c","CYC_HUMAN"
-0.587924766660377,16.0508312959196,-2.61507694838702,0.0314206213595217,0.191251553656643,-3.77871514659502,"ECH1_HUMAN",4,-2.66381940473268,0.0263774950970689,0.164717019742848,0.587924766660381,"Non-significant",0.783261524093673,"ECH1","Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial","ECH1_HUMAN"
0.780593093362178,16.4544984335667,2.56983949204935,0.0336869796444027,0.197569583319875,-3.84679429894699,"ALDOB_HUMAN",3,2.62536814842294,0.0280756577868235,0.169583450264188,-0.780593093362178,"Non-significant",0.770616533032386,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
-0.170226529683699,19.9946763905336,-2.05951446327813,0.0741339064309539,0.27441330817253,-4.60467112536543,"CATB_HUMAN",15,-2.63593577882893,0.0275982228369902,0.169583450264188,0.170226529683706,"Non-significant",0.770616533032386,"CTSB","Cathepsin B","CATB_HUMAN"
0.101913800562372,21.7371650285344,1.56288770149983,0.1574772509172,0.387224515003201,-5.29314044539005,"HEP2_HUMAN",26,2.62409670395369,0.0281336599516625,0.169583450264188,-0.101913800562368,"Non-significant",0.770616533032386,"SERPIND1","Heparin cofactor 2","HEP2_HUMAN"
-0.294147805425762,17.7805180635997,-2.95868171328222,0.0185986496462937,0.14771941353402,-3.26204972128502,"JAM1_HUMAN",4,-2.63184008679958,0.0277822807591061,0.169583450264188,0.294147805425755,"Non-significant",0.770616533032386,"F11R","Junctional adhesion molecule A","JAM1_HUMAN"
-0.395195820919433,16.3509437151109,-2.60573445253135,0.0318755431828384,0.191251553656643,-3.79277829852614,"PSB5_HUMAN",5,-2.6333961256926,0.0277122076337121,0.169583450264188,0.395195820919433,"Non-significant",0.770616533032386,"PSMB5","Proteasome subunit beta type-5","PSB5_HUMAN"
0.517616855375199,18.4362381310505,2.69158965401339,0.02793651297125,0.188474605824312,-3.66350778551671,"SPA11_HUMAN",3,2.61576265825592,0.028516859659339,0.170707821960733,-0.517616855375202,"Non-significant",0.767746578729699,"SERPINA11","Serpin A11","SPA11_HUMAN"
-0.629081726301127,15.7602045148874,-2.60814813407182,0.0317573699084341,0.191251553656643,-3.78914515264959,"ESTD_HUMAN",3,-2.61127386745258,0.0287254334263417,0.170778604205922,0.62908172630112,"Non-significant",0.767566540305989,"ESD","S-formylglutathione hydrolase","ESTD_HUMAN"
0.538604407215281,15.9528969682706,2.81043878488396,0.0232933842351034,0.167943187132575,-3.48461411123249,"VDAC1_HUMAN",2,2.60321501213062,0.0291037626109474,0.171850788750356,-0.538604407215281,"Non-significant",0.764848470223635,"VDAC1","Non-selective voltage-gated ion channel VDAC1","VDAC1_HUMAN"
-0.610887237592108,16.1609144825282,-2.7732320765002,0.0246544589574758,0.173984311992593,-3.54059290194566,"SND1_HUMAN",1,-2.59617315767424,0.0294384607747835,0.17265259427373,0.610887237592106,"Non-significant",0.762826891567056,"SND1","Staphylococcal nuclease domain-containing protein 1","SND1_HUMAN"
-0.802657423031622,15.8658137605068,-2.58364464301961,0.0329781702708595,0.195159142656904,-3.82602327369162,"HEM2_HUMAN",2,-2.58967420425264,0.0297507977312823,0.173313372018477,0.80265742303162,"Non-significant",0.761167927939312,"ALAD","Delta-aminolevulinic acid dehydratase","HEM2_HUMAN"
0.450231615638053,19.0298266662848,2.50255786298392,0.0373704102407724,0.205471690709842,-3.94793956420096,"CAPSD_HBVD3",5,2.56278348875156,0.0310790407993694,0.176317695515376,-0.450231615638053,"Non-significant",0.753704099050496,"C","Capsid protein","CAPSD_HBVD3"
-0.740348237799893,17.1934800953059,-2.51761034596051,0.0365122217775822,0.20446844195446,-3.9253255895424,"GLGB_HUMAN",3,-2.56598034615501,0.0309180588919201,0.176317695515376,0.740348237799889,"Non-significant",0.753704099050496,"GBE1","1,4-alpha-glucan-branching enzyme","GLGB_HUMAN"
0.398386106365754,16.161608524402,2.63456489937706,0.0304929519763931,0.191251553656643,-3.749376010627,"KAD2_HUMAN",4,2.56858937573426,0.0307872997949894,0.176317695515376,-0.398386106365752,"Non-significant",0.753704099050496,"AK2","Adenylate kinase 2, mitochondrial","KAD2_HUMAN"
0.121007537260894,20.1358062942795,1.72461956627833,0.123655266557904,0.342916202467286,-5.07745743767188,"TBA4A_HUMAN",21,2.57415470906287,0.0305102337823758,0.176317695515376,-0.121007537260894,"Non-significant",0.753704099050496,"TUBA4A","Tubulin alpha-4A chain","TBA4A_HUMAN"
0.654202035285522,14.8095644335745,2.67605198888934,0.0286104492875059,0.188828993213343,-3.68690553746754,"RL35_HUMAN",1,2.55852089189209,0.0312950019288272,0.176390010871572,-0.654202035285522,"Non-significant",0.753526013003473,"RPL35","Large ribosomal subunit protein uL29","RL35_HUMAN"
0.843421581373617,15.9425337412522,2.52388320788511,0.0361605283206106,0.20446844195446,-3.91589885162573,"CATA_HUMAN",2,2.5480033041268,0.0318343451049908,0.178272332587948,-0.843421581373617,"Non-significant",0.748916052992596,"CAT;cRAP-CAT","Catalase","CATA_HUMAN"
0.455160761773261,19.2609791493468,2.89350731547092,0.0205282075130057,0.159093608225794,-3.35978587808755,"AOC3_HUMAN",2,2.53914990096365,0.0322955844979406,0.178810045550413,-0.45516076177325,"Non-significant",0.747608086185735,"AOC3","Amine oxidase [copper-containing] 3","AOC3_HUMAN"
0.468835743222943,18.2853415589881,2.46628339793013,0.0395236928989899,0.210700243554944,-4.00239301924402,"NOTUM_HUMAN",5,2.53435141437826,0.0325483723467342,0.178810045550413,-0.468835743222943,"Non-significant",0.747608086185735,"NOTUM","Palmitoleoyl-protein carboxylesterase NOTUM","NOTUM_HUMAN"
-0.364355546059954,18.8864861142638,-2.86112256935563,0.0215633355903205,0.161353235279294,-3.40842140121346,"OMD_HUMAN",3,-2.5348892313944,0.032519941159543,0.178810045550413,0.364355546059954,"Non-significant",0.747608086185735,"OMD","Osteomodulin","OMD_HUMAN"
-0.323865060759914,17.1751197297447,-2.52458608511139,0.0361213362463569,0.20446844195446,-3.9148424848898,"CLH1_HUMAN",5,-2.50682426613993,0.0340373747050981,0.185789317641648,0.323865060759911,"Non-significant",0.730979260324382,"CLTC","Clathrin heavy chain 1","CLH1_HUMAN"
